chromosome	position	Het	Mean_boostrap	lower_95	upper_95	pvalue
LG04	22879763.6442953	0.0884888111887036	0.116418790974961	0.0305849429098286	0.258892045330065	0.324071989621231
LG04	23099468.7114094	0.0865569484221576	0.119129564645743	0.0392700532529019	0.228012462165323	0.253580013328289
LG04	23319173.7785235	0.0815255068122726	0.119628713344564	0.0389506230455082	0.227088492362887	0.21705404795071
LG04	23538878.8456376	0.0770800391009004	0.119460181332209	0.0338566838132613	0.233682091679699	0.206180451090009
LG04	23758583.9127517	0.0644543246693326	0.11847555259267	0.0324600597301873	0.241173235018814	0.15954210376719
LG04	23978288.9798658	0.0316308065351836	0.09988011665471	0.0207282980621754	0.315503697968222	0.203012691447636
LG04	24197994.0469799	0.014638758432848	0.10011932668593	0.00330596611922898	0.355745046323782	0.195662803230686
LG04	24417699.114094	0.0253413348875589	0.0903540748776191	0.0110635727427992	0.353673457389165	0.25317107753844
LG04	24637404.1812081	0.041015874416669	0.115269895943672	0.0190847446977998	0.270098671840937	0.132558355219144
LG04	24857109.2483221	0.0495906115134849	0.117110244437354	0.0228171298357211	0.263081158744255	0.144601440768535
LG04	25076814.3154362	0.0689987917323533	0.118662906978226	0.0316394666102909	0.241638607617817	0.181857867042234
LG04	25296519.3825503	0.11517630346871	0.119637985435328	0.042331623122223	0.22533691784988	0.46259454842831
LG04	25516224.4496644	0.145702609596298	0.119479205799706	0.0405423463464128	0.225130628431087	0.708194143885809
LG04	25735929.5167785	0.119545020212802	0.119369015273067	0.0389080076750007	0.227950597356704	0.501433663953416
LG04	25955634.5838926	0.0649193017504772	0.11896551400002	0.0390132137148421	0.230575327343294	0.139084755995254
LG04	26175339.6510067	0.0396083372908373	0.118602098010506	0.0380417712515925	0.235375821633773	0.0633250569103702
LG04	26395044.7181208	0.0650960959917251	0.11854975082524	0.0338656954813163	0.239337389907326	0.158483341034409
LG04	26614749.7852349	0.0991299706176855	0.118554069215522	0.0280960027776817	0.244523676909002	0.364920323893664
LG04	26834454.852349	0.122002331570244	0.117439710711772	0.0251901702441342	0.257780179165807	0.529656407103916
LG04	27054159.9194631	0.16345568896001	0.117534510071595	0.0300302924954659	0.246355642166845	0.791450263104226
LG04	27273864.9865772	0.240933752974819	0.113198892895383	0.021447455361478	0.278873361835075	0.967222541885643
LG04	27493570.0536913	0.270713881419657	0.116560199928532	0.0185973121947891	0.265101532690444	0.991165811471203
LG04	27713275.1208054	0.25875973490698	0.116825750705739	0.0220181540821625	0.262731211236498	0.987147851688273
LG04	27932980.1879195	0.220259107690011	0.116275053474169	0.0209212082897591	0.269265397560898	0.942415379270723
LG04	28152685.2550336	0.229794012458446	0.108887295860904	0.0195100412726329	0.293494779357617	0.948030289228183
LG04	28372390.3221476	0.273992921845294	0.113804139026428	0.0215434739206538	0.269637617949894	0.992518431211218
LG04	28592095.3892617	0.238098141778691	0.116668514144721	0.0191153837757124	0.268443220331968	0.967164439827171
LG04	28811800.4563758	0.169873096367449	0.1165447568139	0.0210038961565002	0.264485984229444	0.795052804380525
LG04	29031505.5234899	0.104295419887078	0.118222263197355	0.0291584475772815	0.244900416546198	0.402538577382333
LG04	29251210.590604	0.0891545168613535	0.116920434462869	0.0237808338761921	0.264351278801048	0.33146930701634
LG04	29470915.6577181	0.0981277839305314	0.116731020677958	0.0210851079755842	0.264608761124321	0.386132482413547
LG04	29690620.7248322	0.103461155703727	0.117175076573364	0.0198359204578369	0.268061852096656	0.416878963637205
LG04	29910325.7919463	0.107205273508003	0.105827607091441	0.0132747107941262	0.310279522146139	0.506719536968078
LG04	30130030.8590604	0.114267704852937	0.113041217190364	0.0213359737481238	0.276923136001467	0.507176650099699
LG04	30349735.9261745	0.1035947225804	0.117072147860155	0.02978908410488	0.25519978866028	0.410859089211184
LG04	30569440.9932886	0.0748162686479034	0.119230549837702	0.0342424427632125	0.238418592412781	0.201364766639607
LG04	30789146.0604027	0.0451644912581044	0.119921350001566	0.0395425452406411	0.224909635936804	0.0593867201064582
LG04	31008851.1275168	0.0265751943355539	0.119728273533355	0.0411632263685727	0.225652375420134	0.0257455328124011
LG04	31228556.1946309	0.0208712108333881	0.118585624209138	0.03437906270406	0.238377610440347	0.0330237195713008
LG04	31448261.261745	0.0216745162359822	0.115231717753096	0.0211779103475592	0.277675053816488	0.088933222237783
LG04	31667966.3288591	0.0191983459658036	0.114293626642504	0.0117924512395144	0.287681930037111	0.098552901353979
LG04	31887671.3959732	0.00919867102133453	0.0791437940784023	0.00578737415338709	0.391113893526225	0.266851911816851
LG04	32107376.4630872	0.0460733029177664	0.0835776763744433	0.00295540055352898	0.388753713185531	0.368802008360861
LG04	32327081.5302013	0.150709303647919	0.11014808478045	0.00822796066415273	0.308935274847159	0.690122111726189
LG04	32546786.5973154	0.193512539291482	0.109140105070857	0.00995864276468219	0.307191803417517	0.850936032791775
LG04	32766491.6644295	0.182864307470119	0.115881100983467	0.0151616619223513	0.279943503960556	0.829162767455291
LG04	32986196.7315436	0.153690441575992	0.115744890879173	0.0239785968722323	0.265835582214138	0.723941981028345
LG04	33205901.7986577	0.142775063768196	0.117030060724237	0.0233373904029442	0.260568992844365	0.659574309777144
LG04	33425606.8657718	0.160880384915517	0.117142501951766	0.0199384269000049	0.266700392753905	0.748028049298322
LG04	33645311.9328859	0.172657242958208	0.114726121870242	0.0158411379053504	0.278244369993712	0.797493876603754
LG04	33865017	0.14933946893498	0.107262164691724	0.014839570310974	0.308525368982095	0.699335643157874
LG05	813205	0.0504853738857701	0.0680582565102722	0.000600093088037168	0.432195813876411	0.44572705862821
LG05	963620.55033557	0.0559	0.0585	0	0.4764	0.49294761083214
LG05	1114036.10067114	NaN	NA	NA	NA	NA
LG05	1264451.65100671	NaN	NA	NA	NA	NA
LG05	1414867.20134228	NaN	NA	NA	NA	NA
LG05	1565282.75167785	0.2785	0.0575	0	0.4759	0.93344869761805
LG05	1715698.30201342	0.239489015174301	0.0709798988064905	0	0.427812513641705	0.905772978732931
LG05	1866113.85234899	0.211662824843979	0.0869846273295236	0.0056344488039728	0.377654737739144	0.874951929053309
LG05	2016529.40268456	0.177234278762329	0.101177819042018	0.0148808872752585	0.322611914674012	0.811346369879791
LG05	2166944.95302013	0.144449524330631	0.111811605871774	0.0228189082235833	0.274955059964898	0.686572194164884
LG05	2317360.5033557	0.11937136408185	0.117944760683949	0.0288779356608722	0.243955211024902	0.510160283889219
LG05	2467776.05369128	0.104652279393399	0.118980104896372	0.0334539405981108	0.235489845563455	0.39256650623755
LG05	2618191.60402685	0.0962547095256814	0.119475139373145	0.0345889922601953	0.233832109891809	0.326232093107086
LG05	2768607.15436242	0.0939610870053021	0.118977198905977	0.0360865349105171	0.231875156007996	0.310796111186497
LG05	2919022.70469799	0.103670335569645	0.118287448921552	0.0352265400309174	0.238694457033526	0.391108986833346
LG05	3069438.25503356	0.126490236010421	0.116777976280158	0.0318768489326673	0.250683023124472	0.566507668499578
LG05	3219853.80536913	0.139672000458823	0.116240626790368	0.0284741367971629	0.258967852578579	0.649038105880741
LG05	3370269.3557047	0.123656673421312	0.116383507143966	0.0263956727497817	0.257052061053115	0.547686345720892
LG05	3520684.90604027	0.100338024548708	0.117276804036724	0.0257796970446776	0.256867273559061	0.390831370213355
LG05	3671100.45637584	0.0837462778011102	0.117386485044342	0.0262661095914203	0.254025669136763	0.287216106379321
LG05	3821516.00671141	0.0711188591845614	0.11798376956394	0.0285931240149591	0.247354867921122	0.206690827740352
LG05	3971931.55704698	0.0608384077348642	0.117064661680589	0.0272159460464547	0.250993646744936	0.16935220364784
LG05	4122347.10738255	0.0564857629763086	0.117360532262545	0.0214354103575302	0.264441478808616	0.1715219617768
LG05	4272762.65771812	0.0591196857201363	0.113891968748526	0.0189381516824613	0.279857157452654	0.217210500522097
LG05	4423178.20805369	0.0740648737409703	0.113670412405836	0.0242977743184911	0.271845226976223	0.275779738661034
LG05	4573593.75838926	0.0993788089168088	0.115668514143754	0.0312233384152066	0.253767824714681	0.390790160559477
LG05	4724009.30872483	0.113444519233276	0.116735150081242	0.0307003461416684	0.252688694654304	0.477530095826363
LG05	4874424.8590604	0.115083885299231	0.118160111664481	0.0305795178607028	0.240242354870758	0.477592174336598
LG05	5024840.40939597	0.115346366096337	0.119435914646222	0.0333497474724346	0.236312768914861	0.469111693733864
LG05	5175255.95973154	0.114410137817563	0.119156100742399	0.0360092410753492	0.233031468694734	0.462908820106331
LG05	5325671.51006711	0.11016044022705	0.1192637432303	0.0371153818161567	0.232128341511647	0.428759004143747
LG05	5476087.06040268	0.0951516191503899	0.117522643699913	0.0367177230610728	0.24033512087714	0.338014437200462
LG05	5626502.61073826	0.0668606632351279	0.117794825659755	0.0288143151455152	0.250559601860759	0.19034300088367
LG05	5776918.16107383	0.0413181135085421	0.116518254669994	0.0209664347683488	0.26831458821349	0.12605032729443
LG05	5927333.7114094	0.0329481171394627	0.115857671679592	0.0200700784675351	0.277139797794098	0.115787697657062
LG05	6077749.26174497	0.0551607900825229	0.116594007689778	0.0228768441158794	0.262564644670699	0.165161779166265
LG05	6228164.81208054	0.10981571812742	0.11579035073092	0.0220254550911502	0.265018535174437	0.46276645790973
LG05	6378580.36241611	0.164875972525528	0.11522465128371	0.0178254030408509	0.28509358339485	0.753712629489395
LG05	6528995.91275168	0.202419437694328	0.114814174120133	0.0174212341275718	0.280221641948351	0.892520442377158
LG05	6679411.46308725	0.220981635236628	0.117377773666728	0.0206569724091941	0.262358103741338	0.948812220248038
LG05	6829827.01342282	0.211166986640269	0.115626143891847	0.0220668207124356	0.265870869427735	0.930365416676116
LG05	6980242.56375839	0.183062367617012	0.114841469491478	0.0186713414552992	0.277152488512962	0.836943576165881
LG05	7130658.11409396	0.154870573048519	0.116691029492202	0.0177058789756506	0.274116816322013	0.711413092010105
LG05	7281073.66442953	0.135703990230279	0.115248926738199	0.020088651011913	0.273420687126532	0.620039111670937
LG05	7431489.2147651	0.12946681545085	0.114736003958266	0.018026994226184	0.275740810281095	0.584990782991569
LG05	7581904.76510067	0.125642510674135	0.113068382432461	0.012672696289036	0.296309373884254	0.564792084841999
LG05	7732320.31543624	0.116475081496047	0.107660177384829	0.00923586555640181	0.315426680105227	0.542121143801917
LG05	7882735.86577181	0.101157545443975	0.112965137991103	0.00666101461453846	0.306664593884613	0.442456513909839
LG05	8033151.41610738	0.0794723687316434	0.102211257340601	0.0038987904561972	0.338692506429618	0.403308463918063
LG05	8183566.96644295	0.0632144255580821	0.0746611293774288	0.000823097857205201	0.412692018646133	0.46254343386558
LG05	8333982.51677852	0.0566389319518595	0.0616156014964137	0.000262423271609682	0.452045060813775	0.485570418502003
LG05	8484398.06711409	0.0666398861142401	0.064705910002036	0	0.444254058527614	0.505716810702236
LG05	8634813.61744966	0.13519099595778	0.102889521884244	0.0017869989457903	0.344098736964759	0.633001547277809
LG05	8785229.16778523	0.193456428598557	0.0950570567002519	0.00470850321071236	0.359824474894791	0.834845540488903
LG05	8935644.71812081	0.196411952655073	0.100531478486374	0.00677387453386042	0.341588070088181	0.845964188411325
LG05	9086060.26845638	0.183737891802977	0.108493534121389	0.0120410679124147	0.306295519103153	0.826263174320649
LG05	9236475.81879195	0.163859367690276	0.116205899598081	0.0177768216478425	0.273463290795341	0.758860770996328
LG05	9386891.36912752	0.141502997491243	0.117267367997919	0.0237187394433326	0.25824851869955	0.653191433943183
LG05	9537306.91946309	0.122314313206296	0.117984795102259	0.029484918113802	0.249020023725652	0.529873658153208
LG05	9687722.46979866	0.10917056063086	0.119037614750558	0.0362196033613126	0.236980168186389	0.425458316495121
LG05	9838138.02013423	0.100507827086743	0.119455258233959	0.0428784166665611	0.224995202903043	0.344662134872515
LG05	9988553.5704698	0.0956360903580648	0.119951568319489	0.0443882581135832	0.220111049447831	0.296480915065376
LG05	10138969.1208054	0.0958912502113555	0.120169297411057	0.0448129809082515	0.219659510736416	0.295104713279691
LG05	10289384.6711409	0.0990709487794423	0.119887739107073	0.0479533065600118	0.215191938580737	0.315027381056891
LG05	10439800.2214765	0.10280347396017	0.120831245443817	0.0508041031176935	0.209273054792148	0.329588057157427
LG05	10590215.7718121	0.106443612328813	0.12066898148305	0.0522939854572107	0.210358169014337	0.363533350023151
LG05	10740631.3221477	0.118372224575757	0.120577925384277	0.0545408132990551	0.20646680463344	0.47763457754394
LG05	10891046.8724832	0.138479813741868	0.120928042349557	0.0565746313435895	0.201670132938229	0.680811017134894
LG05	11041462.4228188	0.152723164422643	0.120981093548057	0.0574754241361526	0.200280201829888	0.805441066310474
LG05	11191877.9731544	0.15032255887801	0.12133855088556	0.0590985099691953	0.19836405119598	0.790588473544139
LG05	11342293.5234899	0.131244461085569	0.121596945290161	0.0614903854192811	0.194261486269368	0.611147601855701
LG05	11492709.0738255	0.106007957532716	0.121277399404466	0.0591092624399323	0.198167289534414	0.334569106971252
LG05	11643124.6241611	0.0860488222067065	0.120816474799465	0.0535772607403126	0.205605308940856	0.187335922354147
LG05	11793540.1744966	0.0729042947454516	0.120464979136918	0.0487491989292977	0.212915157715715	0.130140803879379
LG05	11943955.7248322	0.0581238799809208	0.119795269567071	0.0423857139743144	0.224337564171823	0.0955169123820305
LG05	12094371.2751678	0.0401000282657848	0.115127763865692	0.0346274739628582	0.252340349959801	0.0975611568922011
LG05	12244786.8255034	0.024470959310937	0.113443028865223	0.0294888836033058	0.266603659218454	0.0812011711062331
LG05	12395202.3758389	0.031996011718888	0.116571128427449	0.0250288266558977	0.259980436949016	0.0864788875322082
LG05	12545617.9261745	0.0639291733017772	0.115149824438575	0.0238352571543037	0.268300590080196	0.216666244015603
LG05	12696033.4765101	0.103685775769772	0.116911362149734	0.0256240704870856	0.257004673870329	0.414350730321383
LG05	12846449.0268456	0.137756886587849	0.118502462300199	0.0287140083482501	0.24428159090405	0.634332313677248
LG05	12996864.5771812	0.149264896894284	0.11847652077801	0.0298715193624394	0.244319406477851	0.709551844476401
LG05	13147280.1275168	0.133110666837187	0.118112664343652	0.0284127983010394	0.248820287272148	0.602221991393747
LG05	13297695.6778523	0.0978477118575865	0.117189556899589	0.0277487863082003	0.253695599351775	0.372115160863818
LG05	13448111.2281879	0.05896240601836	0.116016094121034	0.0324411157048439	0.253753329857046	0.16478726574143
LG05	13598526.7785235	0.0341174759605217	0.116775077940437	0.0392095700774023	0.242792214122193	0.0611341467983756
LG05	13748942.3288591	0.0265169898046802	0.119306638475964	0.0431983814659545	0.22363745712632	0.0239345843670294
LG05	13899357.8791946	0.0291137335808856	0.120022914027833	0.0451410555883364	0.217576069051557	0.0206694621215382
LG05	14049773.4295302	0.0409991072770824	0.12047323520779	0.0481067682921637	0.21285802102249	0.0303962293487598
LG05	14200188.9798658	0.0628045064767717	0.121005940105538	0.0503773994047853	0.208701127227281	0.0767574846673943
LG05	14350604.5302013	0.0906569489332175	0.120315019262148	0.048114824657472	0.213870009911171	0.243871507460432
LG05	14501020.0805369	0.113390311346268	0.119258570903635	0.0430102297826128	0.225784969823456	0.450846462789642
LG05	14651435.6308725	0.117269582051078	0.118207138956734	0.0360795298526128	0.23729043939358	0.492883954143265
LG05	14801851.1812081	0.0998011490661558	0.112167688027819	0.0259904276913755	0.270197531393698	0.424344915357007
LG05	14952266.7315436	0.0852034491157198	0.105123494421011	0.0130044848903523	0.319563777521417	0.407285303979579
LG05	15102682.2818792	0.0887195441449033	0.0952113392018501	0.00430309466007511	0.366714152323678	0.47532213245099
LG05	15253097.8322148	0.0983146991883294	0.0790018503991356	0	0.414184911437363	0.562674493769077
LG05	15403513.3825503	0.1085331856079	0.066546416970731	0	0.440865747895678	0.623916614319497
LG05	15553928.9328859	0.143723584762122	0.091505540833538	0.00174452610981045	0.365448480983156	0.693587007608056
LG05	15704344.4832215	0.175937759260862	0.106104909670437	0.00649594961101555	0.325421026884699	0.788517090876204
LG05	15854760.033557	0.175816234831624	0.104260539984506	0.00538347841213408	0.331079021946615	0.78650864916592
LG05	16005175.5838926	0.165997843983319	0.107488979052026	0.00892352492627078	0.313063984912517	0.759358477043487
LG05	16155591.1342282	0.148098435720462	0.1135822724672	0.0129370602280596	0.291158078145972	0.677321864207555
LG05	16306006.6845638	0.120384047153013	0.116319056972703	0.0152880097025896	0.272294727294642	0.523920276878517
LG05	16456422.2348993	0.0866086087636965	0.116983406380665	0.0159826328136987	0.272225231118729	0.326774021850162
LG05	16606837.7852349	0.0581302121548992	0.113053043981125	0.0170118660648563	0.284125546301085	0.222664507051741
LG05	16757253.3355705	0.0525054522046143	0.11093737880686	0.0260243805103502	0.27648388491888	0.19341560327914
LG05	16907668.885906	0.0844572705723874	0.11862532590191	0.0307694872209565	0.239994910048179	0.264794970930236
LG05	17058084.4362416	0.113903774235945	0.117913332606848	0.0244860485792758	0.255381385965131	0.473630755866496
LG05	17208499.9865772	0.122155265122905	0.117644048728198	0.020867277351368	0.260154256683424	0.528649801680453
LG05	17358915.5369128	0.117409612234143	0.11850818191574	0.0284818470464541	0.249799882150975	0.492442720064627
LG05	17509331.0872483	0.0986288974964048	0.12008010330918	0.0432430770888661	0.222066116882359	0.321483454449761
LG05	17659746.6375839	0.07893503836799	0.11961384696393	0.0469996891719398	0.215703668040659	0.175522793629817
LG05	17810162.1879195	0.077643864999238	0.119974592430533	0.0415302750943584	0.224083370576188	0.184601038674949
LG05	17960577.738255	0.0880326639228603	0.119855212585953	0.0402111398416175	0.223775799006235	0.251185559498147
LG05	18110993.2885906	0.0990153490941491	0.119765527513786	0.0441923717064177	0.220654473391289	0.324769194743638
LG05	18261408.8389262	0.105490796815161	0.120313192137588	0.0490995437592939	0.21483920649071	0.364902130603382
LG05	18411824.3892617	0.105932055579355	0.119671237657617	0.0493272352002373	0.216048538626666	0.375422103390822
LG05	18562239.9395973	0.106908649992404	0.120112146893951	0.0452099929468561	0.219812076680339	0.385210808327092
LG05	18712655.4899329	0.110190457880648	0.12017508203353	0.044613265489671	0.217774929347528	0.411464952047932
LG05	18863071.0402685	0.114292877137855	0.12046721530137	0.0468850037888305	0.21488326871326	0.443344078407052
LG05	19013486.590604	0.117521307502405	0.120623830264578	0.0481868194559057	0.214893996678062	0.471191693768475
LG05	19163902.1409396	0.117181275278296	0.119819809425886	0.0458955388268636	0.218113144552202	0.476360578263997
LG05	19314317.6912752	0.115563891694928	0.119198117681487	0.0427831707318025	0.225837686097129	0.46957594477709
LG05	19464733.2416107	0.118190013891906	0.119512869595257	0.043120441613116	0.224872460234225	0.488834451927754
LG05	19615148.7919463	0.126936864659508	0.119897145558799	0.0445945297373886	0.220902899529776	0.561338987121701
LG05	19765564.3422819	0.135787888697859	0.119742145700051	0.0454372864747776	0.219992000211316	0.638312641735365
LG05	19915979.8926174	0.138940046397939	0.120270902558013	0.0470940506984279	0.214502954078688	0.667371289074014
LG05	20066395.442953	0.134134288147228	0.120219335935406	0.0479418082924018	0.213491178586319	0.627905619505118
LG05	20216810.9932886	0.125158963558386	0.120280331658963	0.0467206448018513	0.215032587670301	0.544478372567704
LG05	20367226.5436242	0.118653538591713	0.119875992074331	0.0470175505394892	0.216031205855697	0.488804381684274
LG05	20517642.0939597	0.124708109363637	0.119402523724181	0.0493544381220138	0.215842681333611	0.54897752298864
LG05	20668057.6442953	0.142308776999855	0.120142754806821	0.0492801065337037	0.215655409278984	0.695952351826187
LG05	20818473.1946309	0.150208081595794	0.120133518924656	0.0493948634832448	0.213236416868843	0.761439869389303
LG05	20968888.7449664	0.141499868695137	0.120476495820595	0.0497327596971695	0.211153144630245	0.693072232024825
LG05	21119304.295302	0.124431901766565	0.120685232566852	0.0501238840688078	0.211212792526178	0.536049527994223
LG05	21269719.8456376	0.109142754205882	0.12068009424803	0.0509422744173217	0.210536386211046	0.389641091457873
LG05	21420135.3959732	0.101481150749502	0.120156563991797	0.0501802434533502	0.211405874451204	0.32655107590637
LG05	21570550.9463087	0.105494438775082	0.119521203101179	0.0459084032067474	0.2204781424543	0.378593226851793
LG05	21720966.4966443	0.116214231153124	0.11893964467312	0.0391954233047752	0.229012482127924	0.477887287406015
LG05	21871382.0469799	0.122230437532821	0.119141835187806	0.0363512352228089	0.234385999753056	0.523923892309321
LG05	22021797.5973154	0.112020011111605	0.118257792836103	0.0341245943035963	0.239175463087674	0.453764579162968
LG05	22172213.147651	0.0866026178831368	0.118256668283591	0.0303444101739296	0.245381995582744	0.286731179019342
LG05	22322628.6979866	0.0569642433281456	0.116534773162473	0.0262896282708253	0.256291658729787	0.162451348903472
LG05	22473044.2483221	0.0340410550460708	0.116045978736534	0.0223378446643429	0.264594917041455	0.101613657081335
LG05	22623459.7986577	0.0231099093621725	0.11472650809295	0.0186943145790549	0.274949475963077	0.0895401885166143
LG05	22773875.3489933	0.0264878786793466	0.113256192011039	0.0208309009039915	0.28197498495924	0.109998223442584
LG05	22924290.8993289	0.0527806005689843	0.111226244629745	0.0257884092075189	0.274751691473667	0.190936147642992
LG05	23074706.4496644	0.0865299055218608	0.116409450304555	0.0278531899229029	0.253581516206746	0.306906782266618
LG05	23225122	0.0988165052537732	0.117961079624448	0.0268742192935442	0.249449488826829	0.370777595270811
LG06	842177	0.125369667448833	0.10901606140141	0.0142761554397173	0.304743851795747	0.581496152420237
LG06	1001390.26845638	0.127155672650627	0.105650565615732	0.00902466495657846	0.315969747301552	0.600641490285595
LG06	1160603.53691275	0.119249396914494	0.113257940499662	0.0155932722377851	0.286633885731353	0.532902587376838
LG06	1319816.80536913	0.1184367980249	0.102003141480746	0.00737521322170719	0.335649255133419	0.570924185434399
LG06	1479030.0738255	0.122528593747982	0.104958442700181	0.00203632064229059	0.331432956297731	0.577022207465421
LG06	1638243.34228188	0.121844296014156	0.112386867507927	0.00218176387898407	0.315966849458782	0.543844126923834
LG06	1797456.61073826	0.113474057601795	0.112053649581076	0.00199840634450327	0.316393856534097	0.506597490191993
LG06	1956669.87919463	0.0995303912145288	0.105265155050605	0.00301884514381589	0.333882929763309	0.474982769702098
LG06	2115883.14765101	0.0823085721954078	0.100873076060723	0.0158916724472392	0.320942221958254	0.413473409653429
LG06	2275096.41610738	0.0791332482045622	0.1173414683408	0.0222815682168571	0.25944657876121	0.269920522819634
LG06	2434309.68456376	0.0764673344881211	0.115914132515714	0.0123436538053933	0.281131722885434	0.29210706278118
LG06	2593522.95302013	0.0704028303206101	0.116754770997743	0.0106203008955924	0.282108976902878	0.261845280547141
LG06	2752736.22147651	0.0613313458176391	0.117231576556857	0.0150795627140451	0.276712148504156	0.211657881516776
LG06	2911949.48993289	0.052039363428672	0.117583853833253	0.0269002424676235	0.253368585865667	0.136313712454187
LG06	3071162.75838926	0.0514267463929683	0.119326707920319	0.0399256506881428	0.229253517114213	0.0835431626636363
LG06	3230376.02684564	0.0732359898436467	0.118647472887423	0.0415238929244147	0.231420167866305	0.181365098615873
LG06	3389589.29530201	0.10192567009827	0.119800339700192	0.0420124749728716	0.223019488283446	0.351161184551337
LG06	3548802.56375839	0.123018394535222	0.12029607718815	0.0442886243963473	0.218611980523784	0.524174657717926
LG06	3708015.83221477	0.129158884230657	0.120183003165722	0.0478637659456816	0.215389613044482	0.58231152621878
LG06	3867229.10067114	0.118791587815874	0.120423685320738	0.0488703549350501	0.212870352927607	0.484599516500017
LG06	4026442.36912752	0.100521217746261	0.1192287522961	0.0414195393957525	0.226768464793939	0.348327840456169
LG06	4185655.63758389	0.0843392989352522	0.118592328534774	0.0325497522702149	0.240008932610106	0.262779605741113
LG06	4344868.90604027	0.0705479186160692	0.117397382274733	0.0249172630684753	0.254365168900113	0.217520236950904
LG06	4504082.17449664	0.0597881305261017	0.110603918121221	0.0206407046417257	0.282863216311335	0.235982481053583
LG06	4663295.44295302	0.0649108361240711	0.105154534699931	0.0199859268574642	0.302820495183189	0.302128852036047
LG06	4822508.7114094	0.112344432747923	0.111791313728213	0.0173084317055386	0.291032421426985	0.502983615083661
LG06	4981721.97986577	0.166788910275631	0.107974703698503	0.0190008677899754	0.296730680765208	0.780892028791315
LG06	5140935.24832215	0.187552612272073	0.114463651372844	0.0235216929673486	0.266061431593319	0.87133484364292
LG06	5300148.51677852	0.190707568229422	0.118230477291065	0.0313145464094458	0.241557667582372	0.907362868925361
LG06	5459361.7852349	0.189273207922292	0.119420979216724	0.0365783229045246	0.232319138284348	0.915237882848904
LG06	5618575.05369128	0.186346482254284	0.119274528579234	0.0397598193816112	0.227327409371736	0.916161729949822
LG06	5777788.32214765	0.18103151274864	0.11980684223257	0.0426377856444643	0.222835990535317	0.904473623176714
LG06	5937001.59060403	0.168432640621924	0.119319309923301	0.0456843330717844	0.220506542863301	0.860688784831435
LG06	6096214.8590604	0.148526004209539	0.119607219282729	0.0479104663086179	0.215948275806826	0.747060410031968
LG06	6255428.12751678	0.123363140663678	0.120554282006473	0.0525388451926569	0.208876627453076	0.527744921878133
LG06	6414641.39597315	0.09825435202603	0.120980356120179	0.0558239534435788	0.202028730959193	0.272854996798319
LG06	6573854.66442953	0.0809408612225442	0.121297928017419	0.0571483219274492	0.200129251512575	0.135861481377615
LG06	6733067.93288591	0.0726508232400331	0.121100460578983	0.0562255919587209	0.201117936230071	0.0976543877712364
LG06	6892281.20134228	0.0705898270245085	0.120827203941862	0.0519451553622874	0.20720874874243	0.104313076428212
LG06	7051494.46979866	0.0734314340471774	0.119976818221472	0.0474659134615961	0.217408835833028	0.144907611632997
LG06	7210707.73825503	0.0895268810548367	0.119499445197576	0.0466757482488613	0.220531580468019	0.25413034208615
LG06	7369921.00671141	0.137773895997472	0.117410194833405	0.0415866484655479	0.233582929235919	0.657273870069699
LG06	7529134.27516779	0.178656864479582	0.118590376530184	0.0375557026423542	0.235446229893477	0.877088954066755
LG06	7688347.54362416	0.197873544431889	0.119772532565304	0.0402443624476594	0.225421925782852	0.948317929833011
LG06	7847560.81208054	0.204822269364235	0.119862360533578	0.0418197383827386	0.22217277893362	0.965882192980987
LG06	8006774.08053691	0.202077025157346	0.119995491340199	0.0408230005134664	0.225866122322661	0.957078351966891
LG06	8165987.34899329	0.183197236346885	0.119649945101559	0.0390786860025211	0.229652050524384	0.89988960200065
LG06	8325200.61744966	0.13554156073056	0.118050033093306	0.0371271774964586	0.235064494992124	0.632952031145529
LG06	8484413.88590604	0.0790283092110808	0.116821314852062	0.0296762263901291	0.254624052033256	0.263484648884881
LG06	8643627.15436242	0.0561594171461599	0.115882037703393	0.0188131310622318	0.271659005806914	0.188297523231027
LG06	8802840.42281879	0.055890746544572	0.115460249375992	0.0138666981558053	0.279878763462324	0.201538019807187
LG06	8962053.69127517	0.058152260147273	0.110151206857858	0.0185309458566983	0.287936577823702	0.237242826658646
LG06	9121266.95973154	0.0428826660180055	0.113746903833994	0.0263006180418868	0.266999509525436	0.134674348648422
LG06	9280480.22818792	0.0246950373931045	0.11670998975475	0.0255807601895556	0.257790648882891	0.066575522006206
LG06	9439693.4966443	0.0221722666627534	0.117091220395832	0.0225933056087224	0.2595706716906	0.0643632659760441
LG06	9598906.76510067	0.0321957324586243	0.11819449608513	0.0264631109625197	0.251543411865285	0.0721545966497818
LG06	9758120.03355705	0.0545402796843594	0.118848394249272	0.0312541957944608	0.240559078328656	0.117787342315484
LG06	9917333.30201342	0.0837214598891746	0.118141635392734	0.031946427893976	0.240016894102914	0.262920500395802
LG06	10076546.5704698	0.0997991952420172	0.116975841930608	0.032904343050403	0.24962351587173	0.382854619896837
LG06	10235759.8389262	0.0961762076457406	0.118983396128143	0.0344206427731455	0.238638771463047	0.333678348964335
LG06	10394973.1073826	0.0923926875995725	0.118574381297199	0.0337361597402108	0.239647947267911	0.312994273414771
LG06	10554186.3758389	0.108084008963154	0.118027136856203	0.0300187758801246	0.246327664984392	0.430351254109182
LG06	10713399.6442953	0.150288849800363	0.118496236556543	0.0303502137798136	0.242089236803458	0.718570722684515
