Locus	fst	chromosome	position
830	4892	0.0762	LG18	6589478
831	4893	0.3797	LG17	7310048
832	4894	0.0769	LG15	18587678
833	4898	0.0535	LG04	30578438
834	4901	0	LG11	26061747
835	4905	0.0516	LG03	11011877
836	4909	0.0992	LG01	24794728
837	4911	0.2688	LG20	24092274
838	4939	0	LG20	22418798
839	4950	0	LG20	14422635
840	4956	0.0169	LG11	10490527
841	4958	0.44	LG10	22107920
842	4960	0.166	LG09	17810629
843	4989	0.1461	LG14	12252629
844	4998	0.1375	LG04	29833176
845	5001	0	LG21	8264744
846	5002	0.3672	LG10	1370047
847	5003	0	LG11	16390445
848	5011	0.4515	LG09	6468238
849	5016	0.1602	LG22	4547210
850	5023	0	LG01	214443
851	5030	0.044	LG22	15046804
852	5031	0.2901	LG07	12728851
853	5035	0.376	LG22	16170968
854	5042	0.3373	LG11	25334679
855	5052	0.4466	LG13	5592907
856	5060	0.0174	LG08	9590391
857	5071	0.142	LG05	2633866
858	5077	0.478	LG06	12954935
859	5079	0.2696	LG03	3440963
860	5116	0.056	LG20	5151301
861	5118	0.0598	LG12	4298590
862	5124	0	LG09	5713978
863	5133	0.016	LG12	19492744
864	5137	0	LG19	5823389
865	5148	0.2559	LG20	19627680
866	5151	0.1277	LG14	12928347
867	5155	0.4258	LG20	13444345
868	5169	0	LG21	12135222
869	5171	0.4309	LG04	27557653
870	5174	0.1294	LG09	10347416
871	5176	0.1245	LG16	27148342
872	5189	0	LG17	17473894
873	5196	0.004	LG02	16247316
874	5198	0	LG09	1393709
875	5201	0.4656	LG23	17880932
876	5203	0	LG10	5542453
877	5206	0	LG08	18013058
878	5208	0.0081	LG01	2044448
879	5217	0	LG10	16892961
880	5227	0.0766	LG23	17985491
881	5232	0.1502	LG06	19843692
882	5264	0.0748	LG15	14481775
883	5273	0	LG22	4266854
884	5281	0.1898	LG11	7506208
885	5287	0.1501	LG12	20595615
886	5288	0.2758	LG16	27216949
887	5310	0.0398	LG23	15000836
888	5322	0	LG07	4796419
889	5333	0.315	LG14	17190035
890	5334	0	LG20	5780115
891	5336	0.0283	LG06	20059538
892	5337	0.0881	LG11	12475090
893	5367	0	LG06	2752880
894	5387	0	LG22	10727070
895	5396	0	LG12	17700891
896	5398	0.0739	LG18	8286073
897	5413	0.0705	LG03	29071150
898	5417	0.011	LG07	20640020
899	5423	0.0737	LG09	19422752
900	5427	0	LG05	18739983
901	5431	0.0661	LG23	5415195
902	5437	0	LG23	9601195
903	5441	0	LG13	22392008
904	5442	0	LG03	7519450
905	5450	0.0501	LG08	15826307
906	5451	0.0602	LG09	17652516
907	5452	0	LG18	7795023
908	5461	0	LG03	14545616
909	5464	0.1406	LG11	22086835
910	5465	0.0052	LG06	22757568
911	5469	0.0169	LG05	21906804
912	5475	0	LG13	10028046
913	5476	0	LG12	468391
914	5481	0	LG05	5118361
915	5482	0.068	LG01	9010262
916	5491	0.1895	LG12	6650537
917	5501	0	LG18	14588802
918	5516	0.4593	LG22	5381422
919	5520	0	LG04	18708578
920	5524	0.4975	LG03	18033180
921	5534	0	LG19	19103458
922	5538	0.4295	LG23	9616094
923	5539	0.076	LG18	15263037
924	5541	0.3624	LG11	10611314
925	5560	0.0207	LG13	17284812
926	5562	0.3862	LG20	3274663
927	5569	0.0173	LG01	23205145
928	5570	0	LG23	13796931
929	5572	0.2615	LG11	25112679
930	5576	0.0994	LG06	7858844
931	5577	0.0536	LG09	23969744
932	5580	0.3688	LG14	8286307
933	5584	0.1894	LG01	15478086
934	5586	0	LG23	5729686
935	5590	0.0526	LG15	16949205
936	5594	0	LG10	23722049
937	5600	0.2354	LG05	20613309
938	5606	0	LG18	8168863
939	5610	0.0495	LG06	6965868
940	5614	0.3234	LG11	23808690
941	5617	0.1294	LG19	5461515
942	5622	0.4841	LG12	17015598
943	5623	0.0103	LG08	7239686
944	5624	0	LG05	3688022
945	5632	0	LG21	17876423
946	5633	0.0538	LG23	7996770
947	5636	0	LG15	8532891
948	5637	0.0498	LG16	27428629
949	5650	0.3338	LG02	3684400
950	5654	0.2249	LG20	10038052
951	5662	0.0448	LG23	10116938
952	5668	0.2122	LG12	23159905
953	5672	0	LG12	20538654
954	5673	0	LG23	2607933
955	5679	0.1296	LG15	19847386
956	5685	0.2838	LG09	4495270
957	5688	0.4627	LG03	6697589
958	5692	0	LG02	4299155
959	5697	0.3336	LG14	28878426
960	5699	0.1347	LG14	8137819
961	5707	0	LG04	12296490
962	5711	0.0475	LG14	3978548
963	5719	0	LG06	11439647
964	5722	0.1948	LG16	17321653
965	5730	0.4578	LG16	5110535
966	5738	0	LG05	19319935
967	5739	0.0217	LG07	30391639
968	5741	0	LG13	11956213
969	5744	0.1761	LG23	5048977
970	5746	0	LG04	28800174
971	5748	0.0894	LG02	558992
972	5753	0.0229	LG01	11309141
973	5754	0.0032	LG04	5682240
974	5765	0.2496	LG21	7389806
975	5766	0.1588	LG18	22502477
976	5770	0.005	LG06	9501622
977	5775	0.1597	LG05	19917386
978	5776	0.4654	LG23	1598146
979	5781	0.43	LG14	5998727
980	5804	0.4333	LG03	27076011
981	5807	0.0335	LG11	1821055
982	5813	0.0048	LG22	20191001
983	5817	0	LG12	17403958
984	5819	0	LG02	2217111
985	5824	0.0198	LG04	9835263
986	5834	0	LG08	10268342
987	5836	0	LG16	23936085
988	5844	0	LG08	9557314
989	5845	0.4041	LG13	14709344
990	5851	0.3916	LG02	21921687
991	5853	0.1137	LG09	9910448
992	5859	0.015	LG23	5934977
993	5882	0.2904	LG09	10461569
994	5891	0	LG22	6395073
995	5892	0	LG14	4398890
996	5894	0.1229	LG01	5179409
997	5897	0	LG17	5256866
998	5902	0.0397	LG03	12836004
999	5923	0	LG21	20491767
1000	5924	0.0263	LG03	2481805
1001	5925	0.0092	LG01	15884506
1002	5928	0.0435	LG10	1369959
1003	5930	0	LG09	14503032
1004	5935	0	LG19	3809995
1005	5945	0	LG14	12869078
1006	5946	0	LG07	2718878
1007	5952	0	LG23	17392054
1008	5962	0.3492	LG10	5834804
1009	5966	0.005	LG11	3737428
1010	5973	0.4394	LG17	6461537
1011	5980	0.3979	LG09	21886663
1012	5984	0.4649	LG11	13375051
1013	5995	0.36	LG19	15587543
1014	6026	0	LG20	22696754
1015	6028	0.3989	LG21	10135672
1016	6031	0.3749	LG15	4924703
1017	6033	0.1139	LG10	23278050
1018	6040	0	LG10	22004225
1019	6051	0.0323	LG11	21094436
1020	6065	0.0901	LG18	22189991
1021	6069	0.0102	LG06	5096580
1022	6071	0	LG12	25107373
1023	6077	0.1169	LG01	16099585
1024	6080	0.01	LG23	8352729
1025	6085	0.0279	LG21	15957906
1026	6094	0.3697	LG12	8466885
1027	6099	0	LG09	6849550
1028	6100	0	LG17	15529893
1029	6112	0	LG06	12940167
1030	6126	0	LG21	18946600
1031	6144	0.3009	LG12	6428619
1032	6147	0.181	LG03	2759270
1033	6156	0.0119	LG02	15037451
1034	6157	0	LG06	14713694
1035	6158	0.02	LG11	24273058
1036	6182	0.0922	LG04	17601862
1037	6187	0.1139	LG18	4274680
1038	6195	0.1732	LG02	6622660
1039	6203	0	LG11	6456108
1040	6218	0.4908	LG01	18938963
1041	6220	0.0369	LG01	15305774
1042	6225	0.2152	LG01	17343059
1043	6229	0.0272	LG08	18383781
1044	6230	0.4026	LG18	7614232
1045	6244	0.4492	LG15	7405534
1046	6248	0.358	LG19	16037056
1047	6259	0	LG04	26274693
1048	6260	0.1771	LG06	5630445
1049	6270	0.1474	LG14	23746030
1050	6274	0.0768	LG12	13367814
1051	6275	0.0351	LG02	8423715
1052	6279	0.311	LG20	4903810
1053	6292	0	LG05	11214699
1054	6298	0	LG07	19290922
1055	6306	0.1046	LG22	5816842
1056	6312	0.1307	LG12	26603732
1057	6314	0.3619	LG21	17634614
1058	6315	0.3166	LG16	4018052
1059	6318	0.0112	LG22	4155074
1060	6319	0.1393	LG15	19420916
1061	6329	0.0052	LG23	21886964
1062	6333	0.0032	LG20	1257328
1063	6342	0.1468	LG06	8779893
1064	6353	0.0304	LG14	3355942
1065	6357	0.1954	LG07	25230566
1066	6360	0.021	LG14	26156845
1067	6368	0.3913	LG18	599429
1068	6377	0.4571	LG11	27229186
1069	6384	0	LG04	6617904
1070	6388	0.356	LG22	4388180
1071	6390	0.1371	LG12	23443612
1072	6393	0	LG04	31961476
1073	6399	0	LG14	5683106
1074	6403	0.4377	LG16	8943107
1075	6408	0.0749	LG19	14198859
1076	6409	0.0164	LG01	4436885
1077	6410	0.2305	LG01	26825592
1078	6417	0.2598	LG15	20574788
1079	6426	0.0229	LG17	8751324
1080	6429	0.228	LG03	23213450
1081	6431	0.0805	LG03	8422729
1082	6432	0	LG19	17798082
1083	6441	0.4667	LG02	8567129
1084	6443	0.5109	LG19	20268119
1085	6454	0.0744	LG16	1542135
1086	6458	0.1905	LG11	20093783
1087	6462	0.4143	LG12	25449456
1088	6467	0.2924	LG17	6538332
1089	6484	0	LG11	1042714
1090	6487	0	LG16	10711332
1091	6492	0.3778	LG19	5269679
1092	6498	0.4323	LG16	22280826
1093	6500	0.2624	LG18	2040940
1094	6519	0.1286	LG04	18598746
1095	6520	0.2947	LG19	9865843
1096	6522	0.1771	LG04	23060319
1097	6525	0.0278	LG16	30168231
1098	6526	0.0247	LG15	25143238
1099	6533	0.0172	LG17	9465918
1100	6534	0.118	LG07	21020158
1101	6540	0	LG14	2424570
1102	6550	0	LG11	6909678
1103	6554	0.0119	LG05	4972861
1104	6563	0.0611	LG19	7243278
1105	6565	0.0711	LG22	13653995
1106	6566	0	LG22	4033916
1107	6567	0.0116	LG04	5614539
1108	6576	0.0841	LG20	11159306
1109	6583	0.0971	LG10	2465467
1110	6593	0	LG17	849889
1111	6597	0.2152	LG14	17715921
1112	6602	0	LG16	27639940
1113	6604	0.0491	LG18	1703870
1114	6606	0.2747	LG11	28332595
1115	6608	0.016	LG14	4655642
1116	6609	0.253	LG04	6791037
1117	6617	0.4639	LG22	4318361
1118	6631	0.1678	LG14	15779407
1119	6635	0.1352	LG07	21047437
1120	6637	0.0052	LG18	15123738
1121	6638	0	LG23	16622970
1122	6640	0	LG04	4559510
1123	6652	0	LG06	16314186
1124	6657	0.011	LG03	7628668
1125	6658	0.0219	LG15	22394483
1126	6660	0.4024	LG13	12796553
1127	6672	0.005	LG04	31308425
1128	6675	0	LG18	13914452
1129	6677	0.0154	LG19	5644692
1130	6683	0	LG02	14489616
1131	6687	0.2441	LG01	19131955
1132	6690	0	LG06	3601332
1133	6693	0.1911	LG13	22157376
1134	6697	0.2134	LG07	16303464
1135	6701	0	LG10	7469127
1136	6709	0.0297	LG02	8318815
1137	6721	0	LG21	14929531
1138	6724	0	LG04	12927236
1139	6728	0	LG03	17912149
1140	6729	0.0326	LG11	19415556
1141	6735	0.0979	LG18	13764485
1142	6757	0	LG11	5861158
1143	6768	0.1776	LG03	22113564
1144	6769	0	LG11	1333122
1145	6771	0.094	LG08	6712888
1146	6773	0.2705	LG18	13092359
1147	6797	0.2848	LG11	11597003
1148	6801	0	LG01	23099470
1149	6802	0.2175	LG22	7924236
1150	6803	0	LG11	2541190
1151	6807	0.0271	LG05	9917870
1152	6810	0	LG06	14645377
1153	6816	0.0744	LG23	3208908
1154	6823	0.078	LG13	5583349
1155	6833	0	LG06	8602962
1156	6835	0.0912	LG16	27854868
1157	6845	0.5109	LG18	15567870
1158	6846	0.0714	LG23	10359919
1159	6860	0.0114	LG18	4956850
1160	6870	0	LG17	18989918
1161	6877	0	LG16	23192196
1162	6878	0.3321	LG15	20381790
1163	6882	0.2908	LG07	8078705
1164	6883	0.1024	LG03	14829943
1165	6886	0.1265	LG18	10393365
1166	6887	0.1393	LG02	11466154
1167	6890	0.3338	LG11	11780929
1168	6894	0	LG07	6888721
1169	6899	0	LG19	11783148
1170	6910	0	LG08	14381535
1171	6913	0.1032	LG22	19647984
1172	6925	0	LG16	10109560
1173	6926	0.3964	LG15	8356855
1174	6938	0.0172	LG15	8293172
1175	6944	0.0219	LG05	18764110
1176	6947	0.149	LG20	16306049
1177	6953	0	LG23	8013738
1178	6956	0.0878	LG04	29887394
1179	6960	0.0114	LG19	20652306
1180	6962	0.1662	LG19	17900522
1181	6969	0.0372	LG15	12665066
1182	6970	0.0225	LG16	12280659
1183	6971	0.0721	LG03	2817594
1184	6983	0.4005	LG22	10201369
1185	6988	0.015	LG21	6125777
1186	6989	0.0846	LG22	16484663
1187	6993	0.0371	LG03	23801182
1188	6995	0.01	LG04	11127341
1189	6996	0	LG15	25019581
1190	7000	0.113	LG04	11009190
1191	7023	0	LG18	17910715
1192	7027	0.4695	LG13	20020878
1193	7028	0.1663	LG11	20055468
1194	7046	0.0782	LG08	6188289
1195	7048	0	LG23	21266614
1196	7055	0	LG03	7555515
1197	7058	0.4443	LG08	559820
1198	7074	0.0327	LG04	1318831
1199	7081	0.1113	LG04	2557433
1200	7083	0	LG15	19440584
1201	7086	0.0732	LG12	20716376
1202	7089	0.5011	LG14	9364782
1203	7092	0	LG13	1854710
1204	7096	0	LG15	17339557
1205	7104	0.0204	LG09	11767651
1206	7106	0	LG18	20842216
1207	7109	0.3458	LG09	5317086
1208	7117	0.4464	LG03	5072653
1209	7127	0.1053	LG20	22112286
1210	7128	0.1525	LG09	1204897
1211	7132	0	LG02	8637797
1212	7134	0	LG16	9928551
1213	7138	0	LG15	12403451
1214	7139	0.086	LG04	26379247
1215	7142	0.508	LG04	20628733
1216	7144	0	LG06	7518086
1217	7146	0	LG16	14444768
1218	7151	0.2151	LG09	4221656
1219	7161	0	LG11	16069381
1220	7164	0.0512	LG03	20693275
1221	7171	0.4237	LG07	16286288
1222	7173	0.0415	LG01	18990205
1223	7183	0.0045	LG13	16489759
1224	7192	0	LG22	5979214
1225	7193	0.1406	LG15	22684695
1226	7203	0.0447	LG14	11703918
1227	7205	0.4098	LG22	14969164
1228	7206	0.4825	LG22	16046449
1229	7209	0	LG18	7478963
1230	7214	0.0682	LG10	7431430
1231	7216	0.0111	LG23	11281788
1232	7223	0	LG15	22520795
1233	7227	0.1677	LG16	2099638
1234	7230	0.0469	LG17	13836722
1235	7241	0	LG01	77324
1236	7252	0	LG20	6464030
1237	7271	0.5072	LG15	4420847
1238	7275	0.1062	LG01	22595118
1239	7283	0.0318	LG23	18658490
1240	7286	0.203	LG01	21876491
1241	7290	0.0659	LG08	7585018
1242	7298	0.0608	LG13	1297768
1243	7299	0	LG16	24335206
1244	7301	0.0622	LG13	17075597
1245	7313	0.0258	LG07	28218174
1246	7314	0.3395	LG09	13953137
1247	7315	0.1933	LG21	11456566
1248	7322	0.1345	LG03	14577642
1249	7326	0	LG01	20934271
1250	7327	0.247	LG03	7200162
1251	7328	0.3554	LG09	13296658
1252	7332	0	LG02	14302912
1253	7333	0.0452	LG19	12679218
1254	7335	0	LG19	13457677
1255	7341	0.0639	LG01	25623962
1256	7345	0.0319	LG05	10239778
1257	7366	0	LG14	16456477
1258	7367	0.4483	LG17	16378214
1259	7370	0.2038	LG15	4576668
1260	7384	0	LG10	1352427
1261	7390	0.3883	LG02	8993371
1262	7391	0.011	LG06	22765329
1263	7395	0.3361	LG07	30555580
1264	7399	0	LG04	4348381
1265	7412	0.4787	LG18	21670328
1266	7421	0.1159	LG19	3097487
1267	7431	0.0207	LG12	3326685
1268	7433	0	LG12	12096075
1269	7434	0	LG11	28306877
1270	7450	0.5388	LG16	23321770
1271	7453	0	LG10	13650399
1272	7457	0	LG11	22023654
1273	7458	0.3381	LG07	17761824
1274	7465	0	LG09	13181103
1275	7466	0	LG08	4200824
1276	7479	0.3582	LG07	16236256
1277	7485	0.4764	LG03	10832030
1278	7489	0.072	LG13	16655985
1279	7490	0	LG16	25266093
1280	7494	0	LG05	13987237
1281	7498	0	LG14	17772081
1282	7501	0.4033	LG08	13128416
1283	7505	0	LG10	17051602
1284	7509	0.2689	LG03	1901276
1285	7514	0.0114	LG09	9462378
1286	7522	0.165	LG08	25397751
1287	7526	0	LG15	16449383
1288	7537	0.0334	LG16	24064939
1289	7545	0.0665	LG01	9399694
1290	7559	0.1272	LG15	1919932
1291	7565	0.1507	LG12	19921439
1292	7570	0.1481	LG13	18649897
1293	7571	0.0235	LG16	18094498
1294	7573	0.3109	LG01	13566886
1295	7574	0.316	LG12	6911449
1296	7583	0.1921	LG22	17211593
1297	7598	0	LG04	26623344
1298	7603	0	LG20	11490090
1299	7604	0.207	LG07	24657611
1300	7605	0	LG13	3180911
1301	7610	0.0646	LG02	19846598
1302	7620	0.2245	LG23	18579738
1303	7627	0.2422	LG23	9303595
1304	7637	0.0945	LG04	33296125
1305	7643	0.4811	LG04	27733899
1306	7647	0.1144	LG19	4764986
1307	7666	0.0644	LG06	23577967
1308	7674	0	LG12	19252364
1309	7682	0	LG14	26388508
1310	7688	0.2539	LG21	17537300
1311	7690	0.006	LG14	11180651
1312	7697	0	LG23	13180325
1313	7698	0.171	LG14	27129721
1314	7703	0.0664	LG21	19625156
1315	7711	0.078	LG11	2322577
1316	7713	0	LG06	6229137
1317	7715	0.1106	LG03	14049056
1318	7726	0.2978	LG06	14765352
1319	7730	0.0254	LG15	12292251
1320	7731	0.0598	LG19	11089861
1321	7735	0.0378	LG06	18310874
1322	7736	0.0359	LG13	6632801
1323	7747	0.214	LG13	8626858
1324	7749	0.2515	LG11	25187021
1325	7754	0.015	LG23	22966482
1326	7755	0.3221	LG11	25803771
1327	7759	0.3746	LG09	19279622
1328	7763	0.0057	LG07	7478136
1329	7768	0.1199	LG13	25049770
1330	7769	0.2755	LG11	5638643
1331	7775	0.4419	LG13	18791841
1332	7781	0.0415	LG10	4151887
1333	7789	0.0219	LG21	5373123
1334	7791	0.1876	LG10	7813573
1335	7803	0.156	LG13	19032494
1336	7806	0.0914	LG02	22686739
1337	7807	0.3016	LG08	18470173
1338	7818	0.271	LG09	15474554
1339	7823	0.386	LG01	17686137
1340	7828	0	LG19	6872835
1341	7833	0.0808	LG13	8128067
1342	7847	0.0845	LG18	18341285
1343	7855	0.349	LG01	13272763
1344	7865	0.0728	LG08	11365031
1345	7869	0.005	LG17	10688746
1346	7870	0.006	LG06	6309938
1347	7875	0.2954	LG07	11452690
1348	7879	0.1876	LG10	19467967
1349	7890	0.2058	LG14	13284482
1350	7902	0	LG09	7623356
1351	7907	0	LG06	5549141
1352	7910	0.006	LG14	6573265
1353	7913	0.0709	LG10	22408604
1354	7915	0.2993	LG06	1682281
1355	7922	0	LG05	20956146
1356	7929	0.4718	LG11	5422480
1357	7940	0.5139	LG11	4935309
1358	7942	0.0323	LG11	11237956
1359	7952	0.3151	LG14	26291480
1360	7953	0.0417	LG14	27471012
1361	7957	0.2523	LG13	14587252
1362	7962	0.008	LG04	22010636
1363	7974	0.423	LG08	16567202
1364	7975	0.4681	LG03	8603130
1365	7976	0.1025	LG18	13994590
1366	7988	0.5175	LG21	19601801
1367	7992	0.0066	LG20	17181919
1368	8002	0.0505	LG08	7093665
1369	8016	0	LG06	11515636
1370	8018	0.0902	LG04	18659305
1371	8019	0.4304	LG16	24992183
1372	8023	0	LG15	17442202
1373	8026	0.006	LG21	5322559
1374	8027	0.1033	LG05	11481749
1375	8033	0.0183	LG10	10895467
1376	8037	0	LG12	5532228
1377	8045	0.4998	LG02	18447659
1378	8046	0.0164	LG14	21864304
1379	8048	0.2615	LG05	10285673
1380	8055	0.3155	LG12	3340389
1381	8056	0.348	LG22	15240992
1382	8057	0.1201	LG06	22944848
1383	8058	0	LG05	21116866
1384	8062	0	LG12	3185817
1385	8064	0.3893	LG12	6180142
1386	8067	0	LG19	16381195
1387	8079	0	LG05	5792527
1388	8086	0.0095	LG13	14527894
1389	8095	0.1911	LG04	33023845
1390	8098	0.1523	LG05	7346643
1391	8100	0.1039	LG07	11428517
1392	8103	0.3663	LG08	667242
1393	8124	0.0913	LG09	23766555
1394	8126	0	LG23	6176697
1395	8130	0.3254	LG13	13481551
1396	8135	0.3042	LG11	22730482
1397	8148	0	LG01	8752897
1398	8149	0.0471	LG23	18211048
1399	8150	0.2816	LG19	9468457
1400	8152	0.021	LG11	22005892
1401	8160	0	LG10	8748149
1402	8168	0.1981	LG12	5940810
1403	8183	0.0032	LG18	2018315
1404	8190	0.4644	LG11	28080960
1405	8191	0	LG07	10079179
1406	8192	0.0223	LG11	10551327
1407	8194	0.0634	LG09	4886819
1408	8196	0.3832	LG11	5950474
1409	8198	0	LG13	16144580
1410	8199	0.4243	LG09	14464715
1411	8204	0.2986	LG19	20764017
1412	8205	0.3824	LG03	8108048
1413	8206	0	LG16	26782565
1414	8208	0.1353	LG08	8756918
1415	8209	0.356	LG16	8038342
1416	8212	0.159	LG13	9273834
1417	8217	0.0144	LG18	1681718
1418	8218	0.0392	LG01	8477564
1419	8231	0.0063	LG05	21184752
1420	8241	0.105	LG13	17644845
1421	8242	0.302	LG01	7621451
1422	8246	0.3481	LG15	19655061
1423	8252	0.2191	LG13	1229103
1424	8260	0.0497	LG16	27304295
1425	8267	0.1874	LG12	11939803
1426	8277	0.011	LG02	5947585
1427	8278	0.1326	LG12	6752117
1428	8288	0.4201	LG13	18629424
1429	8289	0.3724	LG22	20459822
1430	8295	0.3216	LG13	24899963
1431	8301	0	LG15	14495834
1432	8305	0.4401	LG02	11675992
1433	8312	0.1997	LG01	9665796
1434	8315	0	LG11	14528223
1435	8316	0.5219	LG03	4477954
1436	8320	0	LG17	11946391
1437	8322	0.0219	LG09	14038013
1438	8327	0.0879	LG06	13589351
1439	8330	0.4929	LG14	4242362
1440	8334	0.0406	LG07	8045347
1441	8336	0.1214	LG01	3590892
1442	8346	0	LG11	16053706
1443	8375	0.2039	LG03	11594755
1444	8388	0.0075	LG14	12461609
1445	8389	0.3846	LG14	9808133
1446	8409	0.006	LG21	18330944
1447	8414	0	LG19	14776072
1448	8426	0	LG13	6509003
1449	8427	0	LG15	19711784
1450	8445	0.0488	LG01	6120990
1451	8448	0	LG11	24477451
1452	8450	0.0329	LG02	2934383
1453	8461	0.017	LG14	12165644
1454	8465	0	LG06	22765417
1455	8471	0.3676	LG21	4831712
1456	8484	0.3441	LG22	19029332
1457	8486	0.4094	LG10	22526695
1458	8493	0.0208	LG11	17108879
1459	8499	0.2314	LG04	23394825
1460	8507	0.1317	LG10	15259978
1461	8514	0.0908	LG21	5112341
1462	8517	0	LG18	22543513
1463	8525	0.4908	LG10	16367116
1464	8526	0.3882	LG11	2619748
1465	8527	0.0518	LG15	7756968
1466	8530	0	LG22	3244164
1467	8534	0.2522	LG20	10902826
1468	8536	0.4448	LG11	11875912
1469	8540	0	LG22	16751795
1470	8547	0.016	LG02	11866579
1471	8554	0.1149	LG23	4965463
1472	8568	0.1047	LG01	14990824
1473	8569	0	LG10	90948
1474	8572	0.492	LG03	20677019
1475	8581	0	LG02	5756973
1476	8586	0	LG21	9106710
1477	8590	0.0164	LG04	25049798
1478	8596	0.3389	LG13	3111762
1479	8597	0.1641	LG10	16803083
1480	8601	0.1642	LG15	10911179
1481	8603	0.421	LG09	18435106
1482	8606	0.0169	LG18	18859511
1483	8641	0.1084	LG11	17280494
1484	8642	0	LG20	22696666
1485	8649	0.006	LG01	18885301
1486	8670	0.4008	LG11	27130781
1487	8671	0	LG16	14413278
1488	8690	0.1114	LG19	14692145
1489	8693	0.4489	LG07	26942791
1490	8703	0.0986	LG05	3371670
1491	8704	0.2369	LG02	22597571
1492	8724	0.069	LG04	17119035
1493	8726	0.1026	LG14	17015235
1494	8727	0.0383	LG15	1282872
1495	8743	0	LG15	10299258
1496	8746	0.1898	LG16	30888212
1497	8747	0.1613	LG19	10319156
1498	8758	0.4912	LG06	12398312
1499	8759	0.4452	LG15	24908542
1500	8769	0	LG17	9185034
1501	8778	0.4077	LG02	19375815
1502	8788	0	LG15	20999563
1503	8789	0.3081	LG01	11152405
1504	8794	0	LG22	10702141
1505	8798	0.4818	LG10	24193411
1506	8803	0.1228	LG08	8178775
1507	8804	0	LG10	23759277
1508	8805	0.0804	LG06	19987845
1509	8808	0.0634	LG18	9852172
1510	8810	0	LG12	7061780
1511	8813	0.2641	LG07	18222159
1512	8815	0	LG08	16667405
1513	8816	0.0241	LG17	6318548
1514	8820	0.003	LG05	23467616
1515	8827	0	LG17	4130127
1516	8831	0.3306	LG21	12302764
1517	8840	0	LG21	7607298
1518	8842	0	LG05	17854897
1519	8847	0.2789	LG14	1030467
1520	8849	0.082	LG05	22279915
1521	8867	0	LG21	20949290
1522	8872	0.0323	LG06	12940079
1523	8873	0.006	LG20	13387010
1524	8885	0.006	LG14	23077035
1525	8890	0.4534	LG07	6489881
1526	8898	0.4015	LG07	9012236
1527	8902	0.049	LG13	6992877
1528	8907	0.3941	LG23	15164927
1529	8915	0.471	LG20	7955725
1530	8920	0	LG01	13525139
1531	8936	0.3402	LG23	7449359
1532	8943	0.0561	LG13	3879446
1533	8948	0.039	LG01	25476939
1534	8955	0	LG15	10868462
1535	8979	0.1423	LG21	13555372
1536	8997	0.5096	LG08	20043558
1537	9000	0.0776	LG01	20164805
1538	9002	0.478	LG19	19069826
1539	9008	0.0386	LG20	15722835
1540	9043	0.067	LG03	19476998
1541	9050	0.0424	LG13	14493837
1542	9054	0.0983	LG19	14616405
1543	9061	0.2611	LG12	8785295
1544	9077	0	LG09	5295753
1545	9079	0	LG21	5024714
1546	9082	0.0742	LG09	20408663
1547	9085	0.1539	LG20	18816719
1548	9091	0	LG12	25336179
1549	9097	0.1273	LG18	18493608
1550	9100	0.0204	LG16	12442275
1551	9102	0.1962	LG14	7840939
1552	9119	0.5352	LG14	8731210
1553	9131	0.0651	LG20	2330881
1554	9134	0.01	LG21	5010586
1555	9135	0.0223	LG06	12182054
1556	9144	0.0832	LG16	19012335
1557	9156	0	LG18	19232226
1558	9158	0.0788	LG11	6826719
1559	9159	0.0421	LG10	6204018
1560	9162	0.0552	LG16	13623596
1561	9164	0	LG07	16991607
1562	9165	0.0287	LG13	8397560
1563	9166	0.4611	LG13	16972178
1564	9168	0.1438	LG19	9468369
1565	9174	0.2161	LG05	21240325
1566	9184	0.3033	LG22	2675465
1567	9187	0.3047	LG15	12299422
1568	9190	0.1329	LG17	6640394
1569	9191	0.0729	LG11	18886155
1570	9192	0.2457	LG21	16443926
1571	9203	0.0457	LG11	12511703
1572	9205	0.114	LG11	11238044
1573	9210	0.1644	LG18	5958819
1574	9211	0	LG22	11875758
1575	9213	0.0045	LG11	27848202
1576	9215	0.0301	LG09	12807500
1577	9216	0.028	LG06	92177
1578	9218	0.0621	LG20	23516462
1579	9228	0.0338	LG15	14543912
1580	9229	0.4	LG08	14187458
1581	9247	0.0584	LG18	1960035
1582	9251	0.157	LG11	26642181
1583	9252	0.1649	LG10	2489942
1584	9274	0.0665	LG20	17339015
1585	9275	0.0626	LG22	20046047
1586	9277	0.203	LG01	23131469
1587	9280	0	LG05	12095423
1588	9284	0.2109	LG08	17713996
1589	9289	0	LG16	23744969
1590	9299	0.1101	LG06	683028
1591	9305	0	LG01	16799615
1592	9308	0.3561	LG04	32661853
1593	9316	0.0052	LG04	30729475
1594	9323	0.015	LG21	22259790
1595	9326	0.4554	LG19	12260534
1596	9331	0.3301	LG19	4094309
1597	9347	0.49	LG22	17143940
1598	9350	0.2152	LG01	3570289
1599	9354	0.369	LG15	23136934
1600	9355	0.015	LG20	22453977
1601	9359	0.1061	LG10	1083496
1602	9363	0.0365	LG12	10454862
1603	9369	0.0063	LG06	7049845
1604	9378	0	LG14	886773
1605	9380	0	LG19	20922391
1606	9387	0.0648	LG09	23454920
1607	9393	0.247	LG16	12409656
1608	9408	0	LG11	16231009
1609	9415	0	LG23	3879604
1610	9418	0	LG22	9230332
1611	9419	0.005	LG08	24203128
1612	9421	0.3691	LG01	24972595
1613	9434	0.2067	LG07	10877021
