Locus	chromosome	position	fst
14572	LG06	3819643	0.0136
4065	LG06	4009836	0.0291
10299	LG06	4083575	0.0402
14955	LG06	4090145	0.024
23148	LG06	4104193	0.0817
12963	LG06	4294118	0.0141
25630	LG06	4486576	0.0355
19551	LG06	5223455	0.3765
23232	LG06	5400756	0.0199
9967	LG06	5507919	0.1241
7907	LG06	5549141	0.0046
9502	LG06	5572616	0.3046
6260	LG06	5630445	0.1139
12746	LG06	5825278	0.6961
15140	LG06	5825366	0.1096
3734	LG06	5926292	0.045
13308	LG06	6089527	0.008
7713	LG06	6229137	0.0314
13575	LG06	6229225	0.1228
7870	LG06	6309938	0.6395
927	LG06	6420980	0.0031
11563	LG06	6489767	0.0714
13917	LG06	6569806	0.569
21453	LG06	6580009	0.1977
23753	LG06	6601593	0.0262
15573	LG06	6638277	0.8589
20091	LG06	6642602	0.006
18841	LG06	6656691	0.1855
12477	LG06	6779590	0.0872
11663	LG06	6786952	0.0934
1017	LG06	6804646	0.0127
10177	LG06	6889844	0.0156
5610	LG06	6965868	0.0293
9369	LG06	7049845	0.0091
14140	LG06	7517417	0.1031
7144	LG06	7518086	0.0258
18743	LG06	7692783	0.3789
20101	LG06	7734851	0.2662
5576	LG06	7858844	0.0306
3940	LG06	7867156	0.7247
2522	LG06	8028686	0.3487
21614	LG06	8028774	0.363
954	LG06	8064417	0.2392
21699	LG06	8243548	0.0519
926	LG06	8571939	0.0435
6833	LG06	8602962	0.1665
6342	LG06	8779893	0.0779
13537	LG06	8949504	0.0177
11008	LG06	9463080	0.1327
5770	LG06	9501622	0.0118
14176	LG06	9604337	0.0275
22921	LG06	9693517	0.5421
19990	LG06	10021608	0.6641
248	LG06	10068536	0.0157
21611	LG06	10068624	0.0234
24028	LG06	10474106	0.0231
13341	LG06	10553940	0.7544
15701	LG06	10563813	0.0256
18120	LG06	10569904	0.0112
13148	LG06	10767220	0.1504
381	LG06	10890799	0.5298
10178	LG06	11324595	0.0053
11092	LG06	11334310	0.1623
5719	LG06	11439647	0.0301
8016	LG06	11515636	0.045
9135	LG06	12182054	0.0366
4452	LG06	12297808	0.0912
8758	LG06	12398312	0.075
813	LG06	12873880	0.1046
8872	LG06	12940079	0.0242
6112	LG06	12940167	0.0156
5077	LG06	12954935	0.3979
3692	LG06	13048766	0.0773
22020	LG06	13229716	0.3764
15298	LG06	13372966	0.0074
8327	LG06	13589351	0.7149
14593	LG06	13656731	0.015
24665	LG06	14270724	0.3741
3887	LG06	14278663	0.4809
6810	LG06	14645377	0.0325
6157	LG06	14713694	0.3076
7726	LG06	14765352	0.0755
25368	LG06	15060175	0.0232
20867	LG06	15224176	0.0076
2331	LG06	15803151	0.0286
9684	LG06	16217777	0.8178
12544	LG06	16294851	0.138
6652	LG06	16314186	0.0293
9582	LG06	16749471	0.0481
16968	LG06	17047164	0.5691
21921	LG06	17047252	0.0541
15615	LG06	17092433	0.8336
23650	LG06	17098228	0.9434
22783	LG06	17151219	0.2462
3973	LG06	17505582	0.4151
24868	LG06	17520164	0.0237
13547	LG06	17746245	0.3289
14906	LG06	18358526	0.5032
12288	LG06	18486795	0.0472
733	LG06	18660007	0.0183
4398	LG06	18998161	0.1818
23788	LG06	19578433	0.3385
5232	LG06	19843692	0.1018
1054	LG06	19898749	0.7131
5336	LG06	20059538	0.9451
11395	LG06	20300416	0.5092
4191	LG06	20741073	0.4687
20705	LG06	21055115	0.0753
23765	LG06	21333521	0.0165
15407	LG06	21582654	0.1918
4887	LG06	22208449	0.008
19466	LG06	22609209	0.0707
5465	LG06	22757568	0.0615
7391	LG06	22765329	0.0687
8465	LG06	22765417	0.0144
14522	LG06	22869084	0.0313
16504	LG06	23022030	0.8107
18159	LG06	23485475	0.0848
12220	LG06	23763699	0.1181
14932	LG06	24003056	0.0657
4572	LG06	24057453	0.0305
17898	LG06	24099530	0.6982
23587	LG06	24168683	0.1658
20402	LG06	24374929	0.0628
10435	LG06	24850560	0.033
17066	LG06	24966019	0.2681
3396	LG06	25314954	0.6647
13556	LG07	545999	0.708
23748	LG07	546087	0.069
4472	LG07	806594	0.1209
3957	LG07	823426	0.0139
23248	LG07	1151010	0.0624
16573	LG07	1633397	0.0174
23457	LG07	2323253	0.0133
5946	LG07	2718878	0.0444
9664	LG07	2897347	0.0272
5322	LG07	4796419	0.034
13732	LG07	4878672	0.084
20810	LG07	5032460	0.2376
15536	LG07	5891920	0.1003
8890	LG07	6489881	0.0237
16410	LG07	6570170	0.0943
6894	LG07	6888721	0.0297
23190	LG07	6942938	0.0437
13652	LG07	7326289	0.0876
7763	LG07	7478136	0.0215
25479	LG07	7866364	0.0079
8334	LG07	8045347	0.2047
63	LG07	8250504	0.0185
10210	LG07	8879525	0.044
8898	LG07	9012236	0.3013
11216	LG07	9149874	0.0109
17318	LG07	9159743	0.0357
17835	LG07	9383414	0.9654
11760	LG07	9519203	0.0714
14667	LG07	9537995	0.1903
3284	LG07	9539930	0.2012
23562	LG07	9752923	0.2844
8191	LG07	10079179	0.0111
3095	LG07	10800502	0.0455
11576	LG07	10877109	0.1533
12578	LG07	10968252	0.0832
8100	LG07	11428517	0.0337
14999	LG07	11429270	0.0084
7875	LG07	11452690	0.4435
23986	LG07	11698160	-0.0014
15934	LG07	11782849	0.7329
10215	LG07	11803415	0.3139
4137	LG07	11811714	0.0829
11997	LG07	11912940	0.0472
13198	LG07	11977671	0.1735
16062	LG07	12076536	0.0305
25059	LG07	12195992	0.1846
23563	LG07	12349213	0.3629
2520	LG07	12362085	0.1047
14810	LG07	12619906	0.8742
5031	LG07	12728851	0.233
17322	LG07	13226104	0.1204
2735	LG07	13236326	0.9257
3195	LG07	13297888	0.8361
22035	LG07	13370025	0.0178
14640	LG07	13545769	0.0614
1737	LG07	14640691	0.0727
25567	LG07	14745633	0.0094
10999	LG07	14769705	0.3687
14546	LG07	14831843	0.5246
22166	LG07	14854682	0.748
11149	LG07	14869558	0.0296
10285	LG07	14894969	-6e-04
16881	LG07	15142172	0.0236
24274	LG07	15237616	0.3018
4637	LG07	15411923	0.0058
24467	LG07	15454584	0.8003
21874	LG07	15564103	0.8132
4660	LG07	15879034	0.3775
16218	LG07	16069098	0.0296
17141	LG07	16146679	0.0199
7479	LG07	16236256	0.6584
925	LG07	16246230	0.5332
7171	LG07	16286288	0.0896
6697	LG07	16303464	0.1242
3324	LG07	16407381	0.0138
18517	LG07	16558501	0.2188
17036	LG07	16603045	0.1061
3111	LG07	16957862	0.0597
9164	LG07	16991607	0.0262
14474	LG07	17381364	0.0039
2069	LG07	17433168	0.4683
22303	LG07	17494008	2e-04
23947	LG07	17608211	0.047
7458	LG07	17761824	0.0163
17631	LG07	17895354	0.031
18619	LG07	18183680	0.1514
8813	LG07	18222159	0.1019
15473	LG07	18504448	0.9636
19904	LG07	18504536	0.1197
24287	LG07	18609422	0.032
21934	LG07	18657038	0.583
24440	LG07	18792489	0.0279
6298	LG07	19290922	0.0582
19785	LG07	19665494	0.065
21829	LG07	19738440	0.7472
11943	LG07	20442784	0.1209
10913	LG07	20467284	0.0728
5417	LG07	20640020	0.0046
4856	LG07	20645188	0.1233
13935	LG07	20916719	0.3287
18796	LG07	20918202	0.0038
12962	LG07	20991578	0.0227
2319	LG07	20997192	0.5
15645	LG07	21003278	0.0188
6534	LG07	21020158	0.0879
6635	LG07	21047437	0.0712
12380	LG07	21047525	0.0695
16164	LG07	21075373	0.1308
23908	LG07	21130324	0.2634
20990	LG07	21131169	0.5928
9800	LG07	21196530	0.0111
24999	LG07	21196618	0.0085
22324	LG07	21203117	0.1583
2454	LG07	21594394	0.0635
20197	LG07	21773059	0.0326
12303	LG07	21866660	0.0349
24684	LG07	21989767	0.0313
11768	LG07	21989855	0.1722
11902	LG07	22046260	0.0264
22276	LG07	22340068	0.0063
11500	LG07	22421100	0.0573
4681	LG07	23084471	0.9914
16168	LG07	23331870	0.0302
2830	LG07	23332711	0.1463
1490	LG07	23424347	0.0844
3798	LG07	23461249	0.1725
21016	LG07	23507934	0.2968
11417	LG07	23619683	0.0768
20163	LG07	24305226	0.0349
11860	LG07	24334636	0.4626
22729	LG07	24533275	0.0191
7604	LG07	24657611	0.105
19107	LG07	25260051	0.2031
24414	LG07	25379906	0.0571
17670	LG07	25484701	0.4889
19046	LG07	25485765	0.0364
11886	LG07	25941514	0.1139
3307	LG07	26173439	0.1572
23211	LG07	26183959	0.2538
12406	LG07	26600311	0.0097
24833	LG07	26668142	0.0726
12299	LG07	26908342	0.0279
12946	LG07	26921264	0.3312
8693	LG07	26942791	0.2223
20753	LG07	27066137	0.5986
1258	LG07	27182155	0.0465
11406	LG07	27267119	0.0144
12394	LG07	27314143	0.0552
20472	LG07	27329202	0.402
11176	LG07	27362617	0.0394
19020	LG07	27371063	0.0356
22989	LG07	27407732	0.0277
16425	LG07	27583603	0.016
4514	LG07	27682138	0.1384
19879	LG07	27702248	0.02
12564	LG07	27817675	0.1157
22430	LG07	27902353	0.2557
16718	LG07	27965978	0.1587
25032	LG07	28063039	0.1553
16834	LG07	28130284	0.2646
24680	LG07	28196913	0.7992
7313	LG07	28218174	0.9339
19685	LG07	28686518	0.0423
17993	LG07	28876115	0.1877
11566	LG07	28941938	0.1607
2087	LG07	28942026	0.1058
21723	LG07	29130898	0.0513
20395	LG07	29553803	0.182
17216	LG07	29626247	0.064
20248	LG07	29864471	0.112
19520	LG07	29868988	0.097
9667	LG07	30125689	0.1989
5739	LG07	30391639	0.0036
7395	LG07	30555580	-8e-04
19372	LG07	30915399	0.0164
7058	LG08	559820	0.4279
14421	LG08	663256	0.1017
11126	LG08	663344	0.0112
8103	LG08	667242	0.3755
17867	LG08	1124351	-7e-04
200	LG08	1227839	0.1201
174	LG08	1312422	0.044
4596	LG08	1761739	0.0283
19342	LG08	3742817	0.1375
17856	LG08	4176493	0.0342
7466	LG08	4200824	0.1731
15973	LG08	4711955	0.056
3193	LG08	4803505	0.1877
16186	LG08	4941063	0.4893
23100	LG08	5415753	0.0126
24606	LG08	5427658	0.0299
3207	LG08	5648759	0.4972
12508	LG08	5800155	0.0097
16965	LG08	5811721	0.0425
16238	LG08	5811809	0.0445
7046	LG08	6188289	0.8453
3244	LG08	6495561	0.0099
17168	LG08	6570111	0.0689
6771	LG08	6712888	0.0918
820	LG08	6783271	0.2018
16032	LG08	6862619	0.3444
21540	LG08	6956890	0.1789
9813	LG08	6971879	0.0246
11257	LG08	7044519	0.1604
15024	LG08	7070777	0.051
8002	LG08	7093665	0.0213
10038	LG08	7161481	0.0121
21600	LG08	7171130	0.0032
5623	LG08	7239686	0.2574
24759	LG08	7799630	0.0069
16803	LG08	8068226	0.0259
19587	LG08	8178687	0.4402
8803	LG08	8178775	0.0631
22900	LG08	8301243	0.0146
16134	LG08	8305901	0.1135
14537	LG08	8319432	0.0693
11132	LG08	8582009	0.1554
8208	LG08	8756918	0.0671
15112	LG08	8912517	0.1185
3373	LG08	8966991	0.0379
10421	LG08	9228751	0.4839
5844	LG08	9557314	0.0803
5060	LG08	9590391	0.2269
16292	LG08	9791342	0.0646
10844	LG08	9797973	0.1852
12064	LG08	10043041	-0.0016
23580	LG08	10125644	0.4403
1693	LG08	10243819	0.2145
5834	LG08	10268342	0.0923
3960	LG08	10342640	0.0064
18900	LG08	10347890	0.0373
10431	LG08	10365018	0.0146
545	LG08	10413548	0.1294
23076	LG08	10423892	0.0367
15748	LG08	10446991	0.9882
20791	LG08	10603909	0.0184
24825	LG08	10604355	0.0114
4491	LG08	10633171	0.4062
15432	LG08	10804836	0.0306
18628	LG08	10815737	0.0474
21539	LG08	10823636	0.243
16698	LG08	10896352	0.0445
4040	LG08	10912553	0.0572
571	LG08	11071974	0.0047
2506	LG08	11296393	0.0294
7865	LG08	11365031	-0.0018
9679	LG08	11452987	0.1127
13723	LG08	11504836	0.0104
17666	LG08	11504924	0.0705
20578	LG08	11763653	0.0456
22563	LG08	11820497	0.9523
23593	LG08	11824764	0.0488
2408	LG08	11860507	0.7749
16121	LG08	11993549	0.6684
18615	LG08	12122177	0.9248
10726	LG08	12138119	0.1703
17267	LG08	12625036	0.9424
14044	LG08	12687954	0.1487
4368	LG08	12744936	0.0102
23293	LG08	12844372	0.0912
1089	LG08	13112738	0.011
7501	LG08	13128416	0.0152
256	LG08	13184454	0.7594
15568	LG08	13237425	0.2526
16141	LG08	13518062	0.0029
24384	LG08	13756394	0.0705
17870	LG08	13840335	0.9446
1098	LG08	13960352	0.2471
20530	LG08	14072527	0.0218
11260	LG08	14170755	0.0192
9229	LG08	14187458	0.3975
23395	LG08	14187546	0.1317
20285	LG08	14206924	0.0261
6910	LG08	14381535	0.0309
13925	LG08	14666259	0.2744
21531	LG08	15039052	0.0516
16911	LG08	15039140	0.0263
20760	LG08	15110370	0.0748
3161	LG08	15130801	0.3047
528	LG08	15156053	0.1215
4891	LG08	15555865	0.3812
10061	LG08	15659186	0.6379
25277	LG08	15781964	0.0149
5450	LG08	15826307	0.0213
17190	LG08	15826395	0.0153
10951	LG08	16407110	0.4532
21123	LG08	16555297	0.993
7974	LG08	16567202	0.6018
8815	LG08	16667405	0.0298
11420	LG08	17026926	0.0763
20270	LG08	17349042	0.0583
24993	LG08	17575533	0.0608
9284	LG08	17713996	0.1288
943	LG08	17866162	0.0467
5206	LG08	18013058	0.1034
13241	LG08	18014083	0.2019
11759	LG08	18102613	0.9559
18889	LG08	18146524	0.0244
6229	LG08	18383781	0.0226
7807	LG08	18470173	0.5426
18073	LG08	18588524	0.0605
24415	LG08	18766557	0.0404
2234	LG08	18949206	0.086
17392	LG08	19037683	0.0169
22332	LG08	19098019	0.2226
16942	LG08	19115287	0.0812
9888	LG08	19299110	0.0268
12521	LG08	19539358	0.0098
10166	LG08	19658164	0.0364
8997	LG08	20043558	0.4431
1266	LG08	20768613	0.0858
19923	LG08	20933711	0.0449
2851	LG08	21068744	0.0473
4317	LG08	21516625	0.2789
13724	LG08	21563933	-0.0019
18702	LG08	21564021	0.1917
24554	LG08	21763729	0.0243
373	LG08	21935513	0.0029
11300	LG08	22239235	0.03
9940	LG08	22367438	0.0282
10392	LG08	22476566	0.0333
17885	LG08	23012265	0.0502
16205	LG08	23333714	0.0044
10401	LG08	23374487	0.0271
22526	LG08	24326107	0.8315
2400	LG08	24451697	0.0075
23159	LG08	24547395	0.3795
21092	LG08	24575790	0.0368
22824	LG08	24757841	0.7436
21470	LG08	24761922	0.0962
4609	LG08	24762010	0.4541
3197	LG08	24846203	0.1181
18726	LG08	25130632	0.0729
24683	LG08	25350262	0.3208
7522	LG08	25397751	0.0676
24253	LG08	25535822	0.0134
23564	LG08	25718636	0.0145
10991	LG08	25784412	0.0095
2368	LG08	26184505	0.3335
23592	LG08	26200561	0.2216
14342	LG09	141924	0.0147
21802	LG09	609295	0.2954
18502	LG09	940472	0.0406
7128	LG09	1204897	0.114
5198	LG09	1393709	0.0688
708	LG09	1654444	0.0389
4556	LG09	1872502	0.0361
3651	LG09	1872590	0.3073
17384	LG09	2170302	0.1188
12566	LG09	2484464	0.0715
20522	LG09	2507199	0.0167
15806	LG09	2600547	0.0494
10172	LG09	3075444	0.3686
25269	LG09	3155786	0.0411
9606	LG09	3437100	0.0095
3458	LG09	3493810	0.0516
4615	LG09	3670506	0.0784
18186	LG09	3902933	0.1293
20937	LG09	4094091	0.0266
20726	LG09	4436715	0.0102
5685	LG09	4495270	0.1786
25028	LG09	4635842	0.7688
8194	LG09	4886819	0.9538
16637	LG09	4910828	0.0354
9077	LG09	5295753	0.0331
7109	LG09	5317086	0.245
3948	LG09	5671531	0.2372
5124	LG09	5713978	0.0452
1504	LG09	6084778	0.075
21120	LG09	6147938	0.2721
12803	LG09	6289788	0.051
15471	LG09	6468150	0.6749
5011	LG09	6468238	0.6809
6099	LG09	6849550	0.0186
415	LG09	6944185	0.3711
1047	LG09	6946806	0.2006
20890	LG09	7053543	0.0191
19199	LG09	7053631	0.0379
21454	LG09	7105409	0.1658
22698	LG09	7438914	0.0133
7902	LG09	7623356	0.3566
14628	LG09	7789676	0.2057
14594	LG09	7829697	0.1773
12990	LG09	7893287	0.0456
20036	LG09	7937542	0.2238
4146	LG09	8211355	0.1073
14042	LG09	8580009	0.1207
11691	LG09	8580099	0.383
13279	LG09	9396740	0.0053
4702	LG09	9449210	0.1909
7514	LG09	9462378	0.0024
15907	LG09	9465117	0.7308
5853	LG09	9910448	0.0652
23935	LG09	9937787	0.0161
561	LG09	10073918	0.0846
12713	LG09	10266318	0.0278
9489	LG09	10420914	0.0593
12567	LG09	10421002	0.0603
25293	LG09	10421422	0.6577
5882	LG09	10461569	0.1814
19371	LG09	10689203	0.227
9576	LG09	10727534	0.1992
18401	LG09	10862292	0.1253
23924	LG09	10911434	0.1019
11848	LG09	11140996	0.0081
18757	LG09	11297595	0.0492
22918	LG09	11494887	0.0163
13940	LG09	11496126	0.1078
16806	LG09	11496944	0.0224
2230	LG09	11505320	0.0157
15462	LG09	11582028	0.0729
20446	LG09	11671951	0.8702
17230	LG09	11767563	0.2181
7104	LG09	11767651	0.0142
12017	LG09	12286191	0.6528
11849	LG09	12564139	-8e-04
23143	LG09	12593181	0.0395
20265	LG09	12622101	0.0575
1311	LG09	12622187	0.0075
9215	LG09	12807500	0.0331
22806	LG09	12871481	0.3519
18482	LG09	12928434	0.0067
22873	LG09	12988290	0.0538
7465	LG09	13181103	0.0894
22092	LG09	13245403	0.0044
24117	LG09	13296746	6e-04
17185	LG09	13511279	0.017
17702	LG09	13518924	0.2767
10198	LG09	13840201	0.2956
21686	LG09	13925989	0.5806
410	LG09	13926079	0.2942
7314	LG09	13953137	0.2937
8322	LG09	14038013	0.0142
19752	LG09	14153515	0.0721
8199	LG09	14464715	0.4033
5930	LG09	14503032	0.0283
2792	LG09	14618268	0.0297
17951	LG09	14669233	0.0246
12201	LG09	14680579	0.0579
15311	LG09	14890489	0.6961
9668	LG09	15119144	0.1755
23785	LG09	15134525	0.0526
7818	LG09	15474554	0.1731
19083	LG09	16022854	0.055
15650	LG09	16091715	0.1337
13054	LG09	16092904	0.3001
22246	LG09	16119065	-0.0019
16967	LG09	16123680	0.0515
13476	LG09	16123768	0.0658
14260	LG09	16137299	0.2194
15586	LG09	16189035	0.1488
13129	LG09	16518082	0.0858
9611	LG09	16641125	0.0041
17901	LG09	16836821	0.0791
4617	LG09	16838649	0.0711
17959	LG09	16869465	0.1166
1582	LG09	16940306	0.0505
4090	LG09	17063685	0.2728
18043	LG09	17110549	0.9142
17038	LG09	17129440	0.8366
16009	LG09	17406696	0.13
10687	LG09	17530179	0.1253
4142	LG09	17587809	0.2646
11056	LG09	17620838	0.037
21118	LG09	17644011	0.0367
5451	LG09	17652516	0.057
22640	LG09	17652604	0.3734
9966	LG09	17673401	0.0377
4960	LG09	17810629	0.0434
14555	LG09	17882027	0.043
39	LG09	17882115	0.0576
17442	LG09	18023941	0.2049
986	LG09	18413149	0.0229
8603	LG09	18435106	0.6659
379	LG09	18491323	0.0167
7759	LG09	19279622	0.3205
21239	LG09	19366042	0.0198
11459	LG09	19421069	0.084
9545	LG09	19485278	0.4237
4459	LG09	19494289	0.0402
13207	LG09	19949567	0.1916
263	LG09	19977194	0.208
3031	LG09	20025730	0.0531
13721	LG09	20115295	0.0467
14755	LG09	20338374	0.0531
9082	LG09	20408663	0.052
12516	LG09	20438490	0.4261
13461	LG09	20559077	0.0156
23178	LG09	20841659	0.329
4629	LG09	20931379	0.0061
19360	LG09	21644883	0.9469
5980	LG09	21886663	0.3767
18319	LG09	21889342	0.077
12384	LG09	22398721	0.4645
17912	LG09	23034645	0.092
9387	LG09	23454920	0.033
23136	LG09	23542273	0.1693
2895	LG09	23542361	0.0296
19310	LG09	23544030	0.1697
17968	LG09	23570799	0.1771
20068	LG09	23628908	0.2214
22753	LG09	23684868	0.0234
8124	LG09	23766555	0.9065
13163	LG09	23918871	0.0561
917	LG09	23966054	0.0097
5577	LG09	23969744	0.0323
1794	LG09	24143400	0.4723
19682	LG09	24358659	0.0723
11638	LG09	24432292	0.2474
12554	LG09	24497475	0.0179
4226	LG09	24607602	0.1109
10138	LG10	301809	0.0564
3962	LG10	605025	0.0225
18050	LG10	1115331	0.0335
7384	LG10	1352427	0.0136
5928	LG10	1369959	0.0172
5002	LG10	1370047	0.0414
16612	LG10	1560210	0.0076
11954	LG10	2256027	0.233
17879	LG10	2293277	-0.0014
6583	LG10	2465467	0.0639
9252	LG10	2489942	0.0732
1592	LG10	2502491	0.0301
18111	LG10	2525180	0.05
1073	LG10	2603183	0.0817
17351	LG10	2645492	0.0218
17343	LG10	2810907	0.0235
21870	LG10	2836992	0.005
14554	LG10	3092111	0.3346
22771	LG10	3784167	0.6338
7781	LG10	4151887	0.0312
18248	LG10	4304858	0.0261
22011	LG10	4306943	0.0057
4426	LG10	4400003	0.0859
10260	LG10	4477635	0.0046
25250	LG10	4629105	0.7988
3963	LG10	4690015	0.0091
21089	LG10	4739467	0.0566
10995	LG10	5381301	0.0872
5203	LG10	5542453	0.0862
6	LG10	5565406	0.042
13295	LG10	5590510	0.2488
13881	LG10	5762212	0.0208
5962	LG10	5834804	0.0047
18330	LG10	5843219	0.3832
244	LG10	5851012	0.0457
885	LG10	5851100	0.0239
3434	LG10	6003116	0.1011
9159	LG10	6204018	-6e-04
10291	LG10	6547702	0.4162
16787	LG10	6644405	0.0248
11408	LG10	6902002	0.1776
10396	LG10	7240187	0.1569
19829	LG10	7361517	0.06
21800	LG10	7362046	0.023
14287	LG10	7429779	0.0039
7214	LG10	7431430	0.9424
6701	LG10	7469127	0.0287
12987	LG10	7768031	0.0381
21681	LG10	7779998	0.028
4620	LG10	7813485	0.8194
7791	LG10	7813573	0.1176
8160	LG10	8748149	0.0243
9986	LG10	9602660	0.2851
16280	LG10	9631682	0.6396
3176	LG10	9762442	0.0076
4206	LG10	9793217	0.0259
3753	LG10	9860946	0.7065
24659	LG10	9903825	0.0855
22961	LG10	9917591	0.0992
17181	LG10	10048933	0.2172
10966	LG10	10433055	0.1483
92	LG10	10496043	0.6407
12725	LG10	10819623	0.0371
21971	LG10	10867159	0.6831
8033	LG10	10895467	0.9823
17999	LG10	11365506	0.0759
13125	LG10	11392859	0.0156
12182	LG10	11702412	0.5928
198	LG10	12542466	0.8809
11049	LG10	12577783	0.0017
14190	LG10	12653246	0.0458
20081	LG10	12658536	0.092
13791	LG10	12697932	0.7531
3121	LG10	12858006	0.0589
9755	LG10	13377165	0.0064
12945	LG10	13448653	0.6848
7453	LG10	13650399	0.0047
17990	LG10	13900150	0.2134
15313	LG10	14212835	0.0226
23615	LG10	14722708	0.4971
4083	LG10	15139047	0.212
3015	LG10	15163654	0.8131
8507	LG10	15259978	0.2399
15234	LG10	15260066	0.2175
15009	LG10	15663397	0.0888
24591	LG10	15711501	0.0852
10015	LG10	15810510	0.6525
8525	LG10	16367116	0.4871
4251	LG10	16638251	0.4855
8597	LG10	16803083	0.0984
14526	LG10	16803171	0.262
11895	LG10	16877062	0.1464
12199	LG10	16892873	0.0665
5217	LG10	16892961	0.0798
22392	LG10	16955644	0.0161
7505	LG10	17051602	0.0221
1907	LG10	17098895	0.2625
19023	LG10	17098983	0.2548
11319	LG10	17278254	0.0268
4171	LG10	17543844	0.0163
25620	LG10	17690500	0.0668
1262	LG10	17743127	0.0055
9549	LG10	17848565	0.0828
17760	LG10	18095577	0.3112
24634	LG10	18235054	0.0207
16422	LG10	18439664	0.0127
24307	LG10	18499922	0.0077
15002	LG10	18594202	0.0075
18366	LG10	18594290	0.0995
21884	LG10	18670124	0.026
9538	LG10	18851597	0.0232
18754	LG10	19102995	0.0214
20945	LG10	19366755	0.0193
20920	LG10	19404682	0.2097
9452	LG10	19417830	0.4302
7879	LG10	19467967	0.0287
16245	LG10	19765296	0.0092
23189	LG10	19767704	0.0238
16145	LG10	19915286	0.0411
3248	LG10	20021617	0.1702
10580	LG10	20152067	0.2775
19564	LG10	20345887	-0.0019
1872	LG10	21232603	0.1408
6040	LG10	22004225	0.0604
11910	LG10	22004313	0.0683
2558	LG10	22020828	0.0559
4958	LG10	22107920	0.4913
11081	LG10	22122129	0.3896
7913	LG10	22408604	0.0665
11	LG10	22879220	0.0523
2705	LG10	22879308	0.0267
25444	LG10	22997820	0.5269
472	LG10	23241108	0.016
12916	LG10	23265400	0.0165
6033	LG10	23278050	0.0842
23146	LG10	23430455	0.0538
716	LG10	23520241	0.1696
5594	LG10	23722049	0.0999
8804	LG10	23759277	0.0118
8798	LG10	24193411	0.0164
20295	LG10	24766333	0.4958
16791	LG10	25140041	0.0964
24444	LG10	25232300	0.0377
12107	LG11	599330	0.0913
19742	LG11	658080	0.0137
21313	LG11	852857	0.0158
1027	LG11	880476	0.0284
6484	LG11	1042714	0.0164
12726	LG11	1323218	0.1467
6769	LG11	1333122	0.0149
5807	LG11	1821055	0.0272
19228	LG11	2128700	0.0074
7711	LG11	2322577	0.1242
15749	LG11	2453939	0.07
3258	LG11	2454027	0.0219
19021	LG11	2466205	0.0192
6803	LG11	2541190	0.0212
11282	LG11	2541278	0.0095
18879	LG11	2695805	-0.0012
21335	LG11	2991166	0.1282
21256	LG11	3027003	0.1186
756	LG11	3127754	0.0258
16270	LG11	3234999	0.4938
14618	LG11	3238756	0.0251
22947	LG11	3409526	0.0757
10978	LG11	3709479	0.1476
23066	LG11	3715071	0.1703
5966	LG11	3737428	0.3319
24196	LG11	3832245	0.2079
18571	LG11	4312750	0.0947
23094	LG11	4350264	0.1811
16564	LG11	4376683	0.1079
15060	LG11	4509609	0.0472
19201	LG11	4663213	0.0262
24124	LG11	4847996	0.0675
11708	LG11	4914685	0.9861
7940	LG11	4935309	0.5061
10307	LG11	5262579	0.009
3931	LG11	5295900	0.2035
18236	LG11	5341135	0.053
7929	LG11	5422480	0.0229
19943	LG11	5432424	0.0165
21590	LG11	5432942	0.5077
14760	LG11	5530610	0.216
19964	LG11	5576643	0.0355
7769	LG11	5638643	0.2045
15954	LG11	5805730	0.3901
6757	LG11	5861158	0.0208
8196	LG11	5950474	0.3711
2468	LG11	6043896	0.1544
4336	LG11	6123685	0.0497
12889	LG11	6356698	0.2635
6203	LG11	6456108	0.1545
12897	LG11	6504285	0.0114
9158	LG11	6826719	0.8977
6550	LG11	6909678	0.7536
2064	LG11	7306299	0.9889
5281	LG11	7506208	0.1291
12810	LG11	7562224	0.4517
1547	LG11	7746059	0.0538
1756	LG11	8086242	0.0145
25225	LG11	8123880	0.7839
15010	LG11	8774566	0.1297
18313	LG11	8774654	0.1209
18947	LG11	8837364	0.0478
3972	LG11	8894347	0.5253
21509	LG11	8929232	0.0239
11978	LG11	8976665	0.0387
19037	LG11	9019282	0.6973
19949	LG11	9077021	1
16151	LG11	9208997	0.1657
14131	LG11	9371620	0.0788
19729	LG11	9699702	0.1249
13895	LG11	9770660	0.0543
4344	LG11	9920661	0.1234
12254	LG11	10063725	0.9246
20796	LG11	10174407	0.2579
1167	LG11	10595723	-6e-04
5541	LG11	10611314	0.768
3155	LG11	10611402	0.0757
15034	LG11	11184765	0.0092
7942	LG11	11237956	0.0145
9205	LG11	11238044	0.4461
17087	LG11	11366771	0.7095
23927	LG11	11392893	0.2566
9585	LG11	11440099	0.7315
16429	LG11	11596915	0.3729
6797	LG11	11597003	0.1718
6890	LG11	11780929	0.0515
21789	LG11	11847676	0.0778
8536	LG11	11875912	0.3482
11594	LG11	11876000	0.2093
4834	LG11	12058857	0.9763
24071	LG11	12101375	0.0258
4188	LG11	12127935	0.7924
9203	LG11	12511703	0.0395
19660	LG11	12511791	0.003
17709	LG11	12700354	0.0255
24226	LG11	13148494	0.2098
15113	LG11	13328849	0.0049
5984	LG11	13375051	0.3387
13355	LG11	13376613	0.0139
13107	LG11	13398459	0.8968
