Locus	Fst
3155	0.0669
24206	0.0288
11081	0.3766
11080	0.0217
17879	-0.0015
2830	0.0945
14729	0.1187
20222	0.7584
20229	0.0037
4261	0.0010
23556	0.1763
13975	0.2535
13976	0.2834
25574	-0.0016
9878	0.2982
6924	0.0483
8111	0.0029
9870	0.0808
11154	0.2485
17666	0.0659
5541	0.6859
24510	0.0662
23159	0.3485
8596	0.4506
8597	0.2818
3086	0.2297
23330	0.1743
23331	0.0099
8374	0.0034
22698	0.6624
8370	0.4142
22206	0.0916
22205	0.0405
5894	0.0577
8571	-0.0006
12578	0.0764
12577	0.0816
24428	0.0073
7405	0.0981
22331	0.5655
25318	0.2383
25319	0.0051
22113	0.0486
25648	-0.0010
22446	-0.0015
16055	0.0435
25644	0.0035
16504	0.7974
16502	0.1074
22118	0.0285
22687	0.3948
11521	0.0675
12615	0.1330
22688	0.3410
4009	0.0498
4001	0.4086
3970	0.1430
320	0.0936
3972	0.4971
19425	0.5475
22645	0.0729
324	0.9920
561	0.0949
19429	0.5802
19559	0.0559
19551	0.2403
21016	0.2504
3622	0.1799
19557	0.0017
19884	0.0646
16616	0.0375
18329	0.6526
4716	0.1066
22596	0.2458
4712	0.6865
11417	0.1550
6136	0.1628
25480	-0.0005
10945	0.5457
16292	0.0627
16291	0.1574
14702	0.3805
17479	0.1784
9478	0.6157
16474	0.1243
1593	0.2184
9471	0.5464
9474	0.1100
16277	0.2435
19956	0.3262
16270	0.5033
25460	0.0250
19952	0.0054
24993	0.0680
4472	0.1107
24994	0.2457
24997	0.1988
25469	-0.0006
4679	0.0078
4677	0.0462
24223	0.3445
24222	0.1132
11705	0.0827
11706	0.1123
24220	0.8038
7395	0.3111
21812	0.0039
9275	0.0366
9277	0.2999
2468	0.5825
126	-0.0027
22928	0.0828
17014	0.0375
7957	0.5265
16870	-0.0007
22930	0.4680
2069	0.4192
2798	0.0060
24135	0.5552
6314	0.0791
6315	0.1386
18478	-0.0014
9096	-0.0006
9097	0.0103
18471	0.0464
22025	0.0433
22830	0.1049
10129	0.1382
9308	0.1367
17703	0.1005
17701	-0.0007
9658	0.2440
21583	0.0052
22022	-0.0018
17497	0.2353
13142	0.4900
7244	0.0618
22021	0.0045
17490	0.3017
21744	0.0064
22851	0.0025
13384	0.7392
8968	0.5485
2934	0.1924
11899	0.7276
11895	0.1406
5329	0.1583
1645	0.0682
8817	0.0155
14932	0.0617
13038	0.3958
18908	0.1246
14285	0.0723
14938	0.1067
13036	0.0129
11096	0.0937
8747	0.1329
576	0.5004
7656	0.6825
3166	0.3043
18299	0.0165
3161	0.2583
1162	0.0287
1427	0.0050
5435	0.0482
14731	0.6643
8536	0.3250
735	0.0398
12173	0.6932
8103	0.2873
23526	0.3837
13968	0.0253
13969	0.0463
463	0.0586
9568	0.0701
15392	-0.0042
6480	0.4286
15462	0.1577
9864	0.1631
11146	0.6959
12275	0.3622
18480	0.2456
15265	0.0611
23180	0.0475
5889	0.0162
13813	0.0691
15269	0.1560
8568	0.0408
15066	0.0549
15061	0.4451
15069	0.1094
22328	0.1028
7479	0.6228
3186	0.7361
11299	0.0370
15003	0.0876
25607	0.0001
22104	0.2562
22106	0.0342
19094	0.5742
25672	0.1607
16044	0.0520
19725	0.2850
19720	0.0383
22690	0.0864
20908	0.0010
6631	0.8111
23986	0.0240
11396	0.1929
11395	0.5301
11392	-0.0008
4013	0.2453
4010	0.5466
22215	0.1495
7507	0.1592
19436	-0.0049
22218	0.8882
25070	0.0734
19548	0.1209
16600	0.1168
19541	0.0582
12774	0.5895
12775	0.0861
21829	0.0055
12772	0.2131
6128	0.0806
4706	0.1478
4702	0.1748
23858	0.0524
20514	0.7246
288	0.0729
16280	0.5281
10443	-0.0004
10957	0.6798
10954	0.2174
21175	0.0542
21918	0.7289
25296	0.0025
18806	0.8769
25451	-0.0030
25450	0.0077
264	0.2357
17391	0.6040
24983	0.3127
21120	0.2042
24986	0.0797
2498	0.0768
6017	0.2922
10966	0.1961
13552	0.1610
13551	0.0711
4646	0.1452
19897	0.1857
25585	0.0017
25584	0.0048
17249	0.0439
2258	0.3304
17243	0.0105
7890	0.1177
9260	0.5261
2472	0.2432
5151	0.0544
10737	0.0858
10044	0.1062
10730	0.6157
114	0.2939
23742	0.4094
111	0.0353
22918	0.0172
20753	0.5669
20756	0.1683
4800	0.1956
4801	0.0233
2780	0.0060
16865	0.0027
12394	0.0510
12392	0.0072
16861	0.1119
6305	0.0400
2071	0.6531
6306	0.0696
11609	0.0843
10135	0.0993
10136	0.4216
10137	0.1293
20532	0.2961
20530	0.1260
11954	0.2918
9085	0.0928
11951	0.8793
17731	0.2135
16320	0.0152
21596	0.5435
10421	0.3840
7271	0.4404
22978	0.1709
25658	0.0313
22863	0.1593
3501	0.1234
21750	0.0071
9790	0.0771
20581	0.0597
15893	0.4701
14383	-0.0076
2922	0.0077
2924	0.2823
18604	0.4799
5333	0.8037
20407	0.0760
10553	0.1187
5337	0.0416
18592	0.0929
18594	0.2378
13820	0.0336
1983	0.1977
3218	0.0581
18264	0.5843
15098	0.0479
8778	0.5918
15091	-0.0018
7643	0.3175
14705	0.3064
7646	0.0051
19225	0.0194
12979	0.0145
7648	0.0475
12972	0.0564
12973	0.7090
12971	0.0716
20249	0.1856
7083	0.1050
17909	0.0087
7089	0.4161
3375	0.0366
5423	0.0205
23532	-0.0017
2587	0.0666
8174	0.0877
13959	0.0274
6492	0.0179
5524	0.4858
14413	0.1610
3197	0.0909
48	0.0049
1293	0.0255
1296	0.0042
8393	0.0094
8551	0.0033
15274	0.0242
12557	0.1822
13823	0.0386
8006	0.5261
10641	0.2270
23190	0.0270
4398	0.2235
15077	0.0346
15073	0.1206
5637	0.0283
5744	0.1307
472	0.2893
3195	0.8121
1362	0.5483
3192	0.0988
8486	-0.0008
479	0.0380
