Locus	fst	chromosome	position
4255	0.1003	LG05	19773629
19856	0.0314	LG05	19867310
13631	0.2736	LG05	19888628
5775	0	LG05	19917386
534	0.461	LG05	20110056
10849	0.0684	LG05	20154474
13168	0	LG05	20205229
24990	0.0714	LG05	20206853
10660	0	LG05	20217032
22541	0.0081	LG05	20236929
11191	0.4337	LG05	20436363
5600	0.4174	LG05	20613309
1962	0	LG05	20623937
19450	0.0753	LG05	20850964
297	0	LG05	20858577
7922	0.0352	LG05	20956146
24976	0.0193	LG05	20961741
18694	0.0809	LG05	21068872
8058	0.1111	LG05	21116866
20449	0.0075	LG05	21122347
8231	0	LG05	21184752
14897	0.3277	LG05	21210136
9174	0.004	LG05	21240325
15212	0	LG05	21327788
17718	0	LG05	21496059
11254	0.025	LG05	21626691
18637	0	LG05	21652083
2075	0.1381	LG05	21654489
5469	0	LG05	21906804
15139	0	LG05	21923875
11717	0.3925	LG05	22040377
8849	0.3804	LG05	22279915
19522	0.0506	LG05	22307581
14824	0.0971	LG05	22503857
24371	0	LG05	22689648
19408	0.1528	LG05	22952177
13258	0	LG05	23305723
15279	0.0507	LG05	23371420
17738	0	LG05	23403828
3226	0.2682	LG05	23467528
8820	0.197	LG05	23467616
13192	0	LG05	23756830
4613	0	LG05	23973460
20744	0.0404	LG05	23975122
9216	0.3399	LG06	92177
20128	0.1166	LG06	176690
17934	0.1054	LG06	177317
17816	0	LG06	237035
14626	0	LG06	237123
4213	0	LG06	237908
4727	0	LG06	489796
12701	0	LG06	653437
9299	0	LG06	683028
12123	0	LG06	1575634
7915	0	LG06	1682281
17347	0.1212	LG06	1844542
13991	0.3751	LG06	2695268
14298	0.1794	LG06	2745165
24966	0.1405	LG06	2752792
5367	0.1558	LG06	2752880
24876	0.0896	LG06	3270632
13627	0.0471	LG06	3338770
10823	0	LG06	3377386
20756	0	LG06	3568242
13286	0.247	LG06	3570877
6690	0.4889	LG06	3601332
19689	0.0543	LG06	3616089
10386	0	LG06	3618928
25271	0	LG06	3646888
14572	0.0431	LG06	3819643
4065	0.0605	LG06	4009836
10299	0	LG06	4083575
14955	0.0525	LG06	4090145
23148	0	LG06	4104193
12963	0	LG06	4294118
25630	0	LG06	4486576
6069	0.0121	LG06	5096580
19551	0	LG06	5223455
23232	0.0375	LG06	5400756
9967	0.0039	LG06	5507919
7907	0	LG06	5549141
9502	0.0658	LG06	5572616
6260	0	LG06	5630445
12746	0.262	LG06	5825278
15140	0.0036	LG06	5825366
3734	0.0051	LG06	5926292
13308	0.2129	LG06	6089527
7713	0.0544	LG06	6229137
13575	0.0164	LG06	6229225
7870	0.4817	LG06	6309938
927	0.4386	LG06	6420980
11563	0.1557	LG06	6489767
13917	0.4826	LG06	6569806
21453	0.4337	LG06	6580009
23753	0	LG06	6601593
15573	0.2191	LG06	6638277
20091	0.0177	LG06	6642602
18841	0.004	LG06	6656691
12477	0.1741	LG06	6779590
11663	0	LG06	6786952
1017	0.0258	LG06	6804646
10177	0.0388	LG06	6889844
4799	0.3841	LG06	6902120
5610	0.0038	LG06	6965868
9369	0.0037	LG06	7049845
14140	0.0052	LG06	7517417
7144	0.0714	LG06	7518086
18743	0.357	LG06	7692783
20101	0.4942	LG06	7734851
5576	0.039	LG06	7858844
3940	0.1919	LG06	7867156
16571	0.3641	LG06	7867244
2522	0	LG06	8028686
21614	0	LG06	8028774
954	0.3548	LG06	8064417
21699	0	LG06	8243548
926	0.1053	LG06	8571939
6833	0.3048	LG06	8602962
6342	0	LG06	8779893
13537	0	LG06	8949504
11008	0.2552	LG06	9463080
5770	0.0374	LG06	9501622
14176	0	LG06	9604337
22921	0.5087	LG06	9693517
11065	0.0738	LG06	9702309
19990	0	LG06	10021608
248	0.0301	LG06	10068536
21611	0.0553	LG06	10068624
24028	0.0654	LG06	10474106
13341	0.1371	LG06	10553940
15701	0	LG06	10563813
18120	0.0346	LG06	10569904
13148	0.241	LG06	10767220
381	0	LG06	10890799
11521	0.4667	LG06	11046781
10178	0	LG06	11324595
11092	0	LG06	11334310
5719	0.0773	LG06	11439647
16166	0	LG06	11464080
8016	0.0939	LG06	11515636
15332	0.0573	LG06	11688414
9135	0.1203	LG06	12182054
4452	0.1925	LG06	12297808
8758	0.4547	LG06	12398312
813	0	LG06	12873880
20021	0	LG06	12932691
8872	0	LG06	12940079
6112	0.0392	LG06	12940167
5077	0	LG06	12954935
3692	0.1438	LG06	13048766
22020	0.4025	LG06	13229716
15298	0	LG06	13372966
8327	0.3008	LG06	13589351
14593	0.0343	LG06	13656731
4235	0.0604	LG06	14270635
24665	0.5124	LG06	14270724
3887	0.0461	LG06	14278663
6810	0.079	LG06	14645377
6157	0.4143	LG06	14713694
7726	0.124	LG06	14765352
13323	0	LG06	15013362
25368	0	LG06	15060175
20867	0	LG06	15224176
2331	0	LG06	15803151
9684	0	LG06	16217777
12544	0	LG06	16294851
6652	0.0676	LG06	16314186
9582	0	LG06	16749471
16968	0.0564	LG06	17047164
21921	0	LG06	17047252
15615	0.26	LG06	17092433
23650	0.004	LG06	17098228
22783	0	LG06	17151219
3973	0.4765	LG06	17505582
24868	0.2313	LG06	17520164
2885	0.0726	LG06	17595671
23346	0.1541	LG06	17719747
13547	0	LG06	17746245
7735	0	LG06	18310874
14906	0.108	LG06	18358526
12288	0	LG06	18486795
733	0.0605	LG06	18660007
4058	0	LG06	18751866
4398	0.4019	LG06	18998161
23788	0.0757	LG06	19578433
5232	0	LG06	19843692
1054	0.0036	LG06	19898749
8805	0	LG06	19987845
5336	0.0915	LG06	20059538
12069	0	LG06	20237554
4191	0.4588	LG06	20741073
20705	0.2442	LG06	21055115
23765	0	LG06	21333521
16839	0	LG06	21459832
15407	0.4989	LG06	21582654
4887	0.0319	LG06	22208449
23817	0	LG06	22482622
19466	0.2796	LG06	22609209
5465	0.1593	LG06	22757568
7391	0.1778	LG06	22765329
8465	0.0354	LG06	22765417
14522	0	LG06	22869084
8057	0	LG06	22944848
16898	0.2206	LG06	23015385
16504	0.0873	LG06	23022030
24663	0	LG06	23081376
18159	0	LG06	23485475
7666	0.1143	LG06	23577967
12220	0	LG06	23763699
18782	0.1591	LG06	23908378
20465	0	LG06	23946740
14932	0.3336	LG06	24003056
4572	0	LG06	24057453
17898	0.3171	LG06	24099530
23587	0	LG06	24168683
20402	0	LG06	24374929
10435	0	LG06	24850560
17066	0.004	LG06	24966019
3396	0.41	LG06	25314954
16904	0.0083	LG07	241251
13556	0.3926	LG07	545999
23748	0	LG07	546087
4472	0	LG07	806594
3957	0	LG07	823426
23248	0	LG07	1151010
16573	0.0344	LG07	1633397
23992	0.4691	LG07	2322767
23457	0	LG07	2323253
24940	0.3162	LG07	2519292
5946	0.0376	LG07	2718878
9664	0	LG07	2897347
5322	0.0672	LG07	4796419
13732	0	LG07	4878672
3049	0.0734	LG07	5032372
20810	0.3784	LG07	5032460
15536	0	LG07	5891920
8890	0.3099	LG07	6489881
16410	0.2025	LG07	6570170
6894	0.083	LG07	6888721
23190	0.1784	LG07	6942938
13652	0	LG07	7326289
7763	0.0659	LG07	7478136
25479	0.0196	LG07	7866364
8334	0.3955	LG07	8045347
6882	0.0155	LG07	8078705
63	0	LG07	8250504
10210	0.1288	LG07	8879525
8898	0.4034	LG07	9012236
11216	0.0121	LG07	9149874
17318	0	LG07	9159743
17835	0.0151	LG07	9383414
11760	0.0041	LG07	9519203
14667	0	LG07	9537995
3284	0.3742	LG07	9539930
23562	0.1988	LG07	9752923
8191	0.0396	LG07	10079179
3095	0	LG07	10800502
9434	0	LG07	10877021
11576	0.0074	LG07	10877109
12578	0.016	LG07	10968252
8100	0.0279	LG07	11428517
14999	0.0085	LG07	11429270
7875	0.3778	LG07	11452690
23986	0.078	LG07	11698160
15934	0.0699	LG07	11782849
10215	0	LG07	11803415
4137	0.1665	LG07	11811714
11997	0.097	LG07	11912940
13198	0.3721	LG07	11977671
16062	0.076	LG07	12076536
25059	0	LG07	12195992
20885	0.0527	LG07	12288312
23563	0.3996	LG07	12349213
2520	0.4697	LG07	12362085
14810	0.0497	LG07	12619906
5031	0	LG07	12728851
17322	0.2277	LG07	13226104
2735	0.0035	LG07	13236326
3195	0.0387	LG07	13297888
22035	0.0412	LG07	13370025
1555	0	LG07	13431477
14640	0.1817	LG07	13545769
23944	0.1337	LG07	14383434
121	0.0389	LG07	14639666
1737	0	LG07	14640691
20028	0.069	LG07	14687506
25567	0.0778	LG07	14745633
10999	0.5062	LG07	14769705
14546	0	LG07	14831843
22166	0.2791	LG07	14854682
11149	0.0619	LG07	14869558
10285	0.0864	LG07	14894969
16881	0.0334	LG07	15142172
24274	0	LG07	15237616
4637	0.0078	LG07	15411923
24467	0.2205	LG07	15454584
21874	0.0392	LG07	15564103
4660	0	LG07	15879034
16218	0.0538	LG07	16069098
17141	0	LG07	16146679
7479	0.0041	LG07	16236256
925	0.2965	LG07	16246230
7171	0.1656	LG07	16286288
6697	0	LG07	16303464
3324	0.0352	LG07	16407381
18517	0.004	LG07	16558501
17036	0	LG07	16603045
3111	0.0865	LG07	16957862
9164	0.0476	LG07	16991607
14474	0.0235	LG07	17381364
2069	0.0081	LG07	17433168
22303	0.0488	LG07	17494008
22862	0.1119	LG07	17602063
23947	0	LG07	17608211
7458	0.4303	LG07	17761824
17631	0.0866	LG07	17895354
18619	0	LG07	18183680
8813	0.0232	LG07	18222159
15473	0.0117	LG07	18504448
19904	0	LG07	18504536
24287	0.0078	LG07	18609422
21934	0	LG07	18657038
4150	0	LG07	18790673
24440	0	LG07	18792489
6298	0.1428	LG07	19290922
19785	0	LG07	19665494
21829	0.2825	LG07	19738440
11943	0	LG07	20442784
10913	0.2065	LG07	20467284
5417	0	LG07	20640020
4856	0.2367	LG07	20645188
13935	0.004	LG07	20916719
18796	0.0959	LG07	20918202
12962	0.004	LG07	20991578
2319	0.0038	LG07	20997192
15645	0.0041	LG07	21003278
6534	0	LG07	21020158
6635	0	LG07	21047437
12380	0	LG07	21047525
16164	0	LG07	21075373
23908	0	LG07	21130324
20990	0.1928	LG07	21131169
9800	0.0118	LG07	21196530
24999	0.0112	LG07	21196618
22324	0.3035	LG07	21203117
2454	0.1562	LG07	21594394
20197	0.0762	LG07	21773059
12303	0.0557	LG07	21866660
24684	0.0923	LG07	21989767
11768	0.4467	LG07	21989855
11902	0.2057	LG07	22046260
22276	0.2031	LG07	22340068
11500	0	LG07	22421100
25306	0.0391	LG07	22562227
22937	0.312	LG07	23094487
16168	0	LG07	23331870
2830	0.0045	LG07	23332711
1490	0.0087	LG07	23424347
3798	0.0081	LG07	23461249
21016	0.0323	LG07	23507934
11417	0	LG07	23619683
20163	0	LG07	24305226
11860	0.5399	LG07	24334636
22729	0.0232	LG07	24533275
7604	0.4251	LG07	24657611
19632	0.0042	LG07	24868754
6357	0.0039	LG07	25230566
19107	0.3447	LG07	25260051
24414	0.0897	LG07	25379906
17670	0	LG07	25484701
19046	0.507	LG07	25485765
11886	0.0295	LG07	25941514
3307	0.3771	LG07	26173439
23211	0.538	LG07	26183959
12406	0	LG07	26600311
24833	0.0459	LG07	26668142
12299	0.0749	LG07	26908342
12946	0.469	LG07	26921264
8693	0.4337	LG07	26942791
20753	0.2609	LG07	27066137
1258	0.1218	LG07	27182155
11488	0.004	LG07	27215381
11406	0	LG07	27267119
12394	0.012	LG07	27314143
20472	0.5172	LG07	27329202
11176	0.004	LG07	27362617
19020	0	LG07	27371063
22989	0.0624	LG07	27407732
16425	0.0036	LG07	27583603
4514	0	LG07	27682138
19879	0	LG07	27702248
21785	0.1001	LG07	27794160
12564	0	LG07	27817675
22430	0.0042	LG07	27902353
16718	0.1398	LG07	27965978
25032	0	LG07	28063039
16834	0.4168	LG07	28130284
24680	0.2158	LG07	28196913
964	0.172	LG07	28218086
7313	0.0809	LG07	28218174
1036	0.4311	LG07	28626276
19685	0.093	LG07	28686518
17993	0.3677	LG07	28876115
11566	0.0044	LG07	28941938
2087	0.2048	LG07	28942026
21723	0.0881	LG07	29130898
3606	0.3323	LG07	29181476
20395	0.325	LG07	29553803
21961	0	LG07	29591336
17216	0	LG07	29626247
20248	0	LG07	29864471
19520	0.196	LG07	29868988
23402	0.1855	LG07	30073509
4381	0	LG07	30092491
9667	0	LG07	30125689
10380	0	LG07	30175738
5739	0.0062	LG07	30391639
23193	0.1113	LG07	30495206
7395	0.2888	LG07	30555580
19372	0.004	LG07	30915399
7058	0	LG08	559820
14421	0	LG08	663256
11126	0.0402	LG08	663344
8103	0.0081	LG08	667242
17867	0.0079	LG08	1124351
14153	0	LG08	1137956
200	0	LG08	1227839
174	0	LG08	1312422
4596	0.1947	LG08	1761739
19342	0	LG08	3742817
17856	0.1228	LG08	4176493
7466	0.3694	LG08	4200824
15973	0	LG08	4711955
3193	0.0197	LG08	4803505
16186	0.2584	LG08	4941063
23100	0.2172	LG08	5415753
24606	0.0628	LG08	5427658
22626	0.1541	LG08	5588163
3207	0.405	LG08	5648759
12508	0	LG08	5800155
16965	0.5078	LG08	5811721
16238	0.0208	LG08	5811809
20526	0.4501	LG08	5973861
7046	0.1354	LG08	6188289
3244	0	LG08	6495561
17168	0.1643	LG08	6570111
6771	0.3015	LG08	6712888
820	0	LG08	6783271
11850	0	LG08	6819791
16032	0.4409	LG08	6862619
21540	0	LG08	6956890
9813	0.0417	LG08	6971879
11257	0	LG08	7044519
15024	0	LG08	7070777
8002	0	LG08	7093665
10038	0.0285	LG08	7161481
23980	0.0563	LG08	7162711
21600	0.0042	LG08	7171130
5623	0.411	LG08	7239686
7290	0	LG08	7585018
24759	0	LG08	7799630
16803	0	LG08	8068226
19587	0	LG08	8178687
8803	0	LG08	8178775
22900	0	LG08	8301243
16134	0.0393	LG08	8305901
14537	0	LG08	8319432
11132	0.4482	LG08	8582009
8208	0.004	LG08	8756918
15112	0	LG08	8912517
3373	0	LG08	8966991
10421	0	LG08	9228751
5844	0.1489	LG08	9557314
5060	0.3777	LG08	9590391
16292	0	LG08	9791342
10844	0	LG08	9797973
12064	0.0527	LG08	10043041
23580	0.0272	LG08	10125644
1693	0	LG08	10243819
5834	0.2163	LG08	10268342
3960	0.0231	LG08	10342640
18900	0	LG08	10347890
10431	0	LG08	10365018
545	0.004	LG08	10413548
23076	0.0912	LG08	10423892
15748	0	LG08	10446991
20791	0.0351	LG08	10603909
24825	0.185	LG08	10604355
4491	0.5092	LG08	10633171
15432	0.0978	LG08	10804836
18628	0.2707	LG08	10815737
21539	0.0076	LG08	10823636
4383	0.0554	LG08	10859832
16698	0.1329	LG08	10896352
4040	0.4724	LG08	10912553
16165	0.0829	LG08	10923168
571	0.2631	LG08	11071974
2506	0.4748	LG08	11296393
7865	0.1054	LG08	11365031
9679	0	LG08	11452987
13723	0	LG08	11504836
17666	0	LG08	11504924
20578	0.1183	LG08	11763653
22563	0.0114	LG08	11820497
23593	0.1091	LG08	11824764
2408	0.3172	LG08	11860507
16121	0	LG08	11993549
18615	0	LG08	12122177
10726	0.2976	LG08	12138119
17267	0.0752	LG08	12625036
14044	0.2678	LG08	12687954
4368	0	LG08	12744936
23293	0	LG08	12844372
1089	0.0451	LG08	13112738
7501	0.3661	LG08	13128416
256	0	LG08	13184454
15568	0.3433	LG08	13237425
16141	0	LG08	13518062
227	0.407	LG08	13650675
24384	0	LG08	13756394
17870	0.0913	LG08	13840335
1098	0	LG08	13960352
20530	0.0461	LG08	14072527
11260	0.034	LG08	14170755
9229	0	LG08	14187458
23395	0.0041	LG08	14187546
20285	0.0579	LG08	14206924
6910	0.0475	LG08	14381535
1821	0.0344	LG08	14640764
13925	0.3648	LG08	14666259
21531	0.1114	LG08	15039052
16911	0.0355	LG08	15039140
20760	0	LG08	15110370
3161	0	LG08	15130801
528	0.2334	LG08	15156053
4891	0.4591	LG08	15555865
10061	0.0391	LG08	15659186
25277	0	LG08	15781964
5450	0	LG08	15826307
17190	0.0402	LG08	15826395
10951	0.4425	LG08	16407110
7974	0.0198	LG08	16567202
8815	0.0796	LG08	16667405
11420	0	LG08	17026926
20270	0.1385	LG08	17349042
24993	0.4166	LG08	17575533
9284	0	LG08	17713996
943	0	LG08	17866162
5206	0.17	LG08	18013058
13241	0.0292	LG08	18014083
11759	0.0041	LG08	18102613
18889	0	LG08	18146524
6229	0.004	LG08	18383781
7807	0.2788	LG08	18470173
18073	0.1056	LG08	18588524
24415	0.0943	LG08	18766557
2234	0.1865	LG08	18949206
17392	0	LG08	19037683
22332	0	LG08	19098019
16942	0	LG08	19115287
9888	0	LG08	19299110
12521	0.0504	LG08	19539358
10166	0.0931	LG08	19658164
8997	0.0594	LG08	20043558
13738	0.0625	LG08	20524780
1266	0	LG08	20768613
19923	0.4139	LG08	20933711
2851	0	LG08	21068744
10885	0.0916	LG08	21474587
4317	0	LG08	21516625
16087	0	LG08	21531046
13724	0.0854	LG08	21563933
18702	0.0079	LG08	21564021
24554	0.0566	LG08	21763729
373	0.4336	LG08	21935513
11300	0.0846	LG08	22239235
9940	0.1532	LG08	22367438
10392	0.0734	LG08	22476566
23649	0.3439	LG08	22941280
17885	0	LG08	23012265
16205	0.0083	LG08	23333714
10401	0.0658	LG08	23374487
9419	0.4921	LG08	24203128
22526	0.1436	LG08	24326107
2400	0	LG08	24451697
23159	0.3483	LG08	24547395
21092	0.0611	LG08	24575790
22824	0.0041	LG08	24757841
21470	0	LG08	24761922
4609	0.4292	LG08	24762010
3197	0.0916	LG08	24846203
18726	0	LG08	25130632
24683	0.4479	LG08	25350262
7522	0.018	LG08	25397751
24253	0.0272	LG08	25535822
23564	0.0574	LG08	25718636
17933	0.115	LG08	25718638
10991	0.0286	LG08	25784412
2368	0.434	LG08	26184505
23592	0	LG08	26200561
15881	0.053	LG08	26492037
14342	0	LG09	141924
21802	0.4477	LG09	609295
18502	0.0915	LG09	940472
7128	0	LG09	1204897
11018	0.0354	LG09	1255390
5198	0.1491	LG09	1393709
708	0.0885	LG09	1654444
4556	0.1117	LG09	1872502
3651	0	LG09	1872590
18276	0.3002	LG09	1894085
17384	0.1987	LG09	2170302
12566	0	LG09	2484464
20522	0.0035	LG09	2507199
15806	0.0895	LG09	2600547
24222	0.392	LG09	2832681
10172	0	LG09	3075444
25269	0	LG09	3155786
9606	0.0346	LG09	3437100
3458	0.0785	LG09	3493810
18196	0.3278	LG09	3577647
4615	0.2006	LG09	3670506
21061	0	LG09	3779676
18186	0.2691	LG09	3902933
20937	0.0771	LG09	4094091
3297	0.0646	LG09	4200504
7151	0.0046	LG09	4221656
20726	0	LG09	4436715
5685	0	LG09	4495270
25028	0	LG09	4635842
23354	0	LG09	4655851
3683	0.0463	LG09	4680682
8194	0.0079	LG09	4886819
16637	0	LG09	4910828
9077	0.0819	LG09	5295753
12971	0	LG09	5313858
7109	0	LG09	5317086
3948	0	LG09	5671531
5124	0.0888	LG09	5713978
1504	0.1669	LG09	6084778
21120	0	LG09	6147938
12803	0	LG09	6289788
15471	0	LG09	6468150
5011	0	LG09	6468238
6099	0.0578	LG09	6849550
415	0.0171	LG09	6944185
1047	0.4579	LG09	6946806
20890	0	LG09	7053543
19199	0	LG09	7053631
21454	0.3124	LG09	7105409
13813	0	LG09	7158850
22698	0.016	LG09	7438914
7902	0.4661	LG09	7623356
14594	0.006	LG09	7829697
12990	0.0974	LG09	7893287
20036	0.0074	LG09	7937542
4146	0.1944	LG09	8211355
14042	0	LG09	8580009
11691	0	LG09	8580099
13279	0	LG09	9396740
4702	0.0078	LG09	9449210
7514	0	LG09	9462378
15907	0.3366	LG09	9465117
5853	0	LG09	9910448
23935	0.0419	LG09	9937787
561	0	LG09	10073918
12713	0	LG09	10266318
5174	0.1892	LG09	10347416
9489	0	LG09	10420914
12567	0	LG09	10421002
25293	0.3117	LG09	10421422
5882	0	LG09	10461569
20798	0	LG09	10682829
19371	0	LG09	10689203
9576	0	LG09	10727534
18401	0.0137	LG09	10862292
23924	0.1902	LG09	10911434
25396	0.0497	LG09	11014032
11848	0.0072	LG09	11140996
23308	0.0782	LG09	11265092
617	0.0497	LG09	11297440
18757	0.0151	LG09	11297595
22918	0.3433	LG09	11494887
13940	0.2189	LG09	11496126
16806	0	LG09	11496944
2230	0.0422	LG09	11505320
15462	0	LG09	11582028
20446	0.0652	LG09	11671951
17230	0	LG09	11767563
7104	0	LG09	11767651
12017	0	LG09	12286191
11849	0.3174	LG09	12564139
23143	0	LG09	12593181
20265	0	LG09	12622101
1311	0	LG09	12622187
23111	0.19	LG09	12799024
9215	0	LG09	12807500
22806	0.004	LG09	12871481
18482	0	LG09	12928434
22873	0.1197	LG09	12988290
11307	0.0079	LG09	12988378
7465	0.1303	LG09	13181103
22092	0.2345	LG09	13245403
7328	0.0041	LG09	13296658
24117	0	LG09	13296746
17185	0	LG09	13511279
17702	0	LG09	13518924
10198	0.4219	LG09	13840201
21686	0.0229	LG09	13925989
410	0.3627	LG09	13926079
7314	0	LG09	13953137
8322	0	LG09	14038013
19752	0.1526	LG09	14153515
8199	0.0158	LG09	14464715
5930	0.0515	LG09	14503032
2792	0	LG09	14618268
17951	0.0699	LG09	14669233
12201	0.021	LG09	14680579
17588	0.1267	LG09	14872263
15311	0.0041	LG09	14890489
9668	0	LG09	15119144
23785	0	LG09	15134525
7818	0	LG09	15474554
19083	0	LG09	16022854
15650	0.2674	LG09	16091715
13054	0.4332	LG09	16092904
22246	0.1662	LG09	16119065
16967	0.095	LG09	16123680
13476	0	LG09	16123768
14260	0.4755	LG09	16137299
15586	0.2437	LG09	16189035
13129	0	LG09	16518082
9611	0.0079	LG09	16641125
17901	0.1599	LG09	16836821
4617	0	LG09	16838649
17959	0	LG09	16869465
1582	0	LG09	16940306
4090	0	LG09	17063685
18043	0.1435	LG09	17110549
17001	0	LG09	17110637
9980	0.0514	LG09	17129352
17038	0.0448	LG09	17129440
16009	0.2662	LG09	17406696
10687	0.2044	LG09	17530179
4142	0.3707	LG09	17587809
11056	0.0885	LG09	17620838
21118	0.004	LG09	17644011
5451	0	LG09	17652516
22640	0.0348	LG09	17652604
9966	0.0656	LG09	17673401
22488	0.4948	LG09	17756102
4960	0.0279	LG09	17810629
14555	0.0901	LG09	17882027
39	0.0158	LG09	17882115
17442	0	LG09	18023941
986	0.0589	LG09	18413149
8603	0.0429	LG09	18435106
379	0	LG09	18491323
16667	0.0828	LG09	19262015
7759	0.0121	LG09	19279622
21239	0.101	LG09	19366042
11459	0	LG09	19421069
5423	0	LG09	19422752
9545	0.1892	LG09	19485278
4459	0	LG09	19494289
18188	0.3478	LG09	19813932
13207	0.1802	LG09	19949567
263	0.3723	LG09	19977194
3031	0	LG09	20025730
13721	0.1144	LG09	20115295
12648	0.4062	LG09	20115383
14755	0.1101	LG09	20338374
9082	0	LG09	20408663
12516	0	LG09	20438490
13461	0	LG09	20559077
23178	0.3071	LG09	20841659
4629	0	LG09	20931379
19360	0.0039	LG09	21644883
5980	0	LG09	21886663
18319	0.0122	LG09	21889342
12384	0	LG09	22398721
20337	0	LG09	22425930
17912	0.0085	LG09	23034645
9387	0	LG09	23454920
23136	0	LG09	23542273
2895	0	LG09	23542361
19310	0	LG09	23544030
11209	0.028	LG09	23570711
17968	0	LG09	23570799
20068	0.004	LG09	23628908
22753	0.0601	LG09	23684868
8124	0.0315	LG09	23766555
13163	0.1257	LG09	23918871
917	0.0283	LG09	23966054
5577	0	LG09	23969744
1794	0.2295	LG09	24143400
19682	0	LG09	24358659
20117	0	LG09	24359231
11638	0.0677	LG09	24432292
12554	0.0487	LG09	24497475
4226	0.0969	LG09	24607602
15567	0	LG09	25085449
8569	0.1656	LG10	90948
10138	0.0536	LG10	301809
3962	0.0599	LG10	605025
9359	0	LG10	1083496
18050	0	LG10	1115331
7384	0.0322	LG10	1352427
5928	0	LG10	1369959
5002	0.4244	LG10	1370047
16612	0.004	LG10	1560210
11954	0.4497	LG10	2256027
17879	0.2468	LG10	2293277
6583	0	LG10	2465467
9252	0.0042	LG10	2489942
1592	0.0734	LG10	2502491
18111	0.2509	LG10	2525180
1073	0.0645	LG10	2603183
17351	0	LG10	2645492
17343	0.0589	LG10	2810907
21870	0	LG10	2836992
18923	0	LG10	2954019
14554	0.4038	LG10	3092111
10181	0.1507	LG10	3618393
22771	0.0227	LG10	3784167
7781	0	LG10	4151887
18248	0	LG10	4304858
22011	0.2127	LG10	4306943
4426	0.0035	LG10	4400003
10260	0	LG10	4477635
15607	0	LG10	4566193
25250	0.3068	LG10	4629105
3963	0	LG10	4690015
21089	0	LG10	4739467
10995	0.3552	LG10	5381301
5203	0.1252	LG10	5542453
6	0	LG10	5565406
13295	0	LG10	5590510
13881	0.0609	LG10	5762212
5962	0.3231	LG10	5834804
18330	0.0445	LG10	5843219
244	0	LG10	5851012
885	0.1211	LG10	5851100
3434	0.3812	LG10	6003116
9159	0.0724	LG10	6204018
10291	0.2296	LG10	6547702
16787	0.0587	LG10	6644405
11408	0.2641	LG10	6902002
10396	0.3045	LG10	7240187
19829	0.1037	LG10	7361517
21800	0.0483	LG10	7362046
14287	0.0502	LG10	7429779
7214	0.0355	LG10	7431430
6701	0.0565	LG10	7469127
12987	0.0754	LG10	7768031
21681	0.0485	LG10	7779998
4620	0.0039	LG10	7813485
7791	0	LG10	7813573
18629	0.0944	LG10	8019257
21204	0	LG10	8516939
8160	0.0684	LG10	8748149
12584	0	LG10	8871767
9986	0.4103	LG10	9602660
16280	0	LG10	9631682
3176	0	LG10	9762442
4206	0	LG10	9793217
3753	0.3569	LG10	9860946
24659	0.1508	LG10	9903825
22961	0	LG10	9917591
17181	0.3102	LG10	10048933
10966	0	LG10	10433055
92	0.0038	LG10	10496043
12725	0.4024	LG10	10819623
21971	0	LG10	10867159
8033	0.0081	LG10	10895467
17999	0.1815	LG10	11365506
13125	0.0199	LG10	11392859
12182	0.0213	LG10	11702412
198	0.0041	LG10	12542466
11049	0.0335	LG10	12577783
14190	0.1276	LG10	12653246
11546	0.0083	LG10	12653334
20081	0	LG10	12658536
13791	0.211	LG10	12697932
3121	0	LG10	12858006
9755	0.179	LG10	13377165
12945	0	LG10	13448653
7453	0.0177	LG10	13650399
24796	0.0725	LG10	13900062
17990	0.4413	LG10	13900150
15313	0.0039	LG10	14212835
23615	0	LG10	14722708
19765	0.135	LG10	14845344
4083	0.0081	LG10	15139047
3015	0	LG10	15163654
8507	0.4803	LG10	15259978
15234	0.4957	LG10	15260066
15009	0	LG10	15663397
24591	0.1611	LG10	15711501
10015	0	LG10	15810510
8525	0	LG10	16367116
4251	0.4794	LG10	16638251
8597	0	LG10	16803083
14526	0.1377	LG10	16803171
11895	0	LG10	16877062
12199	0.1181	LG10	16892873
5217	0.1912	LG10	16892961
22392	0.0394	LG10	16955644
7505	0.055	LG10	17051602
1907	0	LG10	17098895
19023	0	LG10	17098983
11319	0	LG10	17278254
13301	0.2367	LG10	17347191
4171	0.0041	LG10	17543844
25620	0	LG10	17690500
1262	0	LG10	17743127
9549	0.2094	LG10	17848565
17760	0.4996	LG10	18095577
24634	0.058	LG10	18235054
16422	0.0235	LG10	18439664
24307	0.4592	LG10	18499922
15002	0	LG10	18594202
18366	0.3784	LG10	18594290
21884	0.0655	LG10	18670124
9538	0	LG10	18851597
18754	0.0475	LG10	19102995
20945	0	LG10	19366755
20920	0	LG10	19404682
9452	0.464	LG10	19417830
7879	0.0945	LG10	19467967
16245	0.0347	LG10	19765296
23189	0.0571	LG10	19767704
16145	0.07	LG10	19915286
3248	0.1249	LG10	20021617
10580	0.3872	LG10	20152067
19564	0.0238	LG10	20345887
1872	0	LG10	21232603
19088	0	LG10	21485544
21007	0.133	LG10	21861823
6040	0.1585	LG10	22004225
11910	0.1306	LG10	22004313
2558	0.1166	LG10	22020828
4958	0	LG10	22107920
11081	0	LG10	22122129
7913	0	LG10	22408604
