Locus	fst	chromosome	position
792	4696	0.0323	LG11	24477363
793	4702	0.1194	LG09	9449210
794	4711	0.074	LG12	8167261
795	4715	0.123	LG15	1253762
796	4720	0.0306	LG18	19645438
797	4727	0.0023	LG06	489796
798	4729	0.026	LG15	10706163
799	4734	0.3036	LG17	16510645
800	4739	0.11	LG01	6163089
801	4740	0.0317	LG12	4809150
802	4744	0.1496	LG19	11917050
803	4747	0.9193	LG03	27467753
804	4754	0.0089	LG14	25213748
805	4759	0.0116	LG22	19809786
806	4760	0.0139	LG14	27989426
807	4761	0.0251	LG05	10222929
808	4766	0.0244	LG20	21148698
809	4775	-0.0044	LG22	12376372
810	4777	0.0514	LG04	25625757
811	4779	0.0883	LG03	16989964
812	4782	0.2833	LG16	29902249
813	4799	0.0219	LG06	6902120
814	4815	0.0145	LG03	12288968
815	4818	0.2997	LG05	13382747
816	4824	0.0104	LG15	19559265
817	4832	0.0292	LG03	525362
818	4834	0.9849	LG11	12058857
819	4836	0.3855	LG02	14934973
820	4837	0.0368	LG11	18564220
821	4841	0.0654	LG16	6040999
822	4849	0.1895	LG15	17083022
823	4852	0.0183	LG15	24781633
824	4856	0.1453	LG07	20645188
825	4863	0.034	LG03	27837891
826	4878	0.0742	LG05	11387138
827	4885	0.0907	LG17	11306859
828	4887	0.023	LG06	22208449
829	4891	0.2573	LG08	15555865
830	4892	0.0515	LG18	6589478
831	4893	0.586	LG17	7310048
832	4894	0.0337	LG15	18587678
833	4898	0.0016	LG04	30578438
834	4901	0.073	LG11	26061747
835	4905	0.9399	LG03	11011877
836	4909	0.0199	LG01	24794728
837	4911	0.0187	LG20	24092274
838	4939	0.0504	LG20	22418798
839	4950	0.2593	LG20	14422635
840	4956	0.1139	LG11	10490527
841	4958	0.3146	LG10	22107920
842	4960	0.0321	LG09	17810629
843	4989	0.0056	LG14	12252629
844	4998	0.0247	LG04	29833176
845	5001	0.0656	LG21	8264744
846	5002	0.0145	LG10	1370047
847	5003	0.0224	LG11	16390445
848	5011	0.5373	LG09	6468238
849	5016	0.0456	LG22	4547210
850	5023	0.0187	LG01	214443
851	5030	0.0625	LG22	15046804
852	5031	0.1508	LG07	12728851
853	5035	0.0749	LG22	16170968
854	5042	0.2085	LG11	25334679
855	5052	0.3037	LG13	5592907
856	5060	0.1273	LG08	9590391
857	5071	0.0134	LG05	2633866
858	5077	0.2598	LG06	12954935
859	5079	0.0008	LG03	3440963
860	5116	0.0287	LG20	5151301
861	5118	0.0225	LG12	4298590
862	5124	0.0254	LG09	5713978
863	5133	0.0102	LG12	19492744
864	5137	0.0043	LG19	5823389
865	5148	0.1101	LG20	19627680
866	5151	0.0296	LG14	12928347
867	5155	0.2827	LG20	13444345
868	5169	0.05	LG21	12135222
869	5171	0.1987	LG04	27557653
870	5174	0.0394	LG09	10347416
871	5176	0.0353	LG16	27148342
872	5189	0.0311	LG17	17473894
873	5196	0.3125	LG02	16247316
874	5198	0.0634	LG09	1393709
875	5201	0.0139	LG23	17880932
876	5203	0.0424	LG10	5542453
877	5206	0.0579	LG08	18013058
878	5208	-0.0016	LG01	2044448
879	5217	0.0984	LG10	16892961
880	5227	0.0234	LG23	17985491
881	5232	0.0688	LG06	19843692
882	5264	0.0174	LG15	14481775
883	5273	0.0846	LG22	4266854
884	5281	0.1045	LG11	7506208
885	5287	0.0567	LG12	20595615
886	5288	0.0644	LG16	27216949
887	5310	0.0053	LG23	15000836
888	5322	0.0178	LG07	4796419
889	5333	0.6684	LG14	17190035
890	5334	0.0332	LG20	5780115
891	5336	0.8971	LG06	20059538
892	5337	0.0245	LG11	12475090
893	5367	0.0645	LG06	2752880
894	5387	0.0524	LG22	10727070
895	5396	0.1793	LG12	17700891
896	5398	0.0232	LG18	8286073
897	5413	0.0184	LG03	29071150
898	5417	0.0365	LG07	20640020
899	5423	0.0369	LG09	19422752
900	5427	0.0311	LG05	18739983
901	5431	0.034	LG23	5415195
902	5437	-0.0018	LG23	9601195
903	5441	-	LG13	22392008
904	5442	0.0416	LG03	7519450
905	5450	0.0618	LG08	15826307
906	5451	0.0403	LG09	17652516
907	5452	0.0796	LG18	7795023
908	5461	0.0805	LG03	14545616
909	5464	0.7553	LG11	22086835
910	5465	0.0597	LG06	22757568
911	5469	0.0268	LG05	21906804
912	5475	0.0888	LG13	10028046
913	5476	0.5426	LG12	468391
914	5481	0.0472	LG05	5118361
915	5482	0.0182	LG01	9010262
916	5491	0.1218	LG12	6650537
917	5501	0.0264	LG18	14588802
918	5516	0.2569	LG22	5381422
919	5520	0.0211	LG04	18708578
920	5524	0.3923	LG03	18033180
921	5534	0.1631	LG19	19103458
922	5538	0.0887	LG23	9616094
923	5539	0.0389	LG18	15263037
924	5541	0.6536	LG11	10611314
925	5560	0.0098	LG13	17284812
926	5562	0.4909	LG20	3274663
927	5569	0.0286	LG01	23205145
928	5570	0.0994	LG23	13796931
929	5572	0.0461	LG11	25112679
930	5576	0.0064	LG06	7858844
931	5577	0.0241	LG09	23969744
932	5580	0.6009	LG14	8286307
933	5584	0.0228	LG01	15478086
934	5586	0.0306	LG23	5729686
935	5590	0.049	LG15	16949205
936	5594	0.0599	LG10	23722049
937	5600	0.0378	LG05	20613309
938	5606	0.0303	LG18	8168863
939	5610	0.057	LG06	6965868
940	5614	-0.0002	LG11	23808690
941	5617	0.0464	LG19	5461515
942	5622	0.3746	LG12	17015598
943	5623	0.1624	LG08	7239686
944	5624	0.0289	LG05	3688022
945	5632	0.0572	LG21	17876423
946	5633	0.0414	LG23	7996770
947	5636	0.0498	LG15	8532891
948	5637	0.0319	LG16	27428629
949	5650	0.1435	LG02	3684400
950	5654	0.7744	LG20	10038052
951	5662	0.3953	LG23	10116938
952	5668	0.1036	LG12	23159905
953	5672	0.0387	LG12	20538654
954	5673	0.015	LG23	2607933
955	5679	0.7438	LG15	19847386
956	5685	0.1115	LG09	4495270
957	5688	0.1252	LG03	6697589
958	5692	0.0178	LG02	4299155
959	5697	0.1814	LG14	28878426
960	5699	0.0502	LG14	8137819
961	5707	0.4234	LG04	12296490
962	5711	0.0563	LG14	3978548
963	5719	0.019	LG06	11439647
964	5722	0.0822	LG16	17321653
965	5730	0.4588	LG16	5110535
966	5738	0.0254	LG05	19319935
967	5739	0.0592	LG07	30391639
968	5741	0.0467	LG13	11956213
969	5744	0.0687	LG23	5048977
970	5746	0.0211	LG04	28800174
971	5748	0.033	LG02	558992
972	5753	0.0484	LG01	11309141
973	5754	-0.0055	LG04	5682240
974	5765	0.083	LG21	7389806
975	5766	0.0795	LG18	22502477
976	5770	0.007	LG06	9501622
977	5775	0.0535	LG05	19917386
978	5776	0.0382	LG23	1598146
979	5781	0.1677	LG14	5998727
980	5804	0.2067	LG03	27076011
981	5807	0.0424	LG11	1821055
982	5813	-0.0094	LG22	20191001
983	5817	0.0173	LG12	17403958
984	5819	0.014	LG02	2217111
985	5824	0.4343	LG04	9835263
986	5834	0.0622	LG08	10268342
987	5836	0.0056	LG16	23936085
988	5844	0.051	LG08	9557314
989	5845	0.167	LG13	14709344
990	5851	0.1903	LG02	21921687
991	5853	0.0575	LG09	9910448
992	5859	0.0299	LG23	5934977
993	5882	0.1122	LG09	10461569
994	5891	0.0573	LG22	6395073
995	5892	0.1205	LG14	4398890
996	5894	0.0363	LG01	5179409
997	5897	0.0591	LG17	5256866
998	5902	0.0208	LG03	12836004
999	5923	0.0503	LG21	20491767
1000	5924	0.0009	LG03	2481805
1001	5925	-0.0068	LG01	15884506
1002	5928	0.0127	LG10	1369959
1003	5930	0.0027	LG09	14503032
1004	5935	0.0436	LG19	3809995
1005	5945	0.1235	LG14	12869078
1006	5946	0.014	LG07	2718878
1007	5952	0.0011	LG23	17392054
1008	5962	-0.0021	LG10	5834804
1009	5966	0.2242	LG11	3737428
1010	5973	0.198	LG17	6461537
1011	5980	0.2399	LG09	21886663
1012	5984	0.2512	LG11	13375051
1013	5995	0.2515	LG19	15587543
1014	6026	0.0467	LG20	22696754
1015	6028	0.3634	LG21	10135672
1016	6031	0.5297	LG15	4924703
1017	6033	0.0439	LG10	23278050
1018	6040	0.0366	LG10	22004225
1019	6051	0.0377	LG11	21094436
1020	6065	0.0513	LG18	22189991
1021	6069	-0.0061	LG06	5096580
1022	6071	0.0399	LG12	25107373
1023	6077	0.0286	LG01	16099585
1024	6080	0.2175	LG23	8352729
1025	6085	0.5406	LG21	15957906
1026	6094	0.298	LG12	8466885
1027	6099	0.0292	LG09	6849550
1028	6100	0.0307	LG17	15529893
1029	6112	0.0108	LG06	12940167
1030	6126	-	LG21	18946600
1031	6144	0.671	LG12	6428619
1032	6147	0.0911	LG03	2759270
1033	6156	0.0215	LG02	15037451
1034	6157	0.214	LG06	14713694
1035	6158	0.0927	LG11	24273058
1036	6182	0.0174	LG04	17601862
1037	6187	0.0362	LG18	4274680
1038	6195	0.0519	LG02	6622660
1039	6203	0.1294	LG11	6456108
1040	6218	0.02	LG01	18938963
1041	6220	0.9631	LG01	15305774
1042	6225	0.0723	LG01	17343059
1043	6229	0.0182	LG08	18383781
1044	6230	0.2134	LG18	7614232
1045	6244	0.0836	LG15	7405534
1046	6248	0.1772	LG19	16037056
1047	6259	0.0509	LG04	26274693
1048	6260	0.0518	LG06	5630445
1049	6270	0.0424	LG14	23746030
1050	6274	0.0488	LG12	13367814
1051	6275	0.0038	LG02	8423715
1052	6279	0.1065	LG20	4903810
1053	6292	0.0392	LG05	11214699
1054	6298	0.0411	LG07	19290922
1055	6306	0.0641	LG22	5816842
1056	6312	0.0138	LG12	26603732
1057	6314	0.0439	LG21	17634614
1058	6315	0.0882	LG16	4018052
1059	6318	0.1376	LG22	4155074
1060	6319	0.0444	LG15	19420916
1061	6329	0.0091	LG23	21886964
1062	6333	0.0158	LG20	1257328
1063	6342	0.0422	LG06	8779893
1064	6353	0.0564	LG14	3355942
1065	6357	0.1231	LG07	25230566
1066	6360	0.0392	LG14	26156845
1067	6368	0.6133	LG18	599429
1068	6377	0.2317	LG11	27229186
1069	6384	0.0171	LG04	6617904
1070	6388	0.1936	LG22	4388180
1071	6390	0.0739	LG12	23443612
1072	6393	0.0902	LG04	31961476
1073	6399	0.002	LG14	5683106
1074	6403	0.22	LG16	8943107
1075	6408	0.0229	LG19	14198859
1076	6409	0.0216	LG01	4436885
1077	6410	0.1324	LG01	26825592
1078	6417	0.0315	LG15	20574788
1079	6426	0.7344	LG17	8751324
1080	6429	0.7864	LG03	23213450
1081	6431	0.6211	LG03	8422729
1082	6432	0.2289	LG19	17798082
1083	6441	0.1308	LG02	8567129
1084	6443	0.111	LG19	20268119
1085	6454	0.0245	LG16	1542135
1086	6458	0.0866	LG11	20093783
1087	6462	0.2373	LG12	25449456
1088	6467	0.5587	LG17	6538332
1089	6484	0.0115	LG11	1042714
1090	6487	0.1194	LG16	10711332
1091	6492	0.5172	LG19	5269679
1092	6498	0.1752	LG16	22280826
1093	6500	0.1135	LG18	2040940
1094	6519	0.0401	LG04	18598746
1095	6520	0.1373	LG19	9865843
1096	6522	0.0903	LG04	23060319
1097	6525	0.0707	LG16	30168231
1098	6526	0.9165	LG15	25143238
1099	6533	0.002	LG17	9465918
1100	6534	0.0625	LG07	21020158
1101	6540	0.0149	LG14	2424570
1102	6550	0.6997	LG11	6909678
1103	6554	0.0237	LG05	4972861
1104	6563	0.0119	LG19	7243278
1105	6565	0.8009	LG22	13653995
1106	6566	-	LG22	4033916
1107	6567	0.0105	LG04	5614539
1108	6576	0.0394	LG20	11159306
1109	6583	0.0323	LG10	2465467
1110	6593	0.0905	LG17	849889
1111	6597	0.3399	LG14	17715921
1112	6602	0.0377	LG16	27639940
1113	6604	0.0043	LG18	1703870
1114	6606	0.1559	LG11	28332595
1115	6608	0.0068	LG14	4655642
1116	6609	0.2296	LG04	6791037
1117	6617	-0.0007	LG22	4318361
1118	6631	0.7649	LG14	15779407
1119	6635	0.0974	LG07	21047437
1120	6637	0.009	LG18	15123738
1121	6638	0.023	LG23	16622970
1122	6640	0.0469	LG04	4559510
1123	6652	0.0114	LG06	16314186
1124	6657	0.0047	LG03	7628668
1125	6658	0.4005	LG15	22394483
1126	6660	0.6258	LG13	12796553
1127	6672	0.0201	LG04	31308425
1128	6675	0.0191	LG18	13914452
1129	6677	0.1571	LG19	5644692
1130	6683	-	LG02	14489616
1131	6687	0.1037	LG01	19131955
1132	6690	0.4765	LG06	3601332
1133	6693	0.0795	LG13	22157376
1134	6697	0.0834	LG07	16303464
1135	6701	0.0208	LG10	7469127
1136	6709	0.611	LG02	8318815
1137	6721	0.0191	LG21	14929531
1138	6724	-	LG04	12927236
1139	6728	0.0036	LG03	17912149
1140	6729	0.0408	LG11	19415556
1141	6735	0.0178	LG18	13764485
1142	6757	0.0185	LG11	5861158
1143	6768	0.2919	LG03	22113564
1144	6769	-0.003	LG11	1333122
1145	6771	0.0854	LG08	6712888
1146	6773	0.6579	LG18	13092359
1147	6797	0.105	LG11	11597003
1148	6801	-0.0018	LG01	23099470
1149	6802	0.6533	LG22	7924236
1150	6803	0.0267	LG11	2541190
1151	6807	0.0381	LG05	9917870
1152	6810	0.0164	LG06	14645377
1153	6816	0.0273	LG23	3208908
1154	6823	0.0255	LG13	5583349
1155	6833	0.1085	LG06	8602962
1156	6835	0.0067	LG16	27854868
1157	6845	0.0404	LG18	15567870
1158	6846	0.0448	LG23	10359919
1159	6860	0.1402	LG18	4956850
1160	6870	0.302	LG17	18989918
1161	6877	-0.002	LG16	23192196
1162	6878	0.1721	LG15	20381790
1163	6882	0.1355	LG07	8078705
1164	6883	0.024	LG03	14829943
1165	6886	0.0443	LG18	10393365
1166	6887	0.0139	LG02	11466154
1167	6890	0.038	LG11	11780929
1168	6894	0.0201	LG07	6888721
1169	6899	0.0492	LG19	11783148
1170	6910	0.0156	LG08	14381535
1171	6913	0.0443	LG22	19647984
1172	6925	0.0433	LG16	10109560
1173	6926	0.3672	LG15	8356855
1174	6938	0.0192	LG15	8293172
1175	6944	0.3374	LG05	18764110
1176	6947	0.0201	LG20	16306049
1177	6953	0.0191	LG23	8013738
1178	6956	0.086	LG04	29887394
1179	6960	0.0372	LG19	20652306
1180	6962	0.702	LG19	17900522
1181	6969	0.2278	LG15	12665066
1182	6970	0.0611	LG16	12280659
1183	6971	0.2318	LG03	2817594
1184	6983	0.2018	LG22	10201369
1185	6988	0.2392	LG21	6125777
1186	6989	0.0656	LG22	16484663
1187	6993	0.02	LG03	23801182
1188	6995	0.0177	LG04	11127341
1189	6996	0.0256	LG15	25019581
1190	7000	0.2682	LG04	11009190
1191	7023	0.0397	LG18	17910715
1192	7027	0.2514	LG13	20020878
1193	7028	0.074	LG11	20055468
1194	7046	0.759	LG08	6188289
1195	7048	0.345	LG23	21266614
1196	7055	0.0338	LG03	7555515
1197	7058	0.2965	LG08	559820
1198	7074	0.0411	LG04	1318831
1199	7081	0.0275	LG04	2557433
1200	7083	-	LG15	19440584
1201	7086	0.1449	LG12	20716376
1202	7089	0.3082	LG14	9364782
1203	7092	0.014	LG13	1854710
1204	7096	0.2674	LG15	17339557
1205	7104	0.0425	LG09	11767651
1206	7106	0.0223	LG18	20842216
1207	7109	0.1641	LG09	5317086
1208	7117	0.1219	LG03	5072653
1209	7127	0.3555	LG20	22112286
1210	7128	0.0477	LG09	1204897
1211	7132	0.1225	LG02	8637797
1212	7134	0.0114	LG16	9928551
1213	7138	0.0161	LG15	12403451
1214	7139	0.0293	LG04	26379247
1215	7142	0.2728	LG04	20628733
1216	7144	0.0241	LG06	7518086
1217	7146	-	LG16	14444768
1218	7151	0.0892	LG09	4221656
1219	7161	0.0183	LG11	16069381
1220	7164	0.0264	LG03	20693275
1221	7171	0.0516	LG07	16286288
1222	7173	0.0562	LG01	18990205
1223	7183	0.1976	LG13	16489759
1224	7192	0.0339	LG22	5979214
1225	7193	0.0295	LG15	22684695
1226	7203	0.0222	LG14	11703918
1227	7205	0.2763	LG22	14969164
1228	7206	0.4219	LG22	16046449
1229	7209	0.0159	LG18	7478963
1230	7214	0.9091	LG10	7431430
1231	7216	0.0246	LG23	11281788
1232	7223	0.062	LG15	22520795
1233	7227	0.0522	LG16	2099638
1234	7230	0.0086	LG17	13836722
1235	7241	0.1514	LG01	77324
1236	7252	0.0592	LG20	6464030
1237	7271	0.3215	LG15	4420847
1238	7275	0.0483	LG01	22595118
1239	7283	0.0283	LG23	18658490
1240	7286	0.0686	LG01	21876491
1241	7290	0.0211	LG08	7585018
1242	7298	0.0175	LG13	1297768
1243	7299	0.0137	LG16	24335206
1244	7301	0.0422	LG13	17075597
1245	7313	0.8831	LG07	28218174
1246	7314	0.1992	LG09	13953137
1247	7315	0.1303	LG21	11456566
1248	7322	0.0071	LG03	14577642
1249	7326	0.0421	LG01	20934271
1250	7327	0.1305	LG03	7200162
1251	7328	0.6503	LG09	13296658
1252	7332	0.0183	LG02	14302912
1253	7333	0.0128	LG19	12679218
1254	7335	0.0542	LG19	13457677
1255	7341	0.022	LG01	25623962
1256	7345	0.0384	LG05	10239778
1257	7366	-	LG14	16456477
1258	7367	0.5382	LG17	16378214
1259	7370	0.0968	LG15	4576668
1260	7384	0.0395	LG10	1352427
1261	7390	0.626	LG02	8993371
1262	7391	0.0466	LG06	22765329
1263	7395	0.0075	LG07	30555580
1264	7399	0.0725	LG04	4348381
1265	7412	0.0316	LG18	21670328
1266	7421	0.0361	LG19	3097487
1267	7431	0.1128	LG12	3326685
1268	7433	-	LG12	12096075
1269	7434	-0.002	LG11	28306877
1270	7450	0.3757	LG16	23321770
1271	7453	0.0408	LG10	13650399
1272	7457	0.1102	LG11	22023654
1273	7458	0.005	LG07	17761824
1274	7465	0.0429	LG09	13181103
1275	7466	0.1098	LG08	4200824
1276	7479	0.53	LG07	16236256
1277	7485	0.3601	LG03	10832030
1278	7489	0.0348	LG13	16655985
1279	7490	0.0062	LG16	25266093
1280	7494	0.0362	LG05	13987237
1281	7498	0.0335	LG14	17772081
1282	7501	0.0265	LG08	13128416
1283	7505	0.0286	LG10	17051602
1284	7509	0.0888	LG03	1901276
1285	7514	0.0362	LG09	9462378
1286	7522	0.041	LG08	25397751
1287	7526	0.0683	LG15	16449383
1288	7537	0.0075	LG16	24064939
1289	7545	0.8263	LG01	9399694
1290	7559	0.0607	LG15	1919932
1291	7565	0.0463	LG12	19921439
1292	7570	0.0434	LG13	18649897
1293	7571	0.0351	LG16	18094498
1294	7573	0.1402	LG01	13566886
1295	7574	0.0505	LG12	6911449
1296	7583	0.0728	LG22	17211593
1297	7598	0.0167	LG04	26623344
1298	7603	0.0053	LG20	11490090
1299	7604	0.0642	LG07	24657611
1300	7605	0.0607	LG13	3180911
1301	7610	-0.0009	LG02	19846598
1302	7620	0.0053	LG23	18579738
1303	7627	0.0822	LG23	9303595
1304	7637	0.0338	LG04	33296125
1305	7643	0.2589	LG04	27733899
1306	7647	0.0221	LG19	4764986
1307	7666	0.0013	LG06	23577967
1308	7674	0.0462	LG12	19252364
1309	7682	0.0154	LG14	26388508
1310	7688	0.2714	LG21	17537300
1311	7690	0.9962	LG14	11180651
1312	7697	0.1351	LG23	13180325
1313	7698	0.0594	LG14	27129721
1314	7703	0.1742	LG21	19625156
1315	7711	0.0929	LG11	2322577
1316	7713	0.0048	LG06	6229137
1317	7715	0.0377	LG03	14049056
1318	7726	0.0416	LG06	14765352
1319	7730	0.0224	LG15	12292251
1320	7731	0.0315	LG19	11089861
1321	7735	0.0073	LG06	18310874
1322	7736	0.0286	LG13	6632801
1323	7747	0.0906	LG13	8626858
1324	7749	0.1062	LG11	25187021
1325	7754	0.339	LG23	22966482
1326	7755	0.1472	LG11	25803771
1327	7759	0.1824	LG09	19279622
1328	7763	0.0125	LG07	7478136
1329	7768	0.0361	LG13	25049770
1330	7769	0.1756	LG11	5638643
1331	7775	0.1864	LG13	18791841
1332	7781	0.0141	LG10	4151887
1333	7789	0.03	LG21	5373123
1334	7791	0.0592	LG10	7813573
1335	7803	0.0095	LG13	19032494
1336	7806	0.0756	LG02	22686739
1337	7807	0.4177	LG08	18470173
1338	7818	0.1166	LG09	15474554
1339	7823	0.0114	LG01	17686137
1340	7828	0.6294	LG19	6872835
1341	7833	0.0367	LG13	8128067
1342	7847	0.0813	LG18	18341285
1343	7855	0.2049	LG01	13272763
1344	7865	0.002	LG08	11365031
1345	7869	-0.0044	LG17	10688746
1346	7870	0.5122	LG06	6309938
1347	7875	0.3337	LG07	11452690
1348	7879	0.0576	LG10	19467967
1349	7890	0.0679	LG14	13284482
1350	7902	0.2953	LG09	7623356
1351	7907	-	LG06	5549141
1352	7910	0.0346	LG14	6573265
1353	7913	0.0272	LG10	22408604
1354	7915	0.1206	LG06	1682281
1355	7922	0.0231	LG05	20956146
1356	7929	0.0371	LG11	5422480
1357	7940	0.3613	LG11	4935309
1358	7942	0.0376	LG11	11237956
1359	7952	0.0731	LG14	26291480
1360	7953	0.0102	LG14	27471012
1361	7957	0.3743	LG13	14587252
1362	7962	0.0167	LG04	22010636
1363	7974	0.4423	LG08	16567202
1364	7975	0.3516	LG03	8603130
1365	7976	0.0509	LG18	13994590
1366	7988	0.4426	LG21	19601801
1367	7992	0.0148	LG20	17181919
1368	8002	0.0256	LG08	7093665
1369	8016	0.0391	LG06	11515636
1370	8018	0.0708	LG04	18659305
1371	8019	0.2452	LG16	24992183
1372	8023	0.0298	LG15	17442202
1373	8026	0.0094	LG21	5322559
1374	8027	0.0534	LG05	11481749
1375	8033	0.9721	LG10	10895467
1376	8037	0.0264	LG12	5532228
1377	8045	0.3914	LG02	18447659
1378	8046	0.247	LG14	21864304
1379	8048	0.7028	LG05	10285673
1380	8055	0.1735	LG12	3340389
1381	8056	0.0326	LG22	15240992
1382	8057	0.1045	LG06	22944848
1383	8058	0.0557	LG05	21116866
1384	8062	-	LG12	3185817
1385	8064	0.1097	LG12	6180142
1386	8067	0.0814	LG19	16381195
1387	8079	0.013	LG05	5792527
1388	8086	0.9844	LG13	14527894
1389	8095	-0.0002	LG04	33023845
1390	8098	0.0484	LG05	7346643
1391	8100	0.0218	LG07	11428517
1392	8103	0.2453	LG08	667242
1393	8124	0.849	LG09	23766555
1394	8126	0.0347	LG23	6176697
1395	8130	0.1341	LG13	13481551
1396	8135	0.1104	LG11	22730482
1397	8148	0.105	LG01	8752897
1398	8149	0.1521	LG23	18211048
1399	8150	-0.0004	LG19	9468457
1400	8152	0.0956	LG11	22005892
1401	8160	0.0397	LG10	8748149
1402	8168	0.0846	LG12	5940810
1403	8183	0.0698	LG18	2018315
1404	8190	0.2148	LG11	28080960
1405	8191	0.0281	LG07	10079179
1406	8192	0.0528	LG11	10551327
1407	8194	0.9393	LG09	4886819
1408	8196	0.2515	LG11	5950474
1409	8198	0.021	LG13	16144580
1410	8199	0.2063	LG09	14464715
1411	8204	0.1565	LG19	20764017
1412	8205	0.1139	LG03	8108048
1413	8206	0.0486	LG16	26782565
1414	8208	0.0428	LG08	8756918
1415	8209	0.1191	LG16	8038342
1416	8212	0.0522	LG13	9273834
1417	8217	0.6953	LG18	1681718
1418	8218	0.0173	LG01	8477564
1419	8231	0.0107	LG05	21184752
1420	8241	-0.0019	LG13	17644845
1421	8242	-0.0004	LG01	7621451
1422	8246	0.1738	LG15	19655061
1423	8252	0.094	LG13	1229103
1424	8260	0.0144	LG16	27304295
1425	8267	0.0912	LG12	11939803
1426	8277	0.8132	LG02	5947585
1427	8278	0.0002	LG12	6752117
1428	8288	0.0208	LG13	18629424
1429	8289	0.2054	LG22	20459822
1430	8295	0.3333	LG13	24899963
1431	8301	0.0202	LG15	14495834
1432	8305	0.0349	LG02	11675992
1433	8312	0.0819	LG01	9665796
1434	8315	0.0469	LG11	14528223
1435	8316	0.09	LG03	4477954
1436	8320	0.0156	LG17	11946391
1437	8322	0.0287	LG09	14038013
1438	8327	0.5736	LG06	13589351
1439	8330	0.2521	LG14	4242362
1440	8334	0.1385	LG07	8045347
1441	8336	0.0669	LG01	3590892
1442	8346	0.0127	LG11	16053706
1443	8375	0.0775	LG03	11594755
1444	8388	-0.0062	LG14	12461609
1445	8389	0.5224	LG14	9808133
1446	8409	-0.0004	LG21	18330944
1447	8414	0.0752	LG19	14776072
1448	8426	0.0237	LG13	6509003
1449	8427	0.019	LG15	19711784
1450	8445	0.1682	LG01	6120990
1451	8448	0.1153	LG11	24477451
1452	8450	0.0299	LG02	2934383
1453	8461	0.2307	LG14	12165644
1454	8465	0.0141	LG06	22765417
1455	8471	0.4375	LG21	4831712
1456	8484	0.0635	LG22	19029332
1457	8486	0.0018	LG10	22526695
1458	8493	0.0155	LG11	17108879
1459	8499	0.7911	LG04	23394825
1460	8507	0.1474	LG10	15259978
1461	8514	0.036	LG21	5112341
1462	8517	0.0183	LG18	22543513
1463	8525	0.4263	LG10	16367116
1464	8526	0.104	LG11	2619748
1465	8527	0.0081	LG15	7756968
1466	8530	0.0153	LG22	3244164
1467	8534	0.7745	LG20	10902826
1468	8536	0.2472	LG11	11875912
1469	8540	0.0095	LG22	16751795
1470	8547	0.017	LG02	11866579
1471	8554	0.017	LG23	4965463
1472	8568	0.0277	LG01	14990824
1473	8569	0.8231	LG10	90948
1474	8572	0.234	LG03	20677019
1475	8581	0.0517	LG02	5756973
1476	8586	0.1199	LG21	9106710
1477	8590	0.4838	LG04	25049798
1478	8596	0.38	LG13	3111762
1479	8597	0.0789	LG10	16803083
1480	8601	0.5301	LG15	10911179
1481	8603	0.5262	LG09	18435106
1482	8606	0.0349	LG18	18859511
1483	8641	0.0403	LG11	17280494
1484	8642	-	LG20	22696666
1485	8649	0.0087	LG01	18885301
1486	8670	0.0565	LG11	27130781
1487	8671	0.4055	LG16	14413278
1488	8690	0.426	LG19	14692145
1489	8693	0.1501	LG07	26942791
1490	8703	0.0348	LG05	3371670
1491	8704	0.0874	LG02	22597571
1492	8724	0.0293	LG04	17119035
1493	8726	0.0681	LG14	17015235
1494	8727	0.0564	LG15	1282872
1495	8743	0.083	LG15	10299258
1496	8746	0.7956	LG16	30888212
1497	8747	0.0551	LG19	10319156
1498	8758	0.0496	LG06	12398312
1499	8759	0.0018	LG15	24908542
1500	8769	0.007	LG17	9185034
1501	8778	0.4692	LG02	19375815
1502	8788	0.109	LG15	20999563
1503	8789	0.109	LG01	11152405
1504	8794	0.0918	LG22	10702141
1505	8798	0.0166	LG10	24193411
1506	8803	0.0363	LG08	8178775
1507	8804	0.0135	LG10	23759277
1508	8805	0.0378	LG06	19987845
1509	8808	0.0258	LG18	9852172
1510	8810	0.0147	LG12	7061780
1511	8813	0.0832	LG07	18222159
1512	8815	0.0248	LG08	16667405
1513	8816	0.0044	LG17	6318548
1514	8820	0.7799	LG05	23467616
1515	8827	0.0208	LG17	4130127
1516	8831	0.1849	LG21	12302764
1517	8840	0.4088	LG21	7607298
1518	8842	0.0498	LG05	17854897
1519	8847	0.1898	LG14	1030467
1520	8849	0.1216	LG05	22279915
1521	8867	0.0405	LG21	20949290
1522	8872	0.0122	LG06	12940079
1523	8873	0.0125	LG20	13387010
1524	8885	0.103	LG14	23077035
1525	8890	0.0471	LG07	6489881
1526	8898	0.1795	LG07	9012236
1527	8902	0.0093	LG13	6992877
1528	8907	0.4569	LG23	15164927
1529	8915	0.0062	LG20	7955725
1530	8920	0.0226	LG01	13525139
1531	8936	0.6505	LG23	7449359
1532	8943	0.1304	LG13	3879446
1533	8948	-0.0017	LG01	25476939
1534	8955	0.2221	LG15	10868462
1535	8979	0.0277	LG21	13555372
1536	8997	0.3065	LG08	20043558
1537	9000	0.0272	LG01	20164805
1538	9002	0.1075	LG19	19069826
1539	9008	-0.0002	LG20	15722835
1540	9043	0.0179	LG03	19476998
1541	9050	0.03	LG13	14493837
1542	9054	0.0238	LG19	14616405
1543	9061	0.0977	LG12	8785295
