Locus	fst	chromosome	position
772	6969	0.0016	LG15	12665066
773	6971	-0.0049	LG03	2817594
774	6988	-0.0045	LG21	6125777
775	6993	0.0031	LG03	23801182
776	6995	-0.002	LG04	11127341
777	6996	0.0137	LG15	25019581
778	7000	0.1041	LG04	11009190
779	7023	0.0189	LG18	17910715
780	7027	-0.0012	LG13	20020878
781	7046	0.0041	LG08	6188289
782	7048	0.0272	LG23	21266614
783	7055	-0.0064	LG03	7555515
784	7074	0.0136	LG04	1318831
785	7081	0.0258	LG04	2557433
786	7086	-0.0011	LG12	20716376
787	7092	-0.006	LG13	1854710
788	7096	0.0302	LG15	17339557
789	7106	0.0023	LG18	20842216
790	7117	0.0046	LG03	5072653
791	7127	-0.0056	LG20	22112286
792	7132	0.0236	LG02	8637797
793	7134	-7e-04	LG16	9928551
794	7138	-0.0027	LG15	12403451
795	7144	0.0063	LG06	7518086
796	7151	5e-04	LG09	4221656
797	7161	-0.005	LG11	16069381
798	7171	0.0038	LG07	16286288
799	7173	0.0291	LG01	18990205
800	7183	0.0157	LG13	16489759
801	7192	0.0036	LG22	5979214
802	7193	0.0233	LG15	22684695
803	7209	-0.0045	LG18	7478963
804	7214	0.005	LG10	7431430
805	7216	0.0161	LG23	11281788
806	7223	-0.005	LG15	22520795
807	7230	0.0127	LG17	13836722
808	7241	0.1024	LG01	77324
809	7252	0.0167	LG20	6464030
810	7283	-0.0124	LG23	18658490
811	7299	0.0049	LG16	24335206
812	7301	3e-04	LG13	17075597
813	7313	0.0247	LG07	28218174
814	7322	0.0081	LG03	14577642
815	7326	0.0098	LG01	20934271
816	7328	8e-04	LG09	13296658
817	7332	0.0119	LG02	14302912
818	7335	0.0065	LG19	13457677
819	7341	-0.0012	LG01	25623962
820	7367	-0.0012	LG17	16378214
821	7384	0.0355	LG10	1352427
822	7391	0.0042	LG06	22765329
823	7395	0.0162	LG07	30555580
824	7399	0.0102	LG04	4348381
825	7412	0.0365	LG18	21670328
826	7421	-0.0017	LG19	3097487
827	7431	0.0051	LG12	3326685
828	7434	-0.003	LG11	28306877
829	7450	0.0037	LG16	23321770
830	7453	0.0413	LG10	13650399
831	7457	-0.0076	LG11	22023654
832	7458	-9e-04	LG07	17761824
833	7465	-0.0095	LG09	13181103
834	7466	0.002	LG08	4200824
835	7479	6e-04	LG07	16236256
836	7485	-0.0013	LG03	10832030
837	7490	-0.0057	LG16	25266093
838	7494	0.0034	LG05	13987237
839	7498	0.0024	LG14	17772081
840	7501	-0.004	LG08	13128416
841	7505	0.0162	LG10	17051602
842	7509	0.1077	LG03	1901276
843	7522	0.0175	LG08	25397751
844	7526	0.0106	LG15	16449383
845	7545	0.0078	LG01	9399694
846	7565	-0.0022	LG12	19921439
847	7571	0.001	LG16	18094498
848	7574	-7e-04	LG12	6911449
849	7598	0.0022	LG04	26623344
850	7603	-0.0104	LG20	11490090
851	7604	-2e-04	LG07	24657611
852	7605	-0.0062	LG13	3180911
853	7610	0.0019	LG02	19846598
854	7620	-0.0022	LG23	18579738
855	7627	0.0108	LG23	9303595
856	7637	-0.0022	LG04	33296125
857	7647	4e-04	LG19	4764986
858	7666	-0.0023	LG06	23577967
859	7674	-0.0028	LG12	19252364
860	7682	0.0038	LG14	26388508
861	7688	6e-04	LG21	17537300
862	7697	-0.0071	LG23	13180325
863	7703	-0.0071	LG21	19625156
864	7711	0.011	LG11	2322577
865	7713	-0.0097	LG06	6229137
866	7726	0.0094	LG06	14765352
867	7736	0.0134	LG13	6632801
868	7747	0	LG13	8626858
869	7749	-0.0018	LG11	25187021
870	7754	0.0347	LG23	22966482
871	7759	-0.0048	LG09	19279622
872	7763	-0.0036	LG07	7478136
873	7775	0.0032	LG13	18791841
874	7803	0.0072	LG13	19032494
875	7807	-0.003	LG08	18470173
876	7823	0.0036	LG01	17686137
877	7828	0.0011	LG19	6872835
878	7865	0.008	LG08	11365031
879	7869	-0.0024	LG17	10688746
880	7870	-0.0026	LG06	6309938
881	7875	-0.0064	LG07	11452690
882	7879	-0.009	LG10	19467967
883	7902	0.0293	LG09	7623356
884	7910	0.0294	LG14	6573265
885	7922	0.0176	LG05	20956146
886	7929	0.0137	LG11	5422480
887	7940	0.0049	LG11	4935309
888	7952	0.0058	LG14	26291480
889	7953	3e-04	LG14	27471012
890	7957	-0.0044	LG13	14587252
891	7962	0.0183	LG04	22010636
892	7974	0.0028	LG08	16567202
893	7975	-0.002	LG03	8603130
894	7976	-0.0021	LG18	13994590
895	7988	0.0028	LG21	19601801
896	8016	0.017	LG06	11515636
897	8018	-0.0034	LG04	18659305
898	8023	0.0157	LG15	17442202
899	8026	-0.0065	LG21	5322559
900	8033	0.0121	LG10	10895467
901	8037	0.0163	LG12	5532228
902	8045	-0.0011	LG02	18447659
903	8046	0.0135	LG14	21864304
904	8048	-0.0034	LG05	10285673
905	8056	0.0195	LG22	15240992
906	8058	0.0306	LG05	21116866
907	8064	-0.0036	LG12	6180142
908	8067	0.0649	LG19	16381195
909	8079	-0.0015	LG05	5792527
910	8086	-0.0019	LG13	14527894
911	8095	-0.0056	LG04	33023845
912	8100	9e-04	LG07	11428517
913	8103	-0.0019	LG08	667242
914	8124	-0.0057	LG09	23766555
915	8126	0.0026	LG23	6176697
916	8148	0.0299	LG01	8752897
917	8149	0.02	LG23	18211048
918	8150	-0.0026	LG19	9468457
919	8152	-0.0029	LG11	22005892
920	8160	0.0263	LG10	8748149
921	8183	0.02	LG18	2018315
922	8190	0.0032	LG11	28080960
923	8191	0.0209	LG07	10079179
924	8192	0.0025	LG11	10551327
925	8194	0.0127	LG09	4886819
926	8198	0.0041	LG13	16144580
927	8199	-0.0028	LG09	14464715
928	8205	5e-04	LG03	8108048
929	8206	0.0374	LG16	26782565
930	8208	4e-04	LG08	8756918
931	8209	-0.001	LG16	8038342
932	8217	0.0316	LG18	1681718
933	8241	-0.0076	LG13	17644845
934	8242	-0.0067	LG01	7621451
935	8277	-0.0058	LG02	5947585
936	8278	-0.0056	LG12	6752117
937	8288	-0.0067	LG13	18629424
938	8295	0.0095	LG13	24899963
939	8301	-0.0035	LG15	14495834
940	8305	-0.0024	LG02	11675992
941	8315	-0.0039	LG11	14528223
942	8316	-0.0082	LG03	4477954
943	8320	-0.008	LG17	11946391
944	8327	0.0177	LG06	13589351
945	8330	-3e-04	LG14	4242362
946	8334	0.0073	LG07	8045347
947	8346	0.0029	LG11	16053706
948	8375	3e-04	LG03	11594755
949	8389	-0.0018	LG14	9808133
950	8409	-0.0051	LG21	18330944
951	8414	-0.001	LG19	14776072
952	8426	0.0052	LG13	6509003
953	8427	0.0042	LG15	19711784
954	8445	0.0093	LG01	6120990
955	8448	0.0421	LG11	24477451
956	8450	0.0093	LG02	2934383
957	8461	-7e-04	LG14	12165644
958	8465	0.0061	LG06	22765417
959	8471	-0.0031	LG21	4831712
960	8484	0.005	LG22	19029332
961	8486	1e-04	LG10	22526695
962	8499	-0.0012	LG04	23394825
963	8507	0.002	LG10	15259978
964	8517	0.0038	LG18	22543513
965	8526	0.0547	LG11	2619748
966	8527	0.0194	LG15	7756968
967	8530	0.0047	LG22	3244164
968	8534	-0.0067	LG20	10902826
969	8540	0.0028	LG22	16751795
970	8547	-0.002	LG02	11866579
971	8554	0.0021	LG23	4965463
972	8569	0.0043	LG10	90948
973	8572	0.0071	LG03	20677019
974	8581	0.0174	LG02	5756973
975	8586	0.0993	LG21	9106710
976	8590	0.0321	LG04	25049798
977	8596	0.0158	LG13	3111762
978	8601	0.0303	LG15	10911179
979	8603	-0.0101	LG09	18435106
980	8606	0.0067	LG18	18859511
981	8670	0.0016	LG11	27130781
982	8671	0.0994	LG16	14413278
983	8690	0	LG19	14692145
984	8693	0.0044	LG07	26942791
985	8743	0.0234	LG15	10299258
986	8758	-0.0051	LG06	12398312
987	8759	0.0022	LG15	24908542
988	8769	-0.0051	LG17	9185034
989	8788	0.0307	LG15	20999563
990	8794	-0.0046	LG22	10702141
991	8798	0.0078	LG10	24193411
992	8804	0.0085	LG10	23759277
993	8810	-0.0093	LG12	7061780
994	8813	0.0165	LG07	18222159
995	8815	0.0046	LG08	16667405
996	8820	-0.0068	LG05	23467616
997	8827	-0.0031	LG17	4130127
998	8840	-7e-04	LG21	7607298
999	8842	-0.0047	LG05	17854897
1000	8849	0.0133	LG05	22279915
1001	8867	0.0375	LG21	20949290
1002	8885	-0.0105	LG14	23077035
1003	8890	0.0081	LG07	6489881
1004	8898	-0.0081	LG07	9012236
1005	8907	0.0147	LG23	15164927
1006	8915	-0.0076	LG20	7955725
1007	8920	0.0104	LG01	13525139
1008	8948	-0.0031	LG01	25476939
1009	8955	-0.0014	LG15	10868462
1010	8979	-6e-04	LG21	13555372
1011	8997	-0.001	LG08	20043558
1012	9000	4e-04	LG01	20164805
1013	9002	0.0072	LG19	19069826
1014	9008	-0.0036	LG20	15722835
1015	9054	0.0028	LG19	14616405
1016	9061	0.0059	LG12	8785295
1017	9077	0.0037	LG09	5295753
1018	9079	-0.0059	LG21	5024714
1019	9091	-0.0053	LG12	25336179
1020	9097	0.0183	LG18	18493608
1021	9102	0.0142	LG14	7840939
1022	9134	-0.0063	LG21	5010586
1023	9135	-0.0026	LG06	12182054
1024	9144	0.0038	LG16	19012335
1025	9156	0.0079	LG18	19232226
1026	9158	0.0075	LG11	6826719
1027	9159	0.0104	LG10	6204018
1028	9162	-8e-04	LG16	13623596
1029	9164	0.0011	LG07	16991607
1030	9165	0.0169	LG13	8397560
1031	9174	-1e-04	LG05	21240325
1032	9184	-0.0019	LG22	2675465
1033	9187	-0.0063	LG15	12299422
1034	9190	0.0245	LG17	6640394
1035	9192	-0.0075	LG21	16443926
1036	9205	0.0171	LG11	11238044
1037	9210	-0.0107	LG18	5958819
1038	9211	0.0761	LG22	11875758
1039	9213	0.0052	LG11	27848202
1040	9216	0.0584	LG06	92177
1041	9251	-0.0073	LG11	26642181
1042	9252	9e-04	LG10	2489942
1043	9277	0.0096	LG01	23131469
1044	9280	0.0011	LG05	12095423
1045	9289	-0.0056	LG16	23744969
1046	9305	0.0045	LG01	16799615
1047	9308	8e-04	LG04	32661853
1048	9316	0.0019	LG04	30729475
1049	9323	0.0133	LG21	22259790
1050	9326	-0.0029	LG19	12260534
1051	9331	0.0013	LG19	4094309
1052	9347	0.0054	LG22	17143940
1053	9355	0.0018	LG20	22453977
1054	9369	-0.0034	LG06	7049845
1055	9378	0.0205	LG14	886773
1056	9380	0.0048	LG19	20922391
1057	9393	-1e-04	LG16	12409656
1058	9408	0.0237	LG11	16231009
1059	9415	-0.0046	LG23	3879604
1060	9418	0.0273	LG22	9230332
1061	9419	-0.0056	LG08	24203128
1062	9421	0.0013	LG01	24972595
1063	9443	0.0348	LG18	803193
1064	9449	4e-04	LG15	13018839
1065	9452	0.1006	LG10	19417830
1066	9456	-0.0028	LG01	12895039
1067	9458	-0.0081	LG11	16016506
1068	9492	0.0187	LG23	4941457
1069	9497	0.0219	LG04	1602719
1070	9502	-3e-04	LG06	5572616
1071	9530	-0.0035	LG02	486766
1072	9545	1e-04	LG09	19485278
1073	9549	0.0019	LG10	17848565
1074	9563	-0.0081	LG20	20191387
1075	9565	-0.0085	LG20	6360309
1076	9585	0.0127	LG11	11440099
1077	9590	0.0216	LG17	14394793
1078	9596	7e-04	LG01	11383360
1079	9604	0.0029	LG02	17526987
1080	9606	0.028	LG09	3437100
1081	9610	-0.0046	LG22	14641840
1082	9611	-0.0023	LG09	16641125
1083	9632	0.0045	LG02	6571036
1084	9655	-0.0039	LG23	16731817
1085	9658	-0.0074	LG12	21292189
1086	9663	8e-04	LG13	3663429
1087	9673	0.0087	LG02	549312
1088	9675	-0.0059	LG14	20158765
1089	9681	0.0313	LG04	1199563
1090	9682	-0.0022	LG16	21936621
1091	9714	2e-04	LG04	15238228
1092	9717	0.0053	LG14	5541915
1093	9724	0.0263	LG16	1234624
1094	9726	0.0035	LG20	6963568
1095	9729	0.0172	LG01	10497992
1096	9731	0.0061	LG14	23757247
1097	9740	0.0197	LG16	13248239
1098	9741	-0.0014	LG02	5980256
1099	9755	0.0128	LG10	13377165
1100	9766	-0.0095	LG21	18252963
1101	9776	0.0051	LG04	1846805
1102	9800	0.0052	LG07	21196530
1103	9812	0.0164	LG18	1096221
1104	9813	0.0023	LG08	6971879
1105	9825	0.0042	LG01	12866887
1106	9845	-0.0076	LG13	18630044
1107	9850	-6e-04	LG04	4223942
1108	9852	-0.0016	LG21	10137258
1109	9853	0.0016	LG03	22734972
1110	9855	-0.0056	LG20	8445572
1111	9864	-3e-04	LG03	22541811
1112	9870	7e-04	LG01	25537657
1113	9872	0.0032	LG16	22294421
1114	9878	-0.0038	LG04	28655265
1115	9886	5e-04	LG23	2904649
1116	9896	0.0303	LG12	26878070
1117	9926	0.0052	LG01	23296870
1118	9940	-7e-04	LG08	22367438
1119	9941	0.0113	LG23	18507418
1120	9943	0.001	LG14	13142370
1121	9964	0.0103	LG21	10996710
1122	9966	0.0074	LG09	17673401
1123	9967	1e-04	LG06	5507919
1124	9970	-0.0015	LG20	21800201
1125	9979	-0.0045	LG12	20945653
1126	9980	-0.0095	LG09	17129352
1127	9983	-0.0027	LG03	9887414
1128	9986	-0.0089	LG10	9602660
1129	9992	-0.0019	LG04	14860399
1130	9996	-0.0027	LG01	26278925
1131	10006	-0.0035	LG13	9576401
1132	10012	0.1142	LG02	8567215
1133	10017	-0.0048	LG15	13299179
1134	10022	-0.0053	LG04	30922281
1135	10029	0.0261	LG13	1297680
1136	10038	0.0032	LG08	7161481
1137	10045	0.008	LG15	7792632
1138	10061	0.002	LG08	15659186
1139	10063	-0.0027	LG03	6310553
1140	10076	-0.0011	LG15	10908966
1141	10079	4e-04	LG14	25560788
1142	10086	0.001	LG14	26250657
1143	10092	0.0217	LG14	16098827
1144	10113	0.0073	LG02	11368661
1145	10136	3e-04	LG04	19736434
1146	10138	0.0502	LG10	301809
1147	10139	7e-04	LG18	10073218
1148	10153	-0.0046	LG05	17965979
1149	10160	0.0067	LG20	15783678
1150	10166	-0.0124	LG08	19658164
1151	10177	0.0237	LG06	6889844
1152	10181	-0.0111	LG10	3618393
1153	10198	0.0032	LG09	13840201
1154	10207	-0.0085	LG12	19645674
1155	10210	-0.0028	LG07	8879525
1156	10217	-0.008	LG12	22048248
1157	10222	-0.0014	LG03	27941905
1158	10226	-0.0017	LG21	6811994
1159	10236	6e-04	LG23	16472284
1160	10240	0.0066	LG23	10235311
1161	10263	0.0123	LG12	5229610
1162	10276	0.0266	LG05	19239849
1163	10285	-0.0051	LG07	14894969
1164	10291	0.0051	LG10	6547702
1165	10292	0.0088	LG15	9544100
1166	10295	0.0068	LG12	23243263
1167	10306	0.0188	LG14	15462903
1168	10307	-0.0096	LG11	5262579
1169	10316	-0.0032	LG22	16614805
1170	10319	-9e-04	LG23	12543949
1171	10334	0.0045	LG13	17465274
1172	10342	-0.0028	LG16	23334848
1173	10366	0.019	LG01	7718267
1174	10374	0.0063	LG02	22089412
1175	10392	0.0046	LG08	22476566
1176	10396	0.0037	LG10	7240187
1177	10399	-0.0015	LG01	22235777
1178	10401	-0.0094	LG08	23374487
1179	10413	0.0435	LG03	19637006
1180	10441	-0.0012	LG21	10658867
1181	10456	0.028	LG12	11310204
1182	10460	-0.0017	LG13	6966466
1183	10462	4e-04	LG14	11822248
1184	10471	0.0111	LG16	16729483
1185	10475	0.0112	LG15	9190720
1186	10477	0.0016	LG01	18299147
1187	10488	-0.0013	LG05	5151374
1188	10514	-0.0044	LG23	21207956
1189	10524	0.0157	LG01	15222575
1190	10530	0.0042	LG20	5796135
1191	10552	-0.0039	LG21	7506255
1192	10560	1e-04	LG17	11340830
1193	10568	0.0038	LG20	21700706
1194	10577	1e-04	LG02	21140684
1195	10580	0.0252	LG10	20152067
1196	10585	0.0018	LG04	22250919
1197	10595	-0.003	LG18	19191660
1198	10598	-0.0012	LG23	11912700
1199	10620	0.0048	LG19	1053140
1200	10648	0.0024	LG05	11265067
1201	10665	0.0034	LG03	22711876
1202	10675	-0.002	LG23	19071795
1203	10676	0.0183	LG21	3879500
1204	10685	0.0326	LG03	11289964
1205	10687	5e-04	LG09	17530179
1206	10691	7e-04	LG15	8792435
1207	10698	0.018	LG12	12379590
1208	10706	0.0766	LG04	9581815
1209	10718	0.0024	LG12	19212702
1210	10726	0.0109	LG08	12138119
1211	10732	9e-04	LG20	10708777
1212	10745	0.009	LG23	6514744
1213	10752	0.003	LG13	15104410
1214	10758	0.0169	LG12	14411711
1215	10760	0.0032	LG18	19613888
1216	10799	0.0578	LG11	13643360
1217	10828	-0.0048	LG11	16821051
1218	10839	-6e-04	LG15	20569522
1219	10840	4e-04	LG17	2067492
1220	10848	0.0046	LG13	19995938
1221	10849	0.0167	LG05	20154474
1222	10857	-0.0011	LG04	19775761
1223	10860	6e-04	LG03	10767775
1224	10885	-0.0103	LG08	21474587
1225	10886	-0.0106	LG11	10701151
1226	10894	0.0123	LG18	11058911
1227	10910	0.0238	LG03	12292138
1228	10913	0.1541	LG07	20467284
1229	10928	1e-04	LG23	8351205
1230	10951	0.025	LG08	16407110
1231	10953	-0.0048	LG21	14345198
1232	10954	0.0254	LG14	13316350
1233	10960	-3e-04	LG13	24575456
1234	10979	0.024	LG19	10854621
1235	10991	0.0504	LG08	25784412
1236	10995	-0.0112	LG10	5381301
1237	10999	0.002	LG07	14769705
1238	11001	-0.0055	LG03	14489701
1239	11008	0.0376	LG06	9463080
1240	11013	0.0074	LG11	16408884
1241	11018	0.0012	LG09	1255390
1242	11019	0.0323	LG11	17081030
1243	11048	-0.0023	LG22	635074
1244	11049	0.0061	LG10	12577783
1245	11052	0.0127	LG05	8177311
1246	11054	0.0124	LG01	22931034
1247	11056	0.0072	LG09	17620838
1248	11065	-0.0072	LG06	9702309
1249	11090	0.0098	LG17	6752875
1250	11115	0.013	LG01	9595976
1251	11119	-0.005	LG13	16168416
1252	11126	0.0297	LG08	663344
1253	11132	3e-04	LG08	8582009
1254	11133	0.0184	LG15	24264749
1255	11140	-0.0066	LG01	11291570
1256	11144	0.0173	LG22	17277163
1257	11146	0.0059	LG20	10708865
1258	11149	-0.0102	LG07	14869558
1259	11165	0.0013	LG10	22994901
1260	11166	0.0136	LG03	2817506
1261	11170	0.0136	LG13	20663798
1262	11175	0.0097	LG03	20693188
1263	11176	3e-04	LG07	27362617
1264	11182	0.017	LG23	19306796
1265	11190	-0.002	LG19	14330578
1266	11191	-0.007	LG05	20436363
1267	11209	-0.0026	LG09	23570711
1268	11214	0.032	LG02	22650212
1269	11216	0.0057	LG07	9149874
1270	11222	-0.0072	LG19	7639504
1271	11225	0.0289	LG13	20699326
1272	11244	0.0494	LG04	34560907
1273	11254	-0.0036	LG05	21626691
1274	11260	0.0019	LG08	14170755
1275	11262	0.0139	LG20	3439675
1276	11268	0.0031	LG21	11120561
1277	11273	0.011	LG02	17972205
1278	11282	-0.0033	LG11	2541278
1279	11290	0	LG03	12068762
1280	11299	-0.0047	LG11	21449192
1281	11300	0.007	LG08	22239235
1282	11304	0.013	LG02	4112741
1283	11307	0.0127	LG09	12988378
1284	11313	-0.0011	LG14	11519823
1285	11336	0.0133	LG23	17114644
1286	11337	4e-04	LG17	15326186
1287	11343	0.0058	LG23	6939864
1288	11348	0.0016	LG13	5718070
1289	11367	-0.0057	LG22	5685661
1290	11370	-0.0025	LG01	17483374
1291	11408	0.004	LG10	6902002
1292	11415	7e-04	LG12	25161775
1293	11433	0.0049	LG15	21253207
1294	11447	0.0063	LG14	8514447
1295	11454	0.0083	LG18	7277678
1296	11469	-5e-04	LG22	4116742
1297	11479	-0.0025	LG01	24916735
1298	11483	0.003	LG05	16568600
1299	11486	0.0153	LG15	10839727
1300	11488	2e-04	LG07	27215381
1301	11505	0.0185	LG15	4956975
1302	11506	0.0066	LG12	24036984
1303	11509	0.0049	LG05	3589620
1304	11520	0.0256	LG18	17374494
1305	11521	0.0146	LG06	11046781
1306	11535	0.0058	LG11	27770790
1307	11546	-0.0015	LG10	12653334
1308	11552	-0.0013	LG15	14987505
1309	11563	0.0113	LG06	6489767
1310	11565	0.0144	LG22	16696270
1311	11566	0.0012	LG07	28941938
1312	11574	-0.002	LG17	10579200
1313	11576	-0.0028	LG07	10877109
1314	11579	-2e-04	LG13	17644758
1315	11591	-0.0091	LG12	9634261
1316	11594	0.0014	LG11	11876000
1317	11611	-0.0061	LG22	18943071
1318	11627	-0.009	LG04	6571022
1319	11638	0.0331	LG09	24432292
1320	11670	0.0216	LG21	19073942
1321	11675	0.0014	LG23	9980807
1322	11686	-0.0117	LG19	20003266
1323	11717	0.0052	LG05	22040377
1324	11725	-0.0075	LG04	19611569
1325	11736	-0.0022	LG04	23393908
1326	11741	0.1386	LG23	18628873
1327	11749	-0.0094	LG14	22298004
1328	11759	0	LG08	18102613
1329	11760	2e-04	LG07	9519203
1330	11762	-0.0014	LG04	4067370
1331	11768	0.0225	LG07	21989855
1332	11770	0.0198	LG12	5439863
1333	11783	0.0042	LG03	17011557
1334	11789	0.0033	LG15	19532910
1335	11805	-0.0089	LG12	25684710
1336	11841	-0.0018	LG15	17272691
1337	11843	-0.0054	LG16	8907544
1338	11846	0.0131	LG21	7885294
1339	11848	0.01	LG09	11140996
1340	11849	0.0076	LG09	12564139
1341	11851	0.002	LG22	2223692
1342	11859	0.0248	LG17	5512636
1343	11860	0	LG07	24334636
1344	11871	-0.0017	LG16	7631345
1345	11872	-0.0035	LG16	8113974
1346	11878	-0.0053	LG12	7385906
1347	11880	-0.0101	LG12	8638270
1348	11886	0.0018	LG07	25941514
1349	11896	-0.0035	LG04	26693499
1350	11899	0.0019	LG16	16177834
1351	11902	-0.0064	LG07	22046260
1352	11905	0	LG03	970105
1353	11910	0.0068	LG10	22004313
1354	11912	-0.003	LG11	25064455
1355	11926	0.0081	LG17	10408429
1356	11947	-0.0031	LG15	7306164
1357	11951	-0.0022	LG18	22543425
1358	11954	-0.0034	LG10	2256027
1359	11964	0.003	LG17	15924327
1360	11978	0.0091	LG11	8976665
1361	11983	-0.0036	LG20	11328196
1362	11988	0.0114	LG13	7790511
1363	11990	0.1241	LG15	25370491
1364	11992	-0.0049	LG12	19963181
1365	11997	0	LG07	11912940
1366	12001	4e-04	LG01	15477998
1367	12025	5e-04	LG15	25246517
1368	12028	8e-04	LG13	1250680
1369	12054	0.0058	LG17	4393620
1370	12064	0.017	LG08	10043041
1371	12065	0.023	LG02	9912651
1372	12070	-0.0038	LG15	23757783
1373	12083	0.0234	LG13	13895706
1374	12087	-6e-04	LG03	25954272
1375	12099	0.0068	LG15	2399558
1376	12120	0.0126	LG17	11202738
1377	12122	-0.0042	LG11	27973144
1378	12158	0.0327	LG14	2519559
1379	12161	-7e-04	LG02	704956
1380	12182	0.0176	LG10	11702412
1381	12184	0.0031	LG19	15296445
1382	12199	0.0263	LG10	16892873
1383	12201	-0.01	LG09	14680579
1384	12206	-3e-04	LG15	17049341
1385	12213	-0.0062	LG20	6716434
1386	12218	0.0028	LG16	27383916
1387	12233	0.1174	LG15	2168412
1388	12242	0.0165	LG18	18874747
1389	12254	-0.0055	LG11	10063725
1390	12255	0.0143	LG21	22222499
1391	12291	0.0053	LG05	14410867
1392	12294	0.0493	LG19	4553077
1393	12299	0.012	LG07	26908342
1394	12303	0.0317	LG07	21866660
1395	12309	-0.003	LG19	19586926
1396	12320	-0.0016	LG20	9208037
1397	12322	-0.0039	LG18	3184470
1398	12331	0.002	LG04	18954802
1399	12332	2e-04	LG20	3304957
1400	12337	-0.0039	LG05	17283576
1401	12394	0.0059	LG07	27314143
1402	12401	0.0457	LG13	25603015
1403	12403	0.0142	LG12	12909587
1404	12431	0.0042	LG11	27862706
1405	12458	-0.0072	LG21	21179787
1406	12474	-0.0064	LG12	19929123
1407	12477	-0.0075	LG06	6779590
1408	12479	-0.0032	LG20	11076403
1409	12520	-0.0017	LG20	9309314
1410	12521	-0.0039	LG08	19539358
1411	12534	0.0082	LG16	18241212
1412	12537	0.0085	LG22	2287224
1413	12541	0.0164	LG19	15079031
1414	12554	0.0119	LG09	24497475
1415	12555	0.0336	LG23	12601838
1416	12559	0.0046	LG23	21947173
1417	12568	-0.0028	LG23	3548982
1418	12570	0.013	LG04	15462653
1419	12578	9e-04	LG07	10968252
1420	12579	0.0361	LG03	5782208
1421	12600	0.0151	LG23	16671202
1422	12605	0.0143	LG11	24712171
1423	12606	-0.0108	LG14	28477348
1424	12615	0.0067	LG23	17463133
1425	12622	-0.0032	LG14	2527534
1426	12623	0.0062	LG03	23860880
1427	12636	-0.0056	LG17	15217183
1428	12639	0.0378	LG20	15594600
1429	12641	-0.0056	LG03	5337885
1430	12648	3e-04	LG09	20115383
1431	12649	0.0109	LG03	27466090
1432	12652	-0.0081	LG02	2196715
1433	12664	-0.0038	LG15	5039497
1434	12668	0.0083	LG12	20070737
1435	12670	0.0271	LG05	11651084
1436	12705	1e-04	LG18	9156806
1437	12707	-0.009	LG14	22288613
1438	12711	0.1109	LG22	19701486
1439	12720	0.0066	LG02	1753113
1440	12723	0.0026	LG16	25058738
1441	12725	-3e-04	LG10	10819623
1442	12729	-3e-04	LG03	21639916
1443	12734	-0.0033	LG03	21918122
1444	12736	6e-04	LG22	12325865
1445	12746	0.0125	LG06	5825278
1446	12747	4e-04	LG14	25735359
1447	12758	-0.0056	LG23	18804744
1448	12770	-0.0037	LG12	21570169
1449	12775	-0.0067	LG21	8664788
1450	12779	0.0976	LG03	16893706
1451	12793	0.0553	LG01	9691847
1452	12810	0.003	LG11	7562224
1453	12813	0.004	LG12	6182623
1454	12823	0.0018	LG05	9109345
1455	12824	-0.0082	LG16	22857426
1456	12851	5e-04	LG12	24393793
1457	12866	0.0155	LG14	28684850
1458	12869	-0.0036	LG14	24287175
1459	12877	-0.0055	LG01	22265414
1460	12881	0.008	LG03	22108213
1461	12884	0.0068	LG14	17957451
1462	12886	0.0134	LG23	8197999
1463	12889	0.0015	LG11	6356698
1464	12892	-0.006	LG03	714072
1465	12897	0.0176	LG11	6504285
1466	12903	0.0015	LG11	21543078
1467	12916	0.0208	LG10	23265400
1468	12917	7e-04	LG01	9329019
1469	12922	0.0112	LG03	24368355
1470	12925	0.0086	LG16	17738268
1471	12942	-0.0077	LG11	22635948
1472	12946	0.0077	LG07	26921264
1473	12952	8e-04	LG04	15935786
1474	12956	-0.0043	LG15	25165052
1475	12962	3e-04	LG07	20991578
1476	12972	0.0041	LG16	17979586
1477	12979	-9e-04	LG17	11969763
1478	12982	6e-04	LG04	22046280
1479	12987	0.0021	LG10	7768031
1480	12990	0.0021	LG09	7893287
1481	13020	0.013	LG01	6378884
1482	13038	-0.0078	LG02	5142106
1483	13041	0.0249	LG01	10868696
1484	13054	-0.0115	LG09	16092904
1485	13066	-0.0115	LG05	10679060
1486	13081	0.0038	LG05	12942571
1487	13082	0.006	LG15	18002680
1488	13083	0.0021	LG16	8943019
1489	13090	-0.0052	LG01	2507110
1490	13100	-0.0066	LG05	5100690
1491	13107	0.0103	LG11	13398459
1492	13125	0.0028	LG10	11392859
1493	13135	0.0105	LG01	17894333
1494	13142	0.0038	LG01	8383158
1495	13148	0.012	LG06	10767220
1496	13152	-0.0025	LG18	22541017
1497	13162	0.0116	LG01	4650983
1498	13163	0.0034	LG09	23918871
1499	13167	0.0021	LG22	12603468
1500	13176	-0.0027	LG12	10454950
1501	13188	4e-04	LG14	4639051
1502	13196	0.0057	LG17	9348149
1503	13198	0.0059	LG07	11977671
1504	13207	0.0286	LG09	19949567
1505	13209	0.0113	LG15	12653317
1506	13218	0.0178	LG21	21326887
1507	13221	-0.0016	LG16	670370
1508	13241	3e-04	LG08	18014083
1509	13242	0.0093	LG15	13956318
1510	13253	-0.0096	LG23	7729126
