Locus	fst	chromosome	position
773	13461	-0.0041	LG09	20559077
774	14269	0.0395	LG22	8484813
775	4514	0.0837	LG07	27682138
776	6187	-0.0033	LG18	4274680
777	6182	0.006	LG04	17601862
778	9421	0.0256	LG01	24972595
779	2506	0.0329	LG08	11296393
780	12584	0.2024	LG10	8871767
781	11646	0.1388	LG16	3719647
782	5288	-2e-04	LG16	27216949
783	9350	0.0224	LG01	3570289
784	9355	0.0071	LG20	22453977
785	9354	0.0411	LG15	23136934
786	5281	0.0756	LG11	7506208
787	15713	-0.0012	LG02	5557301
788	9359	0.163	LG10	1083496
789	10821	0.0146	LG14	25883171
790	5287	-0.0058	LG12	20595615
791	9191	-0.0061	LG11	18886155
792	9190	0.0179	LG17	6640394
793	21244	0.287	LG03	18402039
794	9192	9e-04	LG21	16443926
795	7940	0.1489	LG11	4935309
796	7942	0.0788	LG11	11237956
797	10374	0.0091	LG02	22089412
798	22824	0.0275	LG08	24757841
799	5042	0.0011	LG11	25334679
800	20664	0.0299	LG14	22972927
801	3780	-0.0052	LG22	2810555
802	14006	0.0273	LG16	24742755
803	8997	-0.0058	LG08	20043558
804	6956	0.1526	LG04	29887394
805	20500	-0.0031	LG18	6322989
806	6248	0.0018	LG19	16037056
807	10567	0.0972	LG05	2974965
808	12206	0.0054	LG15	17049341
809	6230	-0.0058	LG18	7614232
810	4998	0.0231	LG04	29833176
811	14852	0.0176	LG16	23792477
812	20444	0.0044	LG19	17407510
813	18889	-0.0057	LG08	18146524
814	20609	0.057	LG14	8091522
815	15639	1e-04	LG20	20518802
816	18887	0.0113	LG02	22522394
817	15052	3e-04	LG11	26568958
818	20449	0.0086	LG05	21122347
819	20689	0.0475	LG18	15486047
820	9776	-0.0067	LG04	1846805
821	9770	0.0527	LG14	1996083
822	10514	-0.003	LG23	21207956
823	21863	0.3075	LG23	14840096
824	3258	0.0171	LG11	2454027
825	7301	0.0349	LG13	17075597
826	9284	0.0218	LG08	17713996
827	24178	0.0221	LG01	7923832
828	24167	0.1058	LG14	2490084
829	13081	0.0151	LG05	12942571
830	13083	0.0355	LG16	8943019
831	13082	0.0563	LG15	18002680
832	13241	0.0413	LG08	18014083
833	11912	0.0194	LG11	25064455
834	17252	0.0163	LG05	3682253
835	13249	0.0446	LG02	5557389
836	813	0.0151	LG06	12873880
837	815	0.001	LG14	7114942
838	12937	-0.0027	LG22	19236552
839	2851	-5e-04	LG08	21068744
840	2850	0.0048	LG15	24809063
841	18770	0.0407	LG20	17297175
842	1490	-0.0031	LG07	23424347
843	10207	0.0067	LG12	19645674
844	3331	0.059	LG16	17157144
845	7046	-0.0032	LG08	6188289
846	5465	0.0175	LG06	22757568
847	5464	0.0041	LG11	22086835
848	5469	0.0828	LG05	21906804
849	1499	-0.0051	LG04	25352161
850	3339	0.1201	LG13	20637133
851	3338	-0.0068	LG16	12671455
852	21539	-0.0051	LG08	10823636
853	5264	-0.0051	LG15	14481775
854	10191	0.0046	LG02	5034803
855	425	0.0043	LG20	5151213
856	10199	0.0264	LG19	20452984
857	18398	0.014	LG22	1046541
858	15855	0.0016	LG11	13815890
859	15850	0.0216	LG15	8529809
860	1258	0.0175	LG07	27182155
861	4575	-0.0053	LG13	16159529
862	19199	-0.0037	LG09	7053631
863	6989	0.0897	LG22	16484663
864	6988	0.0403	LG21	6125777
865	8603	0.0017	LG09	18435106
866	1122	-8e-04	LG04	16838600
867	8601	0.0104	LG15	10911179
868	6983	0.1076	LG22	10201369
869	11133	-0.0028	LG15	24264749
870	11132	0.0134	LG08	8582009
871	15109	0.0911	LG02	16919317
872	15104	0.0083	LG13	20808605
873	14329	-0.0046	LG01	5404659
874	24993	-6e-04	LG08	17575533
875	14459	0.0166	LG03	28067721
876	20859	0.0195	LG20	12055040
877	17985	9e-04	LG02	19239438
878	3023	0.045	LG20	23059969
879	14698	0.0956	LG22	405760
880	2985	5e-04	LG23	17166837
881	24372	-0.0049	LG01	17254201
882	525	0.0031	LG22	19123984
883	522	0.0013	LG12	18820544
884	23494	0.0081	LG18	19645350
885	15588	0.0758	LG05	5118449
886	18089	0.0144	LG15	18910824
887	9299	-0.0036	LG06	683028
888	8514	-5e-04	LG21	5112341
889	8045	-0.0042	LG02	18447659
890	8046	0.0072	LG14	21864304
891	8048	-0.0021	LG05	10285673
892	4192	0.0224	LG16	23885047
893	4191	-0.004	LG06	20741073
894	18923	0.0563	LG10	2954019
895	5679	-0.0059	LG15	19847386
896	21317	0.0309	LG19	18962587
897	8289	0.0965	LG22	20459822
898	11003	0.019	LG14	1334127
899	14522	0.0344	LG06	22869084
900	15039	-0.0053	LG21	7743800
901	14526	0.0593	LG10	16803171
902	6500	0.0046	LG18	2040940
903	24288	-0.005	LG03	788105
904	23060	-0.005	LG22	4424955
905	18925	0.0045	LG05	11763208
906	15217	-0.0053	LG01	6363572
907	24284	-0.0044	LG16	10938452
908	24287	2e-04	LG07	18609422
909	22621	-0.0054	LG19	11606651
910	14122	0.0093	LG13	14951265
911	18702	-0.0045	LG08	21564021
912	21829	0.004	LG07	19738440
913	23487	0.096	LG14	9953277
914	23482	0.0495	LG16	29902337
915	17121	0.1319	LG01	24067024
916	8461	0.0053	LG14	12165644
917	23248	-0.0058	LG07	1151010
918	22737	0.0162	LG05	18809175
919	23717	0.1294	LG01	17410032
920	8192	0.037	LG11	10551327
921	15327	0.0272	LG14	12142906
922	8190	-0.0046	LG11	28080960
923	8196	0.065	LG11	5950474
924	6431	0.0773	LG03	8422729
925	12449	0.0516	LG22	2223781
926	7559	0.0044	LG15	1919932
927	23395	0.0442	LG08	14187546
928	20056	0.0073	LG13	15343655
929	25516	-0.0072	LG03	3136901
930	4777	0.0263	LG04	25625757
931	21313	-0.0057	LG11	852857
932	17087	-0.0046	LG11	11366771
933	13641	0.0457	LG20	22149764
934	22284	-0.0022	LG20	406647
935	22530	0.0238	LG18	6141261
936	4174	0.017	LG22	9047081
937	17944	0.0616	LG05	9577848
938	4176	7e-04	LG18	20408482
939	4171	-0.0015	LG10	17543844
940	4172	-0.0039	LG20	5165816
941	3062	-0.0044	LG13	4642806
942	14839	0.1008	LG14	8562765
943	9940	-0.0036	LG08	22367438
944	9941	0.039	LG23	18507418
945	15235	-0.0023	LG16	23745057
946	16037	0.014	LG22	4808953
947	16036	0.0072	LG01	15698538
948	5813	-0.0054	LG22	20191001
949	16033	0.0242	LG01	22274751
950	16032	0.3551	LG08	6862619
951	18662	0.001	LG15	12265718
952	19937	0.0339	LG05	18997330
953	17619	-0.0034	LG19	3547506
954	16215	0.0504	LG14	9813679
955	16742	0	LG01	1741024
956	16211	0.2051	LG19	18910262
957	10342	-0.0038	LG16	23334848
958	16748	0.0254	LG23	13575352
959	17342	-0.0061	LG01	13165795
960	12055	-0.0063	LG13	7298389
961	12054	-0.0031	LG17	4393620
962	14492	0.0073	LG14	21336299
963	9274	0.0013	LG20	17339015
964	236	0.0759	LG19	13680590
965	13505	0.023	LG18	7040279
966	9275	0.0229	LG22	20046047
967	12693	0.004	LG20	8995759
968	2227	0.0108	LG02	1753025
969	2225	0.1235	LG11	14495794
970	5924	-0.005	LG03	2481805
971	5925	-0.0031	LG01	15884506
972	10836	-0.0019	LG20	17324031
973	5928	0.0112	LG10	1369959
974	10838	0.0018	LG05	17222349
975	21874	0.0685	LG07	15564103
976	21653	-0.0065	LG13	14590679
977	20163	-0.0062	LG07	24305226
978	142	0.001	LG16	348177
979	2468	0.0173	LG11	6043896
980	19241	-0.0063	LG19	10009059
981	148	-0.0059	LG14	23216958
982	21097	0.0111	LG20	11746796
983	7823	-0.0062	LG01	17686137
984	4508	1e-04	LG18	14305873
985	23412	-0.0065	LG15	8051383
986	16695	-0.005	LG05	17929251
987	22923	0.0752	LG23	22909679
988	2082	-0.0044	LG17	8854605
989	19310	-0.0053	LG09	23544030
990	16698	8e-04	LG08	10896352
991	5450	0.1014	LG08	15826307
992	2539	0.0082	LG15	25129974
993	5451	0.0149	LG09	17652516
994	11651	0.0671	LG16	24628805
995	17760	0.0104	LG10	18095577
996	20670	0.0047	LG19	16492281
997	20672	0.0334	LG15	21374181
998	9369	0.0168	LG06	7049845
999	2718	0.1735	LG22	16526905
1000	9363	0.0114	LG12	10454862
1001	7957	0.0447	LG13	14587252
1002	10698	0.1588	LG12	12379590
1003	5079	0.0385	LG03	3440963
1004	7953	0.0121	LG14	27471012
1005	7952	-0.0019	LG14	26291480
1006	7227	-0.0068	LG16	2099638
1007	9165	-0.0066	LG13	8397560
1008	9166	0.0092	LG13	16972178
1009	5071	0.041	LG05	2633866
1010	5077	0.0133	LG06	12954935
1011	9162	0.0029	LG16	13623596
1012	17406	0.0066	LG12	8874489
1013	3799	0.0172	LG03	11143943
1014	3798	0.0455	LG07	23461249
1015	3794	-0.0033	LG01	17891914
1016	3797	0.0389	LG21	5722754
1017	3791	0.1614	LG02	16926107
1018	16966	0.0203	LG15	25007035
1019	2154	0.0486	LG04	24968352
1020	19616	0.0027	LG02	3134816
1021	2153	0.0118	LG11	20773096
1022	4989	0.0395	LG14	12252629
1023	23999	0.0085	LG04	26670688
1024	6244	-0.0057	LG15	7405534
1025	10742	-0.0064	LG15	16381554
1026	20452	-0.0032	LG02	11371678
1027	24665	-0.004	LG06	14270724
1028	18566	0.0836	LG01	21078734
1029	10529	0.015	LG20	6701710
1030	14667	0.016	LG07	9537995
1031	1957	-1e-04	LG03	20523113
1032	22839	0.0278	LG15	17946990
1033	14064	0.1587	LG05	5914975
1034	9704	0.0541	LG03	24677592
1035	9705	0.0974	LG22	16598331
1036	8873	-0.0039	LG20	13387010
1037	3248	0.0754	LG10	20021617
1038	12852	0.2613	LG12	4520038
1039	7315	0.0849	LG21	11456566
1040	7314	0.0744	LG09	13953137
1041	14999	0.0191	LG07	11429270
1042	7313	-0.0062	LG07	28218174
1043	3244	0.1408	LG08	6495561
1044	11902	0.1696	LG07	22046260
1045	22373	0.0215	LG01	23816773
1046	11905	0.1207	LG03	970105
1047	825	0.0031	LG04	33313977
1048	23402	0.1027	LG07	30073509
1049	18415	-7e-04	LG03	27141255
1050	12309	0.0088	LG19	19586926
1051	820	0.0283	LG08	6783271
1052	13253	0.1413	LG23	7729126
1053	12636	0.0091	LG17	15217183
1054	12380	0.0369	LG07	21047525
1055	3307	0.0022	LG07	26173439
1056	3304	0.1631	LG12	21990246
1057	3303	-4e-04	LG21	6035264
1058	15910	0.0171	LG04	17189095
1059	1713	0.0065	LG01	9493971
1060	1712	0.0094	LG14	28035100
1061	1711	0.021	LG18	6879063
1062	9387	-0.0058	LG09	23454920
1063	792	0.0099	LG22	13579970
1064	12889	-0.0054	LG11	6356698
1065	21509	0.012	LG11	8929232
1066	12886	0.0554	LG23	8197999
1067	18108	0.0176	LG22	4261822
1068	15829	0.0533	LG11	24629151
1069	17084	0.0202	LG05	348214
1070	1138	0.0085	LG04	14058546
1071	12145	-0.0033	LG02	22837555
1072	23503	0.0769	LG13	9971401
1073	15954	0.101	LG11	5805730
1074	617	0.0012	LG09	11297440
1075	15139	-0.0058	LG05	21923875
1076	23795	-0.0073	LG04	22412121
1077	9864	0.0167	LG03	22541811
1078	7789	0.1228	LG21	5373123
1079	11129	0.0476	LG16	15293227
1080	24664	-3e-04	LG22	3891485
1081	7781	-0.0063	LG10	4151887
1082	3019	0.0202	LG20	9261701
1083	10999	0.0155	LG07	14769705
1084	3016	-0.004	LG02	10295723
1085	13712	0.0013	LG22	8763501
1086	7142	-0.002	LG04	20628733
1087	3015	0.0028	LG10	15163654
1088	21120	0.1516	LG09	6147938
1089	18743	0.0309	LG06	7692783
1090	18741	0.042	LG19	8595624
1091	512	-0.0058	LG18	9558850
1092	1002	0.1366	LG14	22855271
1093	8727	0.1289	LG15	1282872
1094	12877	-0.006	LG01	22265414
1095	4188	0.0294	LG11	12127935
1096	10995	-0.0045	LG10	5381301
1097	8057	0.1195	LG06	22944848
1098	8056	0.0987	LG22	15240992
1099	8055	0.1358	LG12	3340389
1100	23124	0.1258	LG23	19544808
1101	4185	0.0167	LG14	15778586
1102	1228	0.0117	LG13	20016866
1103	5662	0.0087	LG23	10116938
1104	6534	0.0516	LG07	21020158
1105	8295	0.2795	LG13	24899963
1106	6533	0.0075	LG17	9465918
1107	13620	-0.004	LG23	11685815
1108	4344	-0.0049	LG11	9920661
1109	15009	-0.0052	LG10	15663397
1110	18478	0.0099	LG12	11760945
1111	19641	0.0283	LG11	22415326
1112	15567	0.0138	LG09	25085449
1113	11018	0.2876	LG09	1255390
1114	11019	0.0548	LG11	17081030
1115	22830	-0.0057	LG19	3310600
1116	14537	0.0507	LG08	8319432
1117	24292	0.0093	LG21	5281194
1118	23018	0.2536	LG13	1498281
1119	17885	-0.005	LG08	23012265
1120	3879	0.0059	LG03	1306194
1121	18476	0.0175	LG21	11674406
1122	22001	0.0086	LG20	13259719
1123	22637	-0.0045	LG11	24477451
1124	22286	0.0448	LG16	10185157
1125	14764	-4e-04	LG20	20813925
1126	16005	0.0055	LG13	19499378
1127	3875	0.0173	LG04	34503689
1128	23728	-1e-04	LG13	16358386
1129	11337	-0.0044	LG17	15326186
1130	11336	-0.0051	LG23	17114644
1131	23723	0.0089	LG14	2993108
1132	23233	0.0179	LG05	18045368
1133	8471	6e-04	LG21	4831712
1134	11	-1e-04	LG10	22879220
1135	6403	0.0061	LG16	8943107
1136	15311	-0.0023	LG09	14890489
1137	7565	0.0934	LG12	19921439
1138	15316	0.0044	LG14	14880637
1139	16	0.0149	LG21	7743712
1140	19	0.017	LG21	4032093
1141	6408	8e-04	LG19	14198859
1142	6409	-0.0039	LG01	4436885
1143	5711	0.0908	LG14	3978548
1144	21403	-0.0047	LG14	6790576
1145	7763	-0.0044	LG07	7478136
1146	17702	0.0285	LG09	13518924
1147	7768	0.0097	LG13	25049770
1148	7769	0.1434	LG11	5638643
1149	15207	-0.0061	LG18	19412597
1150	3900	0.0081	LG20	4903898
1151	3902	-0.0067	LG21	11188757
1152	19324	0.061	LG13	1620554
1153	4761	0.0252	LG05	10222929
1154	4760	-3e-04	LG14	27989426
1155	13652	0.0606	LG07	7326289
1156	23346	0.033	LG06	17719747
1157	13656	-0.0068	LG23	6939776
1158	4766	0.1281	LG20	21148698
1159	22526	-4e-04	LG08	24326107
1160	11486	0.0488	LG15	10839727
1161	11483	-0.0047	LG05	16568600
1162	11482	0.1195	LG11	20660135
1163	23838	0.044	LG02	11039942
1164	13895	0.0346	LG11	9770660
1165	25063	-0.0053	LG13	18266311
1166	23029	-0.0049	LG03	26493285
1167	21277	0.1602	LG02	18598638
1168	21583	0.0196	LG01	21139714
1169	19039	-0.006	LG21	18411991
1170	19740	-0.0052	LG04	32561118
1171	19037	-0.0062	LG11	9019282
1172	19035	0.0049	LG11	23667786
1173	5807	0.0307	LG11	1821055
1174	17718	0.0291	LG05	21496059
1175	5804	0.0233	LG03	27076011
1176	16752	0.0171	LG13	7127580
1177	200	0.0265	LG08	1227839
1178	15623	-0.0026	LG14	27104520
1179	19255	-0.0044	LG03	19837223
1180	16205	0.0166	LG08	23333714
1181	206	-0.0047	LG03	19138705
1182	16209	0.0229	LG01	6164035
1183	25164	0.0344	LG03	21493309
1184	25162	0.0667	LG22	10693061
1185	25161	0.0261	LG19	8010194
1186	17350	0.0846	LG21	5322647
1187	25368	0.0136	LG06	15060175
1188	16599	0.0107	LG15	16275261
1189	12049	4e-04	LG21	21822616
1190	24987	0.1686	LG11	28332759
1191	23903	-0.0051	LG15	9410969
1192	17490	0.0559	LG14	27420218
1193	12686	0.0153	LG12	9689646
1194	22166	-0.0072	LG07	14854682
1195	23908	0.0072	LG07	21130324
1196	2234	-0.0028	LG08	18949206
1197	24646	-0.0047	LG20	16366408
1198	18879	0.0523	LG11	2695805
1199	19630	0.0233	LG19	80778
1200	10823	-0.0056	LG06	3377386
1201	10820	0.0056	LG23	22823800
1202	10828	0.039	LG11	16821051
1203	16186	0.0265	LG08	4941063
1204	19965	5e-04	LG15	14387770
1205	21647	0.0125	LG18	8914446
1206	3499	0.0374	LG23	1731017
1207	17578	0.0781	LG21	19954312
1208	4609	0.0094	LG08	24762010
1209	7818	0.0285	LG09	15474554
1210	4570	-0.0057	LG21	5426321
1211	4572	4e-04	LG06	24057453
1212	21084	0.0437	LG22	7012706
1213	3659	-0.0068	LG16	23334936
1214	18733	0.0392	LG20	6483720
1215	13406	0.0244	LG16	30901281
1216	24985	0.0024	LG02	23924006
1217	22851	-0.0057	LG11	21940307
1218	16370	-0.0011	LG05	7643714
1219	3651	0.1084	LG09	1872590
1220	17825	-8e-04	LG01	6887258
1221	19441	0.0032	LG03	5484346
1222	13514	0.0806	LG13	3195046
1223	11663	-0.0042	LG06	6786952
1224	2520	0.0138	LG07	12362085
1225	2522	0.0419	LG06	8028686
1226	13384	0.0353	LG14	445467
1227	20399	0	LG16	24136086
1228	16683	0.0127	LG02	5502143
1229	21748	0.0039	LG20	20065316
1230	24966	-0.0058	LG06	2752792
1231	19904	-0.0067	LG07	18504536
1232	11462	-0.0035	LG17	7614145
1233	9277	0.0109	LG01	23131469
1234	220	0.0081	LG04	13609089
1235	11469	0.0048	LG22	4116742
1236	22858	-0.0039	LG18	12393921
1237	2709	0.0346	LG19	18872684
1238	5060	0.0012	LG08	9590391
1239	2705	0.0161	LG10	22879308
1240	23272	-0.004	LG18	1075384
1241	4885	0.1639	LG17	11306859
1242	4887	-0.0044	LG06	22208449
1243	7962	5e-04	LG04	22010636
1244	25214	-0.0031	LG12	3235323
1245	25065	0.0183	LG19	9758371
1246	9174	0.0887	LG05	21240325
1247	10685	-0.0029	LG03	11289964
1248	25187	0.0501	LG18	16918929
1249	13318	0.0457	LG13	3584634
1250	13314	0.0068	LG15	18692986
1251	13316	0.0182	LG15	11097840
1252	1821	0.021	LG08	14640764
1253	4402	0.0038	LG14	17552012
1254	9576	0.0745	LG09	10727534
1255	2417	0.2611	LG20	14555094
1256	9579	0.0291	LG15	7844392
1257	925	-0.0047	LG07	16246230
1258	2149	0.0177	LG16	13928206
1259	2148	0.1325	LG03	24816799
1260	10530	0.0122	LG20	5796135
1261	18619	-0.006	LG07	18183680
1262	14236	-0.0011	LG20	21758312
1263	10539	0.1404	LG15	4351655
1264	5398	0.0166	LG18	8286073
1265	5748	0.0268	LG02	558992
1266	14234	0.0846	LG01	5909093
1267	20117	-0.0022	LG09	24359231
1268	9717	-0.0013	LG14	5541915
1269	13937	-3e-04	LG01	5901020
1270	9714	0.0195	LG04	15238228
1271	832	-0.0059	LG15	8433971
1272	18979	-0.001	LG05	11124903
1273	22992	0.0222	LG23	1481588
1274	3473	0.0101	LG01	17544233
1275	8885	0.017	LG14	23077035
1276	18975	0.0152	LG05	2579067
1277	7367	-0.0037	LG17	16378214
1278	3	0.0046	LG21	18027708
1279	13221	-0.0037	LG16	670370
1280	18401	-0.0022	LG09	10862292
1281	18404	0.0741	LG15	31666
1282	19994	0.0283	LG16	27979524
1283	18994	0.0789	LG03	27850690
1284	7074	0.1271	LG04	1318831
1285	18990	-0.0058	LG16	26741031
1286	21335	-8e-04	LG11	2991166
1287	12479	-0.0048	LG20	11076403
1288	7027	-0.0049	LG13	20020878
1289	9002	0.1527	LG19	19069826
1290	10226	0.093	LG21	6811994
1291	3312	-0.002	LG03	13069918
1292	5482	6e-04	LG01	9010262
1293	9008	0.012	LG20	15722835
1294	780	0.0183	LG12	4213605
1295	1729	0.0121	LG18	16054673
1296	20021	0.0085	LG06	12932691
1297	20023	0.0168	LG15	21939601
1298	1722	-0.0056	LG15	7404476
1299	21518	0.3148	LG01	16668458
1300	17325	-0.0061	LG17	6195355
1301	13135	0.0385	LG01	17894333
1302	18571	-0.0045	LG11	4312750
1303	12403	0.0178	LG12	12909587
1304	19228	-0.0084	LG11	2128700
1305	18579	0.0421	LG18	14957201
1306	20756	0.0022	LG06	3568242
1307	15948	0.0053	LG22	2521856
1308	15122	-5e-04	LG23	8708221
1309	18196	0.0849	LG09	3577647
1310	9000	-0.0049	LG01	20164805
1311	18193	0.017	LG04	26465366
1312	63	0.0092	LG07	8250504
1313	3000	0.0102	LG21	7459198
1314	10076	0.0106	LG15	10908966
1315	7791	-0.0047	LG10	7813573
1316	11896	-0.003	LG04	26693499
1317	22626	0.0133	LG08	5588163
1318	20337	0.0126	LG09	22425930
1319	1589	-0.0062	LG15	8882522
1320	17454	0.07	LG03	24732539
1321	17968	0.0673	LG09	23570799
1322	1582	0.0039	LG09	16940306
1323	20561	0.0422	LG04	28036248
1324	7151	0.0645	LG09	4221656
1325	10222	0	LG03	27941905
1326	18757	-1e-04	LG09	11297595
1327	1031	-0.0044	LG15	10603181
1328	1036	0.0033	LG07	28626276
1329	1037	0.0419	LG01	22314645
1330	630	0.0964	LG23	8025312
1331	12866	0.0121	LG14	28684850
1332	23136	0.0013	LG09	23542273
1333	1218	-0.0042	LG03	27647413
1334	927	0.0372	LG06	6420980
1335	23645	0.0066	LG17	18938718
1336	7485	-0.0064	LG03	10832030
1337	6520	-0.0028	LG19	9865843
1338	6522	0.0794	LG04	23060319
1339	6525	0.0423	LG16	30168231
1340	9452	0.0246	LG10	19417830
1341	6526	0.0017	LG15	25143238
1342	4373	-0.0059	LG04	22943548
1343	5654	0.2023	LG20	10038052
1344	7489	0.0388	LG13	16655985
1345	5650	0.0109	LG02	3684400
1346	11069	-0.0056	LG11	5204595
1347	16458	0.1285	LG20	9073013
1348	2895	0.0197	LG09	23542361
1349	23293	0.0035	LG08	12844372
1350	25561	0.1248	LG14	4334416
1351	14547	0.001	LG13	788032
1352	14546	-0.0054	LG07	14831843
1353	1454	0.0096	LG05	18200049
1354	17899	-0.0048	LG23	22636068
1355	1451	-0.0046	LG03	20425799
1356	1452	0.017	LG20	5697820
1357	17892	0.0748	LG23	8025224
1358	25567	0.0027	LG07	14745633
1359	23009	0.0476	LG13	20869043
1360	10188	-0.0036	LG11	24474143
1361	13791	0.041	LG10	12697932
1362	4081	-0.0055	LG22	9230244
1363	4083	0.0238	LG10	15139047
1364	13796	-0.0014	LG03	5379523
1365	4088	0.0059	LG14	20885177
1366	3867	-0.0065	LG21	16251957
1367	3865	0.0085	LG16	28094621
1368	8409	0.0406	LG21	18330944
1369	15927	0.0136	LG03	29283876
1370	11325	0.0114	LG13	7918800
1371	7571	0.0349	LG16	18094498
1372	7570	0.0048	LG13	18649897
1373	7573	0.059	LG01	13566886
1374	3734	-0.0056	LG06	5926292
1375	15308	0.2888	LG05	10331545
1376	7574	-0.0055	LG12	6911449
1377	19138	0.0507	LG21	8586005
1378	5722	0.0208	LG16	17321653
1379	6417	0.097	LG15	20574788
1380	20070	-0.0014	LG14	27100953
1381	15300	5e-04	LG05	13640918
1382	6410	0.0324	LG01	26825592
1383	9812	-0.0044	LG18	1096221
1384	7775	-0.0049	LG13	18791841
1385	13762	-0.0023	LG13	8670969
1386	13038	-0.0062	LG02	5142106
1387	3917	0.0046	LG01	2734304
1388	8316	-0.0056	LG03	4477954
1389	4799	1e-04	LG06	6902120
1390	8312	-0.0058	LG01	9665796
1391	23351	-0.0068	LG22	3637554
1392	21971	-0.006	LG10	10867159
1393	5995	0.1192	LG19	15587543
1394	4150	0.0955	LG07	18790673
1395	4154	0.0283	LG11	2619748
1396	11257	0.0628	LG08	7044519
1397	10886	0.0825	LG11	10701151
1398	18900	-0.0031	LG08	10347890
1399	13506	0.0054	LG01	12222620
1400	7028	0.022	LG11	20055468
1401	13723	0.0162	LG08	11504836
1402	13462	0.0284	LG23	14995379
1403	23271	0.0878	LG01	2020904
1404	9922	0.0289	LG17	1142573
1405	13725	-0.0023	LG16	24533622
1406	19263	0.0074	LG11	15974041
1407	11579	0.0439	LG13	17644758
1408	22771	0.0109	LG10	3784167
1409	8218	-0.0056	LG01	8477564
1410	25170	3e-04	LG05	17962009
1411	19269	0.0389	LG19	12258877
1412	22679	-0.0064	LG03	10176528
1413	6085	0.0588	LG21	15957906
1414	25372	0.0458	LG04	19654495
1415	6080	0.0395	LG23	8352729
1416	12070	0.0032	LG15	23757783
1417	23915	0.0145	LG01	26446274
1418	23917	-0.0038	LG17	4750806
1419	5902	0.0179	LG03	12836004
1420	17217	0.0894	LG15	10839639
1421	16165	0.0197	LG08	10923168
1422	16164	-0.0037	LG07	21075373
1423	16168	0.0182	LG07	23331870
1424	19881	0.0344	LG03	24958507
1425	3488	0.1004	LG16	28100360
1426	7803	-0.0026	LG13	19032494
1427	17561	0.0023	LG01	11481567
1428	7807	-0.0065	LG08	18470173
1429	7806	0.0911	LG02	22686739
1430	24825	0.0773	LG08	10604355
1431	3480	-0.0031	LG12	23074809
1432	3484	0.0737	LG15	23057730
1433	20472	-0.0059	LG07	27329202
1434	21078	0.0569	LG02	22029483
1435	24663	-0.0049	LG06	23081376
1436	13418	0.036	LG14	1300871
1437	4568	0.0097	LG12	4779086
1438	21071	0.0275	LG15	25544457
1439	19864	0.4168	LG16	10083819
1440	2554	0.0159	LG22	16243903
1441	11675	0.0104	LG23	9980807
1442	2558	-0.004	LG10	22020828
1443	6390	-0.0053	LG12	23443612
1444	18297	-0.0045	LG16	4251988
1445	11476	-0.0053	LG16	23192284
1446	14300	0.0233	LG05	4212380
1447	2390	0.1101	LG13	19759312
1448	17363	1e-04	LG05	17877788
1449	17368	-4e-04	LG16	28129391
1450	20612	0.0635	LG20	23244756
1451	5011	0.0558	LG09	6468238
1452	4898	0.0107	LG04	30578438
1453	14305	0.0019	LG23	4802793
1454	5016	0.0542	LG22	4547210
1455	4893	-0.0056	LG17	7310048
1456	4892	0.0276	LG18	6589478
1457	4894	-1e-04	LG15	18587678
1458	16947	0.0028	LG05	3136987
1459	20929	0.0486	LG05	17283664
1460	16944	0.0798	LG04	4758407
1461	16410	-0.0013	LG07	6570170
1462	25277	0.0602	LG08	15781964
1463	18355	0.0425	LG05	11138778
1464	7975	0.0263	LG03	8603130
1465	7974	0.0417	LG08	16567202
1466	9492	-0.0045	LG23	4941457
1467	7976	0.0035	LG18	13994590
1468	16418	0.0175	LG23	3906293
1469	9144	0.0469	LG16	19012335
1470	7522	0.0063	LG08	25397751
1471	12255	0.0206	LG21	22222499
1472	12254	-0.0026	LG11	10063725
1473	6260	-0.0031	LG06	5630445
1474	13304	0.0591	LG18	2998800
1475	4411	0.0595	LG12	22019003
1476	13301	0.2084	LG10	17347191
1477	6065	0.0749	LG18	22189991
1478	13598	0.0815	LG11	15810155
1479	2176	0.0309	LG04	18406174
1480	17097	0.044	LG18	6862613
1481	15382	0.3606	LG05	11546705
1482	2175	0.0095	LG15	5358650
1483	22276	0.0127	LG07	22340068
1484	9545	0.3913	LG09	19485278
1485	12099	0.0135	LG15	2399558
1486	6069	-0.0014	LG06	5096580
1487	21107	-0.0054	LG16	20463948
1488	4960	0.0018	LG09	17810629
1489	2604	0.0487	LG11	14815925
1490	14045	-0.0058	LG17	18367227
1491	20928	0.0112	LG18	12055207
1492	2601	0.0661	LG21	19584532
1493	14042	0.0177	LG09	8580009
1494	2603	0.0086	LG23	14392966
1495	20926	0.0018	LG01	19851693
1496	20920	0.0709	LG10	19404682
1497	14049	6e-04	LG20	5750166
1498	14824	0.016	LG05	22503857
1499	3261	0.0346	LG18	18120527
1500	24136	0.0508	LG23	6885062
1501	21327	0.0909	LG03	20363142
1502	20336	0.0363	LG21	1739622
1503	10039	0.0178	LG01	21639498
1504	1936	0.0123	LG14	24505155
1505	10785	0.0343	LG21	17775041
1506	3266	0	LG11	18795306
1507	1939	0.034	LG23	947149
1508	20101	0.0081	LG06	7734851
1509	20574	-0.004	LG04	25004497
1510	3460	0.0309	LG18	6528272
1511	7370	-0.006	LG15	4576668
1512	21699	-0.0063	LG06	8243548
1513	8890	-0.004	LG07	6489881
1514	12322	0.1223	LG18	3184470
