Locus	fst	chromosome	position
23587	0.0061	LG06	24168683
20402	-5e-04	LG06	24374929
10435	0.0172	LG06	24850560
17066	-0.0021	LG06	24966019
3396	0.0173	LG06	25314954
16904	0.1112	LG07	241251
13556	-0.0044	LG07	545999
23748	0.0232	LG07	546087
4472	0.0538	LG07	806594
3957	0.0397	LG07	823426
23248	-0.0058	LG07	1151010
23457	-0.0028	LG07	2323253
9664	0.0022	LG07	2897347
13732	0.0182	LG07	4878672
15536	-0.0034	LG07	5891920
8890	-0.004	LG07	6489881
16410	-0.0013	LG07	6570170
23190	-0.0016	LG07	6942938
13652	0.0606	LG07	7326289
7763	-0.0044	LG07	7478136
8334	0.1544	LG07	8045347
6882	0.0777	LG07	8078705
63	0.0092	LG07	8250504
10210	0.0272	LG07	8879525
8898	0.0186	LG07	9012236
17318	-0.0034	LG07	9159743
17835	0.0031	LG07	9383414
11760	0.038	LG07	9519203
14667	0.016	LG07	9537995
3284	0.0334	LG07	9539930
23562	0.1024	LG07	9752923
3095	0.0048	LG07	10800502
9434	0.0026	LG07	10877021
11576	0.0041	LG07	10877109
12578	-0.003	LG07	10968252
8100	0.0023	LG07	11428517
14999	0.0191	LG07	11429270
7875	0.1423	LG07	11452690
23986	-0.0046	LG07	11698160
15934	0.0068	LG07	11782849
10215	-0.0051	LG07	11803415
13198	0.0162	LG07	11977671
25059	0.0828	LG07	12195992
20885	-0.0058	LG07	12288312
2520	0.0138	LG07	12362085
14810	0.0033	LG07	12619906
5031	-0.0019	LG07	12728851
2735	0.0177	LG07	13236326
3195	0.0265	LG07	13297888
1555	0.0315	LG07	13431477
14640	0.1323	LG07	13545769
23944	0.0016	LG07	14383434
1737	0.0274	LG07	14640691
25567	0.0027	LG07	14745633
10999	0.0155	LG07	14769705
14546	-0.0054	LG07	14831843
22166	-0.0072	LG07	14854682
10285	-9e-04	LG07	14894969
24274	0.1149	LG07	15237616
4637	0.1249	LG07	15411923
24467	0.0061	LG07	15454584
21874	0.0685	LG07	15564103
4660	-0.0058	LG07	15879034
17141	0.0053	LG07	16146679
7479	0.0212	LG07	16236256
925	-0.0047	LG07	16246230
7171	-0.0048	LG07	16286288
6697	0.003	LG07	16303464
18517	-0.0025	LG07	16558501
17036	-0.006	LG07	16603045
14474	0.036	LG07	17381364
2069	-0.002	LG07	17433168
22303	0.087	LG07	17494008
22862	-0.0011	LG07	17602063
23947	0.016	LG07	17608211
7458	-0.0011	LG07	17761824
17631	1e-04	LG07	17895354
18619	-0.006	LG07	18183680
8813	0.0149	LG07	18222159
15473	0.0174	LG07	18504448
19904	-0.0067	LG07	18504536
24287	2e-04	LG07	18609422
21934	-1e-04	LG07	18657038
4150	0.0955	LG07	18790673
24440	0.0106	LG07	18792489
19785	0.127	LG07	19665494
21829	0.004	LG07	19738440
11943	0.0251	LG07	20442784
5417	0.0823	LG07	20640020
13935	0.0577	LG07	20916719
18796	-0.0062	LG07	20918202
12962	0.0832	LG07	20991578
2319	0.0023	LG07	20997192
15645	0.1953	LG07	21003278
6534	0.0516	LG07	21020158
6635	0.0375	LG07	21047437
12380	0.0369	LG07	21047525
16164	-0.0037	LG07	21075373
23908	0.0072	LG07	21130324
20990	0.003	LG07	21131169
20197	0.0177	LG07	21773059
11768	0.0373	LG07	21989855
11902	0.1696	LG07	22046260
22276	0.0127	LG07	22340068
11500	0.037	LG07	22421100
22937	0.073	LG07	23094487
16168	0.0182	LG07	23331870
2830	-0.0058	LG07	23332711
1490	-0.0031	LG07	23424347
3798	0.0455	LG07	23461249
21016	-0.0057	LG07	23507934
11417	0.0165	LG07	23619683
20163	-0.0062	LG07	24305226
7604	-0.0065	LG07	24657611
19632	0.1008	LG07	24868754
6357	0.1786	LG07	25230566
17670	0.1376	LG07	25484701
19046	0.004	LG07	25485765
11886	0.0978	LG07	25941514
3307	0.0022	LG07	26173439
23211	0.0507	LG07	26183959
12406	-0.0044	LG07	26600311
24833	0.0233	LG07	26668142
12946	0.0392	LG07	26921264
8693	-0.0057	LG07	26942791
20753	0.0662	LG07	27066137
1258	0.0175	LG07	27182155
11488	0.0096	LG07	27215381
11406	0.1806	LG07	27267119
12394	0.0182	LG07	27314143
20472	-0.0059	LG07	27329202
11176	-0.0056	LG07	27362617
19020	0.0082	LG07	27371063
16425	0.0137	LG07	27583603
4514	0.0837	LG07	27682138
19879	0.0072	LG07	27702248
12564	0.0249	LG07	27817675
22430	0.1663	LG07	27902353
16718	-0.0051	LG07	27965978
25032	0.0202	LG07	28063039
16834	-0.0042	LG07	28130284
24680	0.0097	LG07	28196913
964	-0.0082	LG07	28218086
7313	-0.0062	LG07	28218174
1036	0.0033	LG07	28626276
19685	0.0024	LG07	28686518
17993	0.0168	LG07	28876115
11566	-0.0051	LG07	28941938
3606	0.1892	LG07	29181476
21961	0.031	LG07	29591336
17216	0.0303	LG07	29626247
20248	0.0458	LG07	29864471
23402	0.1027	LG07	30073509
4381	0.0236	LG07	30092491
9667	-4e-04	LG07	30125689
5739	0.0681	LG07	30391639
7395	0.0162	LG07	30555580
19372	0.0074	LG07	30915399
7058	0.0382	LG08	559820
14421	-0.0017	LG08	663256
8103	-0.0049	LG08	667242
17867	-0.0044	LG08	1124351
14153	0.0174	LG08	1137956
200	0.0265	LG08	1227839
174	0.044	LG08	1312422
4596	0.074	LG08	1761739
19342	-0.0044	LG08	3742817
17856	0.0178	LG08	4176493
15973	-0.0043	LG08	4711955
3193	-0.0018	LG08	4803505
16186	0.0265	LG08	4941063
23100	3e-04	LG08	5415753
22626	0.0133	LG08	5588163
3207	0.0148	LG08	5648759
12508	0.0369	LG08	5800155
16965	0.0087	LG08	5811721
16238	-0.0041	LG08	5811809
20526	0.0172	LG08	5973861
7046	-0.0032	LG08	6188289
3244	0.1408	LG08	6495561
6771	0.3631	LG08	6712888
820	0.0283	LG08	6783271
11850	0.0041	LG08	6819791
16032	0.3551	LG08	6862619
21540	0.0039	LG08	6956890
11257	0.0628	LG08	7044519
15024	0.0082	LG08	7070777
8002	-0.002	LG08	7093665
21600	-0.0055	LG08	7171130
5623	1e-04	LG08	7239686
7290	0.0084	LG08	7585018
16803	0.1178	LG08	8068226
19587	0.037	LG08	8178687
8803	0.0073	LG08	8178775
22900	0.1762	LG08	8301243
16134	0.0246	LG08	8305901
14537	0.0507	LG08	8319432
11132	0.0134	LG08	8582009
8208	0.0255	LG08	8756918
15112	0.0249	LG08	8912517
3373	0.0641	LG08	8966991
10421	0.2347	LG08	9228751
5060	0.0012	LG08	9590391
16292	0.0103	LG08	9791342
10844	0.0119	LG08	9797973
12064	-0.0034	LG08	10043041
23580	0.0472	LG08	10125644
1693	-0.0028	LG08	10243819
18900	-0.0031	LG08	10347890
10431	0.0806	LG08	10365018
545	-0.0016	LG08	10413548
15748	0.0241	LG08	10446991
24825	0.0773	LG08	10604355
4491	0.061	LG08	10633171
18628	0.0489	LG08	10815737
21539	-0.0051	LG08	10823636
16698	8e-04	LG08	10896352
4040	0.0512	LG08	10912553
16165	0.0197	LG08	10923168
571	0.2428	LG08	11071974
2506	0.0329	LG08	11296393
7865	0.0082	LG08	11365031
9679	0.0305	LG08	11452987
13723	0.0162	LG08	11504836
17666	0.0495	LG08	11504924
22563	0.0158	LG08	11820497
23593	0.0062	LG08	11824764
16121	0.0772	LG08	11993549
18615	0.0195	LG08	12122177
4368	0.0648	LG08	12744936
23293	0.0035	LG08	12844372
7501	0.061	LG08	13128416
256	0.0592	LG08	13184454
227	-0.0059	LG08	13650675
24384	0.0084	LG08	13756394
17870	-0.0015	LG08	13840335
1098	-4e-04	LG08	13960352
9229	0.1476	LG08	14187458
23395	0.0442	LG08	14187546
1821	0.021	LG08	14640764
20760	-0.005	LG08	15110370
3161	0.0529	LG08	15130801
10061	0.0924	LG08	15659186
25277	0.0602	LG08	15781964
5450	0.1014	LG08	15826307
10951	0.0169	LG08	16407110
7974	0.0417	LG08	16567202
11420	0.0309	LG08	17026926
24993	-6e-04	LG08	17575533
9284	0.0218	LG08	17713996
943	0.0312	LG08	17866162
13241	0.0413	LG08	18014083
11759	0.3559	LG08	18102613
18889	-0.0057	LG08	18146524
6229	0.0224	LG08	18383781
7807	-0.0065	LG08	18470173
2234	-0.0028	LG08	18949206
17392	0.0061	LG08	19037683
22332	0.0353	LG08	19098019
16942	-0.0017	LG08	19115287
9888	0.0033	LG08	19299110
12521	0.0407	LG08	19539358
8997	-0.0058	LG08	20043558
1266	-0.0066	LG08	20768613
19923	0.0233	LG08	20933711
2851	-5e-04	LG08	21068744
4317	0.0877	LG08	21516625
16087	0.1467	LG08	21531046
13724	0.0032	LG08	21563933
18702	-0.0045	LG08	21564021
373	-4e-04	LG08	21935513
9940	-0.0036	LG08	22367438
17885	-0.005	LG08	23012265
16205	0.0166	LG08	23333714
9419	0.0176	LG08	24203128
22526	-4e-04	LG08	24326107
23159	0.0598	LG08	24547395
22824	0.0275	LG08	24757841
21470	0.004	LG08	24761922
4609	0.0094	LG08	24762010
3197	0.0423	LG08	24846203
18726	0.01	LG08	25130632
7522	0.0063	LG08	25397751
2368	0.0169	LG08	26184505
23592	0.027	LG08	26200561
15881	0.0178	LG08	26492037
14342	0.082	LG09	141924
21802	0.0387	LG09	609295
7128	0.0104	LG09	1204897
11018	0.2876	LG09	1255390
4556	-0.0052	LG09	1872502
3651	0.1084	LG09	1872590
18276	-0.003	LG09	1894085
12566	-0.006	LG09	2484464
20522	0.0869	LG09	2507199
10172	0.0459	LG09	3075444
25269	0.0915	LG09	3155786
18196	0.0849	LG09	3577647
21061	0.1143	LG09	3779676
7151	0.0645	LG09	4221656
20726	0.1099	LG09	4436715
5685	0.0046	LG09	4495270
25028	-0.0043	LG09	4635842
23354	0.0417	LG09	4655851
3683	0.0623	LG09	4680682
8194	0.2388	LG09	4886819
16637	0.0042	LG09	4910828
12971	2e-04	LG09	5313858
7109	-0.0043	LG09	5317086
3948	-0.0058	LG09	5671531
21120	0.1516	LG09	6147938
12803	-0.0028	LG09	6289788
15471	0.0605	LG09	6468150
5011	0.0558	LG09	6468238
415	-5e-04	LG09	6944185
1047	0.1146	LG09	6946806
20890	0.0563	LG09	7053543
19199	-0.0037	LG09	7053631
21454	0.0274	LG09	7105409
13813	0.0147	LG09	7158850
22698	0.1433	LG09	7438914
14594	-0.0039	LG09	7829697
12990	0.035	LG09	7893287
20036	0.0588	LG09	7937542
14042	0.0177	LG09	8580009
11691	-0.0038	LG09	8580099
13279	-0.0028	LG09	9396740
4702	0.0106	LG09	9449210
7514	-0.0029	LG09	9462378
15907	0.065	LG09	9465117
5853	0.0649	LG09	9910448
561	0.0411	LG09	10073918
12713	-0.0057	LG09	10266318
5174	0.2391	LG09	10347416
9489	0.0326	LG09	10420914
12567	0.0607	LG09	10421002
25293	0.0136	LG09	10421422
5882	0.0177	LG09	10461569
20798	0.0338	LG09	10682829
19371	0.0421	LG09	10689203
9576	0.0745	LG09	10727534
18401	-0.0022	LG09	10862292
11848	0.0852	LG09	11140996
23308	0.0188	LG09	11265092
617	0.0012	LG09	11297440
18757	-1e-04	LG09	11297595
22918	0.1086	LG09	11494887
16806	0.1978	LG09	11496944
15462	0.0036	LG09	11582028
20446	0.0685	LG09	11671951
17230	0.0046	LG09	11767563
7104	0.0764	LG09	11767651
12017	0.1133	LG09	12286191
11849	0.0256	LG09	12564139
23143	0.1023	LG09	12593181
20265	0.0474	LG09	12622101
1311	0.0821	LG09	12622187
9215	-0.007	LG09	12807500
22806	0.0016	LG09	12871481
11307	0.024	LG09	12988378
22092	0.1609	LG09	13245403
7328	0.2717	LG09	13296658
24117	0.0626	LG09	13296746
17185	0.0299	LG09	13511279
17702	0.0285	LG09	13518924
21686	0.0268	LG09	13925989
410	0.0222	LG09	13926079
7314	0.0744	LG09	13953137
8322	0.0827	LG09	14038013
8199	-0.0059	LG09	14464715
2792	0.0112	LG09	14618268
12201	0.0975	LG09	14680579
15311	-0.0023	LG09	14890489
9668	0.0308	LG09	15119144
23785	0.0213	LG09	15134525
7818	0.0285	LG09	15474554
19083	-0.0041	LG09	16022854
15650	0.017	LG09	16091715
22246	0.153	LG09	16119065
13476	-0.0021	LG09	16123768
14260	0.1216	LG09	16137299
13129	-0.0041	LG09	16518082
9611	0.1176	LG09	16641125
4617	-0.0046	LG09	16838649
17959	0.0028	LG09	16869465
1582	0.0039	LG09	16940306
4090	0.0025	LG09	17063685
17001	-0.0035	LG09	17110637
9980	0.0223	LG09	17129352
17038	0.0119	LG09	17129440
16009	0.0166	LG09	17406696
21118	0.1708	LG09	17644011
5451	0.0149	LG09	17652516
22640	8e-04	LG09	17652604
9966	-0.0045	LG09	17673401
22488	0.0199	LG09	17756102
4960	0.0018	LG09	17810629
39	0.0597	LG09	17882115
17442	-0.0042	LG09	18023941
8603	0.0017	LG09	18435106
379	-0.0014	LG09	18491323
16667	0.0278	LG09	19262015
7759	0.0071	LG09	19279622
21239	0.1142	LG09	19366042
11459	-0.0068	LG09	19421069
5423	0.0362	LG09	19422752
9545	0.3913	LG09	19485278
4459	0.0733	LG09	19494289
18188	0.0014	LG09	19813932
13207	0.0135	LG09	19949567
263	-0.0051	LG09	19977194
3031	0.0037	LG09	20025730
12648	0.0157	LG09	20115383
9082	0.0348	LG09	20408663
12516	0.0096	LG09	20438490
13461	-0.0041	LG09	20559077
23178	-0.0034	LG09	20841659
19360	0.0019	LG09	21644883
5980	-0.0034	LG09	21886663
18319	0.0397	LG09	21889342
12384	0.2433	LG09	22398721
20337	0.0126	LG09	22425930
17912	0.0262	LG09	23034645
9387	-0.0058	LG09	23454920
23136	0.0013	LG09	23542273
2895	0.0197	LG09	23542361
19310	-0.0053	LG09	23544030
11209	-0.0048	LG09	23570711
17968	0.0673	LG09	23570799
20068	0.0638	LG09	23628908
8124	-0.0072	LG09	23766555
13163	0.0016	LG09	23918871
5577	-0.006	LG09	23969744
1794	0.0413	LG09	24143400
19682	0.0665	LG09	24358659
20117	-0.0022	LG09	24359231
11638	2e-04	LG09	24432292
4226	0.0775	LG09	24607602
15567	0.0138	LG09	25085449
9359	0.163	LG10	1083496
18050	0.0026	LG10	1115331
5928	0.0112	LG10	1369959
5002	0.0045	LG10	1370047
16612	0.1053	LG10	1560210
11954	-0.0051	LG10	2256027
17879	0.024	LG10	2293277
6583	0.0014	LG10	2465467
9252	-0.0034	LG10	2489942
18111	0.0213	LG10	2525180
1073	-0.006	LG10	2603183
17351	0.0016	LG10	2645492
18923	0.0563	LG10	2954019
22771	0.0109	LG10	3784167
7781	-0.0063	LG10	4151887
18248	0.0092	LG10	4304858
22011	0.0416	LG10	4306943
4426	0.1116	LG10	4400003
10260	0.1045	LG10	4477635
15607	0.0048	LG10	4566193
25250	0.0018	LG10	4629105
21089	-0.0062	LG10	4739467
10995	-0.0045	LG10	5381301
6	0.0159	LG10	5565406
13295	-0.0024	LG10	5590510
5962	-0.0058	LG10	5834804
18330	-0.0064	LG10	5843219
244	0.0058	LG10	5851012
885	-0.0012	LG10	5851100
3434	-0.002	LG10	6003116
9159	0.0118	LG10	6204018
10291	-0.0063	LG10	6547702
10396	0.0136	LG10	7240187
14287	0.0029	LG10	7429779
7214	0.0295	LG10	7431430
4620	0.0404	LG10	7813485
7791	-0.0047	LG10	7813573
18629	0.0175	LG10	8019257
21204	0.1176	LG10	8516939
12584	0.2024	LG10	8871767
16280	0.0139	LG10	9631682
4206	-0.0031	LG10	9793217
3753	-0.0032	LG10	9860946
22961	-0.0053	LG10	9917591
10966	0.0598	LG10	10433055
92	0.0104	LG10	10496043
12725	-0.0039	LG10	10819623
21971	-0.006	LG10	10867159
8033	0.0018	LG10	10895467
13125	-4e-04	LG10	11392859
12182	0.0265	LG10	11702412
198	-0.008	LG10	12542466
11049	-0.0013	LG10	12577783
11546	0.0048	LG10	12653334
20081	0.0251	LG10	12658536
13791	0.041	LG10	12697932
3121	5e-04	LG10	12858006
9755	0.019	LG10	13377165
12945	0.0032	LG10	13448653
24796	-0.0027	LG10	13900062
17990	-0.003	LG10	13900150
15313	0.0037	LG10	14212835
23615	-0.0027	LG10	14722708
4083	0.0238	LG10	15139047
3015	0.0028	LG10	15163654
8507	0.065	LG10	15259978
15234	0.0688	LG10	15260066
15009	-0.0052	LG10	15663397
10015	0.0016	LG10	15810510
8525	0.1815	LG10	16367116
4251	-0.0058	LG10	16638251
8597	0.0523	LG10	16803083
14526	0.0593	LG10	16803171
11895	-0.0052	LG10	16877062
1907	0.0768	LG10	17098895
19023	0.0934	LG10	17098983
11319	0.0185	LG10	17278254
13301	0.2084	LG10	17347191
4171	-0.0015	LG10	17543844
25620	-0.0039	LG10	17690500
17760	0.0104	LG10	18095577
16422	0.0198	LG10	18439664
24307	0.0552	LG10	18499922
15002	0.0427	LG10	18594202
18366	0.0034	LG10	18594290
9538	0.1024	LG10	18851597
20945	0.0624	LG10	19366755
20920	0.0709	LG10	19404682
9452	0.0246	LG10	19417830
7879	0.1747	LG10	19467967
16245	-0.0021	LG10	19765296
3248	0.0754	LG10	20021617
10580	-0.0044	LG10	20152067
19564	9e-04	LG10	20345887
1872	0.074	LG10	21232603
19088	0.1154	LG10	21485544
2558	-0.004	LG10	22020828
4958	-0.0033	LG10	22107920
11081	0.0049	LG10	22122129
7913	-0.0018	LG10	22408604
8486	0.0023	LG10	22526695
11	-1e-04	LG10	22879220
2705	0.0161	LG10	22879308
25444	0.2183	LG10	22997820
6033	-0.0028	LG10	23278050
23146	0.0672	LG10	23430455
716	0.0746	LG10	23520241
8798	0.0736	LG10	24193411
16791	-0.004	LG10	25140041
13036	0.0063	LG11	190717
12107	-0.0062	LG11	599330
21313	-0.0057	LG11	852857
1027	0.0713	LG11	880476
12726	0.0394	LG11	1323218
10068	0.0228	LG11	1638789
5807	0.0307	LG11	1821055
19228	-0.0084	LG11	2128700
7711	0.0245	LG11	2322577
3258	0.0171	LG11	2454027
23150	0.0121	LG11	2463269
11282	0.0328	LG11	2541278
8526	0.0145	LG11	2619748
4154	0.0283	LG11	2619748
18879	0.0523	LG11	2695805
21335	-8e-04	LG11	2991166
756	0.0152	LG11	3127754
16270	0.024	LG11	3234999
22947	-0.006	LG11	3409526
3428	0.0168	LG11	3481234
10978	0.0286	LG11	3709479
5966	0.0385	LG11	3737428
24196	7e-04	LG11	3832245
18571	-0.0045	LG11	4312750
23094	-0.0046	LG11	4350264
15060	0.2147	LG11	4509609
19201	0.0055	LG11	4663213
7940	0.1489	LG11	4935309
11069	-0.0056	LG11	5204595
3931	-0.007	LG11	5295900
18322	7e-04	LG11	5422392
7929	0.0984	LG11	5422480
19943	0.1224	LG11	5432424
21590	0.0693	LG11	5432942
14760	0.079	LG11	5530610
19964	-0.0045	LG11	5576643
7769	0.1434	LG11	5638643
15954	0.101	LG11	5805730
8196	0.065	LG11	5950474
2468	0.0173	LG11	6043896
4336	0.0346	LG11	6123685
12889	-0.0054	LG11	6356698
9158	0.0311	LG11	6826719
5281	0.0756	LG11	7506208
12810	0.1259	LG11	7562224
1547	0.0182	LG11	7746059
25225	0.0088	LG11	8123880
752	0.019	LG11	8223689
15010	0.0058	LG11	8774566
3972	-6e-04	LG11	8894347
21509	0.012	LG11	8929232
19037	-0.0062	LG11	9019282
16151	0.095	LG11	9208997
19729	0.1639	LG11	9699702
13895	0.0346	LG11	9770660
22145	-0.003	LG11	9814031
18762	0.025	LG11	9890924
25638	0.0473	LG11	9896436
4344	-0.0049	LG11	9920661
12254	-0.0026	LG11	10063725
20796	0.0331	LG11	10174407
4956	0.0615	LG11	10490527
8192	0.037	LG11	10551327
5541	-0.0044	LG11	10611314
3155	0.0384	LG11	10611402
10886	0.0825	LG11	10701151
15114	0.0163	LG11	11123840
7942	0.0788	LG11	11237956
9205	0.0066	LG11	11238044
17087	-0.0046	LG11	11366771
23927	-0.006	LG11	11392893
9585	0.0049	LG11	11440099
6797	-1e-04	LG11	11597003
6890	-0.0077	LG11	11780929
21789	1e-04	LG11	11847676
8536	0.0343	LG11	11875912
4834	0.0554	LG11	12058857
24071	0.1021	LG11	12101375
4188	0.0294	LG11	12127935
5337	-0.0029	LG11	12475090
9203	-0.0017	LG11	12511703
19660	-0.0028	LG11	12511791
24226	0.0784	LG11	13148494
5984	0.0206	LG11	13375051
13355	0.0812	LG11	13376613
13107	-0.0028	LG11	13398459
23168	0.0083	LG11	13620304
15855	0.0016	LG11	13815890
719	0.0233	LG11	14396040
20923	-0.0052	LG11	14468605
2225	0.1235	LG11	14495794
19475	0.1444	LG11	14782518
2604	0.0487	LG11	14815925
16257	0.0228	LG11	15142617
13598	0.0815	LG11	15810155
19263	0.0074	LG11	15974041
17726	6e-04	LG11	16223640
23486	0.0118	LG11	16266066
21360	0.0736	LG11	16819948
10828	0.039	LG11	16821051
25416	0.1077	LG11	16875369
11019	0.0548	LG11	17081030
1963	-0.0062	LG11	17081118
8493	0.0249	LG11	17108879
8641	0.0087	LG11	17280494
13052	0.0157	LG11	18447466
20140	0.2379	LG11	18447554
4837	-0.0065	LG11	18564220
1978	0.1211	LG11	18595849
3266	0	LG11	18795306
25284	0.0432	LG11	18813106
9191	-0.0061	LG11	18886155
19830	0.001	LG11	18942693
6729	0.0771	LG11	19415556
1519	0.015	LG11	19513503
19784	0.3016	LG11	19585086
15354	0.0422	LG11	19828160
2071	0.0157	LG11	19958497
7028	0.022	LG11	20055468
24168	0.038	LG11	20084116
14360	0.0074	LG11	20090953
6458	0.0286	LG11	20093783
24941	-0.002	LG11	20323618
12994	0.0246	LG11	20525096
11482	0.1195	LG11	20660135
2153	0.0118	LG11	20773096
20249	0.2385	LG11	21054680
6051	0.0594	LG11	21094436
9691	-0.0063	LG11	21257364
14020	0.0393	LG11	21264705
12493	0.0584	LG11	21490717
21866	0.0052	LG11	21490805
22851	-0.0057	LG11	21940307
8152	0.0058	LG11	22005892
5464	0.0041	LG11	22086835
20666	-0.006	LG11	22294272
3039	0.0564	LG11	22402420
19641	0.0283	LG11	22415326
3756	-0.0032	LG11	22468503
18250	-0.0052	LG11	22636036
8135	-0.0023	LG11	22730482
19035	0.0049	LG11	23667786
5614	0.0077	LG11	23808690
1655	0.0687	LG11	24272512
6158	0.0763	LG11	24273058
17644	-0.0048	LG11	24432463
10188	-0.0036	LG11	24474143
22637	-0.0045	LG11	24477451
20351	0.032	LG11	24512227
15829	0.0533	LG11	24629151
19014	0.0064	LG11	24642299
2922	0.067	LG11	24771036
11912	0.0194	LG11	25064455
5572	0.0026	LG11	25112679
7749	-0.0045	LG11	25187021
11210	0.0189	LG11	25211807
5042	0.0011	LG11	25334679
7755	0.0183	LG11	25803771
1157	-0.0066	LG11	26193891
53	0.0289	LG11	26240806
23448	0.0095	LG11	26240894
23014	-0.0059	LG11	26491712
25289	-0.003	LG11	26514142
15052	3e-04	LG11	26568958
9251	-0.0014	LG11	26642181
21807	0.0438	LG11	26732894
8670	0.0153	LG11	27130781
4361	0.0742	LG11	27160901
1473	0.0339	LG11	27198631
6377	-0.0044	LG11	27229186
13880	0.0023	LG11	27245517
5	0.1122	LG11	27261814
23093	0.0021	LG11	27289201
11535	0.1393	LG11	27770790
9213	-0.0044	LG11	27848202
12431	0.04	LG11	27862706
15756	0.0078	LG11	27938726
8190	-0.0046	LG11	28080960
14545	0.1079	LG11	28187496
6606	0.0446	LG11	28332595
24987	0.1686	LG11	28332759
20263	0.0012	LG12	29713
18166	0.0237	LG12	567544
10813	0.038	LG12	1339414
13841	-0.0048	LG12	3161131
25214	-0.0031	LG12	3235323
7431	0.0106	LG12	3326685
8055	0.1358	LG12	3340389
10497	0.0045	LG12	3555248
4473	0.1057	LG12	4009809
21073	0.0032	LG12	4069175
24003	-0.0058	LG12	4069263
780	0.0183	LG12	4213605
16343	0.0545	LG12	4298091
5118	0.0085	LG12	4298590
12852	0.2613	LG12	4520038
4568	0.0097	LG12	4779086
4740	0.102	LG12	4809150
10263	0.1012	LG12	5229610
11770	0.0231	LG12	5439863
18840	0.0369	LG12	5561882
15646	0.0091	LG12	5579243
19174	0.0301	LG12	5655789
25357	-0.0024	LG12	5774404
17677	0.0251	LG12	5846753
8168	6e-04	LG12	5940810
2335	0.0708	LG12	6026045
20544	0.0592	LG12	6086824
8064	-0.0026	LG12	6180142
4092	0.0038	LG12	6182711
17582	-0.002	LG12	6410601
23467	0.061	LG12	6428531
6144	-0.0057	LG12	6428619
15017	0.0199	LG12	6450207
5491	0.017	LG12	6650537
18015	0.0059	LG12	6667315
8278	-0.0052	LG12	6752117
7574	-0.0055	LG12	6911449
25593	0.0691	LG12	7469856
3833	0.005	LG12	7696087
13458	-0.006	LG12	7732046
1474	-0.003	LG12	7753631
16897	4e-04	LG12	7887658
15003	0.0202	LG12	8128215
6094	0.03	LG12	8466885
9061	-0.0028	LG12	8785295
17406	0.0066	LG12	8874489
19956	0.0792	LG12	9597045
11591	0.2423	LG12	9634261
12686	0.0153	LG12	9689646
960	0.0185	LG12	10174457
9363	0.0114	LG12	10454862
22710	0.1027	LG12	10828140
541	0.0091	LG12	10886813
1881	-0.0044	LG12	11484342
18478	0.0099	LG12	11760945
18821	0.0031	LG12	11902614
8267	0.0565	LG12	11939803
15061	0.0619	LG12	11994413
17417	0.065	LG12	12250103
13544	0.0499	LG12	12276684
10698	0.1588	LG12	12379590
12403	0.0178	LG12	12909587
6274	0.037	LG12	13367814
25538	0.1236	LG12	15479366
5622	0.0451	LG12	17015598
12483	-0.0065	LG12	17033148
16375	0.1429	LG12	17446219
4550	0.0177	LG12	17753872
9593	-0.0058	LG12	17830910
14729	0.1132	LG12	18146976
21546	0.006	LG12	18266357
13701	0.0062	LG12	18405059
18070	0.1147	LG12	18432995
22955	0.0291	LG12	18576679
522	0.0013	LG12	18820544
2160	-0.0041	LG12	18822680
772	0.01	LG12	19202962
19351	0.0199	LG12	19338527
5133	0.0828	LG12	19492744
10207	0.0067	LG12	19645674
19222	0.0812	LG12	19916291
7565	0.0934	LG12	19921439
11992	0.0016	LG12	19963181
12668	0.0619	LG12	20070737
25622	0.0176	LG12	20249556
98	-0.0041	LG12	20292473
5287	-0.0058	LG12	20595615
7086	0.0192	LG12	20716376
9979	0.0286	LG12	20945653
9658	0.0194	LG12	21292189
22206	0.0802	LG12	21990158
3304	0.1631	LG12	21990246
4411	0.0595	LG12	22019003
11722	0.1764	LG12	22026053
18012	-0.0022	LG12	22709819
21174	-0.0026	LG12	22865901
3480	-0.0031	LG12	23074809
4145	0.0281	LG12	23109552
5668	-0.0068	LG12	23159905
10295	-0.0056	LG12	23243263
3437	0.0029	LG12	23290112
18434	0.0031	LG12	23397580
6390	-0.0053	LG12	23443612
1568	0.0173	LG12	23698751
18253	0.0187	LG12	23861769
11506	0.0122	LG12	24036984
4588	-0.0053	LG12	24207382
24147	0.007	LG12	24341605
12851	0.0406	LG12	24393793
187	0.0839	LG12	25008487
17256	0.0213	LG12	25161246
11415	0.0114	LG12	25161775
15788	0.0409	LG12	25185115
6462	0.0194	LG12	25449456
14478	-0.0024	LG12	25449544
6312	0.014	LG12	26603732
167	0.0471	LG12	26759763
9896	-0.0039	LG12	26878070
9819	-0.0049	LG13	197290
12108	-0.0054	LG13	414978
404	0.0032	LG13	423107
14547	0.001	LG13	788032
11774	-0.0048	LG13	799439
4031	-0.0029	LG13	1193395
8252	0.0066	LG13	1229103
12028	0.0623	LG13	1250680
10029	0.0613	LG13	1297680
7298	-0.0019	LG13	1297768
15595	0.0144	LG13	1320012
22597	0.0274	LG13	1481646
23018	0.2536	LG13	1498281
3708	0.0419	LG13	1535521
19324	0.061	LG13	1620554
16616	0.0561	LG13	1620642
10872	0.0812	LG13	2826437
8596	0.0013	LG13	3111762
13514	0.0806	LG13	3195046
15145	-0.0057	LG13	3341126
13318	0.0457	LG13	3584634
8943	0.223	LG13	3879446
