Locus	Fst
12083	0.0114
4956	0.0615
2160	-0.0041
9731	0.0394
14032	0.0372
16718	-0.0051
9738	0.1795
20486	-0.0005
21336	0.0614
13430	0.0620
7345	0.0978
3298	-0.0029
7341	-0.0019
1906	0.0139
1907	0.0768
10024	0.0240
5133	0.0828
24232	0.0097
21339	0.0395
13207	0.0135
21596	0.0290
13209	0.0134
17512	0.0386
22355	-0.0058
6	0.0159
12334	0.0096
20964	0.0173
12331	-0.0001
15907	0.0650
14783	-0.0030
13162	0.0645
20551	0.0631
13163	0.0016
7000	0.0930
20559	0.0518
14140	-0.0061
10245	0.0409
18687	0.0000
21537	-0.0043
5227	-0.0048
18512	0.0178
8936	0.0008
14814	0.0130
18517	-0.0025
18514	0.0419
14810	0.0033
15557	0.0178
15140	-0.0002
15145	-0.0057
22423	0.0176
15780	-0.0070
6890	-0.0077
3061	0.1208
17947	-0.0041
7171	-0.0048
3066	0.0033
7173	-0.0054
14360	0.0074
14491	0.0073
18331	0.0389
1053	0.0420
1054	0.1216
16393	0.0092
1059	-0.0037
1693	-0.0028
20425	0.0054
618	-0.0008
18678	0.0183
4317	0.0877
612	0.0180
613	-0.0049
12884	0.0413
616	0.0085
1275	0.0998
12881	0.0201
8798	0.0736
14594	-0.0039
24936	0.0157
8242	0.0094
15061	0.0619
24485	-0.0030
8241	0.0427
8246	-0.0064
11049	-0.0013
9819	-0.0049
14765	-0.0058
14760	0.0790
14762	0.0025
3116	0.2038
21046	0.0198
2371	-0.0053
1473	0.0339
15965	0.0204
1474	-0.0030
8649	0.0162
10172	0.0459
15306	0.0006
23026	0.0007
8641	0.0087
1306	0.0345
23203	0.1176
17919	-0.0042
19853	0.0789
23758	0.0016
22376	0.0614
23590	0.1241
23592	0.0270
23593	0.0062
5744	-0.0055
15752	0.1071
13934	0.0065
4226	0.0775
490	0.0291
14213	0.0381
11307	0.0240
24	0.2176
5584	0.0074
5580	0.0261
22739	0.0004
9833	0.0226
12406	-0.0044
24796	-0.0027
17912	0.0262
23115	0.0020
21492	0.2217
7759	0.0071
23112	0.0502
7755	0.0183
7754	0.0572
18698	-0.0031
13773	0.0022
10304	-0.0067
3939	0.0801
19466	0.0016
3931	-0.0070
8330	-0.0022
8336	0.0564
21239	0.1142
8334	0.1544
11273	0.0313
23374	-0.0053
23371	0.0066
19061	0.0551
22323	0.2568
15212	0.0128
21866	0.0052
19066	0.2919
17417	0.0650
4132	0.0160
4133	0.2397
17128	0.0084
15218	-0.0053
24464	0.0141
3843	0.1422
5697	0.0044
3849	0.0102
5699	0.0199
13626	0.0613
25357	-0.0024
19201	0.0055
22794	-0.0051
22791	0.0003
16098	-0.0083
24895	-0.0059
22104	0.0142
22407	-0.0021
15973	-0.0043
4045	0.0561
13756	0.0998
4040	0.0512
12652	0.0234
6660	0.0243
12657	0.0026
18253	0.0187
24891	0.0451
10878	-0.0004
17870	-0.0015
21600	-0.0055
19666	0.0564
5962	-0.0058
10872	0.0812
5966	0.0385
19660	-0.0028
16325	-0.0054
24808	-0.0059
16897	0.0004
25538	0.1236
16898	0.1533
21833	0.1839
17230	0.0046
4549	-0.0026
22930	0.0071
19720	0.0223
19683	0.0032
19682	0.0665
4541	-0.0061
13432	-0.0041
19689	-0.0033
19329	0.0257
24307	0.0552
23354	0.0417
11691	-0.0038
13258	0.0964
10906	-0.0047
11459	-0.0068
16803	0.1178
22694	0.1080
24935	-0.0041
24934	0.0182
2370	-0.0061
6735	0.0044
17436	0.0049
3594	-0.0017
5035	0.0171
8231	-0.0037
5030	0.0351
5031	-0.0019
12600	0.0263
8507	0.0650
1872	0.0740
13321	-0.0006
13323	0.0120
7913	-0.0018
25225	0.0088
7910	0.0182
7915	0.0450
974	0.0399
15531	0.1851
23986	-0.0046
2118	-0.0015
183	0.0082
19750	0.0171
187	0.0839
15925	0.0305
2110	-0.0019
21934	-0.0001
189	-0.0061
19923	0.0233
20837	0.0625
2623	-0.0060
14020	0.0393
2621	-0.0038
17046	0.0936
8606	0.0828
20835	0.0158
20128	0.1053
20945	0.0624
9582	-0.0046
10620	-0.0061
9585	0.0049
1911	0.2221
10012	-0.0006
19739	-0.0073
3284	0.0334
10015	0.0016
13211	0.0030
860	-0.0009
22937	0.0730
22961	-0.0053
13702	-0.0042
2752	0.0218
10497	0.0045
10495	0.0063
2029	-0.0064
10276	0.0805
9393	0.0229
14979	0.0382
885	-0.0012
888	0.0134
14972	0.0633
10477	0.0744
10476	-0.0054
20543	-0.0065
20017	-0.0052
9050	0.0421
9054	0.0537
14153	0.0174
14592	-0.0065
24062	0.0001
21546	0.0060
11872	-0.0064
22898	0.1787
14804	0.0085
13104	0.0168
13107	-0.0028
13100	0.0363
19437	0.0775
18306	0.0866
20552	0.3488
772	0.0100
24098	0.1002
18659	-0.0031
15171	0.0701
18308	0.0226
14379	0.0115
7104	0.0764
2973	0.0970
14371	0.0001
6860	0.0138
2977	-0.0062
2974	-0.0017
20424	0.0062
1047	0.1146
23706	0.0406
21302	0.1383
5413	0.0671
1689	0.0015
18782	-0.0067
18780	-0.0043
19990	-0.0007
4301	-0.0045
8252	0.0066
17941	0.0172
1266	-0.0066
18012	-0.0022
8789	-0.0054
11054	0.0170
11059	0.0341
24471	0.0230
3129	-0.0044
3120	-0.0012
3121	0.0005
7610	-0.0060
23944	0.0016
1469	0.0106
23000	0.0004
15997	0.0203
15991	0.0012
1463	0.0141
15748	0.0241
19541	0.0018
1311	0.0821
21738	0.0296
5753	0.0818
12434	0.0009
6443	-0.0006
12431	0.0400
6913	0.0281
13923	-0.0022
4230	0.0405
5590	0.0193
20997	0.0163
12520	0.0192
23150	0.0121
18840	0.0369
18841	0.1093
23168	0.0083
20908	0.0957
7726	0.0049
3948	-0.0058
22563	0.0158
13693	0.2201
3940	0.1100
19475	0.1444
315	0.0427
6709	0.0037
23308	0.0188
8327	0.1417
8322	0.0827
24673	0.0036
19076	-0.0038
12506	-0.0049
23827	0.0024
15229	0.0307
12508	0.0369
4126	-0.0056
7431	0.0106
5685	0.0046
24478	0.0025
22788	0.0001
22789	0.0972
10498	0.1380
22783	0.0394
6677	0.0074
12641	0.0001
23413	0.0327
6672	0.0006
22145	-0.0030
12648	0.0157
23785	0.0213
23549	-0.0051
4058	-0.0034
22092	0.1609
19679	0.0821
5973	-0.0055
16151	0.0950
10860	0.0641
6218	0.0530
16157	0.0241
19502	0.0021
19856	0.1049
21826	0.0198
15293	0.0154
25035	-0.0050
23618	-0.0041
23093	0.0021
25032	0.0202
10813	0.0380
23156	0.0185
16522	0.0015
13880	0.0023
23095	-0.0006
8690	-0.0043
8288	0.0203
2368	0.0169
24080	0.0223
2366	0.0140
17335	-0.0019
11422	-0.0046
7290	0.0084
9131	0.0030
17442	-0.0042
9135	0.0176
9134	0.0007
7298	-0.0019
16166	-0.0008
10316	0.0199
7929	0.0984
4440	0.0778
4442	-0.0044
13352	-0.0017
3728	-0.0015
16425	0.0137
25252	-0.0037
16422	0.0198
964	-0.0082
20546	0.0701
966	0.0613
13650	0.0102
960	0.0185
962	-0.0028
4689	-0.0048
11736	0.1865
10954	0.0005
23633	-0.0045
2100	0.0016
6051	0.0594
11738	0.0349
10006	0.0001
5116	0.0026
20154	0.0490
20158	0.0992
5118	0.0085
20796	0.0331
20795	0.0690
20794	0.0415
17066	-0.0021
9229	0.1476
9596	0.0266
9590	0.0158
9593	-0.0058
20798	0.0338
20462	0.0061
17597	0.0452
3434	-0.0020
22955	0.0291
3437	0.0029
10488	0.1795
4596	0.0740
4849	-0.0007
24824	0.0328
12352	0.0296
15150	0.0812
4841	-0.0049
10260	0.1045
14572	0.0104
10263	0.1012
24147	0.0070
21411	0.0594
899	-0.0048
14902	0.0471
14906	0.0430
5201	0.0552
20572	0.0002
20570	0.0064
10462	0.0117
21671	0.0015
10460	0.0239
9043	-0.0061
5208	-0.0028
11992	0.0016
11994	-0.0051
21558	0.0162
3547	0.0421
3541	0.0615
24071	0.1021
24077	0.0201
24467	0.0061
11849	0.0256
8915	0.0034
11843	-0.0010
10086	0.0759
11191	-0.0040
2967	-0.0073
2966	0.2003
14342	0.0820
14341	0.0046
18641	-0.0060
18318	0.0136
18319	0.0397
19046	0.0040
15165	0.1088
765	0.1457
17643	0.0051
7117	-0.0066
24148	0.0828
6878	0.0875
3043	0.0174
18796	-0.0062
25511	-0.0012
1078	0.0021
18793	0.0271
19045	0.0355
20372	0.0040
1073	-0.0060
23486	0.0118
14803	0.0555
17149	0.1691
21073	0.0032
15488	0.0259
19183	-0.0044
25016	0.0275
20490	0.0222
17644	-0.0048
18534	-0.0041
1094	0.0136
1091	-0.0028
1092	-0.0001
4336	0.0346
18528	-0.0019
4332	-0.0060
671	-0.0057
18835	0.0510
13774	0.0114
3138	0.1940
18002	0.0763
14741	0.0230
17856	0.0178
18523	-0.0066
7604	-0.0065
24265	-0.0051
13552	0.0097
22895	0.0305
1323	-0.0041
11343	0.0376
9850	-0.0035
9852	-0.0062
9853	0.0073
6454	0.0002
5766	0.0500
6458	0.0286
5765	0.1625
4206	-0.0031
4207	0.0130
15185	-0.0054
5569	0.1532
19772	-0.0067
5560	0.0374
5562	0.2971
11222	-0.0060
1254	-0.0026
1253	0.0827
7731	0.0333
7730	0.0071
7736	0.1539
7735	-0.0057
23148	-0.0063
15326	0.0170
23345	0.0012
15248	-0.0046
19193	-0.0003
3957	0.0397
19194	0.0436
11210	0.0189
11211	0.0234
18309	-0.0014
25588	0.0258
23313	-0.0079
15323	0.0250
24219	0.2271
8194	0.2388
15234	0.0688
12515	0.0358
12516	0.0096
15232	0.0060
19899	0.0056
15701	0.0153
24440	0.0106
7890	0.0124
7421	0.0181
19118	0.0439
20263	0.0012
11479	0.2181
16520	0.0449
8199	-0.0059
25334	0.0107
12564	0.0249
23950	0.0887
6604	0.0196
6606	0.0446
7109	-0.0043
6608	0.0379
6609	-0.0072
4062	-0.0029
4066	0.0121
11506	0.0122
11504	0.0070
11505	-0.0014
24597	0.0032
11500	0.0370
982	0.0571
5781	0.0023
17837	-0.0024
3601	-0.0061
19537	-0.0008
3606	0.1892
16180	-0.0039
13276	-0.0019
25028	-0.0043
16637	0.0042
12184	-0.0041
12182	0.0265
22889	0.0486
12746	-0.0055
25204	0.0530
24451	0.0006
17328	0.0669
17329	0.0016
10921	-0.0008
25205	0.0382
19222	0.0812
19996	-0.0054
17320	0.0930
111	-0.0041
10928	-0.0053
11437	0.0337
16942	-0.0017
7283	0.0799
17102	0.0459
1048	-0.0052
7286	-0.0065
21788	-0.0084
9456	0.0175
22918	0.1086
9102	0.0316
9100	0.0773
4453	0.0171
16989	-0.0047
13341	0.0158
4459	0.0733
4458	0.0820
16457	-0.0052
16456	-0.0018
2135	0.0149
951	-0.0023
12291	0.0623
952	-0.0029
12295	0.0335
12294	0.0167
6028	0.1881
17216	0.0303
11725	-0.0065
11722	0.1764
24867	-0.0069
24866	0.0121
24868	0.0261
23451	0.0080
2648	0.0645
20140	0.2379
20144	0.0566
10079	0.1954
20148	0.0063
2646	0.0096
2647	0.0345
20781	0.0168
9218	0.0331
22947	-0.0060
17074	-0.0069
9213	-0.0044
9210	-0.0033
9216	0.0610
9215	-0.0070
3428	0.0168
13308	0.0088
22282	-0.0028
17586	0.0001
3420	-0.0014
17582	-0.0020
13422	0.0341
12161	-0.0060
4588	-0.0053
6333	-0.0044
25090	0.0429
4582	0.0815
14176	0.0166
10299	0.0175
12483	-0.0065
10295	-0.0056
14913	-0.0029
10291	-0.0063
1855	-0.0033
9675	0.0406
20568	0.0074
9673	0.0470
25199	0.0132
9679	0.0305
25555	0.0063
24680	0.0097
3553	0.1011
21762	-0.0050
10580	-0.0044
13168	0.0111
10585	0.0491
18621	0.0226
23511	0.0178
11850	0.0041
11851	0.0405
8907	0.0403
8902	0.0121
719	0.0233
2917	-0.0049
716	0.0746
1794	0.0413
24309	-0.0042
18047	0.0312
7128	0.0104
17917	0.0076
7127	0.0843
6846	0.0174
15756	0.0078
6845	-0.0054
22655	0.0757
25025	0.0207
11052	-0.0059
20364	0.0970
1066	0.0173
18250	-0.0052
18159	0.0330
13010	0.0214
1660	0.0005
9726	0.0210
594	-0.0056
6597	-0.0046
18524	0.0341
24277	-0.0036
24270	0.0151
12982	-0.0057
2824	0.0055
18070	0.1147
2826	-0.0058
18330	-0.0064
2820	0.0784
14593	-0.0027
14591	0.0023
5417	0.0823
17860	0.0547
17867	-0.0044
7637	0.0463
20284	0.0844
19450	0.0694
1407	-0.0044
4214	0.0112
1339	0.0288
4213	0.0119
4212	0.0447
11951	-0.0061
440	0.0371
13908	0.0064
13909	0.0080
10139	0.0012
23099	0.1246
25620	-0.0039
9840	0.0103
15407	0.0320
9845	0.0189
19756	-0.0060
5770	0.0005
6938	0.0228
8124	-0.0072
5775	0.0201
8693	-0.0057
5776	0.0029
1933	-0.0062
39	0.0597
7703	-0.0025
5577	-0.0060
5576	0.0004
5572	0.0026
24194	-0.0050
18312	0.0195
21454	0.0274
3096	0.1639
644	0.0111
647	0.0396
3095	0.0048
21453	0.0629
19022	0.0246
23143	0.1023
14473	0.1325
14719	0.0947
24484	-0.0054
23321	0.0609
14475	0.0206
19181	0.0097
331	0.0079
24979	0.0840
3057	-0.0061
4100	-0.0051
4103	0.0283
25151	0.0413
4108	0.0280
25289	-0.0030
12568	0.0240
17738	0.0413
22761	0.0109
15240	0.0026
10756	-0.0007
12567	0.0607
12566	-0.0060
7412	0.0045
22303	0.0870
22304	-0.0070
24454	-0.0006
22434	-0.0029
22436	-0.0051
22437	-0.0017
22430	0.1663
22431	-0.0057
16535	0.0166
17615	0.0029
12622	0.0257
12623	0.1791
844	0.0214
6617	0.0216
22126	0.1149
10840	0.0331
4079	-0.0061
13769	0.0002
10675	0.0075
10849	0.0404
13766	0.0409
8898	0.0186
11537	0.0403
11535	0.1393
22862	-0.0011
19458	0.0308
23562	0.1024
19528	-0.0056
3639	-0.0051
19526	0.0425
16580	-0.0028
3630	-0.0060
13501	0.0289
12190	0.0932
24483	-0.0039
12194	-0.0015
4613	0.0113
16620	0.1179
11406	0.1806
12758	-0.0058
9691	-0.0063
12756	-0.0058
16190	-0.0063
24274	0.1149
19231	0.0052
4617	-0.0046
22022	-0.0014
21296	-0.0030
10933	-0.0059
9119	0.0125
25273	-0.0051
9449	0.2896
17993	0.0168
15652	0.0757
17462	0.0076
17461	-0.0055
3708	0.0419
1889	0.0177
22246	0.1530
16441	-0.0030
12288	0.0530
17660	0.1776
1881	-0.0044
23508	0.0624
9825	0.0117
11400	0.2572
4660	-0.0058
943	0.0312
4911	-0.0073
21801	0.0535
11711	-0.0066
15354	0.0422
11717	-0.0059
21807	0.0438
6033	-0.0028
6031	0.2756
12432	0.1579
9205	0.0066
5171	0.0231
10061	0.0924
5176	-0.0058
9203	-0.0017
5174	0.2391
10068	0.0228
5754	-0.0013
3416	0.0403
3417	0.0243
3413	0.0459
9987	0.0012
17001	-0.0035
21376	-0.0038
17004	0.1717
25593	0.0691
8534	0.0137
14932	-0.0053
10660	0.0610
9980	0.0223
10662	0.0104
9681	0.0353
4863	0.0098
9682	0.0394
13485	-0.0053
9684	0.0216
6329	-0.0040
13486	-0.0053
9061	-0.0028
16806	0.1978
10284	0.0005
10285	-0.0009
9667	-0.0004
9664	0.0022
10445	0.0106
21720	0.0085
10440	0.0317
20517	-0.0024
9668	0.0308
18804	0.0063
20688	0.0187
10732	-0.0038
3561	0.1785
13152	-0.0061
3564	-0.0060
20402	-0.0005
10839	0.0289
18808	0.0576
21779	0.0624
4484	0.0062
8979	-0.0040
20400	0.0612
10595	-0.0057
10598	0.0324
13399	-0.0071
6567	0.1102
21798	0.0064
705	0.0108
700	0.0207
7139	0.0366
88	-0.0059
5614	0.0077
20351	0.0320
11889	-0.0045
20195	0.1085
20197	0.0177
25271	0.0651
19632	0.1008
5310	-0.0021
20198	0.0178
8805	0.0123
14293	0.0071
13020	0.2883
23580	0.0472
8803	0.0073
18248	0.0092
8808	0.0225
1655	0.0687
6583	0.0014
24003	-0.0058
8758	-0.0043
8759	0.0111
8208	0.0255
8209	0.0417
8204	0.0747
8205	-0.0053
589	-0.0057
12990	0.0350
17875	0.0320
7627	-0.0059
12994	0.0246
7620	0.0192
3155	0.0384
18063	0.0228
11081	0.0049
17879	0.0240
2830	-0.0058
14729	0.1132
20222	-0.0010
3396	0.0173
14720	0.0828
19940	0.0068
13476	-0.0021
14727	0.0155
16360	0.0528
15269	0.0391
24009	0.0248
1349	-0.0053
23556	-0.0063
23550	-0.0088
13379	0.0405
13979	0.0262
9878	0.0319
18111	0.0213
6926	0.0199
9870	0.0044
7711	0.0245
11154	0.0354
17666	0.0495
7715	-0.0060
5541	-0.0044
24510	-0.0045
24279	0.0378
1503	-0.0015
8596	0.0013
8597	0.0523
23152	0.0259
3086	-0.0023
8590	0.0370
23331	0.0962
8375	0.0068
22698	0.1433
22206	0.0802
5894	-0.0020
8572	0.0568
11234	0.0814
13802	-0.0059
3885	0.0472
3887	0.0987
11569	0.1120
17779	0.0327
15560	-0.0030
12570	0.0171
15251	0.1215
13575	0.0422
22648	0.0368
22336	-0.0031
22332	0.0353
22331	-0.0055
16965	0.0087
19083	-0.0041
19081	0.0770
25087	-0.0051
16059	-0.0042
25009	-0.0031
16504	0.0216
19731	0.0092
16053	-0.0054
22687	0.0280
11209	-0.0048
11521	0.0135
12615	0.0174
941	0.1803
23421	0.0025
22689	0.0283
16706	0.1045
15017	0.0199
11564	0.0393
4002	0.0079
4003	0.0615
4004	0.0077
21802	0.0387
9894	0.1218
24734	0.0017
3973	-0.0057
3972	-0.0006
19425	0.1112
23211	0.0507
9898	-0.0020
19559	0.0179
22710	0.1027
24874	-0.0043
19551	0.0260
21016	-0.0057
3623	0.0014
3622	-0.0041
13991	0.0211
19885	0.0608
19884	-0.0009
22084	0.0266
22061	0.0000
16612	0.1053
22068	0.4035
16616	0.0561
16615	0.0171
2331	0.0044
2332	-0.0065
11413	0.0098
2334	0.0613
2335	0.0708
11417	0.0165
12762	0.0165
17185	0.0299
15794	0.0839
17816	0.0048
25483	0.1571
16292	0.0103
16291	0.0295
6883	-0.0040
16474	-0.0016
15791	0.0193
25269	0.0915
12979	-0.0051
21905	-0.0041
21907	-0.0049
13369	-0.0050
16277	0.0387
19956	0.0792
16270	0.0240
17677	0.0251
4473	0.1057
4472	0.0538
24994	-0.0034
17670	0.1376
4909	0.0489
22364	0.0258
21482	0.0189
12972	0.0077
4905	0.0698
13563	0.1000
4671	0.0054
12971	0.0002
24841	0.0031
5688	-0.0064
7395	0.0162
20249	0.2385
7391	0.0387
7390	-0.0061
5148	-0.0023
24348	0.0143
22445	-0.0060
17959	0.0028
3405	0.0878
126	0.0266
17016	0.0237
7537	0.0124
20760	-0.0050
16872	0.0209
24772	0.0945
12384	0.2433
7086	0.0192
4878	0.0027
24774	0.0804
6312	0.0140
2069	-0.0020
17165	0.0170
6314	-0.0044
6315	0.0072
2792	0.0112
9168	0.0721
6318	0.0185
6319	0.0150
13531	-0.0050
14115	0.0369
20245	0.0178
9097	0.0450
10691	0.0400
25322	-0.0057
9308	0.0526
10431	0.0806
9658	0.0194
10435	0.0172
17708	-0.0055
13142	0.0399
20691	0.0853
20770	-0.0044
4495	0.0149
4492	0.0640
4491	0.0610
9789	0.0199
24342	0.0617
15351	0.0397
4499	0.0046
15887	0.0172
6823	0.0016
15735	0.0036
15881	0.0178
16968	0.0181
2934	-0.0060
18615	0.0195
11899	0.0823
18581	0.0138
11895	-0.0052
6441	-0.0045
19011	0.1781
20186	0.0016
23947	0.0160
16800	0.0004
14930	-0.0012
8816	0.0046
8813	0.0149
14287	0.0029
18276	-0.0030
13036	0.0063
18273	0.1000
16963	0.0194
579	-0.0063
18726	0.0100
11092	0.0464
18050	0.0026
8747	-0.0007
8746	0.0144
571	0.2428
8212	0.0058
8217	-0.0039
14344	0.0249
15774	0.0212
15645	0.1953
15646	0.0091
12963	-0.0055
3161	0.0529
7096	-0.0032
5431	0.0871
14730	-0.0068
17311	0.0321
20230	0.0407
16087	0.1467
730	-0.0057
734	0.0123
739	0.0189
9565	0.0478
23520	0.1391
23100	0.0003
8100	0.0023
8103	-0.0049
23529	0.0479
23528	-0.0041
463	0.0420
15398	0.0009
15393	0.0625
9865	0.0776
11146	0.0596
11144	0.0029
23180	-0.0047
11140	-0.0071
14421	-0.0017
24504	-0.0052
1519	0.0150
12277	0.0198
21920	0.0127
17312	0.0227
13818	-0.0037
10844	0.0119
23788	0.0508
5882	0.0177
12544	0.0146
12810	0.1259
23863	0.0286
13813	0.0147
8568	0.0118
6554	0.0615
16011	-0.0004
15066	-0.0008
15060	0.2147
15069	0.0811
22328	0.0506
7479	0.0212
3186	0.0001
24433	0.0135
22596	0.0620
19729	0.1639
16046	0.0206
19725	0.0027
16517	0.0915
22690	0.0677
11552	0.0249
15002	0.0427
6631	0.0199
6635	0.0375
6637	-0.0039
11176	-0.0056
16153	0.1103
4013	0.1225
4010	0.0359
7501	0.0610
7509	0.0650
9888	0.0033
17971	0.1365
17523	0.0356
19543	0.0155
25450	0.0711
16880	0.0270
12775	-0.0041
12771	0.0248
19854	-0.0003
23178	-0.0034
2327	0.0015
4702	0.0106
13631	0.1214
2329	0.0342
23858	0.0032
10441	-0.0048
12425	0.0615
16280	0.0139
10953	0.0170
10951	0.0169
287	-0.0018
21174	-0.0026
3761	0.0063
25297	0.0508
25296	-0.0039
25293	0.0136
25139	0.0003
263	-0.0051
11509	0.0459
16264	0.0027
8872	0.0110
21089	-0.0062
19943	0.1224
17391	0.0079
21772	-0.0044
24980	0.0116
17392	0.0061
24986	-0.0028
25103	0.0082
17480	0.0075
2498	0.0268
10966	0.0598
2491	0.0420
4643	-0.0025
4646	0.0479
13556	-0.0044
4644	0.0896
12895	0.0158
2258	0.0348
11770	0.0231
11774	-0.0048
2251	-0.0044
13583	0.0054
22931	0.0006
22688	-0.0068
10738	0.0334
23740	0.0091
5151	-0.0043
5155	0.0449
10730	0.1556
7875	0.1423
117	-0.0039
7870	0.0171
13090	0.0422
19910	-0.0024
20753	0.0662
22842	-0.0061
22913	-0.0064
7879	0.1747
2780	0.3479
23445	0.0168
16865	0.0174
12394	0.0182
16861	-0.0061
21185	0.0170
9461	-0.0056
23748	0.0232
12155	0.1075
2071	0.0157
6306	-0.0030
11609	0.1617
2075	0.0761
10134	0.0183
10136	0.0139
20532	0.0011
11954	-0.0051
9085	0.0633
9082	0.0348
10429	-0.0012
17737	0.0423
9645	0.0605
9316	0.0176
17739	0.1020
10421	0.2347
9640	-0.0067
21590	0.0693
7271	0.0002
7275	0.0292
22863	0.1384
3501	0.0327
2672	0.0720
2677	0.0168
15274	0.0145
12803	-0.0028
9611	0.1176
6835	-0.0060
2922	0.0670
25622	0.0176
5333	0.0132
18599	0.0061
10552	-0.0030
5337	-0.0029
5336	0.1034
24135	-0.0009
18591	-0.0027
14635	-0.0007
1983	0.0114
1638	-0.0067
11313	0.1303
8820	-0.0044
15098	-0.0047
8778	-0.0065
20057	0.0509
2813	0.0336
15378	0.0059
561	0.0411
7643	0.0106
24920	0.0094
7647	-0.0046
14702	0.0049
11420	0.0309
24226	0.0784
3172	-0.0014
3175	-0.0055
23361	-0.0044
15650	0.0170
7081	0.0057
20248	0.0458
21961	0.0310
3379	0.0073
7089	-0.0005
20242	-0.0039
3373	0.0641
5423	0.0362
17332	0.0051
721	0.0660
19592	-0.0033
4392	0.0147
2587	0.0026
1160	0.0818
1162	0.0174
6492	0.0042
4242	-0.0045
6498	-0.0056
5524	0.0279
4396	0.0175
15473	0.0174
6467	-0.0064
6947	0.0082
15474	-0.0064
6944	0.1207
11170	0.0259
10648	-0.0046
5491	0.0170
1568	0.0173
20898	0.0982
13701	0.0062
23055	0.0053
1560	0.2006
8484	0.0003
1294	0.0363
1567	0.0562
24025	-0.0056
12555	0.0627
8554	0.0240
23626	-0.0055
12559	0.0006
23624	-0.0017
17118	-0.0011
23190	-0.0016
23191	-0.0050
8002	-0.0020
4398	0.2106
24402	0.0151
5637	0.0166
5633	0.0207
3197	0.0423
3196	0.0625
3195	0.0265
16834	-0.0042
3193	-0.0018
8486	0.0023
13355	0.0812
