Locus	fst	chromosome	position
771	13461	-0.007	LG09	20559077
772	14269	0.0437	LG22	8484813
773	4514	0.0846	LG07	27682138
774	6187	1e-04	LG18	4274680
775	6182	0.0049	LG04	17601862
776	9421	0.0156	LG01	24972595
777	2506	0.0288	LG08	11296393
778	12584	0.2685	LG10	8871767
779	11646	0.1321	LG16	3719647
780	5288	0.0046	LG16	27216949
781	9350	0.0292	LG01	3570289
782	9355	0.0187	LG20	22453977
783	9354	0.0501	LG15	23136934
784	5281	0.0649	LG11	7506208
785	15713	0.0052	LG02	5557301
786	9359	0.1451	LG10	1083496
787	10821	0.0179	LG14	25883171
788	5287	-0.0048	LG12	20595615
789	9191	0.0011	LG11	18886155
790	9190	0.012	LG17	6640394
791	21244	0.3198	LG03	18402039
792	9192	-0.0061	LG21	16443926
793	7940	0.1321	LG11	4935309
794	7942	0.0861	LG11	11237956
795	10374	0.0077	LG02	22089412
796	22824	0.0437	LG08	24757841
797	5042	-0.0019	LG11	25334679
798	20664	0.0439	LG14	22972927
799	3780	-0.0036	LG22	2810555
800	14006	0.0292	LG16	24742755
801	8997	-0.0065	LG08	20043558
802	6956	0.1663	LG04	29887394
803	20500	-0.0013	LG18	6322989
804	6248	-0.0025	LG19	16037056
805	10567	0.1021	LG05	2974965
806	12206	0.0081	LG15	17049341
807	6230	-0.0075	LG18	7614232
808	4998	0.0044	LG04	29833176
809	14852	0.0163	LG16	23792477
810	20444	0.0042	LG19	17407510
811	18889	-0.0064	LG08	18146524
812	20609	0.0341	LG14	8091522
813	15639	0.0017	LG20	20518802
814	18887	-0.0015	LG02	22522394
815	15052	-8e-04	LG11	26568958
816	20449	0.0138	LG05	21122347
817	20689	0.097	LG18	15486047
818	9776	-0.007	LG04	1846805
819	9770	0.0524	LG14	1996083
820	10514	-0.0068	LG23	21207956
821	21863	0.3265	LG23	14840096
822	3258	0.0187	LG11	2454027
823	7301	0.0386	LG13	17075597
824	9284	0.0251	LG08	17713996
825	24178	0.0204	LG01	7923832
826	24167	0.1023	LG14	2490084
827	13081	0.007	LG05	12942571
828	13083	0.03	LG16	8943019
829	13082	0.0631	LG15	18002680
830	13241	0.0716	LG08	18014083
831	11912	0.0211	LG11	25064455
832	17252	0.0156	LG05	3682253
833	13249	0.0677	LG02	5557389
834	813	0.0236	LG06	12873880
835	815	0.0101	LG14	7114942
836	12937	-0.0067	LG22	19236552
837	2851	-0.0053	LG08	21068744
838	2850	0.0194	LG15	24809063
839	18770	0.0447	LG20	17297175
840	1490	-0.007	LG07	23424347
841	10207	-0.002	LG12	19645674
842	3331	0.0274	LG16	17157144
843	7046	-0.0025	LG08	6188289
844	5465	0.0194	LG06	22757568
845	5464	0.0044	LG11	22086835
846	5469	0.0682	LG05	21906804
847	1499	-0.0069	LG04	25352161
848	3339	0.0852	LG13	20637133
849	3338	-0.0085	LG16	12671455
850	21539	-0.0053	LG08	10823636
851	5264	-0.0063	LG15	14481775
852	10191	0.0035	LG02	5034803
853	425	-0.0067	LG20	5151213
854	10199	0.0012	LG19	20452984
855	18398	2e-04	LG22	1046541
856	15855	-1e-04	LG11	13815890
857	15850	0.0191	LG15	8529809
858	1258	0.0187	LG07	27182155
859	4575	-0.003	LG13	16159529
860	19199	-0.0034	LG09	7053631
861	6989	0.0967	LG22	16484663
862	6988	0.0679	LG21	6125777
863	8603	0.0034	LG09	18435106
864	1122	-0.0065	LG04	16838600
865	8601	0.0164	LG15	10911179
866	6983	0.0898	LG22	10201369
867	11133	-0.0051	LG15	24264749
868	11132	0.0113	LG08	8582009
869	15109	0.0994	LG02	16919317
870	15104	0.0144	LG13	20808605
871	14329	-9e-04	LG01	5404659
872	24993	-0.0057	LG08	17575533
873	14459	0.0178	LG03	28067721
874	20859	0.039	LG20	12055040
875	17985	0.0099	LG02	19239438
876	3023	0.0496	LG20	23059969
877	14698	0.1192	LG22	405760
878	2985	0.0097	LG23	17166837
879	24372	-0.0023	LG01	17254201
880	525	-0.003	LG22	19123984
881	522	0.0024	LG12	18820544
882	23494	7e-04	LG18	19645350
883	15588	0.061	LG05	5118449
884	18089	0.0152	LG15	18910824
885	9299	5e-04	LG06	683028
886	8514	0.0033	LG21	5112341
887	8045	-0.0062	LG02	18447659
888	8046	0.0184	LG14	21864304
889	8048	-0.0022	LG05	10285673
890	4192	0.0215	LG16	23885047
891	4191	-0.0068	LG06	20741073
892	18923	0.0758	LG10	2954019
893	5679	-0.007	LG15	19847386
894	21317	0.0244	LG19	18962587
895	8289	0.1031	LG22	20459822
896	11003	0.0276	LG14	1334127
897	14522	0.077	LG06	22869084
898	15039	-0.0066	LG21	7743800
899	14526	0.056	LG10	16803171
900	6500	0.0032	LG18	2040940
901	24288	-0.0063	LG03	788105
902	23060	-0.0041	LG22	4424955
903	18925	-0.0051	LG05	11763208
904	15217	-0.0058	LG01	6363572
905	24284	-0.0052	LG16	10938452
906	24287	-0.0058	LG07	18609422
907	22621	-0.0075	LG19	11606651
908	14122	0.0058	LG13	14951265
909	18702	-0.0064	LG08	21564021
910	21829	0.0031	LG07	19738440
911	23487	0.0992	LG14	9953277
912	23482	0.0513	LG16	29902337
913	17121	0.1307	LG01	24067024
914	8461	-2e-04	LG14	12165644
915	23248	-0.0078	LG07	1151010
916	22737	0.0268	LG05	18809175
917	23717	0.133	LG01	17410032
918	8192	0.0404	LG11	10551327
919	15327	0.0239	LG14	12142906
920	8190	-0.0071	LG11	28080960
921	8196	0.0808	LG11	5950474
922	6431	0.0819	LG03	8422729
923	12449	0.0416	LG22	2223781
924	7559	0.0097	LG15	1919932
925	23395	0.0564	LG08	14187546
926	20056	0.0033	LG13	15343655
927	25516	0.0065	LG03	3136901
928	4777	0.0318	LG04	25625757
929	21313	-0.0059	LG11	852857
930	17087	-0.0043	LG11	11366771
931	13641	0.0614	LG20	22149764
932	22284	-0.0064	LG20	406647
933	22530	0.0125	LG18	6141261
934	4174	0.0186	LG22	9047081
935	17944	0.0521	LG05	9577848
936	4176	-0.0068	LG18	20408482
937	4171	-0.0034	LG10	17543844
938	4172	1e-04	LG20	5165816
939	3062	-0.0051	LG13	4642806
940	14839	0.1234	LG14	8562765
941	9940	-2e-04	LG08	22367438
942	9941	0.0434	LG23	18507418
943	15235	-0.0034	LG16	23745057
944	16037	-0.0051	LG22	4808953
945	16036	0.002	LG01	15698538
946	5813	-0.0059	LG22	20191001
947	16033	0.0279	LG01	22274751
948	16032	0.3267	LG08	6862619
949	18662	0.013	LG15	12265718
950	19937	0.0569	LG05	18997330
951	17619	-0.0078	LG19	3547506
952	16215	0.0458	LG14	9813679
953	16742	-0.0029	LG01	1741024
954	16211	0.2254	LG19	18910262
955	10342	8e-04	LG16	23334848
956	16748	0.032	LG23	13575352
957	17342	-0.0075	LG01	13165795
958	12055	-0.0072	LG13	7298389
959	12054	-0.0053	LG17	4393620
960	14492	9e-04	LG14	21336299
961	9274	0.003	LG20	17339015
962	236	0.0751	LG19	13680590
963	13505	0.0439	LG18	7040279
964	9275	0.0277	LG22	20046047
965	12693	0.0035	LG20	8995759
966	2227	0.0256	LG02	1753025
967	2225	0.1279	LG11	14495794
968	5924	-0.0028	LG03	2481805
969	5925	-0.0036	LG01	15884506
970	10836	-0.0019	LG20	17324031
971	5928	0.0109	LG10	1369959
972	10838	-0.0016	LG05	17222349
973	21874	0.0579	LG07	15564103
974	21653	-0.0076	LG13	14590679
975	20163	-0.0081	LG07	24305226
976	142	-0.0065	LG16	348177
977	2468	0.0165	LG11	6043896
978	19241	-0.0078	LG19	10009059
979	148	-0.008	LG14	23216958
980	21097	0.0134	LG20	11746796
981	7823	-0.0067	LG01	17686137
982	4508	5e-04	LG18	14305873
983	23412	-0.0063	LG15	8051383
984	16695	-0.0082	LG05	17929251
985	22923	0.0886	LG23	22909679
986	2082	-0.0051	LG17	8854605
987	19310	-2e-04	LG09	23544030
988	16698	2e-04	LG08	10896352
989	5450	0.1343	LG08	15826307
990	2539	0.0057	LG15	25129974
991	5451	0.0165	LG09	17652516
992	11651	0.0203	LG16	24628805
993	17760	0.0041	LG10	18095577
994	20670	0.0046	LG19	16492281
995	20672	0.0203	LG15	21374181
996	9369	0.0177	LG06	7049845
997	2718	0.1916	LG22	16526905
998	9363	0.0132	LG12	10454862
999	7957	0.0268	LG13	14587252
1000	10698	0.1775	LG12	12379590
1001	5079	0.0418	LG03	3440963
1002	7953	0.014	LG14	27471012
1003	7952	-0.0055	LG14	26291480
1004	7227	-0.0075	LG16	2099638
1005	9165	-0.0075	LG13	8397560
1006	9166	0.0178	LG13	16972178
1007	5071	0.04	LG05	2633866
1008	5077	0.017	LG06	12954935
1009	9162	-1e-04	LG16	13623596
1010	17406	0.0086	LG12	8874489
1011	3799	0.0207	LG03	11143943
1012	3798	0.0571	LG07	23461249
1013	3794	-0.0061	LG01	17891914
1014	3797	0.0423	LG21	5722754
1015	3791	0.1143	LG02	16926107
1016	16966	-0.0066	LG15	25007035
1017	2154	0.0547	LG04	24968352
1018	19616	0.006	LG02	3134816
1019	2153	0.0165	LG11	20773096
1020	4989	0.04	LG14	12252629
1021	23999	0.0281	LG04	26670688
1022	6244	-0.0076	LG15	7405534
1023	10742	-0.0048	LG15	16381554
1024	20452	8e-04	LG02	11371678
1025	24665	-0.0014	LG06	14270724
1026	18566	0.0951	LG01	21078734
1027	10529	0.0141	LG20	6701710
1028	14667	0.0186	LG07	9537995
1029	1957	0.0122	LG03	20523113
1030	22839	0.0215	LG15	17946990
1031	14064	0.1285	LG05	5914975
1032	9704	0.0785	LG03	24677592
1033	9705	0.0857	LG22	16598331
1034	8873	0.0186	LG20	13387010
1035	3248	0.0776	LG10	20021617
1036	12852	0.2334	LG12	4520038
1037	7315	0.0811	LG21	11456566
1038	7314	0.0885	LG09	13953137
1039	14999	0.0151	LG07	11429270
1040	7313	-0.0092	LG07	28218174
1041	3244	0.1088	LG08	6495561
1042	11902	0.18	LG07	22046260
1043	22373	0.0348	LG01	23816773
1044	11905	0.118	LG03	970105
1045	825	-0.0019	LG04	33313977
1046	23402	0.0866	LG07	30073509
1047	18415	-0.0022	LG03	27141255
1048	12309	0.0023	LG19	19586926
1049	820	0.0442	LG08	6783271
1050	13253	0.1088	LG23	7729126
1051	12636	0.0224	LG17	15217183
1052	12380	0.0462	LG07	21047525
1053	3307	0.0026	LG07	26173439
1054	3304	0.1613	LG12	21990246
1055	3303	-0.0049	LG21	6035264
1056	15910	0.0232	LG04	17189095
1057	1713	0.0126	LG01	9493971
1058	1712	0.0063	LG14	28035100
1059	1711	0.0069	LG18	6879063
1060	9387	-0.005	LG09	23454920
1061	792	0.0098	LG22	13579970
1062	12889	-0.0057	LG11	6356698
1063	21509	0.014	LG11	8929232
1064	12886	0.0491	LG23	8197999
1065	18108	0.0407	LG22	4261822
1066	15829	0.0544	LG11	24629151
1067	17084	0.016	LG05	348214
1068	1138	0.0056	LG04	14058546
1069	12145	-0.0065	LG02	22837555
1070	23503	0.0763	LG13	9971401
1071	15954	0.0996	LG11	5805730
1072	617	5e-04	LG09	11297440
1073	15139	-0.0073	LG05	21923875
1074	23795	-0.0078	LG04	22412121
1075	9864	0.0153	LG03	22541811
1076	7789	0.0914	LG21	5373123
1077	11129	0.1148	LG16	15293227
1078	24664	-0.0055	LG22	3891485
1079	7781	-0.0074	LG10	4151887
1080	3019	0.0409	LG20	9261701
1081	10999	8e-04	LG07	14769705
1082	3016	-0.0069	LG02	10295723
1083	13712	0.0074	LG22	8763501
1084	7142	-0.0057	LG04	20628733
1085	3015	0.0177	LG10	15163654
1086	21120	0.1413	LG09	6147938
1087	18743	0.0348	LG06	7692783
1088	18741	0.0453	LG19	8595624
1089	512	-0.0052	LG18	9558850
1090	1002	0.1744	LG14	22855271
1091	8727	0.1112	LG15	1282872
1092	12877	-0.0061	LG01	22265414
1093	4188	0.0309	LG11	12127935
1094	10995	-0.0072	LG10	5381301
1095	8057	0.1474	LG06	22944848
1096	8056	0.0817	LG22	15240992
1097	8055	0.1241	LG12	3340389
1098	23124	0.131	LG23	19544808
1099	4185	0.0182	LG14	15778586
1100	1228	0.0033	LG13	20016866
1101	5662	-0.0015	LG23	10116938
1102	6534	0.0464	LG07	21020158
1103	8295	0.2906	LG13	24899963
1104	6533	0.0064	LG17	9465918
1105	13620	-0.0064	LG23	11685815
1106	4344	0.0055	LG11	9920661
1107	15009	-8e-04	LG10	15663397
1108	18478	0.0114	LG12	11760945
1109	19641	0.0303	LG11	22415326
1110	15567	0.0079	LG09	25085449
1111	11018	0.3525	LG09	1255390
1112	11019	0.061	LG11	17081030
1113	22830	-0.0037	LG19	3310600
1114	14537	0.0895	LG08	8319432
1115	24292	0.0084	LG21	5281194
1116	23018	0.253	LG13	1498281
1117	17885	0.0017	LG08	23012265
1118	3879	0.0079	LG03	1306194
1119	18476	0.0197	LG21	11674406
1120	22001	0.005	LG20	13259719
1121	22637	-0.0053	LG11	24477451
1122	22286	0.0643	LG16	10185157
1123	14764	0.0022	LG20	20813925
1124	16005	0.002	LG13	19499378
1125	3875	0.0437	LG04	34503689
1126	23728	-0.0045	LG13	16358386
1127	11337	0.001	LG17	15326186
1128	11336	-0.0054	LG23	17114644
1129	23723	-0.0012	LG14	2993108
1130	23233	0.0188	LG05	18045368
1131	8471	-0.0037	LG21	4831712
1132	11	-0.0034	LG10	22879220
1133	6403	0.006	LG16	8943107
1134	15311	-0.0076	LG09	14890489
1135	7565	0.0755	LG12	19921439
1136	15316	0.0023	LG14	14880637
1137	16	0.0041	LG21	7743712
1138	19	0.0187	LG21	4032093
1139	6408	-0.0062	LG19	14198859
1140	6409	3e-04	LG01	4436885
1141	5711	0.1107	LG14	3978548
1142	21403	-0.0053	LG14	6790576
1143	7763	-0.0051	LG07	7478136
1144	17702	0.0263	LG09	13518924
1145	7768	0.0052	LG13	25049770
1146	7769	0.1725	LG11	5638643
1147	15207	-0.0082	LG18	19412597
1148	3900	7e-04	LG20	4903898
1149	3902	-0.0079	LG21	11188757
1150	19324	0.0434	LG13	1620554
1151	4761	0.0262	LG05	10222929
1152	4760	-0.0056	LG14	27989426
1153	13652	0.0671	LG07	7326289
1154	23346	0.0256	LG06	17719747
1155	13656	-0.0081	LG23	6939776
1156	4766	0.1145	LG20	21148698
1157	22526	0.0083	LG08	24326107
1158	11486	0.0419	LG15	10839727
1159	11483	-0.0054	LG05	16568600
1160	11482	0.1128	LG11	20660135
1161	23838	0.045	LG02	11039942
1162	13895	0.0404	LG11	9770660
1163	25063	-0.0068	LG13	18266311
1164	23029	-0.0065	LG03	26493285
1165	21277	0.1296	LG02	18598638
1166	21583	0.0102	LG01	21139714
1167	19039	-0.0053	LG21	18411991
1168	19740	-0.0045	LG04	32561118
1169	19037	-0.007	LG11	9019282
1170	19035	0.0147	LG11	23667786
1171	5807	0.039	LG11	1821055
1172	17718	0.0247	LG05	21496059
1173	5804	0.0066	LG03	27076011
1174	16752	0.0188	LG13	7127580
1175	200	0.0344	LG08	1227839
1176	15623	0.0015	LG14	27104520
1177	19255	0.001	LG03	19837223
1178	16205	0.0182	LG08	23333714
1179	206	-0.0053	LG03	19138705
1180	16209	0.0292	LG01	6164035
1181	25164	0.0357	LG03	21493309
1182	25162	0.0625	LG22	10693061
1183	25161	0.0186	LG19	8010194
1184	17350	0.0906	LG21	5322647
1185	25368	0.0112	LG06	15060175
1186	16599	0.0092	LG15	16275261
1187	12049	-0.0047	LG21	21822616
1188	24987	0.266	LG11	28332759
1189	23903	-0.0054	LG15	9410969
1190	17490	0.0508	LG14	27420218
1191	12686	0.0111	LG12	9689646
1192	22166	-0.0083	LG07	14854682
1193	23908	0.0035	LG07	21130324
1194	2234	-0.0032	LG08	18949206
1195	24646	-0.0041	LG20	16366408
1196	18879	0.0394	LG11	2695805
1197	19630	0.0209	LG19	80778
1198	10823	-0.0068	LG06	3377386
1199	10820	0.0075	LG23	22823800
1200	10828	0.0591	LG11	16821051
1201	16186	0.036	LG08	4941063
1202	19965	-0.0019	LG15	14387770
1203	21647	0.0119	LG18	8914446
1204	3499	0.0325	LG23	1731017
1205	17578	0.0654	LG21	19954312
1206	4609	0.0167	LG08	24762010
1207	7818	0.0201	LG09	15474554
1208	4570	-0.0019	LG21	5426321
1209	4572	0.0026	LG06	24057453
1210	21084	0.0521	LG22	7012706
1211	3659	-0.0078	LG16	23334936
1212	18733	0.0432	LG20	6483720
1213	13406	0.0238	LG16	30901281
1214	24985	0.01	LG02	23924006
1215	22851	-0.0065	LG11	21940307
1216	16370	-0.0066	LG05	7643714
1217	3651	0.1271	LG09	1872590
1218	17825	-0.0029	LG01	6887258
1219	19441	-0.0031	LG03	5484346
1220	13514	0.0423	LG13	3195046
1221	11663	-7e-04	LG06	6786952
1222	2520	0.0157	LG07	12362085
1223	2522	0.0432	LG06	8028686
1224	13384	0.0331	LG14	445467
1225	20399	0.0143	LG16	24136086
1226	16683	0.0119	LG02	5502143
1227	21748	-0.0034	LG20	20065316
1228	24966	-0.0102	LG06	2752792
1229	19904	-0.0024	LG07	18504536
1230	11462	-0.0057	LG17	7614145
1231	9277	0.0031	LG01	23131469
1232	220	0.0083	LG04	13609089
1233	11469	-0.0051	LG22	4116742
1234	22858	0.0187	LG18	12393921
1235	2709	0.0639	LG19	18872684
1236	5060	0.0021	LG08	9590391
1237	2705	0.0151	LG10	22879308
1238	23272	-0.0051	LG18	1075384
1239	4885	0.1603	LG17	11306859
1240	4887	-0.0051	LG06	22208449
1241	7962	-1e-04	LG04	22010636
1242	25214	-0.005	LG12	3235323
1243	25065	0.0199	LG19	9758371
1244	9174	0.0796	LG05	21240325
1245	10685	-0.0032	LG03	11289964
1246	25187	0.052	LG18	16918929
1247	13318	0.0503	LG13	3584634
1248	13314	0.002	LG15	18692986
1249	13316	0.0215	LG15	11097840
1250	1821	0.0282	LG08	14640764
1251	4402	5e-04	LG14	17552012
1252	9576	0.0675	LG09	10727534
1253	2417	0.2681	LG20	14555094
1254	9579	0.0311	LG15	7844392
1255	925	-0.0051	LG07	16246230
1256	2149	0.0186	LG16	13928206
1257	2148	0.1467	LG03	24816799
1258	10530	0.0111	LG20	5796135
1259	18619	-0.0083	LG07	18183680
1260	14236	-0.0029	LG20	21758312
1261	10539	0.0848	LG15	4351655
1262	5398	0.0058	LG18	8286073
1263	5748	0.0081	LG02	558992
1264	14234	0.0672	LG01	5909093
1265	20117	-0.0016	LG09	24359231
1266	9717	-0.0042	LG14	5541915
1267	13937	-0.0042	LG01	5901020
1268	9714	0.0272	LG04	15238228
1269	832	-0.0069	LG15	8433971
1270	18979	-0.0054	LG05	11124903
1271	22992	0.0256	LG23	1481588
1272	3473	0.0082	LG01	17544233
1273	8885	0.0187	LG14	23077035
1274	18975	0.0116	LG05	2579067
1275	7367	-6e-04	LG17	16378214
1276	3	0.0063	LG21	18027708
1277	13221	0.0214	LG16	670370
1278	18401	0.0016	LG09	10862292
1279	18404	0.0703	LG15	31666
1280	19994	0.0145	LG16	27979524
1281	18994	0.0683	LG03	27850690
1282	7074	0.1416	LG04	1318831
1283	18990	-0.0063	LG16	26741031
1284	21335	-0.0019	LG11	2991166
1285	12479	-0.0012	LG20	11076403
1286	7027	-0.0023	LG13	20020878
1287	9002	0.14	LG19	19069826
1288	10226	0.0815	LG21	6811994
1289	3312	0.0143	LG03	13069918
1290	5482	-6e-04	LG01	9010262
1291	9008	0.0131	LG20	15722835
1292	780	0.009	LG12	4213605
1293	1729	0.012	LG18	16054673
1294	20021	0.0083	LG06	12932691
1295	20023	0.0185	LG15	21939601
1296	1722	-0.0029	LG15	7404476
1297	21518	0.3341	LG01	16668458
1298	17325	-0.0068	LG17	6195355
1299	13135	0.0338	LG01	17894333
1300	18571	9e-04	LG11	4312750
1301	12403	0.0069	LG12	12909587
1302	19228	-0.0102	LG11	2128700
1303	18579	0.0445	LG18	14957201
1304	20756	1e-04	LG06	3568242
1305	15948	0.0021	LG22	2521856
1306	15122	-0.0052	LG23	8708221
1307	18196	0.0918	LG09	3577647
1308	9000	-0.0075	LG01	20164805
1309	18193	0.0185	LG04	26465366
1310	63	0.012	LG07	8250504
1311	3000	0.0193	LG21	7459198
1312	10076	0.0133	LG15	10908966
1313	7791	-0.0058	LG10	7813573
1314	11896	-0.0038	LG04	26693499
1315	22626	0.0106	LG08	5588163
1316	20337	0.0135	LG09	22425930
1317	1589	-0.0063	LG15	8882522
1318	17454	0.0327	LG03	24732539
1319	17968	0.0612	LG09	23570799
1320	1582	-0.0011	LG09	16940306
1321	20561	0.0453	LG04	28036248
1322	7151	0.061	LG09	4221656
1323	10222	-0.0033	LG03	27941905
1324	18757	-8e-04	LG09	11297595
1325	1031	-0.0052	LG15	10603181
1326	1036	-0.0059	LG07	28626276
1327	1037	0.0455	LG01	22314645
1328	630	0.103	LG23	8025312
1329	12866	0.0213	LG14	28684850
1330	23136	-0.008	LG09	23542273
1331	1218	-0.0068	LG03	27647413
1332	927	0.0361	LG06	6420980
1333	23645	0.0118	LG17	18938718
1334	7485	-0.0077	LG03	10832030
1335	6520	7e-04	LG19	9865843
1336	6522	0.0515	LG04	23060319
1337	6525	0.061	LG16	30168231
1338	9452	0.0258	LG10	19417830
1339	6526	0.0025	LG15	25143238
1340	4373	-0.0072	LG04	22943548
1341	5654	0.1881	LG20	10038052
1342	7489	0.031	LG13	16655985
1343	5650	0.0174	LG02	3684400
1344	11069	-0.0075	LG11	5204595
1345	16458	0.1409	LG20	9073013
1346	2895	0.0135	LG09	23542361
1347	23293	4e-04	LG08	12844372
1348	25561	0.1269	LG14	4334416
1349	14547	0	LG13	788032
1350	14546	-0.0053	LG07	14831843
1351	1454	0.0017	LG05	18200049
1352	17899	0.0016	LG23	22636068
1353	1451	-0.0054	LG03	20425799
1354	1452	0.0179	LG20	5697820
1355	17892	0.0825	LG23	8025224
1356	25567	0.0248	LG07	14745633
1357	23009	0.0524	LG13	20869043
1358	10188	-0.0063	LG11	24474143
1359	13791	0.0482	LG10	12697932
1360	4081	-0.0062	LG22	9230244
1361	4083	0.0308	LG10	15139047
1362	13796	-0.004	LG03	5379523
1363	4088	0.0067	LG14	20885177
1364	3867	-0.0072	LG21	16251957
1365	3865	0.0105	LG16	28094621
1366	8409	0.0195	LG21	18330944
1367	15927	0.0119	LG03	29283876
1368	11325	0.0088	LG13	7918800
1369	7571	0.0369	LG16	18094498
1370	7570	0.0011	LG13	18649897
1371	7573	0.0481	LG01	13566886
1372	3734	-0.0088	LG06	5926292
1373	15308	0.2734	LG05	10331545
1374	7574	-0.0067	LG12	6911449
1375	19138	0.0583	LG21	8586005
1376	5722	0.012	LG16	17321653
1377	6417	0.1264	LG15	20574788
1378	20070	-0.0033	LG14	27100953
1379	15300	-0.0045	LG05	13640918
1380	6410	0.0307	LG01	26825592
1381	9812	-0.0051	LG18	1096221
1382	7775	-0.0044	LG13	18791841
1383	13762	0.0029	LG13	8670969
1384	13038	-0.0045	LG02	5142106
1385	3917	-0.0013	LG01	2734304
1386	8316	-0.0066	LG03	4477954
1387	4799	-0.0055	LG06	6902120
1388	8312	-0.0059	LG01	9665796
1389	23351	-0.0075	LG22	3637554
1390	21971	-0.0065	LG10	10867159
1391	5995	0.1118	LG19	15587543
1392	4150	0.0527	LG07	18790673
1393	4154	0.0282	LG11	2619748
1394	11257	0.0667	LG08	7044519
1395	10886	0.1008	LG11	10701151
1396	18900	8e-04	LG08	10347890
1397	13506	0.003	LG01	12222620
1398	7028	0.0394	LG11	20055468
1399	13723	0.0177	LG08	11504836
1400	13462	0.0185	LG23	14995379
1401	23271	0.0775	LG01	2020904
1402	9922	0.0918	LG17	1142573
1403	13725	0.0039	LG16	24533622
1404	19263	0.01	LG11	15974041
1405	11579	0.058	LG13	17644758
1406	22771	-0.0037	LG10	3784167
1407	8218	-0.0069	LG01	8477564
1408	25170	0.019	LG05	17962009
1409	19269	0.0481	LG19	12258877
1410	22679	-0.0068	LG03	10176528
1411	6085	0.0439	LG21	15957906
1412	25372	0.0444	LG04	19654495
1413	6080	0.0437	LG23	8352729
1414	12070	0.0034	LG15	23757783
1415	23915	0.015	LG01	26446274
1416	23917	-0.005	LG17	4750806
1417	5902	0.0127	LG03	12836004
1418	17217	0.073	LG15	10839639
1419	16165	0.0281	LG08	10923168
1420	16164	-0.0063	LG07	21075373
1421	16168	0.014	LG07	23331870
1422	19881	0.0377	LG03	24958507
1423	3488	0.1118	LG16	28100360
1424	7803	-0.0069	LG13	19032494
1425	17561	-0.0024	LG01	11481567
1426	7807	5e-04	LG08	18470173
1427	7806	0.1017	LG02	22686739
1428	24825	0.0582	LG08	10604355
1429	3480	-6e-04	LG12	23074809
1430	3484	0.0316	LG15	23057730
1431	20472	-0.0077	LG07	27329202
1432	21078	0.0413	LG02	22029483
1433	24663	0.0061	LG06	23081376
1434	13418	0.0351	LG14	1300871
1435	4568	0.0065	LG12	4779086
1436	21071	0.0143	LG15	25544457
1437	19864	0.4369	LG16	10083819
1438	2554	0.0173	LG22	16243903
1439	11675	1e-04	LG23	9980807
1440	2558	0.0202	LG10	22020828
1441	6390	-0.0024	LG12	23443612
1442	18297	-0.0049	LG16	4251988
1443	11476	-0.0046	LG16	23192284
1444	14300	0.0167	LG05	4212380
1445	2390	0.1445	LG13	19759312
1446	17363	-0.0051	LG05	17877788
1447	17368	2e-04	LG16	28129391
1448	20612	0.112	LG20	23244756
1449	5011	0.0506	LG09	6468238
1450	4898	-0.0049	LG04	30578438
1451	14305	-4e-04	LG23	4802793
1452	5016	0.06	LG22	4547210
1453	4893	-0.0067	LG17	7310048
1454	4892	0.0265	LG18	6589478
1455	4894	-0.006	LG15	18587678
1456	16947	0.0095	LG05	3136987
1457	20929	0.064	LG05	17283664
1458	16944	0.0883	LG04	4758407
1459	16410	-0.0103	LG07	6570170
1460	25277	0.1166	LG08	15781964
1461	18355	0.0399	LG05	11138778
1462	7975	0.0464	LG03	8603130
1463	7974	0.045	LG08	16567202
1464	9492	-0.0052	LG23	4941457
1465	7976	0.008	LG18	13994590
1466	16418	0.0194	LG23	3906293
1467	9144	0.041	LG16	19012335
1468	7522	-0.0013	LG08	25397751
1469	12255	0.0156	LG21	22222499
1470	12254	-0.0065	LG11	10063725
1471	6260	-0.0054	LG06	5630445
1472	13304	0.065	LG18	2998800
1473	4411	0.0531	LG12	22019003
1474	13301	0.1718	LG10	17347191
1475	6065	0.0898	LG18	22189991
1476	13598	0.0672	LG11	15810155
1477	2176	0.0085	LG04	18406174
1478	17097	0.0479	LG18	6862613
1479	15382	0.2652	LG05	11546705
1480	2175	7e-04	LG15	5358650
1481	22276	0.0021	LG07	22340068
1482	9545	0.3951	LG09	19485278
1483	12099	0.0183	LG15	2399558
1484	6069	-0.0013	LG06	5096580
1485	21107	-0.0064	LG16	20463948
1486	4960	-0.0024	LG09	17810629
1487	2604	0.0558	LG11	14815925
1488	14045	-0.0052	LG17	18367227
1489	20928	0.0191	LG18	12055207
1490	2601	0.0684	LG21	19584532
1491	14042	0.0343	LG09	8580009
1492	2603	0.0055	LG23	14392966
1493	20926	-0.0012	LG01	19851693
1494	20920	0.083	LG10	19404682
1495	14049	-0.0016	LG20	5750166
1496	14824	0.0168	LG05	22503857
1497	3261	0.0558	LG18	18120527
1498	24136	0.0639	LG23	6885062
1499	21327	0.0854	LG03	20363142
1500	20336	0.0671	LG21	1739622
1501	10039	0.0191	LG01	21639498
1502	1936	0.0132	LG14	24505155
1503	10785	0.0327	LG21	17775041
1504	3266	-0.0048	LG11	18795306
1505	1939	0.0295	LG23	947149
1506	20101	0.0143	LG06	7734851
1507	20574	-0.0043	LG04	25004497
1508	3460	0.0141	LG18	6528272
1509	7370	-0.0076	LG15	4576668
1510	21699	-0.0081	LG06	8243548
1511	8890	-0.0056	LG07	6489881
1512	12322	0.0861	LG18	3184470
