Locus	Fst
12636	0.0111
12641	0.0175
12648	0.0237
12652	0.0375
12657	-0.008
12664	0.0542
12668	0.0666
12686	0.0139
12693	0.0083
12701	0.0264
12705	0.0402
12709	-0.0011
12711	0.0712
12713	0.0002
12720	0.0197
12721	-0.0002
12723	-0.014
12725	0.0058
12726	0.01
12738	0.0578
12746	0.0187
12747	0.0149
12756	0.0001
12758	-0.0028
12762	0.0114
12768	0.0306
12770	-0.0016
12771	0.0241
12775	0.0319
12803	0.009
12810	0.0656
12823	0.0026
12851	0.0058
12852	0.0857
12866	0.0072
12869	-0.0056
12877	0.0109
12881	0.0151
12884	-0.0005
12886	0.0241
12889	-0.0132
12892	0.0053
12895	0.0079
12921	0.017
12937	0.0047
12942	0.0216
12945	-0.006
12946	0.0058
12948	0.0399
12952	0.0567
12956	0.0751
12962	0.0146
12963	0.0367
12971	-0.01
12972	0.0113
12979	0.0043
12982	0.0178
12994	0.008
13010	0.0266
13020	0.1473
13036	0.0091
13038	0.0093
13052	0.0119
13054	-0.0005
13063	0.0266
13066	0.0237
13081	0.007
13082	0.0697
13083	0.0116
13090	0.0226
13100	0.0184
13104	0.0296
13124	0.0317
13125	0.014
13129	-0.0019
13135	0.0026
13142	0.0023
13148	-0.0002
13152	0.0054
13162	0.0128
13163	-0.0006
13168	0.0257
13180	0.1581
13188	0.0282
13192	0.0005
13196	-0.003
13198	-0.0102
13207	0.0093
13209	0.058
13211	-0.0066
13218	0.0001
13221	0.0103
13237	-0.0008
13241	0.021
13242	0.0024
13249	0.0353
13253	0.0401
13258	0.0598
13275	0.0258
13276	0.0297
13279	0.015
13291	-0.0009
13295	-0.0082
13297	-0.0071
13301	0.069
13304	0.0302
13308	-0.0015
13314	0.0021
13316	0.0171
13318	0.1251
13321	-0.0127
13323	0.0076
13333	0.1454
13338	0.0258
13341	0.0035
13352	0.0028
13355	0.0683
13369	0.0222
13379	0.1051
13384	0.0297
13399	-0.0038
13406	0.0078
13418	0.0117
13422	0.0293
13430	0.0437
13432	-0.0006
13458	-0.0002
13461	0.0038
13462	0.0019
13476	0.0132
13485	0.0058
13486	0.0079
13501	0.0218
13505	0.0369
13506	0.0315
13514	0.0048
13518	0.0451
13521	-0.0067
13523	0.0757
13531	0.0114
13533	-0.0004
13537	0.0347
13544	0.0445
13547	0.0254
13552	0.0233
13556	0.0505
13563	0.0309
13575	0.0224
13583	0.004
13597	0.1094
13598	0.0633
13600	0.0428
13607	0.0666
13608	0.0516
13610	-0.0065
13620	0.0004
13626	0.0213
13631	0.0233
13641	0.0331
13650	0.0128
13652	0.0382
13656	0.0124
13670	0.0044
13693	0.1179
13701	0.0037
13702	-0.0096
13712	0.0162
13723	0.0299
13724	-0.0034
13725	0.0061
13732	0.0026
13756	0.0467
13762	0.0018
13766	0.006
13769	-0.0089
13773	0.0053
13774	0.0333
13791	0.0284
13796	0.0035
13802	0.0125
13813	-0.0021
13818	0.0289
13841	-0.0102
13845	0.0075
13846	-0.0033
13850	0.0284
13856	-0.0097
13857	0.001
13880	0.012
13881	-0.0011
13895	0.0383
13908	0.0205
13909	0.0121
13917	-0.0009
13923	0.0161
13934	-0.0031
13935	0.0442
13937	0.0199
13940	0.0149
13979	0.0107
13980	-0.0026
13982	0.005
13991	-0.0022
14006	0.0334
14011	0.2222
14020	0.0024
14032	0.0037
14042	0.018
14045	-0.0022
14049	0.0139
14064	0.0397
14070	0.0063
14075	0.016
14115	0.017
14117	0.0007
14122	-0.0097
14140	-0.0015
14153	0.0024
14166	0.0178
14174	0.0163
14176	0.0301
14208	0.0002
14213	0.0324
14221	0.057
14234	0.079
14236	0.0049
14247	0.0006
14260	0.0557
14266	0.0308
14268	-0.0044
14269	0.0448
14287	-0.0097
14293	-0.0124
14296	-0.0085
14300	0.054
14305	0.0337
14311	0.0084
14329	0.0335
14341	-0.0043
14342	0.0244
14344	0.0058
14360	-0.0005
14371	0.0363
14379	0.0256
14380	0.0007
14405	0.1015
14421	0.023
14426	0.03
14459	0.0369
14466	0.0269
14472	0.0023
14473	0.0313
14474	0.0144
14475	-0.0005
14478	-0.0119
14491	0.0043
14492	-0.0049
14502	0.0086
14505	0.0052
14510	0.0119
14517	0.0082
14522	0.0344
14526	0.0163
14532	-0.0012
14537	0.0566
14545	0.0425
14546	-0.0137
14547	0.0008
14550	-0.0059
14554	0.0349
14559	-0.0038
14572	0.0225
14591	0.0058
14592	-0.0035
14594	0.0208
14618	-0.0011
14620	-0.001
14626	0.0243
14635	0.037
14640	0.0582
14655	-0.0122
14657	0.0053
14659	-0.0007
14667	0.0574
14698	0.0429
14702	-0.0009
14710	0.0101
14719	0.0607
14720	0.0145
14727	0.0119
14729	0.0633
14730	0.0109
14741	0.0412
14760	0.052
14762	0.0046
14764	-0.0122
14765	0.0173
14783	0.016
14803	0.0272
14804	-0.008
14810	0.01
14814	-0.0066
14824	0.0084
14839	0.0671
14852	-0.0045
14853	0.0483
14864	-0.0003
14869	0.0447
14889	0.0167
14890	0.0409
14897	0.0304
14902	0.0383
14906	0.0056
14909	0.0247
14912	0.0094
14913	0.0087
14930	-0.0106
14932	-0.0073
14955	0.175
14972	0.0286
14979	0.0142
14990	-0.0006
14999	0.016
15002	0.0286
15003	-0.0032
15009	-0.0097
15010	0.0016
15017	0.0074
15024	-0.0013
15034	0.0579
15039	-0.0095
15052	0.0041
15053	0.0131
15060	0.1032
15061	0.1061
15066	0.0009
15069	0.0672
15098	-0.0111
15104	-0.0085
15109	0.0348
15112	-0.0008
15113	0.0336
15114	-0.0008
15122	-0.0098
15139	0.0007
15140	0.0066
15145	-0.0081
15150	0.0497
15165	0.0713
15168	-0.0021
15171	0.0275
15185	0.0093
15207	0.0164
15212	0.0211
15217	0.0059
15218	-0.0001
15229	0.0004
15232	0.003
15234	0.0174
15235	0.006
15239	0.0561
15240	0.008
15248	-0.0059
15251	0.0554
15256	0.0164
15267	-0.0002
15269	0.0118
15274	0.032
15290	0.064
15293	0.0235
15300	0.0147
15306	-0.0023
15308	0.1278
15311	0.0869
15313	0.0127
15316	0.0049
15323	0.0195
15326	0.0313
15327	0.0057
15332	-0.0072
15351	0.0038
15354	0.0175
15373	-0.0037
15378	-0.0083
15382	0.1005
15393	0.0423
15398	0.0485
15401	0.0001
15407	0.0003
15427	0.0013
15432	-0.0011
15442	0.0044
15456	0.015
15459	-0.0095
15462	0.0053
15471	0.0149
15473	0.0181
15474	0.0213
15488	0.0129
15494	0.0433
15526	0.0198
15528	0.047
15531	0.1071
15536	-0.0022
15543	-0.0096
15546	-0.0002
15548	0.0447
15557	0.0227
15560	0.0347
15567	-0.0031
15571	0.0322
15573	0.017
15588	0.0337
15595	0.0132
15598	0.0166
15607	0.0022
15610	-0.0005
15615	-0.0007
15623	-0.0111
15639	0.0103
15645	0.0702
15646	-0.0076
15650	-0.0005
15652	0.0536
15667	0.002
15675	0.0772
15677	0.0581
15701	0.0282
15708	0.0067
15713	0.0152
15735	0.0081
15748	0.0208
15752	0.0619
15756	0.0077
15774	0.0037
15780	-0.0015
15788	0.0115
15791	0.0112
15794	0.0359
15805	0.1073
15808	0.0295
15829	0.0159
15841	0.0553
15850	0.0076
15855	0.0066
15881	-0.001
15887	0.0291
15903	0.0527
15907	0.0013
15910	0.0145
15925	0
15927	-0.0076
15934	0.0012
15948	0.0109
15954	0.0436
15958	0.0708
15965	0.0075
15973	0.0302
15991	-0.0045
15997	0.015
16005	0.0115
16009	0.0084
16011	0.024
16032	0.1271
16033	0.0196
16036	0.0221
16037	0.001
16040	0.0154
16046	0.0089
16053	0.0014
16059	0.015
16087	0.0331
16098	0.012
16121	0.052
16134	0.0077
16135	-0.0015
16141	0.0156
16151	0.0392
16153	0.0446
16157	0.0209
16164	-0.0089
16165	0.0571
16166	0.0057
16168	0.0095
16178	-0.0006
16179	0.0368
16180	0.0017
16186	0.0402
16190	0.0043
16205	0.0533
16209	0.0277
16211	0.0856
16215	0.019
16218	-0.0005
16227	0.0056
16231	0.0715
16233	0.0315
16238	-0.0029
16245	-0.0096
16257	0.0513
16264	-0.0004
16270	0.0128
16277	0.0254
16280	0.0184
16291	0.0146
16292	-0.0039
16325	-0.0061
16343	0.0185
16352	0.0059
16354	0.0273
16360	0.0096
16369	-0.0043
16370	0.0092
16375	0.0409
16393	0.0011
16410	-0.0136
16418	0.0056
16422	0.0257
16425	0.0204
16429	-0.0011
16441	-0.0028
16456	-0.0016
16457	0.0054
16458	0.0486
16474	0.0076
16480	0.0127
16482	0.0098
16504	0.0092
16517	0.0262
16520	0.0066
16522	0.0056
16535	0.0084
16563	0.0484
16571	0.0285
16580	0.0106
16585	0.0531
16599	-0.0079
16612	0.0241
16615	0.002
16616	0.0243
16620	0.0845
16637	0.0011
16650	0.044
16654	0.0281
16667	0.0053
16683	0.0005
16695	-0.0022
16698	0.0042
16706	0.0396
16718	-0.0135
16742	-0.0114
16748	-0.0005
16752	0.0096
16790	0.0342
16791	0.0092
16800	0.0339
16803	0.0708
16806	0.1138
16812	0.0176
16814	0.0956
16820	0.1325
16833	0.0122
16834	0.0184
16839	0.0132
16861	0.0229
16865	0.0096
16872	0.0047
16880	0.0302
16891	-0.0006
16897	0.0038
16898	0.0584
16902	0.0387
16904	0.0184
16931	-0.0069
16933	0.036
16934	-0.001
16942	0.0111
16944	0.0265
16947	0.0036
16955	0.0198
16963	-0.0036
16965	-0.0002
16966	0.0117
16968	0.0185
16989	-0.0091
17001	0.017
17004	0.1078
17016	0.0115
17036	0.004
17038	0.0023
17040	0.003
17046	0.0695
17066	-0.005
17070	0.0462
17073	0.0504
17074	0.0015
17084	0.0075
17087	0.0019
17097	0.0339
17102	0.0224
17118	0.0087
17121	0.0422
17128	0.0408
17131	0.0482
17132	0.0009
17134	0.0293
17141	0.01
17149	0.1214
17165	0.0051
17185	0.0145
17192	-0.0005
17216	0.0179
17217	0.0358
17230	0.002
17237	-0.0005
17245	-0.0008
17252	0.031
17254	0.0211
17255	-0.0038
17256	0.0128
17282	-0.0037
17311	0.0106
17312	0.0348
17318	0.0026
17320	0.0266
17325	-0.0037
17328	0.0208
17329	-0.0068
17330	0.0479
17332	0.0065
17335	-0.0029
17342	0.0012
17350	0.0452
17351	0.0237
17355	0.0155
17357	0.0473
17363	-0.0089
17368	0.0266
17391	0.007
17392	0.0219
17399	-0.0011
17406	0.0004
17417	0.0568
17428	-0.0034
17436	-0.0116
17440	-0.001
17442	-0.0105
17446	-0.0009
17454	0.07
17461	0.0004
17462	0.0022
17480	0.0209
17490	0.0079
17497	0.0712
17512	0.0323
17523	0.0093
17529	0.0561
17533	-0.0027
17552	0.0219
17561	0.0123
17578	0.0291
17582	0.0449
17586	-0.0073
17592	-0.0009
17597	0.0104
17600	0.0134
17606	0.0074
17615	-0.0038
17619	0.0134
17624	0.0218
17625	-0.0087
17629	0.0044
17631	-0.0047
17635	0.0661
17643	-0.0036
17644	-0.0061
17654	0.0066
17660	0.0639
17666	0.0292
17670	0.1296
17677	-0.0012
17702	-0.0013
17708	0.012
17718	0.0398
17726	-0.001
17737	0.0162
17738	0.0229
17739	0.0133
17750	0.0569
17760	-0.0014
17779	0.0343
17816	0.0046
17825	0.0381
17835	0.0396
17837	-0.0111
17856	-0.0002
17860	0.031
17867	0.0166
17870	0.0072
17875	0.0025
17879	0.0239
17885	-0.0015
17892	0.0251
17898	0.0056
17899	-0.0061
17909	0.0026
17912	0.0472
17917	0.0034
17919	-0.0114
17941	0.0099
17944	0.0083
17947	-0.0098
17959	0.0054
17968	0.0728
17971	0.1135
17977	0.0168
17985	0.0244
17990	0.0139
17993	0.0055
18002	0.0579
18012	-0.0045
18015	0.014
18028	-0.0012
18047	0.011
18049	-0.0022
18050	-0.0024
18063	0.0118
18065	-0.0007
18070	0.0572
18075	0.0587
18089	0.0495
18094	-0.0074
18099	0.0401
18108	0.0421
18111	0.0196
18142	0.0084
18149	0.0369
18159	0.0122
18166	0.0055
18188	-0.0056
18191	-0.0005
18193	0.0048
18196	0.0181
18222	0.0685
18243	-0.0011
18248	0.0062
18250	-0.008
18253	0.0277
18273	0.064
18276	-0.0091
18297	0.0956
18306	0.0486
18308	0.048
18309	0.0115
18312	0.0026
18318	0.0087
18319	0.0203
18322	0.0105
18328	0.0143
18330	0.0048
18331	0.057
18337	0.1506
18355	0.026
18366	0.0245
18398	0.0049
18401	0.0023
18404	0.05
18415	-0.0026
18434	-0.0069
18438	0.0155
18476	0.0369
18478	0.0074
18482	0.0505
18512	0.0166
18514	0.0672
18517	-0.0075
18523	-0.0125
18524	0.0113
18528	-0.006
18534	0.0239
18535	-0.0016
18566	0.0319
18571	-0.0086
18579	0.0148
18581	0.0046
18586	0.0174
18591	-0.0081
18594	-0.0048
18599	0.0101
18615	0.0001
18619	0.0008
18621	0.0255
18628	0.0142
18629	0.0024
18637	0.0193
18641	-0.0058
18659	-0.0008
18662	-0.0031
18678	0.005
18687	-0.0079
18694	0.0249
18698	0.0031
18702	0.0048
18703	0.0028
18704	-0.0184
18715	0.0564
18726	0.0075
18733	0.0491
18741	0.038
18743	0.0121
18757	-0.0056
18760	0.004
18762	0.0191
18770	0.0338
18780	0.094
18782	-0.0014
18792	-0.0011
18793	0.0521
18796	-0.0011
18804	-0.001
18808	0.0406
18821	0.0235
18835	0.0219
18840	0.0279
18841	0.0468
18858	0.0275
18879	0.0129
18887	0.0052
18889	-0.0063
18900	-0.0008
18923	0.0469
18925	-0.0118
18934	0.0092
18938	-0.0135
18975	0.0197
18979	-0.0004
18990	0.0021
18994	0.0162
19011	0.0851
19014	0.0113
19020	0.0098
19022	0.0157
19023	0.0427
19035	0.0027
19037	0.0082
19039	-0.0039
19045	0.0099
19046	0.0609
19061	0.0366
19066	0.1353
19069	-0.0005
19070	-0.0013
19076	-0.0103
19081	0.0433
19083	0.01
19088	0.0441
19094	0.0317
19107	-0.0018
19118	0.0011
19126	0.0839
19138	0.0534
19141	-0.0117
19146	0.087
19158	-0.0037
19165	0.0213
19174	0.0238
19181	0.0961
19183	-0.0058
19193	-0.0112
19194	0.0285
19199	0.0275
19201	-0.0019
19222	0.0366
19228	-0.0091
19231	-0.0117
19232	-0.0015
19241	0.135
19255	-0.0093
19263	0.0138
19269	0.0067
19275	-0.004
19286	0.0021
19304	0.1027
19310	0.0005
19324	0.0367
19329	0.0294
19340	0.0003
19342	0.0166
19351	0.0211
19360	0.0001
19371	0.0356
19372	-0.004
19384	0.0102
19391	0.0281
19393	0.0603
19425	0.0248
19437	0.0322
19441	0.0068
19450	0.045
19458	0.0084
19466	0.0056
19475	0.06
19502	-0.0096
19513	0.0015
19520	-0.0013
19526	0.0069
19528	0.0064
19537	-0.003
19541	-0.0033
19543	-0.0022
19551	0.0347
19554	0.063
19559	0.0045
19564	0.0315
19587	0.0258
19592	0.0155
19598	0.0497
19608	-0.0039
19616	0.0118
19626	-0.001
19630	0.0139
19632	0.0488
19641	0.0163
19650	0.0886
19651	0.0121
19660	0.0153
19666	0.0412
19679	0.0166
19682	0.0164
19683	-0.0026
19685	0.0121
19689	-0.0052
19716	0.0707
19718	-0.0095
19720	0.0128
19725	-0.0077
19729	0.1456
19731	0.0083
19735	0.2132
19739	0.0104
19740	-0.0035
19742	0.0319
19750	0.0089
19756	0.0329
19758	0.0492
19761	0.036
19765	-0.0001
19768	-0.0051
19772	0.0985
19784	0.1393
19785	0.0604
19821	0.0135
19830	-0.0031
19853	0.0474
19854	0.0011
19856	0.0173
19864	0.292
19879	0.0081
19881	0.0095
19884	-0.0021
19885	0.0135
19899	0.0109
19900	0.0552
19904	-0.0061
19910	0.0106
19918	0.0317
19923	0.0391
19928	-0.0009
19937	0.0299
19940	0.0057
19943	0.0402
19956	0.0287
19964	0.0362
19965	-0.0006
19971	-0.0112
19975	0.0417
19990	-0.0051
19994	0.0005
19996	0.0097
20017	-0.0091
20021	0.0013
20023	0.0049
20036	0.0452
20056	-0.0017
20057	0.0456
20061	0.0147
20068	0.0356
20070	0.0162
20078	0.0225
20081	0.0332
20082	0.0204
20083	-0.001
20085	0.0229
20101	0.0034
20117	-0.0055
20128	0.0427
20140	0.0943
20144	0.029
20148	0.011
20154	0.0357
20158	0.0486
20163	0.0016
20186	0.0092
20195	0.0593
20197	0.0097
20198	0.0278
20215	0.0113
20222	0.0349
20230	0.0003
20239	0.0673
20242	0.0273
20245	0.0051
20248	0.0162
20249	0.092
20255	0.0512
20257	-0.0085
20259	0.0208
20263	0.0205
20265	0.0119
20284	0.0532
20295	-0.0008
20321	0.0145
20336	0.0213
20337	0.0282
20351	0.0139
20364	0.0362
20372	-0.0014
20374	0.0002
20381	-0.0062
20384	0.0387
20395	-0.0005
20399	0.0215
20400	0.0174
20402	-0.0068
20413	-0.0015
20424	-0.0097
20425	0.022
20444	0.0161
20446	0.023
20449	0.077
20452	-0.0055
20462	0.0081
20465	0.0099
20472	-0.0018
20473	-0.0103
20486	-0.0068
20490	0.0547
20500	0.0253
20501	-0.0023
20517	0.0074
20522	0.036
20525	0.0046
20526	0.0099
20532	-0.0058
20543	0.0218
20544	0.0566
20546	0.0416
20551	0.0295
20552	0.28
20559	0.0279
20561	0.0055
20568	0.0025
20570	-0.0075
20572	-0.005
20574	-0.0072
20586	0.0077
20588	0.0045
20593	0.0099
20609	0.0123
20612	0.0381
20624	0.0307
20625	0.0164
20649	-0.0058
20664	0.0118
20666	-0.0093
20670	0.0646
20672	0.0107
20688	0.0022
20689	0.0311
20691	0.0442
20714	0.0125
20715	-0.0031
20719	-0.0116
20726	0.0198
20732	0.0969
20735	-0.0076
20742	0.0428
20744	-0.0072
20753	0.023
20756	0.0006
20760	0.0002
20770	-0.0058
20781	0.0087
20794	0.0207
20795	0.0399
20796	0.0329
20798	0.0303
20810	-0.0009
20835	-0.0063
20837	0.0117
20859	0.0179
20867	0.0458
20885	-0.005
20890	0.0167
20895	-0.0166
20898	0.0393
20908	0.0449
20920	0.0407
20923	-0.0111
20926	-0.0062
20928	0.02
20929	0.0196
20945	0.0584
20964	-0.0011
20990	0.0487
20997	0.0177
21016	0.0203
21028	-0.001
21046	0.0004
21060	0.0222
21061	0.0289
21070	0.0331
21071	0.0198
21073	0.005
21078	0.0421
21084	0.0348
21089	0.0104
21097	-0.0002
21100	0.0169
21106	0.0399
21107	0.0007
21118	0.0779
21120	0.0705
21152	-0.001
21174	0.026
21185	0.0095
21204	0.027
21239	0.0375
21244	0.1601
21256	-0.0011
21277	0.0401
21289	0.0102
21290	0.0505
21296	0.0217
21302	0.0531
21313	-0.0125
21317	-0.0052
21327	0.0217
21335	-0.0151
21336	0.0285
21339	0.0607
21360	0.0438
21376	-0.0086
21377	0
21403	-0.0045
21411	0.0425
21419	-0.008
21453	0.0276
21454	0.0129
21470	0.0177
21482	0.0139
21492	0.1017
21509	0.0095
21518	0.136
21537	-0.0008
21539	-0.0033
21540	0.0429
21546	0.0234
21558	0.0161
21559	0.0009
21583	0.0099
21590	0.0431
21596	0.0112
21600	0.0184
21613	0.0055
21614	0.0262
21624	0
21625	-0.0082
21633	0.0283
21647	0.0136
21653	0.0129
21666	-0.0019
21671	0.0236
21683	0.0009
21686	0.0686
21699	-0.0089
21704	0.0061
21720	0.0038
21721	0.0101
21723	-0.0006
21726	-0.0123
21738	0.0071
21748	0.0503
21762	-0.0055
21772	-0.0122
21779	0.0108
21788	0.0085
21789	0.0257
21798	0.003
21801	0.0085
21802	0.0095
21807	0.057
21821	-0.0035
21826	-0.0004
21829	0.0064
21833	0.118
21844	-0.0015
21851	0.0306
21863	0.1705
21866	0.0159
21870	0.032
21874	0.0744
21905	-0.0107
21907	0.013
21920	0.0067
21921	0.0789
21924	0.013
21934	0.0045
21961	0.0265
21971	0.1478
21996	-0.0004
22001	0.0064
22011	0.0287
22022	0.0025
22061	0.0238
22068	0.2037
22084	0.0091
22085	0.0454
22092	0.0367
22104	-0.002
22126	0.043
22131	0.0278
22145	0.017
22166	0.0047
22206	0.0717
22242	0.0438
22246	0.0492
22276	0.0139
22282	0.0206
22284	-0.0034
22286	0.0296
22295	0.1034
22303	0.0363
22304	-0.0056
22323	0.1086
22324	0.0001
22328	0.0355
22330	0.0049
22331	0.0033
22332	0.0066
22336	-0.0021
22340	0.019
22348	0.0178
22349	0.0113
22355	-0.0044
22364	0.0105
22373	0.0776
22376	0.0326
22386	0.013
22407	0.0163
22408	0.0483
22423	-0.0021
22430	0.0672
22431	-0.0057
22434	0.0202
22436	-0.0048
22437	0.0003
22445	0.0018
22476	0.0104
22488	0.0038
22508	-0.0006
22526	-0.0132
22530	0.0008
22541	0.0242
22563	0.0025
22595	0.024
22596	0.0547
22597	0.005
22615	0.0135
22621	0.0134
22626	0.0092
22637	-0.0134
22640	-0.0103
22648	0.0032
22653	-0.0015
22655	0.0444
22657	0.1209
22679	0.006
22687	0.0142
22688	0.0127
22689	0.0066
22690	0.0276
22694	0.0489
22698	0.064
22705	0.0859
22707	0.0248
22710	0.0433
22719	-0.0054
22737	0.0262
22739	0.0109
22761	0.0006
22771	0.0014
22783	0.0265
22788	-0.0029
22789	0.0983
22790	0.0384
22791	0.0264
22794	0.0059
22800	0.0258
22806	0.0279
22813	0.0197
22824	0.0766
22830	-0.0051
22839	0.0219
22842	-0.0031
22851	-0.0003
22858	0.0022
22862	-0.0023
22863	0.0582
22889	0.0336
22892	0.0163
22895	0.0202
22898	0.0847
22899	0.155
22900	0.0966
22905	-0.0051
22913	0.0095
22918	0.0509
22921	0.0202
22923	0.0104
22930	0.0047
22931	0.033
22937	0.0371
22947	-0.0116
22955	0.0207
22961	-0.005
22978	0.0357
22992	0.005
22999	0.0508
23000	0.022
23009	0.04
23014	-0.0065
23018	0.1298
23026	0.0993
23029	-0.0019
23055	0.0121
23057	0.0316
23060	0.0012
23082	0.0045
23093	0.0012
23094	-0.0031
23095	-0.0028
23099	0.1012
23100	0.0099
23112	0.0262
23115	-0.0079
23124	0.0432
23136	0.001
23143	0.0203
23146	0.0161
23148	-0.0081
23150	0.0078
23152	0.0259
23156	0.0859
23159	0.0277
23168	0.0242
23178	-0.0075
23180	0.0381
23190	0.0201
23191	0.0143
23203	0.0417
23211	0.0125
23214	0.0306
23215	0.0477
23232	-0.0005
23233	0.1069
23248	-0.0071
23252	-0.0128
23271	0.046
23272	0.0032
23278	0.0199
23279	0.014
23293	-0.0012
23308	-0.0008
23313	0.0208
23321	0.0333
23331	0.0633
23333	0.0505
23334	0.0134
23345	0.0053
23346	0.0182
23351	-0.0112
23354	0.0266
23361	0.0022
23364	0.0078
23368	0.0007
23371	0.0115
23374	0.0214
23395	0.0276
23402	0.0378
23412	-0.0148
23413	0.0061
23416	0.0204
23421	0.0632
23426	0.0496
23427	0.0361
23429	0.02
23432	0.0092
23445	0.0044
23448	-0.0049
23449	0.0588
23451	0.0078
23457	0.0263
23467	0.0507
23475	0.0472
23482	0.0112
23486	0.056
23487	0.0394
23493	-0.012
23494	-0.0047
23503	0.052
23508	0.0033
23511	0.0105
23520	0.064
23528	0.0159
23529	0.0229
23544	0.0484
23549	0.0146
23550	0.0454
23556	0.0079
23562	0.0914
23564	-0.0009
23580	0.0292
23584	0.0175
23587	0.0033
23590	0.0591
23592	0.0125
23593	0.0029
23608	0.0029
23615	-0.0094
23617	0.007
23618	0.01
23624	0.0003
23626	-0.0013
23633	0.0002
23643	0.0136
23645	-0.0061
23649	0.0058
23650	0.0819
23685	0.0329
23694	-0.0088
23705	0.0052
23706	0.0356
23717	0.0386
23721	0.0009
23723	0.0229
23727	-0.0092
23728	-0.0055
23740	0.0184
23748	0.0097
23753	0.0904
23758	-0.0042
23765	0.0137
23776	0.0151
23785	0.0235
23788	0.0301
23792	0.0087
23795	-0.0055
23817	-0.0114
23824	0.0156
23827	0.0025
23836	0.0419
23838	0.0417
23840	0.0187
23845	-0.0053
23858	0.0038
23863	-0.0023
23879	0.0159
23883	0.0077
23884	-0.0009
23891	0.039
23903	0.0017
23908	0.0032
23915	0.0245
23917	0.0591
23920	0.0064
23922	0.0025
23927	-0.0083
23929	0.0516
23944	-0.0028
23947	0.012
23950	0.0265
23986	0.0381
23990	0.0129
23991	0.0291
23999	0.0357
24003	0.0436
24005	0.0273
24009	0.0101
24025	-0.0109
24029	0.0058
24062	0.0149
24071	0.0383
24077	0.0731
24080	0.0265
24082	0.0435
24083	0.0188
24089	0.0419
24098	0.0342
24117	0.0058
24135	0.0109
24136	0.0345
24147	0.0051
24148	0.0229
24153	0.0123
24158	0.0217
24167	0.0576
24168	0.0044
24178	0.0267
24194	-0.0146
24196	0
24219	0.0999
24226	0.0152
24232	0.0059
24265	0.0229
24267	0.0216
24270	0.0106
24274	0.0525
24277	-0.0138
24279	0.0191
24284	0.0083
24287	-0.0067
24288	0.0081
24292	0.0035
24307	0.0259
24309	-0.0117
24342	0.0177
24348	0.0089
24370	-0.0027
24371	0.0397
24372	-0.0019
24384	0.0059
24400	0.0223
24402	0.0561
24433	0.0047
24436	-0.0011
24440	0.0065
24451	0.0257
24454	0.0465
24464	0.0268
24467	-0.0017
24471	0.0411
24478	-0.0008
24483	0.0098
24484	0.0239
24485	0.0141
24504	0.0159
24510	-0.0013
24543	0.0042
24586	0.0228
24597	0.0081
24600	-0.0016
24634	-0.0008
24643	0.0319
24646	-0.0088
24663	0.0088
24664	-0.0098
24665	-0.0091
24673	0.0048
24680	0.0069
24698	0.0618
24734	0.0058
24742	-0.0027
24751	-0.0041
24759	0.0555
24772	0.0204
24774	0.032
24779	0.1133
24796	-0.007
24801	0.0108
24808	0.0112
24824	0.0162
24825	0.0448
24833	0.0077
24840	-0.0054
24841	-0.0071
24866	0.0206
24867	-0.0092
24868	0.0188
24874	0.0079
24886	0.0998
24891	0.0145
24895	0.0074
24910	-0.0119
24920	0.0103
24928	-0.0011
24934	0.0109
24935	0.043
24936	0.0084
24941	-0.0074
24957	0.0174
24966	-0.0244
24976	-0.0061
24979	0.0641
24980	-0.003
24985	0.016
24986	0.0059
24987	0.1193
24993	0.0015
24994	0.004
25009	0.0198
25016	0.0316
25025	0.0135
25028	0.0145
25032	0.0335
25035	-0.0089
25052	0.0272
25059	0.0304
25063	-0.0005
25065	0.0204
25087	-0.0077
25090	0.0092
25091	-0.0094
25102	0.0331
25103	0.0181
25129	0.0176
25130	0.0128
25135	0.0349
25139	-0.0003
25143	0.0297
25151	0.0194
25161	0.0084
25162	0.0453
25164	0.0134
25170	0.091
25187	0.0311
25199	-0.0015
25204	0.0217
25205	0.0261
25214	0.0108
25225	0.0159
25240	0.0318
25250	0.0171
25252	-0.0125
25269	0.0414
25271	0.0474
25273	-0.0126
25277	0.029
25284	0.0003
25286	-0.001
25289	-0.0061
25293	0.0265
25296	-0.0062
25297	0.0318
25322	-0.0053
25334	0.0622
25357	0.0493
25368	0.014
25372	0.0145
25411	-0.0013
25416	0.0411
25444	0.111
25446	0.0038
25450	0.0312
25483	0.1043
25511	0.011
25516	0.0237
25526	0.0177
25538	0.0615
25554	0.0249
25555	-0.001
25561	0.0846
25567	0.0071
25588	0.0155
25593	0.0414
25620	-0.0087
25622	0.0105
25624	0.0263
25630	-0.0053
25638	0.0155
25641	0.0006
25649	0.0275
