Locus	Fst
10445	0.0063
10456	0.0542
10460	0.9849
10462	0.2105
10471	0.0228
10475	0.042
10476	0.08
10477	0.2935
10488	0.0668
10495	0.001
10497	0.0449
10498	0.066
10501	0.0373
10514	0.044
10524	0.0327
10529	0.3235
10530	0.0235
10539	0.038
10552	0.1363
10560	0.045
10567	0.0561
10568	0.0287
10576	0.0156
10577	0.0166
10580	0.1821
10585	0.0514
10595	0.0333
10598	0.1034
10620	0.5983
10648	0.0033
10660	0.0226
10662	0.0742
10665	0.0328
10675	0.013
10676	0.024
10685	0.0422
10687	0.0712
10691	0.0097
10698	0.1669
10706	0.211
10711	0.0485
10713	0.0952
10715	-0.0048
10718	0.016
10726	0.1112
10730	0.497
10732	0.0014
10738	0.297
10742	0.0356
10745	0.0172
10752	0.0182
10756	0.1193
10758	0.0335
10760	0.0184
10761	0.0209
10785	0.9436
10799	0.0642
10806	0.2427
10813	0.1058
10820	0.0291
10821	0.1569
10823	0.0043
10828	0.6736
10836	0.0233
10838	0.0201
10839	0.0805
10840	0.7654
10844	0.1139
10848	0.1193
10849	0.0264
10857	0.0428
10860	0.0503
10872	0.0446
10878	0.0053
10882	0.0185
10885	0.0168
10886	0.2501
10894	0.0659
10906	0.0373
10910	0.0258
10913	0.1829
10921	0.0248
10928	0.2381
10933	0.0076
10951	0.3543
10953	0.0298
10954	0.085
10960	0.1448
10965	0.041
10966	0.0929
10978	0.1006
10979	0.0607
10991	0.0528
10995	0.0301
10999	0.2772
11001	0.0437
11003	0.1364
11008	0.1176
11013	0.0086
11018	0.1207
11019	0.6845
11027	0.0773
11048	0.0151
11049	0.0079
11052	0.0141
11054	0.0681
11056	0.0277
11059	0.057
11065	0.021
11069	0.2005
11072	0.0258
11081	0.2639
11090	0.0329
11092	0.1093
11113	0.0257
11115	0.0537
11116	0.0528
11119	-0.0013
11126	0.0353
11129	0.0436
11132	0.117
11133	0.2707
11140	0.3388
11144	0.0082
11146	0.4951
11149	0.0045
11154	0.1793
11162	0.0807
11165	0.0631
11166	0.7132
11170	0.151
11175	0.0734
11176	0.009
11182	0.062
11190	0.9923
11191	0.1569
11209	0.1853
11210	0.0639
11211	0.0247
11214	0.0346
11216	0.0063
11222	-0.0082
11225	0.0453
11234	0.0446
11244	0.0526
11254	0.0015
11257	0.1355
11260	0.0082
11262	0.02
11268	0.0101
11273	0.503
11282	0.0127
11290	0.0418
11299	0.0611
11300	0.0266
11304	0.1754
11307	0.6268
11313	0.2794
11319	0.0202
11325	0.1753
11336	0.2295
11337	0.1108
11343	0.0647
11348	0.0169
11354	0.0111
11367	0.0409
11370	0.0277
11378	0.0275
11386	0.0337
11400	0.1281
11406	0.0788
11408	0.0998
11413	0.0184
11415	0.002
11417	0.0605
11420	0.0828
11422	0.0726
11433	0.0148
11437	0.047
11443	0.0329
11447	0.0217
11454	0.1061
11459	0.0415
11462	0.0102
11469	0.1323
11476	0.0096
11479	0.763
11482	0.3495
11483	0.1234
11486	0.0433
11488	-0.0005
11500	0.0534
11504	0.3734
11505	0.0811
11506	0.0216
11509	0.9686
11520	0.1214
11521	0.0346
11535	0.0348
11537	0.0376
11546	0.096
11552	0.0667
11563	0.0579
11564	0.014
11565	0.1069
11566	0.0877
11569	0.603
11574	0.0159
11576	0.0835
11579	0.0499
11580	0.1554
11591	0.0371
11594	0.147
11609	0.0965
11611	0.3246
11618	0.0577
11627	0.017
11638	0.151
11646	0.0846
11651	0.0102
11663	0.0564
11670	0.1485
11675	0.0296
11686	0.0061
11687	0.0856
11691	0.254
11711	0.1671
11717	0.0814
11722	0.1023
11725	0.2305
11736	0.8427
11738	0.1197
11741	0.1913
11749	0.0624
11759	0.9425
11760	0.0655
11761	0.975
11762	0.0479
11768	0.1117
11770	0.0811
11774	0.0656
11783	0.0087
11789	0.0221
11805	0.1405
11818	0.0261
11841	0.0082
11843	0.0072
11846	0.0326
11848	0.0395
11849	0.0115
11850	0.054
11851	0.0388
11859	0.0342
11860	0.3373
11871	0.0187
11872	0.0658
11878	0.0075
11880	0.0063
11886	0.1186
11889	0.1176
11895	0.0667
11896	0.0131
11899	0.6169
11902	0.0299
11905	0.162
11910	0.0466
11912	0.5997
11926	0.0103
11943	0.0813
11947	0.0928
11951	0.8733
11954	0.1509
11964	0.0823
11978	0.0297
11983	0.08
11988	0.0262
11990	0.1638
11992	0.0056
11994	0.1591
11997	0.0273
12001	0.0212
12017	0.5039
12025	0.0532
12028	0.0686
12036	-
12049	0.0128
12054	0.0021
12055	0.0439
12064	0.0047
12065	0.2376
12068	0.1255
12069	0.0181
12070	0.0167
12082	0.0478
12083	0.5943
12087	0.0634
12099	0.0312
12107	0.0542
12108	0.0708
12116	0.0567
12120	0.2573
12122	0.0632
12123	0.019
12145	0.0023
12155	0.2402
12158	0.0537
12161	0.5342
12182	0.43
12184	-0.0024
12190	0.3021
12194	0.0246
12199	0.0585
12201	0.057
12205	0.0468
12206	0.2052
12213	0.0102
12218	0.0509
12220	0.0753
12233	0.1448
12242	0.0815
12254	0.8592
12255	0.0204
12277	0.3314
12288	0.0456
12291	0.0279
12294	0.424
12295	0.0456
12299	0.0281
12303	0.0484
12309	0.1779
12320	0.828
12322	0.0062
12331	0.17
12332	0.0219
12334	0.0259
12337	0.0402
12352	0.0622
12380	0.0881
12384	0.341
12394	0.0392
12401	0.0597
12403	0.0525
12406	-
12425	0.0386
12430	0.0304
12431	0.0372
12432	0.0582
12434	0.0856
12449	0.1461
12458	0.0927
12474	0.04
12477	0.046
12479	0.0226
12483	0.068
12493	0.035
12506	0.0248
12508	0.0208
12515	0.0636
12516	0.3105
12520	0.0572
12521	0.0066
12534	0.0256
12537	0.0322
12541	0.0459
12544	0.0776
12554	0.0211
12555	0.0723
12559	0.0483
12564	0.0848
12566	0.0405
12567	0.0629
12568	0.0271
12570	0.2761
12578	0.0478
12579	0.0699
12584	0.1659
12600	0.0942
12605	0.0222
12606	0.0152
12615	0.1701
12622	0.2566
12623	0.0818
12636	0.0535
12639	0.0406
12641	-0.0029
12648	0.1653
12649	0.0279
12652	-0.0008
12657	0.0114
12664	0.0031
12668	0.2324
12670	0.4308
12686	0.0267
12693	0.8827
12701	0.0934
12705	0.3394
12707	0.0506
12709	0.016
12711	0.1252
12713	0.0125
12720	0.5236
12721	0.0329
12723	0.0335
12725	0.0215
12726	0.0899
12729	0.0021
12734	0.0346
12736	0.0093
12738	0.1125
12746	0.5747
12747	0.2047
12756	0.0237
12758	0.0065
12762	0.0523
12768	0.0572
12770	0.0235
12771	0.0404
12775	0.0511
12779	0.1296
12793	0.2205
12803	0.0369
12810	0.337
12813	0.0281
12823	0.0025
12824	0.0326
12851	0.0722
12852	0.16
12866	0.0632
12869	0.0093
12877	0.1553
12881	0.0473
12884	0.3496
12886	0.0651
12889	0.1395
12892	0.1156
12895	0.0536
12897	0.0223
12903	0.0118
12916	0.0305
12917	0.0554
12921	0.0249
12922	0.028
12925	0.0195
12937	0.0366
12942	0.006
12945	0.53
12946	0.2234
12948	0.0839
12952	0.0502
12956	0.092
12962	0.0266
12963	0.0055
12971	0.051
12972	0.0106
12979	0.0013
12982	0.1993
12987	0.022
12990	0.0296
12994	0.0256
13010	0.0414
13020	0.0711
13036	0.02
13038	0.289
13041	0.0504
13052	0.0356
13054	0.1923
13063	0.0473
13066	0.0196
13081	0.3784
13082	0.0116
13083	0.0007
13090	0.4923
13100	0.2028
13104	0.0015
13107	0.8228
13124	0.0418
13125	0.0236
13129	0.0337
13135	0.0176
13142	0.3564
13148	0.0951
13152	0.8648
13162	0.1353
13163	0.028
13167	0.0273
13168	0.0369
13176	-0.0018
13180	0.3304
13188	0.0185
13192	0.0608
13196	0.2944
13198	0.085
13207	0.143
13209	0.038
13211	0.0233
13218	0.1949
13221	0.9658
13237	0.0118
13241	0.1372
13242	0.0477
13249	0.0246
13253	0.0202
13258	0.2128
13275	0.0624
13276	0.1556
13279	0.037
13285	0.0282
13286	0.1681
13291	0.116
13295	0.1365
13297	-0.002
13301	0.0369
13304	0.0355
13308	0.0009
13314	0.0859
13316	0.0761
13318	0.0981
13321	0.0555
13322	0.0277
13323	0.0135
13333	0.198
13338	0.0554
13341	0.5987
13345	0.0442
13352	0.0245
13355	0.0045
13369	0.001
13379	0.0476
13384	0.6895
13399	0.292
13406	0.1527
13408	0.0439
13411	0.2505
13418	0.0744
13422	0.0571
13430	0.4782
13432	0.0516
13443	0.0144
13458	-0.0071
13461	0.0086
13462	0.0181
13463	0.0249
13468	0.0692
13476	0.0228
13478	0.0022
13485	0.0241
13486	0.0188
13501	0.0267
13505	0.1431
13506	0.0196
13514	0.0576
13518	0.9088
13521	0.0144
13523	0.6891
13525	0.0345
13531	0.0962
13533	0.0119
13537	0.0417
13544	0.0289
13547	0.224
13552	0.0877
13556	0.5676
13563	0.0569
13574	0.0123
13575	0.0858
13583	0.0975
13597	0.9962
13598	0.0639
13600	0.0171
13607	0.1193
13608	0.0602
13610	0.1024
13620	-0.0009
13626	0.0385
13627	0.0065
13631	0.0508
13641	0.1293
13650	0.8716
13652	0.0813
13656	0.0121
13670	0.0217
13693	0.697
13701	0.0414
13702	0.0414
13712	0.0499
13721	0.0309
13723	0.0088
13724	0.0589
13725	0.1769
13732	0.0539
13738	0.0101
13756	0.042
13762	0.0268
13766	0.0221
13769	0.007
13773	0.0455
13774	0.0105
13791	0.6234
13796	0.0196
13802	0.0302
13813	0.0509
13818	0.1315
13841	0.148
13845	0.437
13846	0.0621
13850	0.0269
13856	0.0197
13857	0.1868
13860	0.0314
13880	0.0222
13881	0.0139
13892	0.0399
13895	0.0606
13902	0.0755
13908	0.0357
13909	0.0383
13911	0.0883
13917	0.437
13923	0.519
13925	0.1612
13934	0.0303
13935	0.2435
13937	0.2459
13940	0.1178
13960	0.0158
13979	0.0752
13980	0.0062
13982	0.0372
13991	0.0453
14006	0.1047
14011	0.5745
14020	0.0039
14032	0.2435
14042	0.0822
14044	0.0926
14045	0.004
14049	0.0558
14059	0.0334
14064	0.0576
14070	0.2378
14075	0.1004
14115	0.0392
14117	0.8204
14122	0.0117
14127	0.0161
14130	0.0202
14131	0.0677
14140	0.0574
14143	0.1248
14153	0.0195
14166	0.2083
14171	0.0236
14174	0.0044
14176	0.0274
14190	0.0364
14199	0.0897
14208	0.015
14213	0.0287
14221	0.0589
14234	0.1625
14236	0.2993
14247	0.0164
14249	0.0314
14260	0.1694
14266	0.0767
14268	0.1489
14269	0.0384
14287	0.0043
14293	0.0008
14296	0.0013
14298	0.1104
14300	0.0383
14305	0.9329
14311	0.1379
14327	0.0569
14329	0.6333
14341	0.0219
14342	0.037
14344	0.2246
14360	0.0066
14364	0.0154
14365	0.0245
14371	0.0028
14379	0.0118
14380	0.0086
14405	0.0959
14421	0.0653
14426	0.0612
14432	0.0157
14448	0.0773
14459	0.4331
14461	0.0758
14466	0.0078
14472	0.0142
14473	0.0376
14474	-0.0055
14475	0.0242
14478	0.0278
14479	-
14491	0.0215
14492	-0.0008
14495	0.0149
14502	0.0822
14505	0.0944
14506	0.0713
14510	0.0671
14514	0.2909
14517	0.0896
14522	0.0557
14526	0.1756
14532	0.0842
14536	0.0128
14537	0.0811
14545	0.162
14546	0.3571
14547	0.0443
14550	0.1602
14554	0.2981
14555	0.0293
14559	0.0062
14572	0.014
14591	0.0528
14592	0.4762
14593	0.0094
14594	0.0975
14596	0.0077
14618	0.012
14620	0.0157
14626	0.3648
14634	0.0193
14635	0.0792
14640	0.07
14641	0.0165
14655	0.0369
14657	0.0329
14659	0.0092
14661	0.0449
14666	0.0985
14667	0.1334
14696	0.0226
14698	0.089
14702	0.3151
14710	0.0319
14714	0.0316
14719	0.0635
14720	0.9625
14727	0.0033
14729	0.1176
14730	0.0561
14740	0.0324
14741	0.0477
14754	0.0759
14755	0.0319
14758	0.01
14760	0.1662
14762	0.0512
14764	0.0084
14765	0.166
14783	-0.0022
14803	0.0133
14804	0.0178
14810	0.796
14814	0.1463
14824	0.0286
14839	0.3021
14852	0.9023
14853	-
14864	0.0005
14869	0.0002
14889	0.0888
14890	0.0749
14897	0.0468
14902	0.0559
14906	0.3667
14909	0.1861
14912	0.0046
14913	0.1568
14920	0.0346
14922	0.02
14924	0.0219
14930	0.0282
14932	0.0531
14934	0.0693
14955	0.13
14968	0.2677
14972	0.0601
14979	0.2216
14990	0.2662
14992	0.0194
14997	0.008
14999	0.004
15002	0.0329
15003	0.0514
15007	-0.0038
15009	0.0356
15010	0.0655
15017	0.294
15024	0.0193
15034	-
15037	0.0619
15039	-0.0073
15052	0.0295
15053	0.0304
15060	0.1232
15061	0.3686
15066	0.0598
15069	0.1022
15086	0.0094
15098	0.0297
15104	0.144
15109	0.0404
15112	0.0688
15113	-
15114	0.1437
15122	-0.0027
15139	0.1258
15140	0.0633
15145	0.1405
15150	0.0513
15165	0.0666
15168	0.021
15171	0.0438
15185	0.0172
15207	0.0695
15212	0.0278
15217	0.0293
15218	0.0198
15229	0.1255
15232	0.0025
15234	0.1433
15235	0.0134
15239	0.1992
15240	0.1605
15242	0.0205
15248	0.0165
15251	0.0587
15256	0.0659
15267	0.0915
15269	0.0685
15274	0.0608
15279	0.0109
15290	-
15293	0.222
15298	-
15300	0.0373
15306	0.0056
15308	0.0725
15311	0.6086
15313	0.0251
15316	0.14
15323	0.0925
15326	0.0988
15327	0.0991
15332	0.0126
15351	0.1207
15354	0.0229
15373	0.7539
15378	0.0335
15382	0.0824
15386	0.0473
15393	0.1927
15398	0.0566
15401	0.0453
15407	0.1206
15411	0.0818
15419	0.0284
15427	0.0646
15432	0.0207
15442	0.0276
15443	0.0536
15456	0.1042
15459	0.0494
15462	0.047
15471	0.5338
15473	0.9455
15474	0.2142
15488	0.0037
15494	0.0574
15507	0.0128
15508	0.0334
15526	0.0463
15527	0.0223
15528	0.3258
15531	0.1453
15536	0.0533
15543	0.0004
15546	0.1893
15548	0.0624
15557	0.2861
15560	-0.0014
15567	0.0286
15568	0.2078
15571	0.4925
15573	0.7891
15586	0.1037
15588	0.1084
15595	0.0693
15598	0.1302
15604	-0.0027
15607	0.2508
15610	0.0993
15614	0.0128
15615	0.7299
15623	0.0107
15639	0.0681
15645	0.0778
15646	0.5528
15650	0.0799
15652	0.0898
15667	0.3044
15675	0.0921
15677	0.5534
15680	0.0231
15701	0.014
15708	0.1922
15713	0.0559
15714	-0.0016
15735	0.246
15748	0.9816
15749	0.0637
15752	0.1288
15754	0.0466
15756	0.049
15763	0.1944
15774	0.0508
15780	0.8892
15788	0.1352
15791	0.6224
15794	0.1154
15796	0.019
15805	0.0454
15806	0.0282
15808	0.2291
15828	0.5155
15829	0.0637
15841	0.1059
15850	0.0343
15855	0.0249
15869	0.036
15872	0.1672
15881	0.0127
15887	0.0085
15903	0.0194
15907	0.6105
15910	0.0766
15925	0.0123
15927	0.1787
15934	0.5703
15948	0.0499
15954	0.2857
15955	0.0377
15958	0.0879
15965	0.021
15968	0.0206
15973	0.0259
15991	0.0406
15997	0.0641
16005	0.0267
16009	0.0674
16011	0.0139
16032	0.2593
16033	0.1222
16035	0.0292
16036	0.0505
16037	0.0066
16039	0.0181
16040	0.0221
16046	0.3604
16053	0.0336
16057	0.4308
16059	0.0284
16062	0.0124
16063	0.0258
16087	0.0486
16089	0.0375
16098	0.2838
16121	0.5492
16127	0.0145
16134	0.0753
16135	0.0329
16141	-
16145	0.0426
16151	0.1244
16153	0.0535
16157	0.1031
16164	0.0714
16165	0.4921
16166	0.0352
16168	0.0304
16173	0.0413
16175	0.0152
16178	0.0302
16179	0.0302
16180	0.0059
16186	0.3989
16187	0.039
16190	0.1437
16205	0.0111
16208	0.0062
16209	0.0303
16211	0.1037
16215	0.05
16218	0.0157
16227	0.0392
16231	0.1581
16233	0.1819
16238	0.022
16245	-0.0016
16257	0.429
16261	0.033
16264	0.0097
16270	0.3576
16277	0.1818
16280	0.4775
16291	0.1269
16292	0.0357
16313	0.0563
16325	0.023
16332	-0.0023
16343	0.0593
16352	0.1799
16354	0.053
16360	0.1906
16369	0.0844
16370	0.0834
16375	0.1573
16384	0.0142
16393	0.0059
16396	0.0241
16410	0.0625
16418	0.0094
16422	0.0272
16425	0.0281
16429	0.2782
16441	0.0682
16456	0.8051
16457	0.0663
16458	0.1275
16474	0.104
16480	0.1399
16482	0.0105
16492	0.0045
16504	0.6827
16517	0.7637
16520	0.0926
16522	0.0094
16535	0.0392
16549	0.0106
16560	0.0258
16563	0.0127
16564	0.0668
16571	0.1386
16573	0.001
16577	0.0304
16580	0.0294
16585	0.1861
16599	0.0244
16612	0.0316
16613	0.0374
16615	0.0118
16616	0.0684
16620	0.738
16621	0.0296
16637	0.0164
16650	0.0681
16654	0.0279
16667	0.4908
16683	0.3678
16690	0.0178
16695	0.0722
16697	0.0204
16698	0.0349
16706	0.0293
16718	0.0819
16742	0.1034
16745	-0.0008
16748	0.4335
16752	0.2181
16766	0.0732
16787	0.0154
16789	0.0055
16790	0.0366
16791	0.0671
16800	0.1972
16803	0.1015
16806	0.1542
16812	0.0092
16814	0.1215
16820	0.2517
16833	0.03
16834	0.2476
16839	0.0369
16846	0.0421
16858	0.0438
16861	0.0887
16865	0.0174
16872	0.0612
16874	0.0316
16880	0.042
16881	0.0134
16891	0.0098
16897	0.0181
16898	0.6404
16902	0.0857
16904	0.0199
16908	0.1317
16911	0.0289
16931	0.0323
16933	0.0867
16934	0.0162
16942	0.0535
16944	0.1051
16947	0.027
16955	0.1112
16963	0.1071
16965	0.0206
16966	-0.0032
16967	0.057
16968	0.3853
16982	0.0247
16989	0.0176
17001	0.1342
17002	0.0127
17004	0.0382
17016	0.9611
17021	0.2201
17036	0.0661
17038	0.7318
17040	0.0263
17046	0.029
17066	0.1643
17070	0.316
17073	0.0513
17074	0.0286
17084	0.0158
17087	0.5626
17097	0.493
17102	0.0403
17104	0.0428
17106	0.0307
17116	0.0665
17118	0.026
17121	0.0278
17128	0.0134
17131	0.2347
17132	0.0544
17134	0.0507
17141	0.0194
17149	0.2153
17165	0.1254
17168	0.0415
17181	0.1207
17182	0.0133
17183	0.103
17185	0.0309
17190	0.0252
17192	0.0816
17216	0.0507
17217	0.0427
17230	0.1315
17237	0.037
17245	0.0115
17252	0.1236
17254	0.0356
17255	0.0473
17256	0.0353
17258	0.0251
17267	0.921
17281	-0.003
17282	0.0229
17298	0.1227
17311	0.1019
17312	0.1217
17318	0.0048
17320	0.2555
17322	0.0675
17325	0.7781
17328	0.06
17329	0.0105
17330	-
17332	0.0329
17335	0.1444
17342	0.4288
17343	0.0194
17347	0.0357
17350	0.0482
17351	0.0051
17355	0.0219
17357	0.151
17363	-0.0075
17368	0.0955
17382	0.0195
17384	0.079
17391	0.4993
17392	0.0131
17399	0.0276
17406	0.0333
17417	0.1795
17428	0.0822
17436	0.5228
17440	0.2784
17442	0.1144
17446	0.0499
17454	0.0131
17461	0.0411
17462	0.1806
17475	0.0303
17480	0.0272
17490	0.1927
17497	0.4545
17512	0.0795
17522	0.023
17523	0.2233
17529	-
17533	0.0586
17549	0.0356
17552	0.3256
17561	0.0857
17578	0.0446
17580	0.0097
17582	0.1994
17586	0.3151
17588	0.0366
17592	0.065
17597	0.5542
17600	0.1039
17606	0.0082
17615	0.0418
17619	0.0755
17624	0.009
17625	0.7586
17629	0.0291
17631	0.0092
17635	0.083
17643	0.0312
17644	0.099
17654	0.0249
17660	0.0809
17666	0.0623
17670	0.4122
17677	0.0292
17683	0.0162
17687	-0.0023
17702	0.1629
17708	0.0682
17709	0.0194
17718	0.0424
17726	0.2455
17737	0.0787
17738	0.0487
17739	0.06
17750	-
17760	0.1727
17779	0.0748
17782	-
17816	0.0053
17825	0.9657
17826	0.081
17835	0.9561
17837	0.0724
17856	0.0423
17860	0.0587
17867	-0.002
17870	0.9017
17875	0.5889
17879	0.0038
17885	0.0224
17890	0.0984
17892	0.0366
17898	0.5747
17899	0.0938
17901	0.0422
17909	0.0045
17912	0.0955
17917	0.0027
17919	0.0266
17923	0.0175
17933	0.0325
17934	0.049
17941	0.1318
17944	0.0019
17947	0.0278
17951	0.0118
17959	0.068
17968	0.1668
17971	0.1485
17973	0.0613
17977	0.0501
17978	0.0328
17985	0.1334
17990	0.1488
17993	0.1168
17999	0.0547
18002	0.0571
18012	0.088
18015	0.1461
18028	0.0362
18043	0.861
18047	0.0381
18049	0.0314
18050	0.0157
18063	0.0226
18065	0.2125
18070	0.0637
18073	0.0204
18075	0.9923
18089	0.0061
18094	0.1871
18099	0.5651
18108	0.1332
18111	0.0492
18120	0.0128
18133	-0.002
18142	0.1344
18149	0.0714
18159	0.0577
18166	0.4935
18186	0.0843
18188	0.3317
18191	0.1355
18193	0.1305
18196	0.6227
18222	0.0734
18236	0.0328
18243	0.4153
18248	0.0133
18249	0.0049
18250	-0.0038
18253	0.0909
18273	0.0673
18276	0.1457
18297	0.0403
18306	0.1084
18308	0.0125
18309	0.0091
18312	0.028
18313	0.0787
18315	0.0356
18318	0.0276
18319	0.0545
18322	0.1585
18328	-0.0037
18330	0.233
18331	0.0276
18337	-
18355	0.0905
18366	0.0648
18398	0.4204
18401	0.0742
18404	0.2446
18415	0.0129
18434	0.1733
18438	0.0672
18467	0.0126
18471	0.0748
18476	0.9473
18478	0.0562
18480	0.0309
18482	-
18502	0.0287
18508	0.158
18512	0.0237
18514	0.3263
18517	0.1212
18523	0.0336
18524	0.0325
18528	0.3265
18534	0.0454
18535	0.0312
18553	0.0881
18558	0.0812
18566	0.6852
18571	0.0609
18577	0.0174
18579	0.0998
18581	0.2917
18583	0.023
18586	0.0083
18590	0.0265
18591	0.0087
18594	0.1656
18599	0.0956
18615	0.8586
18619	0.077
18621	0.0103
18628	0.0468
18629	0.2679
18633	0.116
18637	0.0312
18641	0.03
18648	0.0245
18651	0.1055
18659	-0.0063
18662	0.019
18678	0.1091
18686	-
18687	0.039
18694	0.0251
18698	0.0855
18702	0.1071
18703	0.1497
18704	0.438
18715	0.0127
18726	0.0421
18733	0.0023
18741	0.9888
18743	0.2275
18754	0.0132
18757	0.0233
18760	0.0383
18762	0.0111
18770	0.0478
18780	0.2642
18782	0.0555
18792	0.3348
18793	0.0698
18796	0.0006
18804	-0.0004
18808	0.0161
18821	0.3017
18822	0.0451
18830	0.0221
18835	0.2403
18840	0.0565
18841	0.1494
18858	0.0319
18879	0.0183
18881	0.0101
18887	0.1263
18889	0.0075
18900	0.0161
18906	0.045
18915	0.0361
18923	0.2874
18925	0.0926
18934	0.138
18938	0.6848
18947	0.0369
18975	0.0425
18979	0.3002
18990	0.1267
18994	0.2619
19011	0.1532
19014	0.2241
19020	0.024
19021	0.0134
19022	0.0444
19023	0.1858
19031	0.0222
19035	0.0183
19037	0.5174
19039	0.0003
19045	0.1586
19046	0.0273
19050	0.0353
19061	0.0651
19066	0.2827
19069	0.2829
19070	0.004
19076	0.0017
19081	0.2563
19083	0.0342
19088	0.0672
19094	0.5526
19098	0.0245
19107	0.1213
19118	0.0167
19126	0.1483
19138	0.1768
19141	0.0265
19146	0.1902
19158	0.1466
19165	0.0206
19170	0.0048
19174	0.0505
19181	0.5095
19183	0.7611
19193	0.1043
19194	0.077
19199	0.0111
19201	0.0131
19219	0.0645
19222	0.1655
19228	-0.0025
19231	-0.004
19232	0.0017
19235	0.0654
19241	0.5563
19255	0.0053
19263	0.0172
19269	0.0359
19275	0.4138
19286	0.0077
19294	0.0232
19304	0.5498
19310	0.1034
19324	0.037
19329	0.1889
19340	0.0407
19342	0.0859
19351	0.0403
19360	0.8958
19371	0.1537
19372	0.0047
19384	0.0163
19391	0.1146
19393	0.1705
19408	0.0588
19425	0.3887
19437	0.0572
19438	0.0762
19441	0.0399
19450	0.1076
19458	0.8765
19466	0.0656
19475	0.1398
19478	0.0543
19502	0.0909
19509	0.0775
19513	0.0505
19520	0.0691
19522	0.0144
19526	0.0484
19528	0.025
19537	0.0201
19541	0.0442
19543	0.0071
19551	0.276
19554	0.1555
19559	0.0394
19564	-0.0022
19587	0.3134
19592	0.2425
19598	0.0191
19608	0.0681
19616	0.1308
19626	0.2257
19630	0.0222
19632	0.2907
19633	0.0191
19641	0.0121
19650	0.0628
19651	0.0341
19660	-
19666	0.0573
19679	0.188
19682	0.0581
19683	0.1218
19685	0.0176
19689	0.1273
19712	0.0395
19716	0.0882
19718	0.7459
19720	0.0365
19725	0.1933
19729	0.1305
19731	0.0187
19735	0.6551
19739	0.0405
19740	0.0193
19742	0.0252
19750	0.1479
19752	0.0399
19756	0.0239
19758	0.0413
19761	0.1631
19765	0.086
19768	0.0838
19772	0.9629
19784	0.1153
19785	0.0987
19821	0.065
19829	0.0456
19830	0.0289
19853	0.1374
19854	0.261
19856	0.0842
19864	0.1113
19867	0.0481
19879	0.0206
19881	0.0358
19884	0.058
19885	0.1452
19890	0.0302
19899	0.0229
19900	0.0577
19904	0.0627
19910	0.0708
19918	0.3525
19923	0.0367
19928	0.1321
19937	0.1663
19940	0.0635
19943	0.0342
19956	0.2387
19964	0.0201
19965	0.0359
19971	-0.0039
19975	0.5733
19990	0.5063
19994	0.0588
19995	0.0386
19996	0.0119
20017	0.3357
20021	0.0277
20023	0.0225
20028	0.0127
20036	0.1745
20042	-0.0025
20056	0.0379
20057	0.2021
20061	0.107
20068	0.1489
20070	0.0051
20078	0.1201
20081	0.075
20082	0.0575
20083	0.5169
20085	0.0515
20091	0.0412
20101	0.1646
20117	0.0125
20125	0.0732
20128	0.8681
20130	0.0175
20140	0.15
20144	0.07
20148	0.0261
20154	0.858
20158	0.0541
20163	0.0245
20186	0.0161
20195	0.4347
20197	0.0288
20198	0.0046
20215	0.0056
20222	0.6499
20230	0.4979
20232	0.2333
20239	0.0847
20242	0.1208
20245	0.2442
20248	0.0785
20249	0.1795
20255	0.0837
20257	0.007
20259	0.0426
20263	0.0479
20265	0.0387
20270	0.0817
20284	0.0087
20285	0.0139
20295	0.346
20312	0.0282
20321	0.0723
20336	0.007
20337	0.1068
20343	0.0096
20351	0.0905
20354	0.0028
20364	0.033
20372	0.0529
20373	0.0363
20374	0.0276
20381	0.0161
20382	0.1841
20384	-
20385	0.0132
20395	0.1296
20399	0.2088
20400	0.0764
20402	0.0238
20413	0.0322
20419	0.0138
20424	0.0456
20425	0.3672
20437	0.0705
20444	0.0102
20446	0.7885
20449	0.0084
20452	0.0115
20462	0.1034
20465	0.0239
20466	0.0256
20472	0.2952
20473	0.8795
20486	0.0227
20490	0.0434
20500	0.0194
20501	0.0156
20517	0.0968
20522	0.0374
20525	0.0299
20526	0.2048
20530	0.0151
20532	0.1875
20543	0.0079
20544	0.0307
20546	0.0495
20551	0.0317
20552	0.2701
20559	0.1163
20561	0.0182
20568	0.0463
20570	0.0375
20572	0.0138
20573	0.0269
20574	0.5868
20578	0.0844
20586	0.8985
20588	0.0609
20593	0.0259
20604	0.0255
20609	0.1106
20612	0.0969
20624	0.3735
20625	0.0301
20649	0.0164
20664	0.023
20666	0.1623
20670	0.1856
20672	0.7237
20681	0.0345
20688	0.0138
20689	0.0404
20691	0.1992
20699	0.0291
20705	0.2675
20706	0.0088
20714	0.038
20715	0.05
20719	0.7977
20726	0.0342
20732	0.2938
20735	0.0007
20742	0.0973
20744	0.0585
20748	0.0256
20753	0.4416
20756	0.1028
20760	0.0295
20770	0.0909
20781	0.0176
20791	0.0189
20794	0.0412
20795	0.1899
20796	0.1837
20798	0.0391
20810	0.1505
20835	0.0216
20837	0.5998
20859	0.3726
20867	0.0487
20885	0.017
20890	0.0088
20895	0.015
20898	0.0437
20908	0.0187
20920	0.1346
20923	0.5036
20926	0.2198
20928	0.6237
20929	0.1842
20937	0.0167
20945	0.0541
20964	0.0454
20990	0.4109
20997	0.0187
21003	0.0428
21007	0.0318
21016	0.1916
21028	0.0686
21046	0.3936
