Locus	fst	chromosome	position
21649	0.0817	LG05	13154753
4818	0.2997	LG05	13382747
15300	0.0373	LG05	13640918
3952	0.0199	LG05	13877687
7494	0.0362	LG05	13987237
20381	0.0161	LG05	14027035
19118	0.0167	LG05	14061436
19867	0.0481	LG05	14061524
23500	0.014	LG05	14113948
17629	0.0291	LG05	14114194
19165	0.0206	LG05	14114282
24409	0.0176	LG05	14290735
20144	0.07	LG05	14401240
13979	0.0752	LG05	14406847
13846	0.0621	LG05	14410779
12291	0.0279	LG05	14410867
4162	0.1458	LG05	14791890
13010	0.0414	LG05	15083235
14596	0.0077	LG05	16175181
21290	0.5901	LG05	16180064
14762	0.0512	LG05	16361882
11483	0.1234	LG05	16568600
16697	0.0204	LG05	16589226
10838	0.0201	LG05	17222349
12337	0.0402	LG05	17283576
20929	0.1842	LG05	17283664
3585	0.1625	LG05	17298691
11738	0.1197	LG05	17317386
20573	0.0269	LG05	17773491
8842	0.0498	LG05	17854897
17363	-0.0075	LG05	17877788
16695	0.0722	LG05	17929251
25170	0.7239	LG05	17962009
10153	0.0355	LG05	17965979
9461	0.3326	LG05	18045280
23233	0.6204	LG05	18045368
1454	0.0243	LG05	18200049
982	0.0292	LG05	18446161
3728	0.0508	LG05	18541764
17779	0.0748	LG05	18648134
5427	0.0311	LG05	18739983
1961	0.0761	LG05	18759149
6944	0.3374	LG05	18764110
22737	0.0695	LG05	18809175
3057	0.1045	LG05	18929714
15494	0.0574	LG05	18979819
19937	0.1663	LG05	18997330
24920	0.0204	LG05	19158882
10276	0.0682	LG05	19239849
5738	0.0254	LG05	19319935
2934	-0.0029	LG05	19374392
23313	0.0413	LG05	19510123
4646	0.1136	LG05	19743630
4255	0.0803	LG05	19773629
19856	0.0842	LG05	19867310
13631	0.0508	LG05	19888628
5775	0.0535	LG05	19917386
534	0.0033	LG05	20110056
10849	0.0264	LG05	20154474
13168	0.0369	LG05	20205229
24990	0.0258	LG05	20206853
10660	0.0226	LG05	20217032
22541	0.147	LG05	20236929
11191	0.1569	LG05	20436363
5600	0.0378	LG05	20613309
1962	0.0351	LG05	20623937
19450	0.1076	LG05	20850964
297	0.0566	LG05	20858577
7922	0.0231	LG05	20956146
24976	0.1467	LG05	20961741
18694	0.0251	LG05	21068872
8058	0.0557	LG05	21116866
20449	0.0084	LG05	21122347
8231	0.0107	LG05	21184752
14897	0.0468	LG05	21210136
9174	0.1124	LG05	21240325
15212	0.0278	LG05	21327788
17718	0.0424	LG05	21496059
11254	0.0015	LG05	21626691
18637	0.0312	LG05	21652083
2075	0.0553	LG05	21654489
5469	0.0268	LG05	21906804
15139	0.1258	LG05	21923875
11717	0.0814	LG05	22040377
8849	0.1216	LG05	22279915
19522	0.0144	LG05	22307581
14824	0.0286	LG05	22503857
24371	0.0378	LG05	22689648
19408	0.0588	LG05	22952177
13258	0.2128	LG05	23305723
15279	0.0109	LG05	23371420
17738	0.0487	LG05	23403828
3226	0.296	LG05	23467528
8820	0.7799	LG05	23467616
13192	0.0608	LG05	23756830
4613	0.0386	LG05	23973460
20744	0.0585	LG05	23975122
9216	0.5946	LG06	92177
20128	0.8681	LG06	176690
17934	0.049	LG06	177317
17816	0.0053	LG06	237035
14626	0.3648	LG06	237123
4213	0.029	LG06	237908
4727	0.0023	LG06	489796
12701	0.0934	LG06	653437
9299	0.0574	LG06	683028
12123	0.019	LG06	1575634
7915	0.1206	LG06	1682281
17347	0.0357	LG06	1844542
13991	0.0453	LG06	2695268
14298	0.1104	LG06	2745165
24966	0.0318	LG06	2752792
5367	0.0645	LG06	2752880
24876	0.0356	LG06	3270632
13627	0.0065	LG06	3338770
10823	0.0043	LG06	3377386
20756	0.1028	LG06	3568242
13286	0.1681	LG06	3570877
6690	0.4765	LG06	3601332
19689	0.1273	LG06	3616089
10386	0.0972	LG06	3618928
25271	0.0651	LG06	3646888
14572	0.014	LG06	3819643
4065	0.0131	LG06	4009836
10299	0.0208	LG06	4083575
14955	0.13	LG06	4090145
23148	0.0439	LG06	4104193
12963	0.0055	LG06	4294118
25630	0.0189	LG06	4486576
6069	-0.0061	LG06	5096580
19551	0.276	LG06	5223455
23232	0.01	LG06	5400756
9967	0.0703	LG06	5507919
9502	0.2156	LG06	5572616
6260	0.0518	LG06	5630445
12746	0.5747	LG06	5825278
15140	0.0633	LG06	5825366
3734	0.0057	LG06	5926292
13308	9e-04	LG06	6089527
7713	0.0048	LG06	6229137
13575	0.0858	LG06	6229225
7870	0.5122	LG06	6309938
927	0.0051	LG06	6420980
11563	0.0579	LG06	6489767
13917	0.437	LG06	6569806
21453	0.1587	LG06	6580009
23753	0.0252	LG06	6601593
15573	0.7891	LG06	6638277
20091	0.0412	LG06	6642602
18841	0.1494	LG06	6656691
12477	0.046	LG06	6779590
11663	0.0564	LG06	6786952
1017	0.0043	LG06	6804646
10177	0.0303	LG06	6889844
4799	0.0219	LG06	6902120
5610	0.057	LG06	6965868
9369	0.0026	LG06	7049845
14140	0.0574	LG06	7517417
7144	0.0241	LG06	7518086
18743	0.2275	LG06	7692783
20101	0.1646	LG06	7734851
5576	0.0064	LG06	7858844
3940	0.6791	LG06	7867156
16571	0.1386	LG06	7867244
2522	0.2485	LG06	8028686
21614	0.2606	LG06	8028774
954	0.1454	LG06	8064417
21699	0.0245	LG06	8243548
926	0.0258	LG06	8571939
6833	0.1085	LG06	8602962
6342	0.0422	LG06	8779893
13537	0.0417	LG06	8949504
11008	0.1176	LG06	9463080
5770	0.007	LG06	9501622
14176	0.0274	LG06	9604337
22921	0.4468	LG06	9693517
11065	0.021	LG06	9702309
19990	0.5063	LG06	10021608
248	0.0244	LG06	10068536
21611	0.0106	LG06	10068624
24028	0.0206	LG06	10474106
13341	0.5987	LG06	10553940
15701	0.014	LG06	10563813
18120	0.0128	LG06	10569904
13148	0.0951	LG06	10767220
381	0.3892	LG06	10890799
11521	0.0346	LG06	11046781
11092	0.1093	LG06	11334310
5719	0.019	LG06	11439647
16166	0.0352	LG06	11464080
8016	0.0391	LG06	11515636
15332	0.0126	LG06	11688414
9135	0.0215	LG06	12182054
4452	0.0499	LG06	12297808
8758	0.0496	LG06	12398312
813	0.07	LG06	12873880
20021	0.0277	LG06	12932691
8872	0.0122	LG06	12940079
6112	0.0108	LG06	12940167
5077	0.2598	LG06	12954935
3692	0.033	LG06	13048766
22020	0.258	LG06	13229716
8327	0.5736	LG06	13589351
14593	0.0094	LG06	13656731
4235	0.0467	LG06	14270635
24665	0.2931	LG06	14270724
3887	0.3447	LG06	14278663
6810	0.0164	LG06	14645377
6157	0.214	LG06	14713694
7726	0.0416	LG06	14765352
13323	0.0135	LG06	15013362
25368	0.0272	LG06	15060175
20867	0.0487	LG06	15224176
2331	0.0167	LG06	15803151
9684	0.7179	LG06	16217777
12544	0.0776	LG06	16294851
6652	0.0114	LG06	16314186
9582	0.0192	LG06	16749471
16968	0.3853	LG06	17047164
21921	0.0496	LG06	17047252
15615	0.7299	LG06	17092433
23650	0.9035	LG06	17098228
22783	0.169	LG06	17151219
3973	0.3134	LG06	17505582
24868	0.0166	LG06	17520164
2885	0.017	LG06	17595671
23346	0.0084	LG06	17719747
13547	0.224	LG06	17746245
7735	0.0073	LG06	18310874
14906	0.3667	LG06	18358526
12288	0.0456	LG06	18486795
733	0.0128	LG06	18660007
4058	0.0925	LG06	18751866
4398	0.171	LG06	18998161
23788	0.208	LG06	19578433
5232	0.0688	LG06	19843692
1054	0.6023	LG06	19898749
8805	0.0378	LG06	19987845
5336	0.8971	LG06	20059538
12069	0.0181	LG06	20237554
4191	0.3441	LG06	20741073
20705	0.2675	LG06	21055115
23765	0.0221	LG06	21333521
16839	0.0369	LG06	21459832
15407	0.1206	LG06	21582654
4887	0.023	LG06	22208449
23817	0.0412	LG06	22482622
19466	0.0656	LG06	22609209
5465	0.0597	LG06	22757568
7391	0.0466	LG06	22765329
8465	0.0141	LG06	22765417
14522	0.0557	LG06	22869084
8057	0.1045	LG06	22944848
16898	0.6404	LG06	23015385
16504	0.6827	LG06	23022030
24663	0.0341	LG06	23081376
18159	0.0577	LG06	23485475
7666	0.0013	LG06	23577967
12220	0.0753	LG06	23763699
18782	0.0555	LG06	23908378
20465	0.0239	LG06	23946740
14932	0.0531	LG06	24003056
4572	0.0255	LG06	24057453
17898	0.5747	LG06	24099530
23587	0.1041	LG06	24168683
20402	0.0238	LG06	24374929
10435	0.0303	LG06	24850560
17066	0.1643	LG06	24966019
3396	0.5405	LG06	25314954
16904	0.0199	LG07	241251
13556	0.5676	LG07	545999
23748	0.0459	LG07	546087
4472	0.0875	LG07	806594
3957	0.01	LG07	823426
23248	0.0249	LG07	1151010
16573	0.001	LG07	1633397
23992	0.4226	LG07	2322767
23457	-0.0038	LG07	2323253
24940	0.2598	LG07	2519292
5946	0.014	LG07	2718878
9664	0.0089	LG07	2897347
5322	0.0178	LG07	4796419
13732	0.0539	LG07	4878672
3049	0.0259	LG07	5032372
20810	0.1505	LG07	5032460
15536	0.0533	LG07	5891920
8890	0.0471	LG07	6489881
16410	0.0625	LG07	6570170
6894	0.0201	LG07	6888721
23190	0.016	LG07	6942938
13652	0.0813	LG07	7326289
7763	0.0125	LG07	7478136
25479	0.0145	LG07	7866364
8334	0.1385	LG07	8045347
6882	0.1355	LG07	8078705
63	0.0229	LG07	8250504
10210	0.0226	LG07	8879525
8898	0.1795	LG07	9012236
11216	0.0063	LG07	9149874
17318	0.0048	LG07	9159743
17835	0.9561	LG07	9383414
11760	0.0655	LG07	9519203
14667	0.1334	LG07	9537995
3284	0.1362	LG07	9539930
23562	0.2478	LG07	9752923
8191	0.0281	LG07	10079179
3095	0.0261	LG07	10800502
9434	0.753	LG07	10877021
11576	0.0835	LG07	10877109
12578	0.0478	LG07	10968252
8100	0.0218	LG07	11428517
14999	0.004	LG07	11429270
7875	0.3337	LG07	11452690
23986	-0.0029	LG07	11698160
15934	0.5703	LG07	11782849
10215	0.1678	LG07	11803415
4137	0.0482	LG07	11811714
11997	0.0273	LG07	11912940
13198	0.085	LG07	11977671
16062	0.0124	LG07	12076536
25059	0.1291	LG07	12195992
20885	0.017	LG07	12288312
23563	0.2356	LG07	12349213
2520	0.0681	LG07	12362085
14810	0.796	LG07	12619906
5031	0.1508	LG07	12728851
17322	0.0675	LG07	13226104
2735	0.8982	LG07	13236326
3195	0.719	LG07	13297888
22035	0.0142	LG07	13370025
1555	0.1119	LG07	13431477
14640	0.07	LG07	13545769
23944	0.7958	LG07	14383434
121	0.0285	LG07	14639666
1737	0.0468	LG07	14640691
20028	0.0127	LG07	14687506
25567	0.0066	LG07	14745633
10999	0.2772	LG07	14769705
14546	0.3571	LG07	14831843
22166	0.6267	LG07	14854682
11149	0.0045	LG07	14869558
10285	-0.0018	LG07	14894969
16881	0.0134	LG07	15142172
24274	0.2241	LG07	15237616
4637	0.0384	LG07	15411923
24467	0.7019	LG07	15454584
21874	0.7393	LG07	15564103
4660	0.2648	LG07	15879034
16218	0.0157	LG07	16069098
17141	0.0194	LG07	16146679
7479	0.53	LG07	16236256
925	0.3641	LG07	16246230
7171	0.0516	LG07	16286288
6697	0.0834	LG07	16303464
3324	0.0156	LG07	16407381
18517	0.1212	LG07	16558501
17036	0.0661	LG07	16603045
3111	0.0154	LG07	16957862
9164	0.0138	LG07	16991607
14474	-0.0055	LG07	17381364
2069	0.3122	LG07	17433168
22303	0.0122	LG07	17494008
22862	0.0322	LG07	17602063
23947	0.0361	LG07	17608211
7458	0.005	LG07	17761824
17631	0.0092	LG07	17895354
18619	0.077	LG07	18183680
8813	0.0832	LG07	18222159
15473	0.9455	LG07	18504448
19904	0.0627	LG07	18504536
24287	0.0059	LG07	18609422
21934	0.4389	LG07	18657038
4150	0.0114	LG07	18790673
24440	0.0199	LG07	18792489
6298	0.0411	LG07	19290922
19785	0.0987	LG07	19665494
21829	0.6249	LG07	19738440
11943	0.0813	LG07	20442784
10913	0.1829	LG07	20467284
5417	0.0365	LG07	20640020
4856	0.1453	LG07	20645188
13935	0.2435	LG07	20916719
18796	6e-04	LG07	20918202
12962	0.0266	LG07	20991578
2319	0.3448	LG07	20997192
15645	0.0778	LG07	21003278
6534	0.0625	LG07	21020158
6635	0.0974	LG07	21047437
12380	0.0881	LG07	21047525
16164	0.0714	LG07	21075373
23908	0.1657	LG07	21130324
20990	0.4109	LG07	21131169
9800	0.0058	LG07	21196530
24999	0.0042	LG07	21196618
22324	0.108	LG07	21203117
2454	0.0568	LG07	21594394
20197	0.0288	LG07	21773059
12303	0.0484	LG07	21866660
24684	0.025	LG07	21989767
11768	0.1117	LG07	21989855
11902	0.0299	LG07	22046260
22276	0.0346	LG07	22340068
11500	0.0534	LG07	22421100
25306	0.0099	LG07	22562227
22937	0.1284	LG07	23094487
16168	0.0304	LG07	23331870
2830	0.071	LG07	23332711
1490	0.0304	LG07	23424347
3798	0.1256	LG07	23461249
21016	0.1916	LG07	23507934
11417	0.0605	LG07	23619683
20163	0.0245	LG07	24305226
11860	0.3373	LG07	24334636
22729	0.0015	LG07	24533275
7604	0.0642	LG07	24657611
19632	0.2907	LG07	24868754
6357	0.1231	LG07	25230566
19107	0.1213	LG07	25260051
24414	0.0344	LG07	25379906
17670	0.4122	LG07	25484701
19046	0.0273	LG07	25485765
11886	0.1186	LG07	25941514
3307	0.0936	LG07	26173439
23211	0.1672	LG07	26183959
24833	0.0303	LG07	26668142
12299	0.0281	LG07	26908342
12946	0.2234	LG07	26921264
8693	0.1501	LG07	26942791
20753	0.4416	LG07	27066137
1258	0.0314	LG07	27182155
11488	-5e-04	LG07	27215381
11406	0.0788	LG07	27267119
12394	0.0392	LG07	27314143
20472	0.2952	LG07	27329202
11176	0.009	LG07	27362617
19020	0.024	LG07	27371063
22989	0.03	LG07	27407732
16425	0.0281	LG07	27583603
4514	0.1149	LG07	27682138
19879	0.0206	LG07	27702248
21785	0.0284	LG07	27794160
12564	0.0848	LG07	27817675
22430	0.2118	LG07	27902353
16718	0.0819	LG07	27965978
25032	0.0749	LG07	28063039
16834	0.2476	LG07	28130284
24680	0.7157	LG07	28196913
964	0.7607	LG07	28218086
7313	0.8831	LG07	28218174
1036	0.1765	LG07	28626276
19685	0.0176	LG07	28686518
17993	0.1168	LG07	28876115
11566	0.0877	LG07	28941938
2087	0.0633	LG07	28942026
21723	0.0723	LG07	29130898
3606	0.1034	LG07	29181476
20395	0.1296	LG07	29553803
21961	0.1675	LG07	29591336
17216	0.0507	LG07	29626247
20248	0.0785	LG07	29864471
19520	0.0691	LG07	29868988
23402	0.7683	LG07	30073509
4381	0.2007	LG07	30092491
9667	0.1302	LG07	30125689
5739	0.0592	LG07	30391639
23193	0.0338	LG07	30495206
7395	0.0075	LG07	30555580
19372	0.0047	LG07	30915399
7058	0.2965	LG08	559820
14421	0.0653	LG08	663256
11126	0.0353	LG08	663344
8103	0.2453	LG08	667242
17867	-0.002	LG08	1124351
14153	0.0195	LG08	1137956
200	0.0974	LG08	1227839
174	0.0554	LG08	1312422
4596	0.042	LG08	1761739
19342	0.0859	LG08	3742817
17856	0.0423	LG08	4176493
7466	0.1098	LG08	4200824
15973	0.0259	LG08	4711955
3193	0.0972	LG08	4803505
16186	0.3989	LG08	4941063
23100	0.0012	LG08	5415753
24606	0.017	LG08	5427658
22626	0.1457	LG08	5588163
3207	0.3582	LG08	5648759
12508	0.0208	LG08	5800155
16965	0.0206	LG08	5811721
16238	0.022	LG08	5811809
20526	0.2048	LG08	5973861
7046	0.759	LG08	6188289
3244	0.0422	LG08	6495561
17168	0.0415	LG08	6570111
6771	0.0854	LG08	6712888
820	0.1478	LG08	6783271
11850	0.054	LG08	6819791
16032	0.2593	LG08	6862619
21540	0.0821	LG08	6956890
9813	0.0124	LG08	6971879
11257	0.1355	LG08	7044519
15024	0.0193	LG08	7070777
8002	0.0256	LG08	7093665
10038	0.0077	LG08	7161481
23980	0.0373	LG08	7162711
21600	-0.0016	LG08	7171130
5623	0.1624	LG08	7239686
7290	0.0211	LG08	7585018
16803	0.1015	LG08	8068226
19587	0.3134	LG08	8178687
8803	0.0363	LG08	8178775
22900	0.0981	LG08	8301243
16134	0.0753	LG08	8305901
14537	0.0811	LG08	8319432
11132	0.117	LG08	8582009
8208	0.0428	LG08	8756918
15112	0.0688	LG08	8912517
3373	0.0293	LG08	8966991
10421	0.4273	LG08	9228751
5844	0.051	LG08	9557314
5060	0.1273	LG08	9590391
16292	0.0357	LG08	9791342
10844	0.1139	LG08	9797973
12064	0.0047	LG08	10043041
23580	0.2831	LG08	10125644
1693	0.1124	LG08	10243819
5834	0.0622	LG08	10268342
3960	0.0321	LG08	10342640
18900	0.0161	LG08	10347890
10431	0.0562	LG08	10365018
545	0.081	LG08	10413548
23076	0.0282	LG08	10423892
15748	0.9816	LG08	10446991
20791	0.0189	LG08	10603909
24825	0.0255	LG08	10604355
4491	0.3116	LG08	10633171
15432	0.0207	LG08	10804836
18628	0.0468	LG08	10815737
21539	0.1471	LG08	10823636
4383	0.0121	LG08	10859832
16698	0.0349	LG08	10896352
4040	0.0608	LG08	10912553
16165	0.4921	LG08	10923168
571	0.0717	LG08	11071974
2506	0.0279	LG08	11296393
7865	0.002	LG08	11365031
9679	0.0741	LG08	11452987
13723	0.0088	LG08	11504836
17666	0.0623	LG08	11504924
20578	0.0844	LG08	11763653
22563	0.9109	LG08	11820497
23593	0.0186	LG08	11824764
2408	0.6879	LG08	11860507
16121	0.5492	LG08	11993549
18615	0.8586	LG08	12122177
10726	0.1112	LG08	12138119
17267	0.921	LG08	12625036
14044	0.0926	LG08	12687954
4368	0.0853	LG08	12744936
23293	0.0521	LG08	12844372
1089	0.0145	LG08	13112738
7501	0.0265	LG08	13128416
256	0.6727	LG08	13184454
15568	0.2078	LG08	13237425
227	0.0734	LG08	13650675
24384	0.0492	LG08	13756394
17870	0.9017	LG08	13840335
1098	0.1364	LG08	13960352
20530	0.0151	LG08	14072527
11260	0.0082	LG08	14170755
9229	0.3092	LG08	14187458
23395	0.1002	LG08	14187546
20285	0.0139	LG08	14206924
6910	0.0156	LG08	14381535
1821	0.327	LG08	14640764
13925	0.1612	LG08	14666259
21531	0.0372	LG08	15039052
16911	0.0289	LG08	15039140
20760	0.0295	LG08	15110370
3161	0.2135	LG08	15130801
528	0.0666	LG08	15156053
4891	0.2573	LG08	15555865
10061	0.5316	LG08	15659186
25277	0.0484	LG08	15781964
5450	0.0618	LG08	15826307
17190	0.0252	LG08	15826395
10951	0.3543	LG08	16407110
7974	0.4423	LG08	16567202
8815	0.0248	LG08	16667405
11420	0.0828	LG08	17026926
20270	0.0817	LG08	17349042
24993	0.0409	LG08	17575533
9284	0.0828	LG08	17713996
943	0.0442	LG08	17866162
5206	0.0579	LG08	18013058
13241	0.1372	LG08	18014083
11759	0.9425	LG08	18102613
18889	0.0075	LG08	18146524
6229	0.0182	LG08	18383781
7807	0.4177	LG08	18470173
18073	0.0204	LG08	18588524
24415	0.0227	LG08	18766557
2234	0.0805	LG08	18949206
17392	0.0131	LG08	19037683
22332	0.1258	LG08	19098019
16942	0.0535	LG08	19115287
9888	0.0241	LG08	19299110
12521	0.0066	LG08	19539358
10166	0.0125	LG08	19658164
8997	0.3065	LG08	20043558
13738	0.0101	LG08	20524780
1266	0.0336	LG08	20768613
19923	0.0367	LG08	20933711
2851	0.0343	LG08	21068744
10885	0.0168	LG08	21474587
4317	0.203	LG08	21516625
16087	0.0486	LG08	21531046
13724	0.0589	LG08	21563933
18702	0.1071	LG08	21564021
24554	0.0285	LG08	21763729
373	0.0074	LG08	21935513
11300	0.0266	LG08	22239235
9940	0.0131	LG08	22367438
10392	0.0238	LG08	22476566
23649	0.1324	LG08	22941280
17885	0.0224	LG08	23012265
16205	0.0111	LG08	23333714
10401	0.006	LG08	23374487
9419	0.4277	LG08	24203128
22526	0.7689	LG08	24326107
23159	0.278	LG08	24547395
21092	0.0134	LG08	24575790
22824	0.6547	LG08	24757841
21470	0.0591	LG08	24761922
4609	0.3135	LG08	24762010
3197	0.0732	LG08	24846203
18726	0.0421	LG08	25130632
24683	0.2063	LG08	25350262
7522	0.041	LG08	25397751
24253	-0.0048	LG08	25535822
23564	0.0274	LG08	25718636
17933	0.0325	LG08	25718638
10991	0.0528	LG08	25784412
2368	0.2445	LG08	26184505
23592	0.1418	LG08	26200561
15881	0.0127	LG08	26492037
14342	0.037	LG09	141924
21802	0.1927	LG09	609295
18502	0.0287	LG09	940472
7128	0.0477	LG09	1204897
11018	0.1207	LG09	1255390
5198	0.0634	LG09	1393709
708	0.0207	LG09	1654444
4556	0.041	LG09	1872502
3651	0.2579	LG09	1872590
18276	0.1457	LG09	1894085
17384	0.079	LG09	2170302
12566	0.0405	LG09	2484464
20522	0.0374	LG09	2507199
15806	0.0282	LG09	2600547
24222	0.1577	LG09	2832681
10172	0.2556	LG09	3075444
25269	0.0755	LG09	3155786
9606	0.0328	LG09	3437100
3458	0.0162	LG09	3493810
18196	0.6227	LG09	3577647
4615	0.0532	LG09	3670506
21061	0.0537	LG09	3779676
18186	0.0843	LG09	3902933
20937	0.0167	LG09	4094091
3297	0.0592	LG09	4200504
7151	0.0892	LG09	4221656
20726	0.0342	LG09	4436715
5685	0.1115	LG09	4495270
25028	0.6125	LG09	4635842
23354	0.0341	LG09	4655851
3683	0.019	LG09	4680682
8194	0.9393	LG09	4886819
16637	0.0164	LG09	4910828
9077	0.0227	LG09	5295753
12971	0.051	LG09	5313858
7109	0.1641	LG09	5317086
3948	0.1507	LG09	5671531
5124	0.0254	LG09	5713978
1504	0.0396	LG09	6084778
21120	0.2212	LG09	6147938
12803	0.0369	LG09	6289788
15471	0.5338	LG09	6468150
5011	0.5373	LG09	6468238
6099	0.0292	LG09	6849550
415	0.2532	LG09	6944185
1047	0.1586	LG09	6946806
20890	0.0088	LG09	7053543
19199	0.0111	LG09	7053631
21454	0.0959	LG09	7105409
13813	0.0509	LG09	7158850
22698	0.0481	LG09	7438914
7902	0.2953	LG09	7623356
14594	0.0975	LG09	7829697
12990	0.0296	LG09	7893287
20036	0.1745	LG09	7937542
4146	0.0833	LG09	8211355
14042	0.0822	LG09	8580009
11691	0.254	LG09	8580099
13279	0.037	LG09	9396740
4702	0.1194	LG09	9449210
7514	0.0362	LG09	9462378
15907	0.6105	LG09	9465117
5853	0.0575	LG09	9910448
23935	0.032	LG09	9937787
561	0.0554	LG09	10073918
12713	0.0125	LG09	10266318
5174	0.0394	LG09	10347416
9489	0.0505	LG09	10420914
12567	0.0629	LG09	10421002
25293	0.5374	LG09	10421422
5882	0.1122	LG09	10461569
20798	0.0391	LG09	10682829
19371	0.1537	LG09	10689203
9576	0.1545	LG09	10727534
18401	0.0742	LG09	10862292
23924	0.0642	LG09	10911434
25396	0.0068	LG09	11014032
11848	0.0395	LG09	11140996
23308	0.0158	LG09	11265092
617	0.842	LG09	11297440
18757	0.0233	LG09	11297595
22918	0.0833	LG09	11494887
13940	0.1178	LG09	11496126
16806	0.1542	LG09	11496944
2230	0.0127	LG09	11505320
15462	0.047	LG09	11582028
20446	0.7885	LG09	11671951
17230	0.1315	LG09	11767563
7104	0.0425	LG09	11767651
12017	0.5039	LG09	12286191
11849	0.0115	LG09	12564139
23143	0.0388	LG09	12593181
20265	0.0387	LG09	12622101
1311	0.0513	LG09	12622187
23111	0.0607	LG09	12799024
9215	0.0072	LG09	12807500
22806	0.2382	LG09	12871481
22873	0.0408	LG09	12988290
11307	0.6268	LG09	12988378
7465	0.0429	LG09	13181103
22092	0.03	LG09	13245403
7328	0.6503	LG09	13296658
24117	0.0093	LG09	13296746
17185	0.0309	LG09	13511279
17702	0.1629	LG09	13518924
10198	0.2097	LG09	13840201
21686	0.4807	LG09	13925989
410	0.1988	LG09	13926079
7314	0.1992	LG09	13953137
8322	0.0287	LG09	14038013
19752	0.0399	LG09	14153515
8199	0.2063	LG09	14464715
5930	0.0027	LG09	14503032
2792	0.0224	LG09	14618268
17951	0.0118	LG09	14669233
12201	0.057	LG09	14680579
17588	0.0366	LG09	14872263
15311	0.6086	LG09	14890489
9668	0.11	LG09	15119144
23785	0.0479	LG09	15134525
7818	0.1166	LG09	15474554
19083	0.0342	LG09	16022854
15650	0.0799	LG09	16091715
13054	0.1923	LG09	16092904
22246	0.0246	LG09	16119065
16967	0.057	LG09	16123680
13476	0.0228	LG09	16123768
14260	0.1694	LG09	16137299
15586	0.1037	LG09	16189035
13129	0.0337	LG09	16518082
9611	0.0311	LG09	16641125
17901	0.0422	LG09	16836821
4617	0.0363	LG09	16838649
17959	0.068	LG09	16869465
1582	0.0132	LG09	16940306
4090	0.1895	LG09	17063685
18043	0.861	LG09	17110549
17001	0.1342	LG09	17110637
9980	0.7301	LG09	17129352
17038	0.7318	LG09	17129440
16009	0.0674	LG09	17406696
10687	0.0712	LG09	17530179
4142	0.1911	LG09	17587809
11056	0.0277	LG09	17620838
21118	0.0861	LG09	17644011
5451	0.0403	LG09	17652516
22640	0.2283	LG09	17652604
9966	0.0225	LG09	17673401
22488	0.1002	LG09	17756102
4960	0.0321	LG09	17810629
14555	0.0293	LG09	17882027
39	0.0493	LG09	17882115
17442	0.1144	LG09	18023941
986	0.0151	LG09	18413149
8603	0.5262	LG09	18435106
379	-0.0044	LG09	18491323
16667	0.4908	LG09	19262015
7759	0.1824	LG09	19279622
21239	0.014	LG09	19366042
11459	0.0415	LG09	19421069
5423	0.0369	LG09	19422752
9545	0.434	LG09	19485278
4459	0.0389	LG09	19494289
18188	0.3317	LG09	19813932
13207	0.143	LG09	19949567
263	0.1337	LG09	19977194
3031	0.0263	LG09	20025730
13721	0.0309	LG09	20115295
12648	0.1653	LG09	20115383
14755	0.0319	LG09	20338374
9082	0.0479	LG09	20408663
12516	0.3105	LG09	20438490
13461	0.0086	LG09	20559077
23178	0.1955	LG09	20841659
19360	0.8958	LG09	21644883
5980	0.2399	LG09	21886663
18319	0.0545	LG09	21889342
12384	0.341	LG09	22398721
20337	0.1068	LG09	22425930
17912	0.0955	LG09	23034645
9387	0.0174	LG09	23454920
23136	0.1003	LG09	23542273
2895	0.0149	LG09	23542361
19310	0.1034	LG09	23544030
11209	0.1853	LG09	23570711
17968	0.1668	LG09	23570799
20068	0.1489	LG09	23628908
22753	0.0635	LG09	23684868
8124	0.849	LG09	23766555
13163	0.028	LG09	23918871
917	0.0322	LG09	23966054
5577	0.0241	LG09	23969744
1794	0.312	LG09	24143400
19682	0.0581	LG09	24358659
20117	0.0125	LG09	24359231
11638	0.151	LG09	24432292
12554	0.0211	LG09	24497475
4226	0.0848	LG09	24607602
15567	0.0286	LG09	25085449
8569	0.8231	LG10	90948
10138	0.0612	LG10	301809
3962	0.0288	LG10	605025
9359	0.0884	LG10	1083496
18050	0.0157	LG10	1115331
7384	0.0395	LG10	1352427
5928	0.0127	LG10	1369959
5002	0.0145	LG10	1370047
16612	0.0316	LG10	1560210
11954	0.1509	LG10	2256027
17879	0.0038	LG10	2293277
6583	0.0323	LG10	2465467
9252	0.0469	LG10	2489942
1592	0.0086	LG10	2502491
18111	0.0492	LG10	2525180
1073	0.0646	LG10	2603183
17351	0.0051	LG10	2645492
17343	0.0194	LG10	2810907
18923	0.2874	LG10	2954019
14554	0.2981	LG10	3092111
10181	0.0323	LG10	3618393
22771	0.4663	LG10	3784167
7781	0.0141	LG10	4151887
18248	0.0133	LG10	4304858
22011	0.0188	LG10	4306943
4426	0.0759	LG10	4400003
10260	0.0617	LG10	4477635
15607	0.2508	LG10	4566193
25250	0.6956	LG10	4629105
21089	0.0463	LG10	4739467
10995	0.0301	LG10	5381301
5203	0.0424	LG10	5542453
6	0.0303	LG10	5565406
13295	0.1365	LG10	5590510
13881	0.0139	LG10	5762212
5962	-0.0021	LG10	5834804
18330	0.233	LG10	5843219
