chromosome	position	Fst.Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG07	5886242.27516779	0.0531905361407667	0.0580785059930288	0.00549919504190926	0.742501830620683	0.489334632868663
LG07	6082041.9261745	0.0530666777589152	0.0811981812232064	0.0134479216269757	0.561038254693473	0.418178111465793
LG07	6277841.57718121	0.0517591659135601	0.0898308849076854	0.0192512939125622	0.437876649923387	0.368209559362563
LG07	6473641.22818792	0.0481606849734346	0.0905370208131659	0.0199176332950576	0.429575120480896	0.354074845948572
LG07	6669440.87919463	0.0402876522803822	0.099977421437752	0.0218423286213658	0.375850774727454	0.271945054116206
LG07	6865240.53020134	0.0323438592122296	0.0999113750550038	0.0239549426429263	0.383931878282246	0.246952685339844
LG07	7061040.18120805	0.0338695137515773	0.0999348671603014	0.0244446711399173	0.375835398612725	0.24847720155369
LG07	7256839.83221477	0.0410863964484702	0.0975914811250272	0.0223659285401142	0.402292746604029	0.29134365677382
LG07	7452639.48322148	0.0432914799452514	0.0914257213314977	0.0228658308605074	0.419882794280877	0.328602239892079
LG07	7648439.13422819	0.0508189109110698	0.102953963235226	0.0258873035416521	0.368857302101154	0.288530318934148
LG07	7844238.7852349	0.0717929758437689	0.103049805493752	0.0256712443734808	0.366259099537734	0.367589678588344
LG07	8040038.43624161	0.0845996618540344	0.100440308532347	0.0232293494834841	0.371068872284972	0.434822962517665
LG07	8235838.08724832	0.082806542416725	0.0976993934950898	0.0211930135590231	0.387009979005568	0.442173733372205
LG07	8431637.73825503	0.0701658862028326	0.0986944494363042	0.0256734275790981	0.418872328526442	0.388730179170333
LG07	8627437.38926174	0.0614935435838629	0.101313880107326	0.0271480602855641	0.39092538378787	0.337418478975702
LG07	8823237.04026846	0.0894484881469445	0.0998501462767109	0.0263924143017591	0.380909184720906	0.456935642021932
LG07	9019036.69127517	0.135201689831091	0.107436862058588	0.0303112942672865	0.336376906624469	0.629882502944986
LG07	9214836.34228188	0.204141520025985	0.115854431030571	0.0349055142419835	0.303957038791883	0.889589039679201
LG07	9410635.99328859	0.248536341970053	0.1163117670561	0.0351405971773941	0.302417771651543	0.967110874574561
LG07	9606435.6442953	0.237317991956297	0.110864510798195	0.0327321422802713	0.321444721917916	0.946760918969304
LG07	9802235.29530201	0.194388343976695	0.109771742791378	0.0289456026973058	0.342509392355505	0.842557871384406
LG07	9998034.94630872	0.133674385019746	0.0952345503141482	0.0228794238603679	0.434253342119001	0.638872255169313
LG07	10193834.5973154	0.0839979408898267	0.0784544552052681	0.018982039417389	0.585407087077075	0.515864144027842
LG07	10389634.2483221	0.139838504358774	0.0994336740350814	0.0247840067033376	0.409024884125864	0.656878494148418
LG07	10585433.8993289	0.214828559513532	0.101612122428935	0.0233081372836897	0.372891899345977	0.880060623625777
LG07	10781233.5503356	0.228015270388647	0.100676260088729	0.0240369173036248	0.368643753616093	0.908053785431796
LG07	10977033.2013423	0.214527648117148	0.105639046045894	0.0288148378759309	0.340857201997631	0.897750652933662
LG07	11172832.852349	0.172004214712236	0.116906608071249	0.0360219877459818	0.299169931372633	0.781111059645606
LG07	11368632.5033557	0.140608916737812	0.111318004552323	0.0385521849946555	0.310439524487035	0.654057274528684
LG07	11564432.1543624	0.143112999858532	0.119405791098135	0.0397808315079191	0.286486404104773	0.640124458243489
LG07	11760231.8053691	0.14139245786753	0.120257419705746	0.0429661263216026	0.27524520479313	0.633845093560191
LG07	11956031.4563758	0.125900567221277	0.121249532981149	0.0440249486803417	0.269814162901767	0.530931955209752
LG07	12151831.1073826	0.122370838071984	0.120986947245203	0.0432124302136141	0.274603019082787	0.509014151459132
LG07	12347630.7583893	0.167766909041961	0.116159363892008	0.0391784838150687	0.295093078155687	0.773647951710968
LG07	12543430.409396	0.261604437664563	0.112930935261788	0.0339528707368476	0.316511584446638	0.973930126371157
LG07	12739230.0604027	0.357112049306549	0.104797160157942	0.0336367752628933	0.354748897066859	0.998241691415449
LG07	12935029.7114094	0.397351241203502	0.112642021286973	0.0359453956214048	0.313855698281936	0.999928841120262
LG07	13130829.3624161	0.380790952333251	0.11180563827621	0.0317089538140235	0.322795504240679	0.99968313516815
LG07	13326629.0134228	0.327651044001444	0.113560182403703	0.0297602663286498	0.322590330962404	0.996386115558213
LG07	13522428.6644295	0.262462058063068	0.110906455530578	0.0278369925100468	0.331376958644959	0.96666891015753
LG07	13718228.3154362	0.206577196388044	0.103219497605243	0.0267915118044459	0.377057498068295	0.867759945942968
LG07	13914027.966443	0.27017521436445	0.102031862022849	0.0288299269724623	0.393346404572909	0.962709961344755
LG07	14109827.6174497	0.456581393209865	0.0962394331665091	0.0288770092387798	0.482835276948172	0.999500749775433
LG07	14305627.2684564	0.334042028477715	0.108433054264269	0.033674264171672	0.363320413778532	0.996253079604121
LG07	14501426.9194631	0.221219408249295	0.119311771966724	0.0392094293351383	0.286392042516005	0.939489671569374
LG07	14697226.5704698	0.177120568445057	0.122025016581926	0.0420801754308078	0.270939586645783	0.817870346843726
LG07	14893026.2214765	0.173355229930823	0.122597063790905	0.0443906591759005	0.266572032401777	0.805415189054065
LG07	15088825.8724832	0.19525524591597	0.121883966446572	0.0459194270264302	0.267927066540324	0.89532060776086
LG07	15284625.5234899	0.273897081716833	0.114840103822917	0.0403908006209821	0.297242073360318	0.989335257732497
LG07	15480425.1744966	0.375803541512089	0.109042742755196	0.0331427693803638	0.327667196672149	0.999551057421101
LG07	15676224.8255034	0.380565643379993	0.110849813483608	0.0361569650796893	0.317491155575298	0.999807447730014
LG07	15872024.4765101	0.257074812317639	0.116410820090887	0.0406692390073434	0.300634972353814	0.980212358127034
LG07	16067824.1275168	0.184330362365599	0.118910413967204	0.0396002238936148	0.285748791318813	0.838970706307165
LG07	16263623.7785235	0.161885550769743	0.120361415764206	0.0394434458367968	0.282593382128717	0.739302932218302
LG07	16459423.4295302	0.137949808247934	0.120448202824286	0.0398702305540822	0.283590819255261	0.605611126052375
LG07	16655223.0805369	0.0988842007199794	0.115648875768422	0.0384282486632505	0.30272776494401	0.405934250668251
LG07	16851022.7315436	0.0581090820749792	0.107321395463613	0.034047890951326	0.336863753389085	0.275638645667393
LG07	17046822.3825503	0.0473487292446797	0.106200223223951	0.033112135644545	0.349811927278361	0.245715471496945
LG07	17242622.033557	0.0665873639777454	0.114752982463243	0.0347265355398872	0.308364637967875	0.257084224668599
LG07	17438421.6845638	0.069147044204076	0.113891328326152	0.0343097801799288	0.311205097263461	0.274490060215231
LG07	17634221.3355705	0.0554539876079067	0.115943573017229	0.0345825595345861	0.305409915275461	0.203210116052498
LG07	17830020.9865772	0.0474432551743929	0.11463722972527	0.0362093795858824	0.306300505722923	0.177276981624642
LG07	18025820.6375839	0.0854519368197744	0.110598550155954	0.036945630181214	0.31427958092459	0.36920072677344
LG07	18221620.2885906	0.180405182206146	0.112622300851132	0.0367087202604894	0.316500172095848	0.816119802131364
LG07	18417419.9395973	0.248749375487475	0.116364768934817	0.035608159659916	0.300786033471332	0.967910320212653
LG07	18613219.590604	0.240372365811002	0.115352829216861	0.0337495635817612	0.308417976696483	0.954685909700881
LG07	18809019.2416107	0.187755933176136	0.111984990764332	0.0318827174586478	0.324374956197179	0.830604163605382
LG07	19004818.8926174	0.124255110476264	0.109093331800271	0.0305507868826089	0.335342519036528	0.572594567466485
LG07	19200618.5436242	0.0974784755785055	0.0984627772452283	0.0275236510676619	0.454013151968883	0.496247550466142
LG07	19396418.1946309	0.173734744244618	0.0902893229899842	0.0201960373275815	0.445508477496655	0.770463331427074
LG07	19592217.8456376	0.280628492750761	0.0878511958753384	0.0156110042892381	0.432041211531754	0.951537573881589
LG07	19788017.4966443	0.345651650594128	0.0817892846872032	0.0161777033378299	0.468168903158341	0.982245745423946
LG07	19983817.147651	0.322869154541798	0.0962010600511259	0.0235346855875553	0.418894223674931	0.984291270721119
LG07	20179616.7986577	0.17713278851367	0.104505784241936	0.0274199144568435	0.366467496515945	0.785197712126836
LG07	20375416.4496644	0.122030976794608	0.103402391517496	0.0316720430564389	0.348971435848162	0.584319943083846
LG07	20571216.1006711	0.116763218884247	0.116319840804767	0.0448455829643796	0.286246834170227	0.502739574316162
LG07	20767015.7516779	0.11997813098076	0.124655524528228	0.0532839512053894	0.243124377351942	0.462454349112303
LG07	20962815.4026846	0.122226542406819	0.125157832318154	0.0528277905587074	0.241715409057715	0.476353624095063
LG07	21158615.0536913	0.120027448340753	0.12460369463126	0.0511147203680717	0.244767627867626	0.464001357750444
LG07	21354414.704698	0.108904982278788	0.123979504326659	0.0519563280763795	0.248353200214153	0.384802535420273
LG07	21550214.3557047	0.079228514121499	0.119288459798972	0.0501015208327309	0.274392626002762	0.246796753873271
LG07	21746014.0067114	0.0544083274717331	0.113313751040056	0.0372270155687255	0.30731573150563	0.211279829517482
LG07	21941813.6577181	0.049246962864844	0.113042244018222	0.0335537159746295	0.313792527110935	0.199491092974439
LG07	22137613.3087248	0.0471855506415572	0.115812277915295	0.0346878450910602	0.305750045712892	0.173197798486562
LG07	22333412.9597315	0.041204500085827	0.110485656760965	0.0311724756884769	0.329116183875341	0.194999334735015
LG07	22529212.6107383	0.0365885396083473	0.0969824288604003	0.0257312782581156	0.375713481243144	0.269131420059382
LG07	22725012.261745	0.04595027752367	0.100545191897946	0.027358666451737	0.394774337758951	0.287444268871429
LG07	22920811.9127517	0.0780298386829467	0.106589992697953	0.032784032617799	0.375126908160258	0.370696813665927
LG07	23116611.5637584	0.0868615381397328	0.110513060406517	0.0316545450075126	0.330668323358333	0.384874059443401
LG07	23312411.2147651	0.0872941455880114	0.115111866749447	0.0312066287657616	0.31198403964249	0.356877571314454
LG07	23508210.8657718	0.090348663981208	0.114215853474639	0.0309449636019541	0.315853536038866	0.378604668073784
LG07	23704010.5167785	0.0954203743351023	0.109669757669357	0.0308567891631222	0.33234654763238	0.430794670518623
LG07	23899810.1677852	0.110800213473903	0.111722917977924	0.0332235896009344	0.33290091190471	0.495333642864411
LG07	24095609.8187919	0.137087620660555	0.0972813795136966	0.0262315638547711	0.395822363424212	0.65310133818867
LG07	24291409.4697987	0.131702737291762	0.0971359208232395	0.0225533577086013	0.387475484488968	0.633017115490635
LG07	24487209.1208054	0.119910582529944	0.104381484206489	0.0245586206847915	0.355552190645962	0.567536858678397
LG07	24683008.7718121	0.127322204367015	0.104995547705865	0.0277793339394543	0.355356651627332	0.597937993411244
LG07	24878808.4228188	0.152199778149474	0.10766351064574	0.0322072599169972	0.354588227931861	0.699147546734803
LG07	25074608.0738255	0.151308115130476	0.110681819487689	0.0320370938077942	0.32418294871207	0.69604905913953
LG07	25270407.7248322	0.143178999778638	0.10940337240174	0.0293926490677095	0.330742678425516	0.658958161145459
LG07	25466207.3758389	0.148845891939928	0.108284025430466	0.0286524853765069	0.336986958302753	0.68444968802346
LG07	25662007.0268456	0.153353886028634	0.109035535499382	0.0311133249156657	0.331208466620537	0.707512774179779
LG07	25857806.6778524	0.141392075748442	0.107589784595149	0.0294549673011561	0.367762447644861	0.649582287350504
LG07	26053606.3288591	0.128522208533141	0.0939187963024666	0.022219481758456	0.389983825364497	0.629521614131846
LG07	26249405.9798658	0.119363919267768	0.0955791950165043	0.0220302809989583	0.401956043027068	0.589243672068326
LG07	26445205.6308725	0.108017067428064	0.105360594140414	0.0302927710572533	0.344447264858465	0.512254545897383
LG07	26641005.2818792	0.116687237154531	0.109612522041587	0.0363348118298889	0.332895677127467	0.535777983176117
LG07	26836804.9328859	0.133325154171055	0.11633994798488	0.0408265601274828	0.292986338979077	0.599364699459317
LG07	27032604.5838926	0.126289388035545	0.1227315970204	0.046057467259578	0.260985205049621	0.525027201942714
LG07	27228404.2348993	0.101859463005103	0.124166026941736	0.0496771699930882	0.253779007803476	0.339045886238325
LG07	27424203.885906	0.0808882688693893	0.123887920278749	0.0517571819972901	0.248098326851487	0.203007805352426
LG07	27620003.5369128	0.0892594501910927	0.12370460607366	0.0528196731742103	0.248581043656492	0.251096437532391
LG07	27815803.1879195	0.154081319254474	0.122567762269827	0.0507179466416445	0.257755072046217	0.718691294857989
LG07	28011602.8389262	0.279850860168469	0.122862753824835	0.0456872219823247	0.264310739809202	0.996795296718669
LG07	28207402.4899329	0.404322319930919	0.118834471746831	0.0425415784724823	0.282231057916327	0.999996168786706
LG07	28403202.1409396	0.407767467225433	0.118614602629255	0.0422196926649232	0.282398376062739	0.999996704323443
LG07	28599001.7919463	0.23551099149322	0.11489087121039	0.039997084187141	0.30410357876028	0.957165781082668
LG07	28794801.442953	0.117154264840266	0.114226578081395	0.0347772526446617	0.309791166642833	0.515663354876101
LG07	28990601.0939597	0.088503308159095	0.114065514179841	0.0334356956784037	0.311168653660908	0.366947348791695
LG07	29186400.7449664	0.0927153863935848	0.1136054689346	0.036648882719599	0.311137132034041	0.388359431918649
LG07	29382200.3959732	0.105693085410205	0.114493070804078	0.0376096630636444	0.303567907056124	0.45103599677658
LG07	29578000.0469799	0.125111153226677	0.111532818852777	0.0360427724623938	0.316441716581605	0.571074042301426
LG07	29773799.6979866	0.164020139469843	0.117121212473873	0.0362348611011082	0.299776653730314	0.74712519594939
LG07	29969599.3489933	0.214037960640937	0.115443115054382	0.0373302366353523	0.298787790560385	0.920566443535665
LG07	30165399	0.21765261119761	0.115346439357702	0.0367118078924284	0.30023933157373	0.924601265140499
LG08	1309820	0.0487204437705955	0.10306649663803	0.0263691388897057	0.357064547900915	0.275512688590074
LG08	1473794.61073826	0.0490933823544717	0.105706499919964	0.0246706710900215	0.358572002915977	0.267276969687563
LG08	1637769.22147651	0.0484447285826014	0.0943596532206036	0.0211770138805809	0.455153133650939	0.338527086515351
LG08	1801743.83221477	0.0453018435858439	0.0726969105072232	0.0132364360322461	0.64564772306998	0.430130693896864
LG08	1965718.44295302	0.0435103256150246	0.0569743936001782	0.00474215946502853	0.75167727369308	0.471075338939939
LG08	2129693.05369128	NA	0.0504	-2e-04	0.7799	0.482764853614059
LG08	2293667.66442953	NA	0.0504	-2e-04	0.7891	0.48294689408432
LG08	2457642.27516779	NA	0.0505	-2e-04	0.779	0.482639039399901
LG08	2621616.88590604	NA	NA	NA	NA	NA
LG08	2785591.4966443	NA	NA	NA	NA	NA
LG08	2949566.10738255	NA	NA	NA	NA	NA
LG08	3113540.7181208	NA	0.051	1e-04	0.7911	0.570407710936989
LG08	3277515.32885906	NA	0.0507	1e-04	0.7885	0.571450123069005
LG08	3441489.93959732	0.0847352263053458	0.0529893264094243	0.00220035908830054	0.771505815725428	0.566179836941183
LG08	3605464.55033557	0.0840777068057144	0.0654028249306729	0.00806766301908278	0.704871429890808	0.543355825219062
LG08	3769439.16107383	0.0817338133993043	0.0809913591783402	0.0131163751228428	0.573110567005493	0.502140740977605
LG08	3933413.77181208	0.0788276074010294	0.0891063672339586	0.0160531839478609	0.417091514161709	0.46392948402393
LG08	4097388.38255034	0.0762369096240263	0.087205820482777	0.0177066995679864	0.435515800017104	0.462690926297195
LG08	4261362.99328859	0.0769897924467074	0.089368939958905	0.0205937865525854	0.435454912754734	0.457188085501753
LG08	4425337.60402685	0.0855374079797672	0.10131218006469	0.024191377236556	0.368486792424998	0.434170914097064
LG08	4589312.2147651	0.112616403087616	0.101714320049218	0.0233768502756424	0.384240608340757	0.544513397448945
LG08	4753286.82550335	0.148159535263185	0.0927780363603725	0.0216251670160171	0.39835517509873	0.699256903981855
LG08	4917261.43624161	0.175634155206435	0.095339399788016	0.0236296128922843	0.390381794252172	0.783124206206963
LG08	5081236.04697987	0.164597045476839	0.107564365650839	0.0300271567094028	0.350580277886533	0.747422556524384
LG08	5245210.65771812	0.119367131804361	0.109843481199889	0.0343802136693455	0.328141435151172	0.54776496155944
LG08	5409185.26845638	0.101946583574259	0.110562328719014	0.0343056666923016	0.320149180588231	0.455581007155181
LG08	5573159.87919463	0.11049657487924	0.117531994610829	0.0352269224689307	0.2990637369938	0.46061393608418
LG08	5737134.48993289	0.12626990754801	0.117303186804248	0.0358210003546157	0.295624369422812	0.551280253254225
LG08	5901109.10067114	0.163211708406783	0.116018381149849	0.0360463908254292	0.303415446892687	0.744289306313363
LG08	6065083.7114094	0.231021047474462	0.113310258840263	0.0361994616848779	0.311183105296909	0.943906372731731
LG08	6229058.32214765	0.266498178128785	0.111993761431479	0.0385977320124475	0.320474127021123	0.980985049270204
LG08	6393032.93288591	0.194688143749649	0.112868936119761	0.0399899168843556	0.308214495236322	0.871975444519757
LG08	6557007.54362416	0.12172077264577	0.117917086654797	0.04345693407384	0.285418682339392	0.523431026532692
LG08	6720982.15436242	0.09498842121971	0.121996381520426	0.0476929898716575	0.26197628259079	0.316203520176319
LG08	6884956.76510067	0.0827313708841216	0.123689971153274	0.0490208691858479	0.251261757065419	0.219591814875273
LG08	7048931.37583893	0.0717130977281741	0.123726924856493	0.0484765776069226	0.253401936044096	0.167429637484196
LG08	7212905.98657718	0.0631001933355764	0.122080001375183	0.045973708431569	0.263340848741075	0.152834938501874
LG08	7376880.59731544	0.0569022266939713	0.12026514310673	0.042632662004339	0.275940754726629	0.155079837138134
LG08	7540855.20805369	0.0538626122752333	0.112156554507979	0.0393903206708472	0.333459990717242	0.219326744268421
LG08	7704829.81879195	0.0707461437867962	0.10616761815884	0.0386763013041673	0.384541563606911	0.33827077705424
LG08	7868804.4295302	0.10600254656089	0.111775777927114	0.0334051834872606	0.325227198758426	0.470714497910803
LG08	8032779.04026846	0.119095011004068	0.113437959768795	0.0320612470303177	0.318370595978501	0.529068668520222
LG08	8196753.65100671	0.117517882626	0.11564321490128	0.0330488039157733	0.309934503917055	0.509975348643933
LG08	8360728.26174497	0.109828736308049	0.116955463197404	0.0353745275155143	0.300111214216096	0.460090760929263
LG08	8524702.87248322	0.097597085903354	0.117430316459701	0.0379362394335459	0.295104609562249	0.385990456968552
LG08	8688677.48322148	0.085845778093765	0.1128870402277	0.0361934872586773	0.313454140842986	0.358566094801012
LG08	8852652.09395973	0.0918166875599295	0.106919673650904	0.0311977844245866	0.337945838406333	0.429178605879933
LG08	9016626.70469799	0.126841350630369	0.104182272718333	0.0285020374983659	0.351152206528908	0.600723043151029
LG08	9180601.31543624	0.171819854026337	0.107040409146637	0.0302161211754267	0.353113636105436	0.772668890999331
LG08	9344575.9261745	0.171492616398183	0.108033759745171	0.0309800150948026	0.339844529337365	0.776346530238302
LG08	9508550.53691275	0.130516396682418	0.107612411650342	0.0305456571680959	0.341964985624178	0.606571872347357
LG08	9672525.14765101	0.100032151147635	0.109545716549746	0.0334294524425079	0.328784607879688	0.452843645965297
LG08	9836499.75838926	0.0988897960421408	0.116223443078056	0.0411100826546293	0.294361619431891	0.399311129940383
LG08	10000474.3691275	0.114334109832188	0.120837637088927	0.0473272601800622	0.266184703331246	0.45529214623184
LG08	10164448.9798658	0.134165039970159	0.12323599601648	0.0497927559193932	0.255089060855884	0.579982307294617
LG08	10328423.590604	0.149626813546689	0.124336507091578	0.0516465004668296	0.247835638527294	0.688534409794302
LG08	10492398.2013423	0.153739851744182	0.125275244015587	0.0559092940316357	0.238164305143056	0.724482797598744
LG08	10656372.8120805	0.144222887732346	0.125404459029003	0.0560130292830716	0.23555545033627	0.656059860548845
LG08	10820347.4228188	0.128993145311414	0.124465203241336	0.0531814918072268	0.246445911355684	0.535487939155709
LG08	10984322.033557	0.113565253488634	0.123218593956816	0.0509623654554707	0.254470123756583	0.428841123697139
LG08	11148296.6442953	0.095060585484227	0.123103971008029	0.0497100709432668	0.252820860571135	0.300141282177029
LG08	11312271.2550336	0.0878042809552187	0.119209980023164	0.0475200407300325	0.274249382433222	0.300260109339588
LG08	11476245.8657718	0.135327108671768	0.119409245518112	0.0441162702987081	0.280729330333941	0.599582791268698
LG08	11640220.4765101	0.240415670510354	0.12220446555629	0.0429142986834843	0.272526196210925	0.973481777768193
LG08	11804195.0872483	0.356302071292301	0.119372297552736	0.0411913719311869	0.279420119302641	0.999911001553518
LG08	11968169.6979866	0.438339051928364	0.11880093231802	0.0384568508998282	0.291160822704891	0.999998725470116
LG08	12132144.3087248	0.477491560546322	0.113799507963353	0.0367428538211128	0.309408086298506	0.999999606955143
LG08	12296118.9194631	0.474745258317219	0.112802064567727	0.0378271496606021	0.310950816007775	0.999999652872374
LG08	12460093.5302013	0.406756911868201	0.113386254578743	0.0357052650304999	0.315805829739955	0.999951628294389
LG08	12624068.1409396	0.315230797424275	0.105981904995583	0.0326863545111231	0.333746777534839	0.994308074858291
LG08	12788042.7516779	0.245437389571101	0.112256666053798	0.0331563989762619	0.316578676530206	0.959432484771273
LG08	12952017.3624161	0.2094494658354	0.118023446536842	0.0347015927680507	0.299872085519845	0.900915516765279
LG08	13115991.9731544	0.210522085899491	0.112369315733795	0.0339487443613265	0.315805109309739	0.900721425602439
LG08	13279966.5838926	0.225394817435598	0.109198122443168	0.033993799428583	0.322833043322221	0.930077392887758
LG08	13443941.1946309	0.235464908534785	0.115862418991758	0.0365390587504197	0.304821182391599	0.951467776255007
LG08	13607915.8053691	0.24425948466078	0.11210550898061	0.0383459292712059	0.316849876155507	0.961560797277394
LG08	13771890.4161074	0.235753265218429	0.114165281752509	0.0385715795404555	0.302204633113319	0.956505690572988
LG08	13935865.0268456	0.198586089612574	0.119780674786649	0.0391468622341045	0.283004417400037	0.888275296877236
LG08	14099839.6375839	0.153684564178669	0.120539126252015	0.0396638966123137	0.283659228586031	0.694769733687702
LG08	14263814.2483221	0.126142059267186	0.118960556424201	0.0401275168865733	0.287149738994717	0.543353575744289
LG08	14427788.8590604	0.12688870258532	0.119180477972442	0.0397667054851307	0.289104521726286	0.546006551702161
LG08	14591763.4697987	0.142558805057122	0.112727763452019	0.0406108603977157	0.308449073945018	0.66176254713141
LG08	14755738.0805369	0.136680936710406	0.11458953742098	0.0382826875246638	0.306207246530923	0.621390740710075
LG08	14919712.6912752	0.109205934116529	0.116906269960621	0.0349281835344216	0.303678268171268	0.457726703814547
LG08	15083687.3020134	0.0987479093635983	0.111381395949452	0.0334326303380456	0.318348668763526	0.434946324667812
LG08	15247661.9127517	0.119904977431297	0.114731623249225	0.0359071479379418	0.306527472213294	0.528249102978648
LG08	15411636.5234899	0.168776793730261	0.118344074620556	0.0385226232069186	0.288836366026853	0.775749641138536
LG08	15575611.1342282	0.195772542209519	0.112239668993698	0.0346824701926573	0.314138798627953	0.865590612107546
LG08	15739585.7449664	0.17858724383644	0.10849851865825	0.0291995367969896	0.336494179834689	0.797706420749141
LG08	15903560.3557047	0.154698486002692	0.106506740817919	0.0273306332393051	0.345596522294435	0.709411566319022
LG08	16067534.966443	0.164864532509199	0.109113753922409	0.0306011935397263	0.332645585738244	0.750984392142814
LG08	16231509.5771812	0.241025796744008	0.107600487907208	0.0297210701323944	0.371041012566119	0.93430480754592
LG08	16395484.1879195	0.283657505307461	0.093229907440143	0.0231466395808659	0.406160237868013	0.964718557178535
LG08	16559458.7986577	0.26324256635111	0.0934910902057234	0.0201143348241296	0.394245230771336	0.944633129588052
LG08	16723433.409396	0.213181781728842	0.0981375307965653	0.0215067169023045	0.390098164127962	0.871325022878612
LG08	16887408.0201342	0.151528802313842	0.0984043744081576	0.023264001945484	0.39323142538647	0.700799915760157
LG08	17051382.6308725	0.102511529366284	0.0948220790672686	0.023655025411295	0.446569758415991	0.528347189243177
LG08	17215357.2416107	0.078449742582622	0.0947558354546865	0.0236394246813277	0.405719232257104	0.438580765786082
LG08	17379331.852349	0.0739739627888953	0.101155616700654	0.0263070263390041	0.386066537327622	0.389225124220295
LG08	17543306.4630872	0.0862142500256014	0.105155205400645	0.0306301682686601	0.345448303433366	0.412848439360399
LG08	17707281.0738255	0.121108045236838	0.11239365781037	0.0333872428406018	0.315765845458568	0.545555939161225
LG08	17871255.6845638	0.17237359885923	0.115865010319391	0.0352490709621006	0.302542386791096	0.783702921486626
LG08	18035230.295302	0.215221589389999	0.115653527958256	0.0365285494173661	0.302835525812	0.917695030205906
LG08	18199204.9060403	0.230047340438866	0.117258299212354	0.036993306583	0.297354339967728	0.946779603315134
LG08	18363179.5167785	0.206322260419693	0.116181551026949	0.0371906918951044	0.30174670802933	0.898286258422733
LG08	18527154.1275168	0.155899078032717	0.111477234609848	0.0372730363353876	0.313132236172879	0.723656854968671
LG08	18691128.738255	0.10436434344509	0.115067191432952	0.0372525640459996	0.308324559800616	0.441327721613361
LG08	18855103.3489933	0.0708363149829602	0.115704124185014	0.0356949974223797	0.303425575204013	0.266657379798487
LG08	19019077.9597315	0.060269938519943	0.113697868333344	0.0342789331458291	0.312357873275784	0.238111635420009
LG08	19183052.5704698	0.0531179785609717	0.112480616118178	0.0332350164668172	0.313879002741804	0.216958180194554
LG08	19347027.1812081	0.042601266286	0.113314637622535	0.0327066081421178	0.318986743768315	0.179049597493114
LG08	19511001.7919463	0.0354848681307221	0.105033354070785	0.0298259964980203	0.350585863193728	0.214298507919815
LG08	19674976.4026846	0.0528843368094914	0.0976098705160711	0.0251686047347653	0.39436131783828	0.328151299991374
LG08	19838951.0134228	0.111770469431471	0.0919813134926355	0.0207420302973217	0.403408372044832	0.572855339913354
LG08	20002925.6241611	0.184064291206775	0.0869820731661115	0.0178658969061447	0.522222706552083	0.780039186003468
LG08	20166900.2348993	0.189795738973389	0.0837848206853442	0.0176523272818719	0.532888903755166	0.79406441734614
LG08	20330874.8456376	0.112227024781685	0.088647844964709	0.0193100213551511	0.45818873464385	0.579777502003332
LG08	20494849.4563758	0.0488615737881369	0.0925983649477256	0.0206624498310243	0.459383966958524	0.349487071878741
LG08	20658824.0671141	0.031595470633819	0.0963489083225033	0.0211653992973789	0.396284936128979	0.266356171044602
LG08	20822798.6778523	0.0323768900680528	0.0994295887998755	0.0235680942734527	0.375841090599059	0.247216275680957
LG08	20986773.2885906	0.0406578263253525	0.100357393297637	0.029158832815841	0.364127843328046	0.260170876686261
LG08	21150747.8993289	0.0562072952432544	0.112837705026569	0.0346469911335758	0.322245264143065	0.228188088702558
LG08	21314722.5100671	0.0714454778097441	0.11681471470948	0.0356996748883979	0.298578212652749	0.260682698757936
LG08	21478697.1208054	0.0759601009735172	0.113560011913881	0.0341025164079454	0.309732693051697	0.306914295756359
LG08	21642671.7315436	0.0708449965280261	0.116368875767235	0.033689423025324	0.304565640001372	0.267030957063686
LG08	21806646.3422819	0.0575441051522824	0.116028519365528	0.0351365854417913	0.306094913220719	0.210547578577511
LG08	21970620.9530201	0.0387076685483389	0.111470886915508	0.0357769508875556	0.325695409985861	0.17183968132276
LG08	22134595.5637584	0.0248850766473611	0.106778034451523	0.0306752221189775	0.34376593580631	0.168098627851561
LG08	22298570.1744966	0.0215561583400003	0.0997261884582287	0.0247051968037234	0.373007222949121	0.211776088633594
LG08	22462544.7852349	0.0263118523019122	0.0959670408413754	0.0240855688901168	0.385674231983934	0.245226303364141
LG08	22626519.3959732	0.0406132665029303	0.104082015597535	0.0260716078911162	0.36957444836521	0.246507354723505
LG08	22790494.0067114	0.0584700934583149	0.100171011670262	0.0262741432032129	0.380218111223939	0.332237416252715
LG08	22954468.6174497	0.0591676257648663	0.0965719106465861	0.0242533272283109	0.398564017453785	0.358148999090044
LG08	23118443.2281879	0.0450249411477701	0.0996577421932178	0.0218428718243636	0.375986344326904	0.288823226868318
LG08	23282417.8389262	0.0283215330239819	0.0970464608757334	0.0198870610160449	0.395745156789697	0.254178870840765
LG08	23446392.4496644	0.0171354273357364	0.0875327877562245	0.0176735652858678	0.444686796170293	0.276250631567337
LG08	23610367.0604027	0.0396536220126281	0.0828272306433303	0.0183452301642037	0.46487874340497	0.363284674771008
LG08	23774341.6711409	0.210111433023822	0.0957246431844793	0.0197786293246163	0.391199465506269	0.865032847796303
LG08	23938316.2818792	0.448906678561737	0.0885567446414035	0.0213873614546471	0.483655806951049	0.998899784977518
