Locus	fst	chromosome	c_pos
13902	0.1253	PCodG	122475342
14064	0.0159	PCodG	122529710
3381	0.0223	PCodG	122965196
20425	0.4946	PCodG	123112043
14657	0.041	PCodG	123112131
2370	0.2939	PCodG	123528599
11059	0.0781	PCodG	123588806
23421	0.0264	PCodG	123738715
8098	0.086	PCodG	123961378
16370	0.1541	PCodG	124258449
592	0.0382	PCodG	124293905
11052	-0.0007	PCodG	124792046
12823	0.0171	PCodG	125724080
23990	0.1501	PCodG	125881110
17919	0.0598	PCodG	126049583
17944	-0.0003	PCodG	126192583
18906	0.0797	PCodG	126194573
24751	0.8811	PCodG	126409728
6807	0.0098	PCodG	126532605
22431	0.1431	PCodG	126681907
22408	0.0072	PCodG	126705329
4471	0.012	PCodG	126820739
4761	0.0405	PCodG	126837664
7345	0.0116	PCodG	126854513
8048	0.8047	PCodG	126900408
15308	-0.0009	PCodG	126946280
20232	0.315	PCodG	127148313
109	0.264	PCodG	127150787
13066	0.0474	PCodG	127293795
1968	0.0413	PCodG	127295457
15086	0.0417	PCodG	127340219
25641	0.0724	PCodG	127472335
2810	0.0752	PCodG	127589333
17328	0.0679	PCodG	127617112
16580	0.0493	PCodG	127691286
18979	0.4492	PCodG	127739638
18355	0.1325	PCodG	127753513
17737	0.1033	PCodG	127753602
2046	0.26	PCodG	127804469
6292	0.077	PCodG	127829434
10648	-0.0022	PCodG	127879802
4644	0.1179	PCodG	127907886
4878	0.12	PCodG	128001873
8027	0.0612	PCodG	128096484
15382	0.0257	PCodG	128161440
18686	0.0024	PCodG	128161528
24504	-0.0018	PCodG	128202298
22739	0.116	PCodG	128248230
12670	0.5588	PCodG	128265819
10882	0.0298	PCodG	128283388
14853	0.0072	PCodG	128369790
18925	0.173	PCodG	128377943
17683	0.0151	PCodG	128650998
9280	0.0398	PCodG	128710158
20042	0.0051	PCodG	129214291
24009	0.0882	PCodG	129350613
17782	0.0118	PCodG	129355752
13081	0.54	PCodG	129557306
11687	0.1553	PCodG	129653214
10965	0.0511	PCodG	129719988
21649	0.1239	PCodG	129769488
4818	0.4465	PCodG	129997482
15300	0.0364	PCodG	130255653
3952	0.0455	PCodG	130492422
7494	0.0627	PCodG	130601972
20381	0.0341	PCodG	130641770
19118	0.0206	PCodG	130676171
19867	0.0509	PCodG	130676259
23500	0.0151	PCodG	130728683
17629	0.0688	PCodG	130728929
19165	0.0231	PCodG	130729017
24409	0.0374	PCodG	130905470
20144	0.0807	PCodG	131015975
13979	0.1164	PCodG	131021582
13846	0.106	PCodG	131025514
12291	0.0296	PCodG	131025602
4162	0.2291	PCodG	131406625
13010	0.0625	PCodG	131697970
14596	0.0213	PCodG	132789916
21290	0.6972	PCodG	132794799
14762	0.0926	PCodG	132976617
11483	0.2096	PCodG	133183335
16697	0.0183	PCodG	133203961
10838	0.0546	PCodG	133837084
12337	0.0712	PCodG	133898311
20929	0.2628	PCodG	133898399
3585	0.2305	PCodG	133913426
11738	0.1945	PCodG	133932121
20573	0.0461	PCodG	134388226
8842	0.074	PCodG	134469632
17363	0.0027	PCodG	134492523
16695	0.1204	PCodG	134543986
25170	0.8137	PCodG	134576744
10153	0.0732	PCodG	134580714
9461	0.4474	PCodG	134660015
23233	0.7308	PCodG	134660103
1454	0.0429	PCodG	134814784
982	0.0021	PCodG	135060896
3728	0.112	PCodG	135156499
17779	0.0761	PCodG	135262869
5427	0.0715	PCodG	135354718
1961	0.0778	PCodG	135373884
6944	0.466	PCodG	135378845
22737	0.1028	PCodG	135423910
3057	0.1929	PCodG	135544449
15494	0.0549	PCodG	135594554
19937	0.2295	PCodG	135612065
24920	0.0363	PCodG	135773617
10276	0.0627	PCodG	135854584
5738	0.0198	PCodG	135934670
2934	-0.0018	PCodG	135989127
23313	0.0753	PCodG	136124858
4646	0.1626	PCodG	136358365
4255	0.0454	PCodG	136388364
19856	0.124	PCodG	136482045
13631	0.0549	PCodG	136503363
5775	0.0779	PCodG	136532121
534	0.0016	PCodG	136724791
10849	0.0283	PCodG	136769209
13168	0.0215	PCodG	136819964
24990	0.0234	PCodG	136821588
10660	0.0118	PCodG	136831767
22541	0.2105	PCodG	136851664
11191	0.2236	PCodG	137051098
5600	0.0643	PCodG	137228044
1962	0	PCodG	137238672
19450	0.1741	PCodG	137465699
297	0.0891	PCodG	137473312
7922	0.0195	PCodG	137570881
24976	0.2395	PCodG	137576476
18694	0.0283	PCodG	137683607
8058	0.0387	PCodG	137731601
20449	0.0333	PCodG	137737082
8231	-0.0005	PCodG	137799487
14897	0.0411	PCodG	137824871
9174	0.138	PCodG	137855060
15212	0.023	PCodG	137942523
17718	0.0095	PCodG	138110794
11254	0.009	PCodG	138241426
18637	0.0206	PCodG	138266818
2075	0.0747	PCodG	138269224
5469	0.0049	PCodG	138521539
15139	0.2176	PCodG	138538610
11717	0.1381	PCodG	138655112
8849	0.1964	PCodG	138894650
19522	0.0164	PCodG	138922316
14824	0.0244	PCodG	139118592
24371	0.0218	PCodG	139304383
19408	0.0556	PCodG	139566912
13258	0.2686	PCodG	139920458
15279	0.0175	PCodG	139986155
17738	0.0572	PCodG	140018563
3226	0.2233	PCodG	140082263
8820	0.8605	PCodG	140082351
13192	0.0957	PCodG	140371565
4613	0.0183	PCodG	140588195
20744	0.0992	PCodG	140589857
9216	0.7144	PCodG	140780967
20128	0.88	PCodG	140865480
17934	0.0502	PCodG	140866107
17816	0.0219	PCodG	140925825
14626	0.5051	PCodG	140925913
4213	0.0605	PCodG	140926698
4727	0.0153	PCodG	141178586
12701	0.1195	PCodG	141342227
9299	0.0824	PCodG	141371818
12123	0.0257	PCodG	142264424
7915	0.1977	PCodG	142371071
17347	0.0587	PCodG	142533332
13991	0.0828	PCodG	143384058
14298	0.1076	PCodG	143433955
24966	0.0648	PCodG	143441582
5367	0.0852	PCodG	143441670
24876	0.0383	PCodG	143959422
13627	0.0248	PCodG	144027560
10823	0.0298	PCodG	144066176
20756	0.1725	PCodG	144257032
13286	0.0964	PCodG	144259667
6690	0.6005	PCodG	144290122
19689	0.2218	PCodG	144304879
10386	0.1628	PCodG	144307718
25271	0.0214	PCodG	144335678
14572	0.0138	PCodG	144508433
4065	0.0298	PCodG	144698626
10299	0.0417	PCodG	144772365
14955	0.0191	PCodG	144778935
23148	0.0938	PCodG	144792983
12963	0.0137	PCodG	144982908
25630	0.0343	PCodG	145175366
6069	0.0022	PCodG	145785370
19551	0.3767	PCodG	145912245
23232	0.0193	PCodG	146089546
9967	0.1232	PCodG	146196709
7907	0.0038	PCodG	146237931
9502	0.305	PCodG	146261406
6260	0.1145	PCodG	146319235
12746	0.712	PCodG	146514068
15140	0.0949	PCodG	146514156
3734	0.0456	PCodG	146615082
13308	0.0078	PCodG	146778317
7713	0.0318	PCodG	146917927
13575	0.1155	PCodG	146918015
7870	0.644	PCodG	146998728
927	0.0052	PCodG	147109770
11563	0.0768	PCodG	147178557
13917	0.5823	PCodG	147258596
21453	0.2011	PCodG	147268799
23753	0.0256	PCodG	147290383
15573	0.8665	PCodG	147327067
20091	0.0052	PCodG	147331392
18841	0.1835	PCodG	147345481
12477	0.0928	PCodG	147468380
11663	0.0898	PCodG	147475742
1017	0.0138	PCodG	147493436
10177	0.0171	PCodG	147578634
4799	0.0201	PCodG	147590910
5610	0.0267	PCodG	147654658
9369	0.0089	PCodG	147738635
14140	0.1046	PCodG	148206207
7144	0.0282	PCodG	148206876
18743	0.3747	PCodG	148381573
20101	0.2632	PCodG	148423641
5576	0.0236	PCodG	148547634
3940	0.7273	PCodG	148555946
16571	0.197	PCodG	148556034
2522	0.3506	PCodG	148717476
21614	0.3654	PCodG	148717564
954	0.2394	PCodG	148753207
21699	0.0517	PCodG	148932338
926	0.0441	PCodG	149260729
6833	0.1752	PCodG	149291752
6342	0.0779	PCodG	149468683
13537	0.0153	PCodG	149638294
11008	0.1368	PCodG	150151870
5770	0.0084	PCodG	150190412
14176	0.0228	PCodG	150293127
22921	0.5372	PCodG	150382307
11065	0.0536	PCodG	150391099
19990	0.6549	PCodG	150710398
248	0.0132	PCodG	150757326
21611	0.0239	PCodG	150757414
24028	0.0224	PCodG	151162896
13341	0.7384	PCodG	151242730
15701	0.0227	PCodG	151252603
18120	0.0109	PCodG	151258694
13148	0.1558	PCodG	151456010
381	0.5198	PCodG	151579589
11521	0.067	PCodG	151735571
10178	0.0051	PCodG	152013385
11092	0.1566	PCodG	152023100
5719	0.0332	PCodG	152128437
16166	0.0513	PCodG	152152870
8016	0.0439	PCodG	152204426
15332	0.0027	PCodG	152377204
9135	0.0371	PCodG	152870844
4452	0.0912	PCodG	152986598
8758	0.0769	PCodG	153087102
813	0.1002	PCodG	153562670
20021	0.0388	PCodG	153621481
8872	0.0217	PCodG	153628869
6112	0.0159	PCodG	153628957
5077	0.3796	PCodG	153643725
3692	0.0804	PCodG	153737556
22020	0.3833	PCodG	153918506
15298	0.0066	PCodG	154061756
8327	0.7198	PCodG	154278141
14593	0.0132	PCodG	154345521
4235	0.0302	PCodG	154959425
24665	0.3786	PCodG	154959514
3887	0.4814	PCodG	154967453
6810	0.0336	PCodG	155334167
6157	0.3098	PCodG	155402484
7726	0.0776	PCodG	155454142
13323	0.0258	PCodG	155702152
25368	0.0196	PCodG	155748965
20867	0.0073	PCodG	155912966
2331	0.0302	PCodG	156491941
9684	0.8092	PCodG	156906567
12544	0.1336	PCodG	156983641
6652	0.0279	PCodG	157002976
9582	0.0447	PCodG	157438261
16968	0.5562	PCodG	157735954
21921	0.0502	PCodG	157736042
15615	0.8437	PCodG	157781223
23650	0.9462	PCodG	157787018
22783	0.2393	PCodG	157840009
3973	0.4149	PCodG	158194372
24868	0.0221	PCodG	158208954
2885	0.0539	PCodG	158284461
23346	0.0013	PCodG	158408537
13547	0.3253	PCodG	158435035
7735	0.0189	PCodG	158999664
14906	0.5048	PCodG	159047316
12288	0.0472	PCodG	159175585
733	0.0197	PCodG	159348797
4058	0.1593	PCodG	159440656
4398	0.1997	PCodG	159686951
23788	0.3206	PCodG	160267223
5232	0.0974	PCodG	160532482
1054	0.7071	PCodG	160587539
8805	0.0433	PCodG	160676635
5336	0.9443	PCodG	160748328
12069	0.0231	PCodG	160926344
4191	0.4628	PCodG	161429863
20705	0.0818	PCodG	161743905
23765	0.0162	PCodG	162022311
16839	0.1053	PCodG	162148622
15407	0.1781	PCodG	162271444
4887	0.009	PCodG	162897239
23817	0.0958	PCodG	163171412
19466	0.0695	PCodG	163297999
5465	0.0644	PCodG	163446358
7391	0.0731	PCodG	163454119
8465	0.0148	PCodG	163454207
14522	0.0334	PCodG	163557874
8057	0.094	PCodG	163633638
16898	0.7603	PCodG	163704175
16504	0.8104	PCodG	163710820
24663	0.0476	PCodG	163770166
18159	0.0864	PCodG	164174265
7666	0.0123	PCodG	164266757
12220	0.1115	PCodG	164452489
18782	0.0878	PCodG	164597168
20465	0.0191	PCodG	164635530
14932	0.0727	PCodG	164691846
4572	0.0352	PCodG	164746243
17898	0.7016	PCodG	164788320
23587	0.1683	PCodG	164857473
20402	0.0619	PCodG	165063719
10435	0.0322	PCodG	165539350
17066	0.2683	PCodG	165654809
3396	0.6761	PCodG	166003744
16904	0.0003	PCodG	166394661
13556	0.7139	PCodG	166699409
23748	0.0612	PCodG	166699497
4472	0.1192	PCodG	166960004
3957	0.0113	PCodG	166976836
23248	0.0546	PCodG	167304420
16573	0.0178	PCodG	167786807
23992	0.5117	PCodG	168476177
23457	0.0103	PCodG	168476663
24940	0.1355	PCodG	168672702
5946	0.042	PCodG	168872288
9664	0.0267	PCodG	169050757
5322	0.033	PCodG	170949829
13732	0.0873	PCodG	171032082
3049	0.0434	PCodG	171185782
20810	0.2324	PCodG	171185870
15536	0.1006	PCodG	172045330
8890	0.0329	PCodG	172643291
16410	0.0877	PCodG	172723580
6894	0.0273	PCodG	173042131
23190	0.0403	PCodG	173096348
13652	0.086	PCodG	173479699
7763	0.0188	PCodG	173631546
25479	0.0088	PCodG	174019774
8334	0.2098	PCodG	174198757
6882	0.1866	PCodG	174232115
63	0.0205	PCodG	174403914
10210	0.045	PCodG	175032935
8898	0.3083	PCodG	175165646
11216	0.0121	PCodG	175303284
17318	0.0359	PCodG	175313153
17835	0.9677	PCodG	175536824
11760	0.0703	PCodG	175672613
14667	0.1882	PCodG	175691405
3284	0.2026	PCodG	175693340
23562	0.2853	PCodG	175906333
8191	0.012	PCodG	176232589
3095	0.0477	PCodG	176953912
9434	0.8518	PCodG	177030431
11576	0.1498	PCodG	177030519
12578	0.0947	PCodG	177121662
8100	0.0348	PCodG	177581927
14999	0.006	PCodG	177582680
7875	0.4469	PCodG	177606100
23986	-0.0013	PCodG	177851570
15934	0.7307	PCodG	177936259
10215	0.3036	PCodG	177956825
4137	0.0836	PCodG	177965124
11997	0.0491	PCodG	178066350
13198	0.1711	PCodG	178131081
16062	0.032	PCodG	178229946
25059	0.1775	PCodG	178349402
20885	0.003	PCodG	178441722
23563	0.3637	PCodG	178502623
2520	0.1082	PCodG	178515495
14810	0.869	PCodG	178773316
5031	0.2325	PCodG	178882261
17322	0.1173	PCodG	179379514
2735	0.9224	PCodG	179389736
3195	0.8311	PCodG	179451298
22035	0.0193	PCodG	179523435
1555	0.159	PCodG	179584887
14640	0.0651	PCodG	179699179
23944	0.8818	PCodG	180536844
121	0.0262	PCodG	180793076
1737	0.0741	PCodG	180794101
20028	0.0356	PCodG	180840916
25567	0.0077	PCodG	180899043
10999	0.3768	PCodG	180923115
14546	0.5184	PCodG	180985253
22166	0.7469	PCodG	181008092
11149	0.0315	PCodG	181022968
10285	-0.0016	PCodG	181048379
16881	0.0218	PCodG	181295582
24274	0.2881	PCodG	181391026
4637	0.0034	PCodG	181565333
24467	0.8092	PCodG	181607994
21874	0.8127	PCodG	181717513
4660	0.3714	PCodG	182032444
16218	0.0231	PCodG	182222508
17141	0.0217	PCodG	182300089
7479	0.6511	PCodG	182389666
925	0.5363	PCodG	182399640
7171	0.0903	PCodG	182439698
6697	0.1228	PCodG	182456874
3324	0.0134	PCodG	182560791
18517	0.2151	PCodG	182711911
17036	0.1029	PCodG	182756455
3111	0.0577	PCodG	183111272
9164	0.0251	PCodG	183145017
14474	0.0033	PCodG	183534774
2069	0.4468	PCodG	183586578
22303	0.0002	PCodG	183647418
22862	0.0529	PCodG	183755473
23947	0.046	PCodG	183761621
7458	0.0198	PCodG	183915234
17631	0.0306	PCodG	184048764
18619	0.142	PCodG	184337090
8813	0.1086	PCodG	184375569
15473	0.9618	PCodG	184657858
19904	0.1095	PCodG	184657946
24287	0.0225	PCodG	184762832
21934	0.5795	PCodG	184810448
4150	0.0116	PCodG	184944083
24440	0.0274	PCodG	184945899
6298	0.0609	PCodG	185444332
19785	0.0591	PCodG	185818904
21829	0.7485	PCodG	185891850
11943	0.1243	PCodG	186596194
10913	0.0732	PCodG	186620694
5417	0.0044	PCodG	186793430
4856	0.1205	PCodG	186798598
13935	0.3229	PCodG	187070129
18796	0.0064	PCodG	187071612
12962	0.0221	PCodG	187144988
2319	0.4894	PCodG	187150602
15645	0.0183	PCodG	187156688
6534	0.0864	PCodG	187173568
6635	0.0725	PCodG	187200847
12380	0.0699	PCodG	187200935
16164	0.1308	PCodG	187228783
23908	0.2597	PCodG	187283734
20990	0.5825	PCodG	187284579
9800	0.0123	PCodG	187349940
24999	0.0094	PCodG	187350028
22324	0.1578	PCodG	187356527
2454	0.0641	PCodG	187747804
20197	0.0303	PCodG	187926469
12303	0.0367	PCodG	188020070
24684	0.0346	PCodG	188143177
11768	0.167	PCodG	188143265
11902	0.0221	PCodG	188199670
22276	0.0043	PCodG	188493478
11500	0.0565	PCodG	188574510
25306	0.0137	PCodG	188715637
22937	0.2133	PCodG	189247897
16168	0.0274	PCodG	189485280
2830	0.1473	PCodG	189486121
1490	0.0825	PCodG	189577757
3798	0.1766	PCodG	189614659
21016	0.2878	PCodG	189661344
11417	0.0732	PCodG	189773093
20163	0.0347	PCodG	190458636
11860	0.4578	PCodG	190488046
22729	0.0196	PCodG	190686685
7604	0.1033	PCodG	190811021
19632	0.3829	PCodG	191022164
6357	0.0954	PCodG	191383976
19107	0.2082	PCodG	191413461
24414	0.0546	PCodG	191533316
17670	0.4779	PCodG	191638111
19046	0.0316	PCodG	191639175
11886	0.1183	PCodG	192094924
3307	0.1581	PCodG	192326849
23211	0.2555	PCodG	192337369
12406	0.0073	PCodG	192753721
24833	0.0722	PCodG	192821552
12299	0.0278	PCodG	193061752
12946	0.3294	PCodG	193074674
8693	0.2321	PCodG	193096201
20753	0.6038	PCodG	193219547
1258	0.0477	PCodG	193335565
11488	0.0282	PCodG	193368791
11406	0.0141	PCodG	193420529
12394	0.0589	PCodG	193467553
20472	0.4038	PCodG	193482612
11176	0.0382	PCodG	193516027
19020	0.035	PCodG	193524473
22989	0.0288	PCodG	193561142
16425	0.0177	PCodG	193737013
4514	0.1386	PCodG	193835548
19879	0.02	PCodG	193855658
21785	0.0501	PCodG	193947570
12564	0.1188	PCodG	193971085
22430	0.2459	PCodG	194055763
16718	0.1587	PCodG	194119388
25032	0.1491	PCodG	194216449
16834	0.2783	PCodG	194283694
24680	0.8095	PCodG	194350323
964	0.8536	PCodG	194371496
7313	0.9328	PCodG	194371584
1036	0.2674	PCodG	194779686
19685	0.0364	PCodG	194839928
17993	0.1942	PCodG	195029525
11566	0.1525	PCodG	195095348
2087	0.1057	PCodG	195095436
21723	0.0536	PCodG	195284308
3606	0.0748	PCodG	195334886
20395	0.1847	PCodG	195707213
21961	0.2377	PCodG	195744746
17216	0.0608	PCodG	195779657
20248	0.104	PCodG	196017881
19520	0.0987	PCodG	196022398
23402	0.8569	PCodG	196226919
4381	0.2974	PCodG	196245901
9667	0.1989	PCodG	196279099
10380	0.0075	PCodG	196329148
5739	0.0014	PCodG	196545049
23193	0.0502	PCodG	196648616
7395	-0.0009	PCodG	196708990
19372	0.0118	PCodG	197068809
7058	0.4112	PCodG	197946107
14421	0.0909	PCodG	198049543
11126	0.0123	PCodG	198049631
8103	0.3593	PCodG	198053529
17867	-0.0017	PCodG	198510638
14153	0.0327	PCodG	198524243
200	0.1164	PCodG	198614126
174	0.0411	PCodG	198698709
4596	0.0291	PCodG	199148026
19342	0.1258	PCodG	201129104
17856	0.0387	PCodG	201562780
7466	0.178	PCodG	201587111
15973	0.0555	PCodG	202098242
3193	0.1835	PCodG	202189792
16186	0.5126	PCodG	202327350
23100	0.0097	PCodG	202802040
24606	0.0296	PCodG	202813945
22626	0.262	PCodG	202974450
3207	0.4924	PCodG	203035046
12508	0.0094	PCodG	203186442
16965	0.0426	PCodG	203198008
16238	0.0403	PCodG	203198096
20526	0.2908	PCodG	203360148
7046	0.8533	PCodG	203574576
3244	0.0099	PCodG	203881848
17168	0.066	PCodG	203956398
6771	0.1003	PCodG	204099175
820	0.1918	PCodG	204169558
11850	0.1107	PCodG	204206078
16032	0.3515	PCodG	204248906
21540	0.1782	PCodG	204343177
9813	0.0272	PCodG	204358166
11257	0.1612	PCodG	204430806
15024	0.0459	PCodG	204457064
8002	0.0255	PCodG	204479952
10038	0.0132	PCodG	204547768
23980	0.0359	PCodG	204548998
21600	0.0088	PCodG	204557417
5623	0.2572	PCodG	204625973
7290	0.0399	PCodG	204971305
24759	0.0067	PCodG	205185917
16803	0.0236	PCodG	205454513
19587	0.4293	PCodG	205564974
8803	0.0627	PCodG	205565062
22900	0.0143	PCodG	205687530
16134	0.119	PCodG	205692188
14537	0.0618	PCodG	205705719
11132	0.158	PCodG	205968296
8208	0.0637	PCodG	206143205
15112	0.1148	PCodG	206298804
3373	0.0333	PCodG	206353278
10421	0.4777	PCodG	206615038
5844	0.0821	PCodG	206943601
5060	0.2235	PCodG	206976678
16292	0.061	PCodG	207177629
10844	0.1826	PCodG	207184260
12064	-0.0011	PCodG	207429328
23580	0.4356	PCodG	207511931
1693	0.2138	PCodG	207630106
5834	0.091	PCodG	207654629
3960	0.0069	PCodG	207728927
18900	0.0347	PCodG	207734177
10431	0.0144	PCodG	207751305
545	0.1321	PCodG	207799835
23076	0.0388	PCodG	207810179
15748	0.9877	PCodG	207833278
20791	0.017	PCodG	207990196
24825	0.0143	PCodG	207990642
4491	0.4119	PCodG	208019458
15432	0.0338	PCodG	208191123
18628	0.0512	PCodG	208202024
21539	0.2419	PCodG	208209923
4383	0.0201	PCodG	208246119
16698	0.0469	PCodG	208282639
4040	0.0592	PCodG	208298840
16165	0.5854	PCodG	208309455
571	0.004	PCodG	208458261
2506	0.0263	PCodG	208682680
7865	-0.0019	PCodG	208751318
9679	0.1112	PCodG	208839274
13723	0.0101	PCodG	208891123
17666	0.0676	PCodG	208891211
20578	0.0486	PCodG	209149940
22563	0.9501	PCodG	209206784
23593	0.0479	PCodG	209211051
2408	0.7775	PCodG	209246794
16121	0.6617	PCodG	209379836
18615	0.9215	PCodG	209508464
10726	0.1733	PCodG	209524406
17267	0.9468	PCodG	210011323
14044	0.1502	PCodG	210074241
4368	0.01	PCodG	210131223
23293	0.0856	PCodG	210230659
1089	0.0109	PCodG	210499025
7501	0.0178	PCodG	210514703
256	0.7578	PCodG	210570741
15568	0.2573	PCodG	210623712
16141	0.0027	PCodG	210904349
227	0.1102	PCodG	211036962
24384	0.0716	PCodG	211142681
17870	0.9441	PCodG	211226622
1098	0.2362	PCodG	211346639
20530	0.0211	PCodG	211458814
11260	0.0211	PCodG	211557042
9229	0.3834	PCodG	211573745
23395	0.1346	PCodG	211573833
20285	0.026	PCodG	211593211
6910	0.0313	PCodG	211767822
1821	0.4891	PCodG	212027051
13925	0.277	PCodG	212052546
21531	0.0526	PCodG	212425339
16911	0.0259	PCodG	212425427
20760	0.0687	PCodG	212496657
3161	0.3026	PCodG	212517088
528	0.1244	PCodG	212542340
4891	0.3797	PCodG	212942152
10061	0.6365	PCodG	213045473
25277	0.0147	PCodG	213168251
5450	0.0167	PCodG	213212594
17190	0.0149	PCodG	213212682
10951	0.4506	PCodG	213793397
7974	0.5877	PCodG	213953489
8815	0.03	PCodG	214053692
11420	0.0844	PCodG	214413213
20270	0.0566	PCodG	214735329
24993	0.0662	PCodG	214961820
9284	0.1273	PCodG	215100283
943	0.0481	PCodG	215252449
5206	0.1096	PCodG	215399345
13241	0.2006	PCodG	215400370
11759	0.9559	PCodG	215488900
18889	0.0214	PCodG	215532811
6229	0.0197	PCodG	215770068
7807	0.5448	PCodG	215856460
18073	0.0623	PCodG	215974811
24415	0.0443	PCodG	216152844
2234	0.0874	PCodG	216335493
17392	0.0164	PCodG	216423970
22332	0.216	PCodG	216484306
16942	0.0815	PCodG	216501574
9888	0.0263	PCodG	216685397
12521	0.0102	PCodG	216925645
10166	0.0361	PCodG	217044451
8997	0.4458	PCodG	217429845
13738	0.0293	PCodG	217911067
1266	0.0845	PCodG	218154900
19923	0.0483	PCodG	218319998
2851	0.0465	PCodG	218455031
10885	0.0564	PCodG	218860874
4317	0.2709	PCodG	218902912
16087	0.0119	PCodG	218917333
13724	-0.0021	PCodG	218950220
18702	0.1937	PCodG	218950308
24554	0.0223	PCodG	219150016
373	0.0041	PCodG	219321800
11300	0.0318	PCodG	219625522
9940	0.0259	PCodG	219753725
10392	0.0335	PCodG	219862853
23649	0.1743	PCodG	220327567
17885	0.0494	PCodG	220398552
16205	0.0041	PCodG	220720001
10401	0.0284	PCodG	220760774
9419	0.5664	PCodG	221589415
22526	0.835	PCodG	221712394
2400	0.0072	PCodG	221837984
23159	0.3869	PCodG	221933682
21092	0.0349	PCodG	221962077
22824	0.7425	PCodG	222144128
21470	0.097	PCodG	222148209
4609	0.4553	PCodG	222148297
3197	0.1078	PCodG	222232490
18726	0.0675	PCodG	222516919
24683	0.3203	PCodG	222736549
7522	0.0614	PCodG	222784038
24253	0.0148	PCodG	222922109
23564	0.0162	PCodG	223104923
17933	0.0571	PCodG	223104925
10991	0.0104	PCodG	223170699
2368	0.3386	PCodG	223570792
23592	0.2171	PCodG	223586848
15881	0.0156	PCodG	223878324
14342	0.0142	PCodG	224325097
21802	0.2995	PCodG	224792468
18502	0.0404	PCodG	225123645
7128	0.1109	PCodG	225388070
11018	0.0198	PCodG	225438563
5198	0.0692	PCodG	225576882
708	0.0415	PCodG	225837617
4556	0.0345	PCodG	226055675
3651	0.2986	PCodG	226055763
18276	0.1137	PCodG	226077258
17384	0.1152	PCodG	226353475
12566	0.0705	PCodG	226667637
20522	0.0139	PCodG	226690372
15806	0.0489	PCodG	226783720
24222	0.2256	PCodG	227015854
10172	0.3603	PCodG	227258617
25269	0.0443	PCodG	227338959
9606	0.0104	PCodG	227620273
3458	0.0476	PCodG	227676983
18196	0.7633	PCodG	227760820
4615	0.0817	PCodG	227853679
21061	0.046	PCodG	227962849
18186	0.1301	PCodG	228086106
20937	0.0263	PCodG	228277264
3297	0.0278	PCodG	228383677
7151	0.1266	PCodG	228404829
20726	0.0099	PCodG	228619888
5685	0.1826	PCodG	228678443
25028	0.7653	PCodG	228819015
23354	0.0151	PCodG	228839024
3683	0.0085	PCodG	228863855
8194	0.9572	PCodG	229069992
16637	0.0303	PCodG	229094001
9077	0.0335	PCodG	229478926
12971	0.1006	PCodG	229497031
7109	0.2542	PCodG	229500259
3948	0.23	PCodG	229854704
5124	0.0466	PCodG	229897151
1504	0.0737	PCodG	230267951
21120	0.2718	PCodG	230331111
12803	0.0546	PCodG	230472961
15471	0.6649	PCodG	230651323
5011	0.6703	PCodG	230651411
6099	0.0192	PCodG	231032723
415	0.3672	PCodG	231127358
1047	0.1987	PCodG	231129979
20890	0.0187	PCodG	231236716
19199	0.0372	PCodG	231236804
21454	0.1645	PCodG	231288582
13813	0.0862	PCodG	231342023
22698	0.0127	PCodG	231622087
7902	0.3648	PCodG	231806529
14594	0.179	PCodG	232012870
12990	0.0442	PCodG	232076460
20036	0.215	PCodG	232120715
4146	0.1067	PCodG	232394528
14042	0.1191	PCodG	232763182
11691	0.3692	PCodG	232763272
13279	0.0028	PCodG	233579913
4702	0.1867	PCodG	233632383
7514	0.0002	PCodG	233645551
15907	0.735	PCodG	233648290
5853	0.062	PCodG	234093621
23935	0.0155	PCodG	234120960
561	0.083	PCodG	234257091
12713	0.0273	PCodG	234449491
5174	0.0038	PCodG	234530589
9489	0.0588	PCodG	234604087
12567	0.0641	PCodG	234604175
25293	0.663	PCodG	234604595
5882	0.1714	PCodG	234644742
20798	0.027	PCodG	234866002
19371	0.2124	PCodG	234872376
9576	0.1906	PCodG	234910707
18401	0.1283	PCodG	235045465
23924	0.105	PCodG	235094607
25396	0.0306	PCodG	235197205
11848	0.0057	PCodG	235324169
23308	0.0358	PCodG	235448265
617	0.9147	PCodG	235480613
18757	0.0475	PCodG	235480768
22918	0.0154	PCodG	235678060
13940	0.1105	PCodG	235679299
16806	0.0221	PCodG	235680117
2230	0.0159	PCodG	235688493
15462	0.0718	PCodG	235765201
20446	0.8583	PCodG	235855124
17230	0.221	PCodG	235950736
7104	0.0114	PCodG	235950824
12017	0.6417	PCodG	236469364
11849	-0.0007	PCodG	236747312
23143	0.0394	PCodG	236776354
20265	0.0525	PCodG	236805274
1311	0.0074	PCodG	236805360
23111	0.1016	PCodG	236982197
9215	0.0305	PCodG	236990673
22806	0.3434	PCodG	237054654
18482	0.0065	PCodG	237111607
22873	0.0534	PCodG	237171463
11307	0.7341	PCodG	237171551
7465	0.0895	PCodG	237364276
22092	0.006	PCodG	237428576
7328	0.7201	PCodG	237479831
24117	0.0005	PCodG	237479919
17185	0.0167	PCodG	237694452
17702	0.2617	PCodG	237702097
10198	0.2959	PCodG	238023374
21686	0.5821	PCodG	238109162
410	0.2968	PCodG	238109252
7314	0.2723	PCodG	238136310
8322	0.0141	PCodG	238221186
19752	0.076	PCodG	238336688
8199	0.382	PCodG	238647888
