Locus	fst	chromosome	position
784	20382	0.2824	LG18	22104721
785	1098	0.2362	LG08	13960352
786	15841	0.0987	LG22	4037240
787	11611	0.4583	LG22	18943071
788	23891	0.1389	LG20	2777879
789	14869	0.0034	LG13	19009416
790	9766	0.0163	LG21	18252963
791	12120	0.3867	LG17	11202738
792	10501	0.0284	LG21	13147913
793	20473	0.9312	LG15	24761398
794	24370	0.0703	LG03	10352186
795	7335	0.0769	LG19	13457677
796	7333	0.0187	LG19	12679218
797	7332	0.012	LG02	14302912
798	18947	0.0481	LG11	8837364
799	1978	0.0188	LG11	18595849
800	1975	0.7061	LG14	5051097
801	3226	0.2233	LG05	23467528
802	3223	0.0632	LG01	21052003
803	1970	0.0097	LG14	5451290
804	11964	0.1162	LG17	15924327
805	13275	0.0774	LG01	23209262
806	18434	0.2306	LG12	23397580
807	23792	0.7841	LG13	18856816
808	803	0.0173	LG02	6015120
809	18438	0.0841	LG03	15357577
810	20374	0.0401	LG22	19950182
811	805	0.2097	LG21	9856598
812	13279	0.0028	LG09	9396740
813	12921	0.0092	LG15	8126093
814	18099	0.6928	LG01	18634387
815	12922	0.0319	LG03	24368355
816	12925	0.0177	LG16	17738268
817	15604	0.0094	LG03	23897780
818	15607	0.3747	LG10	4566193
819	18760	0.0843	LG20	19627592
820	2844	0.0029	LG16	5617631
821	18762	0.0091	LG11	9890924
822	2843	0.2059	LG14	9081425
823	18586	0.0063	LG13	20555449
824	18094	0.2783	LG18	13222722
825	5476	0.6999	LG12	468391
826	10217	0.0497	LG12	22048248
827	5475	0.1176	LG13	10028046
828	3324	0.0134	LG07	16407381
829	10210	0.045	LG07	8879525
830	24400	0.1083	LG18	6018216
831	3328	0.03	LG17	16950833
832	14517	0.1487	LG14	6015956
833	14266	0.0965	LG14	23110841
834	14260	0.2191	LG09	16137299
835	10218	0.0236	LG14	18095079
836	20525	0.0465	LG16	8921702
837	7058	0.4112	LG08	559820
838	10181	0.0771	LG10	3618393
839	1770	0.0522	LG19	9781979
840	1773	0.2966	LG01	4343021
841	5273	0.026	LG22	4266854
842	9896	0.8809	LG12	26878070
843	20078	0.0569	LG16	14766717
844	7055	0.0656	LG03	7555515
845	14131	0.0797	LG11	9371620
846	18015	0.2539	LG12	6667315
847	15112	0.1148	LG08	8912517
848	24606	0.0296	LG08	5427658
849	8149	0.1667	LG23	18211048
850	8148	0.1078	LG01	8752897
851	23079	0.0622	LG04	21683194
852	1159	0.0099	LG14	22877258
853	20239	0.0249	LG20	19669429
854	15934	0.7307	LG07	11782849
855	6995	0.0109	LG04	11127341
856	6996	0.0224	LG15	25019581
857	23076	0.0388	LG08	10423892
858	16563	0.0112	LG22	138954
859	6993	0.0046	LG03	23801182
860	24543	0.0485	LG13	13571484
861	18366	0.0989	LG10	18594290
862	24544	0.009	LG22	5932831
863	15114	0.2184	LG11	11123840
864	15113	0.0048	LG11	13328849
865	5516	0.3838	LG22	5381422
866	2998	0.0421	LG18	7457147
867	23544	-8e-04	LG03	17774929
868	1555	0.159	LG07	13431477
869	3039	0.0015	LG11	22402420
870	17990	0.2046	LG10	13900150
871	2990	0.917	LG01	17231504
872	54	0.9399	LG20	10911887
873	14461	0.1082	LG01	15523673
874	14466	0.0118	LG22	7681962
875	2995	0.0698	LG03	20582299
876	53	0.0815	LG11	26240806
877	2997	0.6522	LG16	15198287
878	8703	0.0468	LG05	3371670
879	535	0.0488	LG21	5362930
880	534	0.0016	LG05	20110056
881	15595	0.1282	LG13	1320012
882	8704	0.1868	LG02	22597571
883	15598	0.1921	LG19	16515016
884	19031	0.0378	LG01	12492400
885	17040	0.0255	LG02	21265012
886	8037	0.0204	LG12	5532228
887	13856	0.0434	LG19	8072076
888	13857	0.284	LG19	3501506
889	8033	0.9815	LG10	10895467
890	24267	0.1247	LG13	15858481
891	10029	0.39	LG13	1297680
892	3031	0.052	LG09	20025730
893	5137	0.0208	LG19	5823389
894	5606	0.0153	LG18	8168863
895	5600	0.0643	LG05	20613309
896	24082	0.0105	LG03	20155853
897	12851	0.1191	LG12	24393793
898	9992	0.0515	LG04	14860399
899	8527	-0.0015	LG15	7756968
900	8526	0.0951	LG11	2619748
901	8525	0.4893	LG10	16367116
902	9996	0.5254	LG01	26278925
903	6519	0.0865	LG04	18598746
904	14514	0.1476	LG04	13820960
905	20130	0.0247	LG03	22446759
906	14510	0.1013	LG15	17519019
907	10022	0.8824	LG04	30922281
908	15024	0.0459	LG08	7070777
909	19928	0.2158	LG14	12103261
910	15168	0.0416	LG16	24796159
911	420	0.0594	LG17	11891252
912	422	0.0267	LG19	2645644
913	1393	0.5724	LG01	9598261
914	1392	0.1619	LG04	31306420
915	23643	0.0068	LG02	2178449
916	21686	0.5821	LG09	13925989
917	22657	0.1154	LG16	21317227
918	3814	0.3199	LG23	16003346
919	22653	0.0176	LG19	7855618
920	24683	0.3203	LG08	25350262
921	17497	0.5668	LG18	9760266
922	23493	0.0075	LG17	16135309
923	19554	0.2063	LG16	415421
924	23252	0.0201	LG21	16931771
925	23709	0.0281	LG11	12516720
926	8450	4e-04	LG02	2934383
927	23705	0.0334	LG04	30578350
928	19021	0.0197	LG11	2466205
929	23258	0.1189	LG12	4735969
930	22386	0.1381	LG23	1332557
931	21613	0.3881	LG03	7275254
932	22978	0.77	LG01	11703390
933	17141	0.0217	LG07	16146679
934	19165	0.0231	LG05	14114282
935	6426	0.8139	LG17	8751324
936	15332	0.0027	LG06	11688414
937	24409	0.0374	LG05	14290735
938	23001	0.0147	LG03	23423007
939	18858	0.0072	LG15	11572233
940	13980	0.0171	LG18	153850
941	6429	0.871	LG03	23213450
942	13982	0.0071	LG19	11889636
943	11354	0.0305	LG14	18914944
944	24384	0.0716	LG08	13756394
945	19020	0.035	LG07	27371063
946	23389	0.0204	LG13	20567864
947	19685	0.0364	LG07	28686518
948	7545	0.8788	LG01	9399694
949	22034	0.025	LG04	23376531
950	22035	0.0193	LG07	13370025
951	17298	0.1752	LG21	3252770
952	16134	0.119	LG08	8305901
953	16135	0.077	LG11	28354202
954	19340	0.0646	LG01	25547121
955	13850	0.0143	LG03	5549748
956	19342	0.1258	LG08	3742817
957	12738	0.0902	LG15	4776604
958	19023	0.2383	LG10	17098983
959	10227	0.0303	LG02	21921775
960	12734	0.0612	LG03	21918122
961	12736	0.0165	LG22	12325865
962	25366	0.0375	LG17	5971781
963	6769	0.0165	LG11	1333122
964	6768	0.458	LG03	22113564
965	13670	0.0321	LG01	1022687
966	4740	0.0074	LG12	4809150
967	4747	0.9222	LG03	27467753
968	23817	0.0958	LG06	22482622
969	4744	0.2255	LG19	11917050
970	19761	0.219	LG04	19319412
971	9970	-0.0017	LG20	21800201
972	19768	0.1298	LG23	13992374
973	16009	0.121	LG09	17406696
974	24117	5e-04	LG09	13296746
975	9979	0.0068	LG12	20945653
976	25630	0.0343	LG06	4486576
977	14405	0.21	LG16	11024455
978	25416	0.8679	LG11	16875369
979	25143	0.05	LG02	14101530
980	25411	0.0119	LG12	24292619
981	4715	0.0537	LG15	1253762
982	17355	0.0168	LG16	19918982
983	17606	-0.0015	LG02	4524449
984	17357	0.1661	LG04	18182664
985	17351	0.0167	LG10	2645492
986	13627	0.0248	LG06	3338770
987	24940	0.1355	LG07	2519292
988	17600	0.1523	LG22	13696297
989	12025	0.0542	LG15	25246517
990	12768	0.0372	LG04	15333523
991	22728	0.0985	LG04	13820872
992	22729	0.0196	LG07	24533275
993	228	0.021	LG17	14007228
994	227	0.1102	LG08	13650675
995	22597	0.0442	LG13	1481646
996	19900	0.0118	LG01	21474610
997	13063	0.0206	LG03	21034670
998	12028	0.0957	LG13	1250680
999	16227	0.0726	LG13	17695584
1000	221	0.0157	LG04	1318919
1001	4711	0.1194	LG12	8167261
1002	23094	0.173	LG11	4350264
1003	23927	0.2486	LG11	11392893
1004	23920	0.2134	LG20	4206449
1005	23922	0.1855	LG22	8131824
1006	23929	0.1089	LG15	11597683
1007	20706	0.0146	LG16	5823127
1008	21789	0.0789	LG11	11847676
1009	6693	0.1332	LG13	22157376
1010	19587	0.4293	LG08	8178687
1011	6690	0.6005	LG06	3601332
1012	6697	0.1228	LG07	16303464
1013	9855	0.0469	LG20	8445572
1014	21624	0.0618	LG04	8536219
1015	21625	-9e-04	LG04	29329140
1016	20719	0.8878	LG16	24193447
1017	24389	0.0269	LG12	12107149
1018	20715	0.0897	LG03	16306928
1019	20714	0.0452	LG14	23463317
1020	16820	0.3448	LG12	8664407
1021	16354	0.0533	LG15	9284234
1022	16352	0.2696	LG16	26257743
1023	19830	0.0594	LG11	18942693
1024	8135	0.1829	LG11	22730482
1025	15869	0.0549	LG15	21129965
1026	15462	0.0718	LG09	11582028
1027	7833	0.0525	LG13	8128067
1028	23991	0.1436	LG23	17085654
1029	21419	0.9336	LG04	15849042
1030	25091	0.5255	LG14	3830858
1031	6342	0.0779	LG06	8779893
1032	12116	0.0838	LG05	5496922
1033	13463	0.033	LG03	17403120
1034	8130	0.248	LG13	13481551
1035	13461	0.0154	LG09	20559077
1036	14269	0.0121	LG22	8484813
1037	4514	0.1386	LG07	27682138
1038	6187	0.0689	LG18	4274680
1039	6182	0.0101	LG04	17601862
1040	23534	0.0356	LG23	13337311
1041	9421	0.202	LG01	24972595
1042	2506	0.0263	LG08	11296393
1043	12584	0.0723	LG10	8871767
1044	17192	0.1379	LG21	6931837
1045	11646	0.0161	LG16	3719647
1046	10178	0.0051	LG06	11324595
1047	5288	0.1161	LG16	27216949
1048	9350	0.1627	LG01	3570289
1049	9604	0.0041	LG02	17526987
1050	9355	0.8818	LG20	22453977
1051	9354	0.2571	LG15	23136934
1052	5281	0.1207	LG11	7506208
1053	15713	0.0747	LG02	5557301
1054	9359	0.065	LG10	1083496
1055	10821	0.2394	LG14	25883171
1056	5287	0.1072	LG12	20595615
1057	10177	0.0171	LG06	6889844
1058	9191	0.0438	LG11	18886155
1059	9190	0.5604	LG17	6640394
1060	21244	0.0095	LG03	18402039
1061	9192	0.0014	LG21	16443926
1062	7940	0.5011	LG11	4935309
1063	7942	0.0119	LG11	11237956
1064	10374	0.4793	LG02	22089412
1065	22824	0.7425	LG08	24757841
1066	5042	0.3051	LG11	25334679
1067	20664	0.0186	LG14	22972927
1068	3780	0.5654	LG22	2810555
1069	14006	0.128	LG16	24742755
1070	8997	0.4458	LG08	20043558
1071	21785	0.0501	LG07	27794160
1072	6956	0.0376	LG04	29887394
1073	20500	0.011	LG18	6322989
1074	6248	0.2741	LG19	16037056
1075	10567	0.0308	LG05	2974965
1076	12206	0.3252	LG15	17049341
1077	6230	0.3336	LG18	7614232
1078	4998	0.0311	LG04	29833176
1079	20419	0.0265	LG18	665800
1080	14853	0.0072	LG05	11755055
1081	14852	0.9459	LG16	23792477
1082	20444	0.0118	LG19	17407510
1083	18889	0.0214	LG08	18146524
1084	18558	0.1405	LG13	9131344
1085	20609	0.1735	LG14	8091522
1086	15639	0.1267	LG20	20518802
1087	18887	0.2023	LG02	22522394
1088	15052	0.0524	LG11	26568958
1089	20449	0.0333	LG05	21122347
1090	14075	0.1355	LG23	4746307
1091	20689	0.0111	LG18	15486047
1092	9776	0.0298	LG04	1846805
1093	9770	0.0685	LG14	1996083
1094	10514	0.0553	LG23	21207956
1095	21863	0.6381	LG23	14840096
1096	3258	0.0246	LG11	2454027
1097	8867	0.0108	LG21	20949290
1098	7301	0.0518	LG13	17075597
1099	9289	0.3341	LG16	23744969
1100	9284	0.1273	LG08	17713996
1101	24178	0.0347	LG01	7923832
1102	24167	0.0319	LG14	2490084
1103	13081	0.54	LG05	12942571
1104	9280	0.0398	LG05	12095423
1105	13083	-0.0018	LG16	8943019
1106	13082	-5e-04	LG15	18002680
1107	11910	0.0695	LG10	22004313
1108	13241	0.2006	LG08	18014083
1109	11912	0.7351	LG11	25064455
1110	17252	0.1626	LG05	3682253
1111	13249	0.0234	LG02	5557389
1112	813	0.1002	LG06	12873880
1113	815	0.4866	LG14	7114942
1114	20091	0.0052	LG06	6642602
1115	15610	0.1585	LG21	7275660
1116	21649	0.1239	LG05	13154753
1117	12937	0.0602	LG22	19236552
1118	15614	0.0319	LG20	15153259
1119	15615	0.8437	LG06	17092433
1120	2851	0.0465	LG08	21068744
1121	2850	0.0705	LG15	24809063
1122	18770	0.061	LG20	17297175
1123	17440	0.2909	LG11	5861074
1124	1490	0.0825	LG07	23424347
1125	10207	0.0567	LG12	19645674
1126	3331	0.6061	LG16	17157144
1127	7046	0.8533	LG08	6188289
1128	5465	0.0644	LG06	22757568
1129	5464	0.8241	LG11	22086835
1130	5469	0.0049	LG05	21906804
1131	1499	0.0459	LG04	25352161
1132	3339	0.0103	LG13	20637133
1133	3338	0.1031	LG16	12671455
1134	7048	0.5035	LG23	21266614
1135	21539	0.2419	LG08	10823636
1136	20042	0.0051	LG05	12599556
1137	5264	0.0352	LG15	14481775
1138	21433	0.0235	LG21	3980809
1139	10191	0.0371	LG02	5034803
1140	425	0.3749	LG20	5151213
1141	10198	0.2959	LG09	13840201
1142	10199	0.1704	LG19	20452984
1143	18398	0.5469	LG22	1046541
1144	15855	0.0252	LG11	13815890
1145	15850	0.0514	LG15	8529809
1146	1258	0.0477	LG07	27182155
1147	23940	0.0802	LG04	30860184
1148	19294	0.0318	LG20	11627795
1149	4575	0.0283	LG13	16159529
1150	19199	0.0372	LG09	7053631
1151	6989	0.0485	LG22	16484663
1152	6988	0.3667	LG21	6125777
1153	8603	0.6667	LG09	18435106
1154	1122	0.5673	LG04	16838600
1155	8601	0.6655	LG15	10911179
1156	6983	0.2434	LG22	10201369
1157	1126	0.0181	LG15	17499768
1158	14327	0.0734	LG16	8985041
1159	11133	0.3936	LG15	24264749
1160	11132	0.158	LG08	8582009
1161	15109	0.0067	LG02	16919317
1162	15104	0.2401	LG13	20808605
1163	14329	0.7621	LG01	5404659
1164	24993	0.0662	LG08	17575533
1165	14459	0.5364	LG03	28067721
1166	20859	0.5058	LG20	12055040
1167	14696	0.037	LG04	27711493
1168	17985	0.1998	LG02	19239438
1169	3023	0.1328	LG20	23059969
1170	14698	0.0796	LG22	405760
1171	2985	0.1807	LG23	17166837
1172	24372	0.0091	LG01	17254201
1173	525	0.1162	LG22	19123984
1174	15586	0.1473	LG09	16189035
1175	522	0.5909	LG12	18820544
1176	23494	0.0753	LG18	19645350
1177	15588	0.1645	LG05	5118449
1178	1017	0.0138	LG06	6804646
1179	528	0.1244	LG08	15156053
1180	18089	0.0289	LG15	18910824
1181	9299	0.0824	LG06	683028
1182	8517	0.0234	LG18	22543513
1183	8514	0.0459	LG21	5112341
1184	14506	0.1086	LG19	5819502
1185	8045	0.5377	LG02	18447659
1186	8046	0.362	LG14	21864304
1187	8048	0.8047	LG05	10285673
1188	4192	0.0445	LG16	23885047
1189	4191	0.4628	LG06	20741073
1190	18923	0.3831	LG10	2954019
1191	5672	0.0633	LG12	20538654
1192	5673	0.0305	LG23	2607933
1193	11008	0.1368	LG06	9463080
1194	5679	0.8041	LG15	19847386
1195	25102	0.0053	LG16	8142105
1196	21317	0.0619	LG19	18962587
1197	4352	0.0334	LG16	27854956
1198	8289	0.2595	LG22	20459822
1199	11003	0.2113	LG14	1334127
1200	14522	0.0334	LG06	22869084
1201	11001	0.0885	LG03	14489701
1202	15039	-0.002	LG21	7743800
1203	14526	0.2569	LG10	16803171
1204	6500	0.1729	LG18	2040940
1205	15037	0.1065	LG01	13433828
1206	15034	0.0088	LG11	11184765
1207	11433	0.0174	LG15	21253207
1208	24288	0.023	LG03	788105
1209	23066	0.1742	LG11	3715071
1210	23060	0.0615	LG22	4424955
1211	18925	0.173	LG05	11763208
1212	15217	0.0471	LG01	6363572
1213	24284	0.068	LG16	10938452
1214	24287	0.0225	LG07	18609422
1215	22621	0.2658	LG19	11606651
1216	24643	0.9666	LG01	8762661
1217	14122	0.01	LG13	14951265
1218	18702	0.1937	LG08	21564021
1219	21829	0.7485	LG07	19738440
1220	23487	0.1132	LG14	9953277
1221	23482	0.0752	LG16	29902337
1222	17121	0.0059	LG01	24067024
1223	8461	0.3488	LG14	12165644
1224	23248	0.0546	LG07	1151010
1225	8465	0.0148	LG06	22765417
1226	22737	0.1028	LG05	18809175
1227	23717	0.1499	LG01	17410032
1228	11348	0.02	LG13	5718070
1229	8192	0.0745	LG11	10551327
1230	15327	0.1576	LG14	12142906
1231	8190	0.3658	LG11	28080960
1232	8191	0.012	LG07	10079179
1233	8196	0.3603	LG11	5950474
1234	6432	0.1209	LG19	17798082
1235	6431	0.7249	LG03	8422729
1236	11260	0.0211	LG08	14170755
1237	8198	0.0199	LG13	16144580
1238	5707	0.5269	LG04	12296490
1239	24759	0.0067	LG08	7799630
1240	12449	0.2072	LG22	2223781
1241	7559	0.1111	LG15	1919932
1242	24591	0.0902	LG10	15711501
1243	23395	0.1346	LG08	14187546
1244	21003	0.1042	LG23	12820690
1245	20056	0.0703	LG13	15343655
1246	25516	0.0304	LG03	3136901
1247	19626	0.2968	LG13	6621179
1248	4777	0.0892	LG04	25625757
1249	4775	0.0157	LG22	12376372
1250	21313	0.0173	LG11	852857
1251	17087	0.6996	LG11	11366771
1252	13641	0.1688	LG20	22149764
1253	22284	0.0914	LG20	406647
1254	22530	0.6729	LG18	6141261
1255	4779	0.1443	LG03	16989964
1256	4174	0.0119	LG22	9047081
1257	17944	-3e-04	LG05	9577848
1258	4176	-1e-04	LG18	20408482
1259	22240	0.0277	LG21	13083088
1260	13881	0.0213	LG10	5762212
1261	4171	0.0157	LG10	17543844
1262	4172	0.016	LG20	5165816
1263	3062	0.0028	LG13	4642806
1264	14839	0.3828	LG14	8562765
1265	6757	0.0228	LG11	5861158
1266	5819	0.0095	LG02	2217111
1267	9940	0.0259	LG08	22367438
1268	9941	0.0013	LG23	18507418
1269	16039	0.0301	LG01	3360383
1270	15235	0.019	LG16	23745057
1271	16037	0.0051	LG22	4808953
1272	16036	0.0119	LG01	15698538
1273	16035	0.0542	LG12	18326476
1274	5813	0.013	LG22	20191001
1275	16033	0.2016	LG01	22274751
1276	16032	0.3515	LG08	6862619
1277	18662	0.0382	LG15	12265718
1278	5817	0.0344	LG12	17403958
1279	19937	0.2295	LG05	18997330
1280	17619	0.1284	LG19	3547506
1281	16215	0.0608	LG14	9813679
1282	16742	0.1863	LG01	1741024
1283	16745	0.0029	LG22	20148987
1284	16211	0.0273	LG19	18910262
1285	10342	0.049	LG16	23334848
1286	16748	0.5878	LG23	13575352
1287	17342	0.5939	LG01	13165795
1288	17343	0.0213	LG10	2810907
1289	12458	0.1369	LG21	21179787
1290	6899	0.0599	LG19	11783148
1291	16585	0.2572	LG17	10579288
1292	12055	0.097	LG13	7298389
1293	12054	-0.0011	LG17	4393620
1294	25396	0.0306	LG09	11014032
1295	14492	0.0058	LG14	21336299
1296	9274	0.0332	LG20	17339015
1297	236	0.2886	LG19	13680590
1298	4615	0.0817	LG09	3670506
1299	13505	0.2212	LG18	7040279
1300	232	0.1876	LG20	15056758
1301	9275	0.0399	LG22	20046047
1302	23935	0.0155	LG09	9937787
1303	12693	0.9236	LG20	8995759
1304	2227	0.6513	LG02	1753025
1305	2225	0.0299	LG11	14495794
1306	18337	0.02	LG13	14242723
1307	5924	0.012	LG03	2481805
1308	5925	0.0111	LG01	15884506
1309	10836	0.06	LG20	17324031
1310	5923	0.0731	LG21	20491767
1311	5928	0.0192	LG10	1369959
1312	10838	0.0546	LG05	17222349
1313	21874	0.8127	LG07	15564103
1314	21653	0.2899	LG13	14590679
1315	20163	0.0347	LG07	24305226
1316	142	0.024	LG16	348177
1317	21870	0.0049	LG10	2836992
1318	2468	0.1469	LG11	6043896
1319	19241	0.633	LG19	10009059
1320	24444	0.0392	LG10	25232300
1321	20705	0.0818	LG06	21055115
1322	148	0.0273	LG14	23216958
1323	21097	0.0167	LG20	11746796
1324	4507	0.1591	LG13	4567648
1325	7828	0.7536	LG19	6872835
1326	21092	0.0349	LG08	24575790
1327	7823	0.0213	LG01	17686137
1328	16369	0.1402	LG13	18299287
1329	13478	0.0125	LG02	21036308
1330	4508	0.1638	LG18	14305873
1331	23412	0.0249	LG15	8051383
1332	16690	0.0279	LG20	19503177
1333	16697	0.0183	LG05	16589226
1334	16695	0.1204	LG05	17929251
1335	22923	0.987	LG23	22909679
1336	2082	0.0098	LG17	8854605
1337	19310	0.1685	LG09	23544030
1338	16698	0.0469	LG08	10896352
1339	2087	0.1057	LG07	28942026
1340	5450	0.0167	LG08	15826307
1341	2539	0.0036	LG15	25129974
1342	5451	0.0561	LG09	17652516
1343	17181	0.2185	LG10	10048933
1344	17182	0.0184	LG13	19947481
1345	11651	0.0029	LG16	24628805
1346	5452	0.1032	LG18	7795023
1347	17760	0.3136	LG10	18095577
1348	20670	0.2188	LG19	16492281
1349	20672	0.8366	LG15	21374181
1350	9369	0.0089	LG06	7049845
1351	2718	0.0244	LG22	16526905
1352	9363	0.0201	LG12	10454862
1353	7957	0.5123	LG13	14587252
1354	10698	0.2316	LG12	12379590
1355	7223	0.1119	LG15	22520795
1356	5079	-0.0017	LG03	3440963
1357	7953	0.0206	LG14	27471012
1358	7952	0.1464	LG14	26291480
1359	7227	0.0984	LG16	2099638
1360	9164	0.0251	LG07	16991607
1361	9165	0.3419	LG13	8397560
1362	9166	0.5117	LG13	16972178
1363	5071	0.014	LG05	2633866
1364	5077	0.3796	LG06	12954935
1365	9162	0.0036	LG16	13623596
1366	1833	0.0468	LG01	9761602
1367	17406	0.0602	LG12	8874489
1368	3799	0.0348	LG03	11143943
1369	3798	0.1766	LG07	23461249
1370	3794	0.0417	LG01	17891914
1371	3797	0.0465	LG21	5722754
1372	3791	0.0013	LG02	16926107
1373	16967	0.0508	LG09	16123680
1374	16966	0.0077	LG15	25007035
1375	2154	0.075	LG04	24968352
1376	19616	0.2196	LG02	3134816
1377	9563	0.0625	LG20	20191387
1378	2151	0.0341	LG01	7446401
1379	2400	0.0072	LG08	24451697
1380	2153	0.078	LG11	20773096
1381	4989	5e-04	LG14	12252629
1382	10745	0.0193	LG23	6514744
1383	23999	0.024	LG04	26670688
1384	6244	0.1299	LG15	7405534
1385	10742	0.0744	LG15	16381554
1386	2408	0.7775	LG08	11860507
1387	20452	0.0229	LG02	11371678
1388	10524	0.0312	LG01	15222575
1389	24665	0.3786	LG06	14270724
1390	5387	0.0734	LG22	10727070
1391	14661	0.0197	LG01	9665708
1392	18566	0.7928	LG01	21078734
1393	10529	0.4561	LG20	6701710
1394	14667	0.1882	LG07	9537995
1395	1957	0.0869	LG03	20523113
1396	22839	0.0381	LG15	17946990
1397	14064	0.0159	LG05	5914975
1398	9704	0.1394	LG03	24677592
1399	9705	0.016	LG22	16598331
1400	14992	0.0526	LG14	27104608
1401	8873	5e-04	LG20	13387010
1402	3248	0.1636	LG10	20021617
1403	12852	0.1222	LG12	4520038
1404	14997	0.0228	LG18	7269364
1405	7315	0.2002	LG21	11456566
1406	7314	0.2723	LG09	13953137
1407	14999	0.006	LG07	11429270
1408	24115	0.008	LG16	27776424
1409	7313	0.9328	LG07	28218174
1410	3244	0.0099	LG08	6495561
1411	11902	0.0221	LG07	22046260
1412	22373	0.7305	LG01	23816773
1413	829	0.058	LG01	22477868
1414	12303	0.0367	LG07	21866660
1415	11905	0.1982	LG03	970105
1416	825	-0.0023	LG04	33313977
1417	23402	0.8569	LG07	30073509
1418	18415	0.0054	LG03	27141255
1419	12309	0.2896	LG19	19586926
1420	820	0.1918	LG08	6783271
1421	13253	-6e-04	LG23	7729126
1422	12636	0.0757	LG17	15217183
1423	12903	0.0184	LG11	21543078
1424	12380	0.0699	LG07	21047525
1425	1482	0.0442	LG13	10971676
1426	14208	0.0354	LG14	24262617
1427	10236	0.0286	LG23	16472284
1428	3308	0.0334	LG14	10599926
1429	3307	0.1581	LG07	26173439
1430	3304	0.1401	LG12	21990246
1431	20295	0.5076	LG10	24766333
1432	3303	0.0218	LG21	6035264
1433	15910	0.1122	LG04	17189095
1434	1713	0.0995	LG01	9493971
1435	1712	0.0217	LG14	28035100
1436	1711	0.014	LG18	6879063
1437	9387	0.0325	LG09	23454920
1438	9380	0.019	LG19	20922391
1439	792	0.0773	LG22	13579970
1440	14190	0.0474	LG10	12653246
1441	12889	0.2455	LG11	6356698
1442	21509	0.0235	LG11	8929232
1443	24028	0.0224	LG06	10474106
1444	12886	0.0845	LG23	8197999
1445	18108	0.2317	LG22	4261822
1446	15829	0.0783	LG11	24629151
1447	15828	0.6439	LG04	18954890
1448	10568	0.0392	LG20	21700706
1449	17084	0.0245	LG05	348214
1450	5946	0.042	LG07	2718878
1451	1138	0.0527	LG04	14058546
1452	12145	0.0191	LG02	22837555
1453	23503	0.6101	LG13	9971401
1454	18186	0.1301	LG09	3902933
1455	15955	0.0936	LG11	19958585
1456	15954	0.3856	LG11	5805730
1457	617	0.9147	LG09	11297440
1458	15139	0.2176	LG05	21923875
1459	23795	0.053	LG04	22412121
1460	9864	0.1613	LG03	22541811
1461	7789	0.0081	LG21	5373123
1462	14448	0.1418	LG02	21558567
1463	11129	0.0095	LG16	15293227
1464	21402	0.0545	LG02	2444342
1465	24664	0.2406	LG22	3891485
1466	10752	0.0297	LG13	15104410
1467	7781	0.0304	LG10	4151887
1468	3019	0.594	LG20	9261701
1469	17978	0.0232	LG02	18279914
1470	7144	0.0282	LG06	7518086
1471	7146	0.0051	LG16	14444768
1472	10999	0.3768	LG07	14769705
1473	3016	0.0163	LG02	10295723
1474	13712	0.0639	LG22	8763501
1475	7142	0.3738	LG04	20628733
1476	3015	0.8146	LG10	15163654
1477	21120	0.2718	LG09	6147938
1478	18743	0.3747	LG06	7692783
1479	926	0.0441	LG06	8571939
1480	18741	0.9876	LG19	8595624
1481	1007	0.0109	LG16	14981817
1482	512	0.0032	LG18	9558850
1483	1002	0.3486	LG14	22855271
1484	8727	0.0142	LG15	1282872
1485	1000	0.014	LG20	21700794
1486	12877	0.2648	LG01	22265414
1487	4188	0.787	LG11	12127935
1488	10995	0.079	LG10	5381301
1489	8057	0.094	LG06	22944848
1490	8056	0.0097	LG22	15240992
1491	8055	0.211	LG12	3340389
1492	23124	0.0429	LG23	19544808
1493	8058	0.0387	LG05	21116866
1494	4185	0.4008	LG14	15778586
1495	4187	0.0965	LG19	14116914
1496	1228	0.0217	LG13	20016866
1497	15007	0.0094	LG02	8436896
1498	5662	0.483	LG23	10116938
1499	6534	0.0864	LG07	21020158
1500	8295	0.4271	LG13	24899963
1501	6533	0.0262	LG17	9465918
1502	13620	0.0119	LG23	11685815
1503	4344	0.1229	LG11	9920661
1504	15009	0.0825	LG10	15663397
1505	18478	7e-04	LG12	11760945
1506	19641	0.0254	LG11	22415326
1507	7498	0.0571	LG14	17772081
1508	15567	0.0496	LG09	25085449
1509	11018	0.0198	LG09	1255390
1510	11019	0.7871	LG11	17081030
1511	22830	0.1076	LG19	3310600
1512	2885	0.0539	LG06	17595671
1513	8794	0.1494	LG22	10702141
1514	7490	0.0269	LG16	25266093
1515	14537	0.0618	LG08	8319432
1516	7494	0.0627	LG05	13987237
1517	11013	0.0192	LG11	16408884
1518	18028	0.0385	LG20	8934802
1519	24292	0.0137	LG21	5281194
1520	23018	0.3737	LG13	1498281
1521	11048	0.0304	LG22	635074
1522	17885	0.0494	LG08	23012265
1523	22539	0.0241	LG03	11485414
1524	3879	0.0164	LG03	1306194
1525	18476	0.9675	LG21	11674406
1526	22001	0.0175	LG20	13259719
1527	22637	0.1411	LG11	24477451
1528	22286	0.0092	LG16	10185157
1529	14764	0.0336	LG20	20813925
1530	16005	0.0494	LG13	19499378
1531	3875	0.9568	LG04	34503689
1532	23728	0.1861	LG13	16358386
1533	15507	0.0223	LG15	17152729
1534	11337	0.1864	LG17	15326186
1535	11336	0.3356	LG23	17114644
